,MGH258,UKF248,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
GDF11,-0.03214148498761212,0.04664399913808521,0.022334098171206112,-0.01679600123790558,0.12623755697019182,0.05335028696206636,0.06913832337500947,-0.02629701794281172,-0.029641023831311623,-0.036070398628189886,0.06805767620298343,-0.003366644094449748,-0.032362968602500854,-0.013448967286485754,-0.0004340023811561127,0.11000656984559253,0.08683725099332598,-0.02336101807063714,0.06278588491350011
RAET1E,,,,,,,,,,,,,,,,,0.014406270676742956,,
IL24,,,,,,,,0.0035901866632109163,,,,,-0.01775521350104133,0.04330957739491542,,,,-0.04666223865593279,
SORBS1,-0.08586097444365817,0.014250008197044162,-0.03285057663187861,0.00427517502997506,-0.09100240970740371,0.002074380374663484,0.029562851092308332,0.018915005609698592,-0.034900807418349236,0.05871399370802813,0.06471609042749156,0.018957725104786022,0.08739551764081009,-0.007662432292346148,-0.04513928241335073,0.057048449969383346,-0.09644924555830696,-0.019412984958011376,0.012964380910283806
DLL1,0.03145883933965655,0.028823111674581327,-0.011670213610190452,0.015666843432827676,0.027116239016327797,-0.014033218447846017,-0.028157478392177752,0.02310001981581348,0.06776703332909237,-0.019896205765366024,0.13767064775666543,0.0030484488512428367,0.07768375217833179,0.04512970672368479,-0.02618952017993148,-0.012998378966006726,0.13313233153401194,-0.0012570388307372798,0.0013795020748374035
TLN1,0.047376420409210834,0.07696869799964047,-0.021859378768746544,-0.001861625889315122,0.06067345232069132,0.009109261961907377,0.003056758000073415,-0.05863968933245336,0.10298821534215469,0.04135472522958132,0.1483954002246384,0.03178179854773751,-0.007063459755590731,0.02231777787911853,0.030161928451838172,-0.11799382130986834,0.08607237975267493,0.021120080124608264,-0.114130382711853
COL2A1,-0.01977401070147755,0.08911959169973972,-0.011314796009070541,-0.017779084535277087,0.014114013700830454,,,,,,,,-0.038815224287564766,-0.037283892768416003,,,-0.004875571834085729,-0.03324706345163834,
SHH,,,-0.028683773420550594,-0.01940594241336767,-0.017180706141307935,-0.010913987099202119,,,0.044110212885152565,0.07161611879712353,,,-0.04932873650682595,-0.005944805515308149,0.05901309806799125,,-0.020846913558523365,-0.047500867072700174,
PON2,0.005820179918292283,0.09308524976650483,-0.023977657630598562,0.028195188315030154,0.0876026285160115,-0.002719068544097333,0.04021837726626096,0.056140858255505445,0.07953990682373403,0.1350529326297947,0.06272439687471967,0.04430944678306989,0.013334279169922329,0.06631780173339473,0.004447478488423611,-0.03027363705411207,-0.08663384499189593,0.051246315504499006,-0.004139372531093044
ICAM5,,-0.04009861136982233,0.061688953006404944,-0.009924295804863145,-0.04270685698927916,0.01886106951170992,0.03782145948505079,-0.017211279330335547,,,,,0.035564175439640244,-0.018762363481524887,,-0.016516646737281624,0.018929426965386267,0.06252928709080668,0.0445089066079545
HPX,-0.001382588642232414,-0.027539726220852732,0.041817457797498965,0.028095764881788672,0.0921601721867349,-0.018068879011719927,,0.009808365687113803,-0.0439291769753856,-0.05142396297308779,0.02691029789252744,-0.04954428722612297,0.14480618418178767,-0.05351829489846136,-0.03147042365037058,,0.13848639273614605,-0.0059087024750559105,
SFRP2,,0.06661579725835091,,0.07779717746341089,-0.017442342421598273,-0.015059229083082064,0.05563511616149769,-0.017943801041128717,0.06166646282060503,-0.04778209205500212,,0.01718381154799187,0.008887136112253464,-0.004474175932709842,-0.018326174883120973,-0.008138100551181597,0.06526374422774045,0.06734724305452972,0.007855081094274461
CFC1,,,,3.954944506681468e-05,,-0.011587553860601155,-0.01796779432516185,,,,,,,,,,,-0.03193625161358595,
CD70,,-0.03613756583606368,,,,-0.008031900001184986,,-0.0011393826207954335,,,0.0035907693286191394,,-0.0005295413202479067,-0.03270814047395313,,,-0.008397580257850788,-0.02124805632384581,
HP,0.024854501038295337,-0.008919935584488154,-0.016268695974404255,,0.007880935916510247,-0.0447871050073034,-0.040544239392474916,,0.000484763289153573,0.0018545796923070937,-0.03135202586771722,-0.03508916590108441,-0.002986390469248788,0.02894062887913429,-0.030062069148092632,,-0.03927083064849605,-0.009264216979305503,
CXCL2,0.019349773825419206,-0.025940218510793984,0.04800726560695494,0.03224256515450401,0.05864201383343379,0.03241973471952792,0.0017912642279548886,0.042024008731967905,-0.02481775363872247,-0.032603330017899536,0.061525977346560505,,0.01684313313129943,-0.03718054604356874,0.014430054557695528,0.00519905063751183,0.03366392653206057,-0.03374700800800525,0.015817415001319286
NPPB,,-0.019193726992033696,,,,-0.010146533410954308,,,,,,,0.004514856959492781,-0.04170352483361582,,,-0.02663021173281091,,
CCK,-0.022844870259319142,-0.0932902873860622,0.07553779290033794,0.02132260476087663,-0.031963780108342076,-0.004117354195400894,-0.0033213608508474487,,-0.03361896535328644,,,0.01551717448259858,-0.005884712407270704,0.03280583990386179,-0.006038714858688065,-0.05997558884027618,0.13769766491347554,0.06037155256092045,0.018105547817248536
SEMA6A,0.04684943829764437,-0.011622964549194207,0.042213300381030605,-0.029709118468521423,0.07231706270146536,0.05012048374296056,0.10698110647053284,-0.01120056962913589,-0.07801902628658555,0.11061668113217972,-0.02601017034333089,0.037583080115202165,-0.06712973429164412,0.05978576056179197,0.019897286341069645,-0.0485128531923438,-0.12526881974034823,-0.028136816346300875,0.012741896870999312
IRAK4,-0.0656466485743715,-0.005543309733245585,-0.027025257823443637,0.0630497092605762,0.04927962369397942,0.013905507940597323,-0.02966245830774452,0.009905733828635424,0.014854533282857829,-0.0354409102202806,0.00869326373586833,0.02520786785363952,0.00982832770655167,0.02374233473706343,0.0839327118706224,0.0006351497137320453,0.025705563571777477,-0.024775806179799503,0.040851728113528385
GSTP1,-0.05646993261547177,0.036007966525737414,-0.04682487954690142,0.033713806685848266,0.11992632941895442,-0.03208046508760736,0.03171845834215071,-0.12621429825037672,-0.06795226523235776,0.05655108397409508,0.08825839410607644,-0.02143453850661906,-0.019096326077527752,-0.0030442527091234673,-0.0019403941520324411,0.05156480913891387,-0.07757367272843807,-0.018339873431295686,-0.04458739563696038
VCAM1,-0.0006043843649990923,0.014079611634338617,-0.04391155777611679,0.013751424716210558,0.058191773879944855,-0.023104460520668436,-0.04541971722933729,0.012482387828612409,0.0837475315537925,0.03439812750768695,0.022138412276842503,-0.0058353743926680786,-0.0728269860034921,-0.015342690549050181,-0.021611267848686114,-0.02528018980531515,0.06320113284942039,-0.053336314591156134,-0.04061999833200285
NXPH3,0.008110850752197599,0.023511727638591086,-0.04110166293762876,-0.0020203076679518035,-0.0387549765643707,0.009033944201333173,-0.0360191006082782,0.014417778169823169,0.038405910012565964,0.03738939630843637,0.0304845149251929,0.046570536737684805,-0.034115795528403665,0.0018449904948354742,-0.010432121003568582,-0.02858975662620022,0.007500888554455001,0.023012737291034174,-0.07110487922505539
MTMR4,0.05943065446199619,0.015507773566197402,-0.0696153763572346,0.019898593579023127,0.02831858699308519,0.0742787511467101,0.00388545272563717,0.04373748599177589,0.12292471285028622,-0.07971908095000964,-0.05575953563714681,0.021756257800138883,0.04572946151469761,0.003921363204045719,-0.038365239803491366,-0.011600714046182094,-0.004213296436035075,0.03606544206600447,-0.025815045329662643
LAMC2,,-0.015065068731915187,,0.09257566582302923,,0.07220218926863854,,0.16556505395367713,,,-0.03920532534748207,,-0.0023784907329857854,0.06981692250361882,-0.022694158519623402,,0.023334495551282877,-0.04799253412459198,
IL10,0.00017551357719974617,-0.010230620546554634,0.08657179821697808,,0.038095277942213825,0.03583185554217413,0.017627137986588565,-0.024318651126061425,-0.07410018826663803,-0.062014619370489035,0.04693497575168467,0.05976063003793707,0.028058384836174437,0.0156476264966469,0.001045429294775871,,-0.007328098135805638,0.0011852636898304005,
SEMA4D,-0.03936120020548947,0.0492455911081314,0.039350885126766884,-0.035274540779728254,-0.017828408374724984,0.03971378340302581,-0.02353760156349101,-0.04178040634663782,-0.038689440069533815,-0.05930482619497023,-0.005676314389836212,-0.03309446341069371,-0.01783682904028167,0.051511712182542996,-0.009361896195016792,-0.07564752455434631,0.04163391692801188,-0.024608980640991065,0.019387837670101816
TRH,-0.01933055793699207,0.007383457958485217,-0.011134617120295265,-0.006985244544315724,0.04448600791641311,0.020613013289277,0.14833459277882657,,-0.037387970910879455,0.07298741902234374,,,0.03498600602348779,0.015261874604072858,0.05163958965883151,-0.0010989597094555098,-0.02982762300200186,0.007347073540460322,
SEMA6D,-0.006243348942576121,-0.006806277605094003,0.017411812878508858,0.02784226246087813,0.05860548445089136,0.10045144055837159,0.03162137571429319,0.006942199683453481,0.04964254836579409,0.055633576564737504,0.005294152468514526,-0.011231811248903444,-0.028389951925876095,0.00598994932504994,-0.002867421031064719,-0.010946484192573241,-0.07678708116828906,-0.04721764194537308,-0.023013563371375445
CEL,,,-0.021967439722582926,,,,,,,-0.0612035629699434,-0.011774057725968236,-0.023043438116627728,-0.02688755688506046,-0.023355239588366068,0.06073799461897664,,0.04214646615775517,-0.04034765780518242,
PDCD1LG2,-0.00246531725148767,0.057967660421457914,-0.02475685606720535,-0.01579044528427871,0.02368810057039706,-0.039639161920482,0.052106296261500304,-0.018882890285732774,0.06433675054153658,-0.020303467211361323,-0.12068468610017052,0.006335620199318774,-0.030158740158980093,-0.04479265778515588,0.025032824224863248,,-0.02336213710492432,-0.04336501334364391,
SPINT1,0.00817029025170441,-0.038112003218909056,0.09275314764713587,-0.020423981971507153,0.045599909082526334,0.00336309452023781,-0.027174321569592003,-0.06629801582338048,0.10634017685074208,0.14774811941708826,0.005783287415495952,0.0539123308222501,0.06314528207615104,-0.009581300331649622,0.047479988030669884,,0.08682815677480085,-0.006862428008853273,
CTHRC1,-0.058998953216199,0.11620257244134644,0.026666892219477593,-0.00014116739931394293,0.06098384715192018,0.016563847168510816,0.0866675105845071,0.0919037296564368,0.20979044686184478,-0.009460631495107012,0.13682929605168434,0.04842752041320088,0.09057783888761238,0.09568895044446908,0.10517194694335703,,0.12636788714825695,0.10451939856545964,0.05162312277302787
PODXL,0.03673040423102769,0.10621149462081368,-0.03411791351450698,0.012596128312502052,0.07681824013472101,0.039893385317663684,-0.014349799233266606,-0.000911623739066669,0.1867786036989689,0.16151019782072987,0.09614776952988414,0.09352670112723943,0.004888435223416757,-0.02806790827881188,0.03341278917517842,-0.0515132281956277,0.17022273090731296,0.07028812051368583,0.028121922474950295
JAM3,0.00472584932818496,0.014273655793078445,0.026422522350954405,-0.020897851918596146,0.013432089514462958,0.02622787438747807,0.036511219695293126,0.045901014397356665,-0.03138076254345824,0.008805456196098488,0.017010448549381007,-0.15536793283142383,0.03027144192437563,-0.052013393804320386,-0.06334855114992306,0.03476058695865789,-0.051566121720150404,-0.027615359221248824,-0.034964106694553874
TGFB2,0.03016403547921293,0.02890437206937168,0.02843004092378361,-0.025271649325874425,0.0729965517079714,0.021676143798119968,-0.002665094173129605,0.04885470855648176,0.055705962541688844,0.08434575482692488,-0.057347168949776546,0.051521053359865676,0.03878657565398795,0.03168012659953499,-0.015874301752524418,0.013245673160072078,-0.1253287188209921,0.012415010862031936,0.011954609845714134
COL18A1,-0.012080280710792746,0.11958438631387265,0.03953058397733771,0.02973303658054315,0.11905220171659743,0.033534017372291995,0.03031878664727387,-0.08875083934025065,0.1950835557462838,0.26676658300813455,0.07485746422690673,0.1522936013757746,0.07322116651446405,0.0005873175226274204,0.040924019751096455,-0.04265894857531646,0.20429832157528113,0.11872261698860155,-0.009721393006530299
NODAL,-0.013993635030631002,-0.01914139035188523,-0.026817667750764065,0.07669445610552703,0.07682452055996192,,,,0.2506954796036692,0.2201779506962213,0.10601881306919018,0.1628584644048326,0.19390756828085745,0.13988446264947413,-0.002394935515476894,,-0.04082181458698603,0.055777155095986804,
INHBB,0.010972646184441952,-0.01325898494260956,0.021356405434985827,-0.02701833425431546,0.02172719603377411,0.010807553690435769,-0.049831388351255626,-0.04261581563901054,-0.02539517280107751,-0.10990108789348597,0.05316091499165982,0.08937411816704621,-0.014597179201605463,-0.012629177709213991,-0.01951391158319268,-0.08112686756891907,-0.0762076100696019,0.02941634921845981,-0.06873237947318134
LCN1,,-0.015065072121616991,,,0.06088913033711234,,,,0.09628114096323523,,,,0.003542327829004967,-0.01668742965100292,,,0.12332407884045189,-0.018382376855801536,
ARF4,0.007234560121415396,0.06908914490989145,-0.00012518046636198773,0.041039703158907696,0.10616412319312678,-0.012018795051250263,-0.009950175867323312,-0.023881823760746865,0.12945797926388145,0.12509116895824138,-0.03072116819171083,0.0801855557683618,0.05111935627165613,-0.015598547260356175,-0.013601538275886884,0.03316497613407856,0.07733205279229652,-0.0630650031430987,0.03964196660178892
CXCL14,-0.03795209364837785,-0.026094953977307506,0.10045477898496903,0.04012939963696946,-0.04792766584218161,0.06588898833274467,0.01894339156335752,0.026835725610788196,0.02281730283013762,-0.0962838830688073,-0.06942395118488223,-0.02972863400236872,0.04078325149670992,-0.010261133179798066,0.021407423471199553,-0.022148522590916327,-0.16416182966361945,-0.09317276222882945,0.035845498986888366
LIF,0.010791622942553251,0.029000779114310263,-0.030417431345908144,-0.019920917406987614,0.027426672564784458,0.02840135716136289,0.06109773018442945,0.018784770296462968,-0.0007741272501423301,-0.0749580224330506,-0.03612870737361642,0.03995592383712257,0.04298281755980905,0.003970876809514111,0.06070981388581176,-0.05020724504240401,-0.03975249209760313,-0.029339288192275402,
IL17B,,,,,0.05513239841931672,,,0.05195189131325864,-0.007594366042484896,-0.06301307883980334,0.1433422519331721,,-0.02456781052375066,-0.026719185677321712,,,0.06727449414448892,-0.009875559936594811,
MMP1,,-0.020769689641210815,-0.011134614691310657,,,,,-0.06691776168591769,0.17051645870207513,0.11572720496656483,,,-0.016478602127949403,-0.027505070172097926,,,0.15524704944521772,-0.023053508324390907,
MATN1,,0.0665025696255874,,0.038110469720388236,-0.02010793341350437,-0.01027396591417201,,-0.01818177267820162,,,0.008231228097153351,,-0.035524007644049026,-0.014869085340403418,-0.022956238071018733,,-0.024260939446918935,0.028026941239111983,
ADAM28,0.01797925885081889,-0.010567594767170067,0.04373400426768994,-0.012719538976783644,0.07408402337496776,0.08399626693480473,0.0390561195917217,0.08397237795463641,0.025104747143649134,0.023185409697974804,-0.0704776748323554,0.01461403923240494,-0.01487042334252541,-0.018852077990220012,-0.016099629017072518,0.03247470769760312,0.07388139437243804,0.023342478273676647,0.09773652382109858
TCN2,0.04056901569283311,0.09556294989672157,0.10068569910930425,-0.0037491613356185113,0.11530254335367246,0.03836003118355893,0.0952532484778942,-0.027876122104746114,0.10088094555664898,0.058637931129399794,0.07662498662357907,0.05647949687161528,0.047433024424001095,0.07526252895298184,0.057532119606888865,-0.10725446103786654,0.0685399090122657,0.06689806377503499,-0.05804449575250643
THPO,,0.0782373995146753,,-0.01334053676022145,0.022149255220380318,0.14913578382083129,-0.024267080568584773,,,-0.06059102820759104,-0.03920534509067846,-0.010430300876919575,,,,,-0.039270842603388464,-0.05197819147060477,
CUBN,-0.0024036289660187473,0.039215846479260616,0.026823267250246675,0.030939152400672056,0.12082373434386244,0.013612052197745651,0.00927622256070569,-0.0025576425678774744,0.06663706499217009,0.00631230830485023,0.06006675800916791,0.09849875048426458,0.0045380215112090965,0.09409018560573561,0.0147639690185571,-0.0013637241731457525,0.03790105295134441,-0.024770027077852256,
