,UKF243,UKF248,UKF251,UKF259,UKF269,UKF275,UKF296,UKF334,ZH1019T1,ZH8812bulk,ZH916bulk
TSLP,0.011351769247569385,-0.03563079030944781,0.01773966969334817,-0.021547272770310117,0.03646224429538547,0.002972015873937176,0.009577571971044094,-0.033296651287783724,,-0.024527115737691698,0.037248081140271075
OSM,0.02684875443000617,-0.005752679250196056,-0.025289796916246644,-0.01782364080098968,0.028083290016598046,-0.0727118325178514,,0.05616329002609215,-0.07966685117684623,-0.013045752646715798,0.07233201449322547
PRND,,-0.012858813104401082,,,0.011727132899304507,,,,0.04155099963780782,,
SLPI,-0.053757193470053206,-0.021886275709091497,-0.018205733980474207,-0.0008294453566448477,0.0827016236976008,-0.03635258217559394,0.0031861834551608764,0.05091381961882944,-0.023892527864497033,-0.011689492475042671,0.09934378846274333
AFDN,0.0024014583740578884,0.0183200716528925,0.025292294964770957,0.07133635222714751,0.03498974345617278,-0.08896630264713211,-0.036402258255760885,0.039825507353359664,0.032452852656058066,0.019294837220911746,0.030985277471665327
KISS1,,,0.06574204537163404,-0.012225794216302132,,,,-0.028311374255731995,,,
ULBP2,-0.0550461493166692,0.00011122783902130438,-0.027017879256700628,-0.0042818097887943486,0.05740552407429544,-0.017967169208951826,-0.05414249749652411,-0.04627258208680372,-0.07346356457895384,0.011369030964738678,0.015976288933069818
ICAM4,,-0.011554150678602895,-0.01616840404329738,0.05036649775187515,,-0.013551116876912456,,,-0.0337665670770852,,-0.0083877784751064
TDGF1,,,,,,-0.01009567395918594,0.010385843808068831,,,,
ANGPTL1,0.03726046531154947,0.019108411261739955,0.010552614848795463,0.033450003988431815,0.01863908314922236,0.01223633081453219,0.03674646351193625,-0.008353988828095363,0.058335757528328286,0.012326656578672764,-0.036191994105072435
LTBP1,0.008198850722161609,0.02791950214068545,0.07735803914252751,0.014603480562129904,0.019970442408340887,0.0201479446204831,-0.010642294109212556,0.05693176833618773,0.030849208354160496,-0.08918230113812814,0.037066280596367775
CD160,,,-0.012638283667335999,,,,,,,,
NTN4,0.031315376136102045,0.02279296269366472,0.026826388644407166,-0.0005436643676052178,-0.03097183019497466,0.01875210903501837,-0.047362312823002836,0.017867041012542505,-0.039491458435807744,0.08413996988169015,0.0480982078230744
APP,0.13318490528331778,0.0037769648562710908,0.03448875247744768,0.00422085525415274,-0.011626484400321626,0.014918406571792773,-0.01892154976159462,0.04215135428742414,0.035709729919527367,0.015382094657643354,-0.008049532024001065
RIMS2,0.04687560012311463,-0.0034806009459635544,-0.022966262395623525,0.02946825152585711,0.016874636469744443,0.10758080214396444,0.03237781510232619,-0.05545965840171407,,-0.03666438217767721,0.010348539204979383
WNT7A,0.009064879300836177,-0.005003230335529274,0.04185505457399501,-0.01180952907401009,0.035342161299071854,0.02462520973209618,-0.03924795402805238,0.012530014772327788,-0.00034426831197413327,-0.023804563083621125,-0.03607165192950484
GAST,,,,,,,,,,-0.012168326370957192,0.01125766771247264
GPI,-0.028793812913311203,-0.029471375548111734,0.0063425968177473185,-0.027978386970081075,0.01636943287052945,0.020676506619665663,-0.0325829095801388,-0.00769951489232478,0.008430120406901042,-0.009875640558390098,0.011405858905356375
IL1B,0.09284650397008645,0.032152455472193475,-0.016768494749469384,0.021875016682185323,0.06973480630897609,-0.08713306670474817,0.008643820588817646,0.060007486721698165,-0.056014476185201584,-0.005877815062255391,0.04820654580574577
SFTPA2,,,,,,,,-0.006763290674957166,,,0.19311831363041462
HAS2,0.005583887809992667,-0.04489000089161481,-0.00264391275121093,-0.017711067418767684,0.04270549601492588,-0.029296504930394922,0.02753670931180319,0.01291394865788895,-0.14013597586622048,0.005729534337689496,0.06573270311088601
IL11,,-0.01751276670971705,,-0.007882178789371665,0.01363676364004498,-0.02286180921260814,,-0.025481761084268757,0.08014515945515377,-0.031611711701665664,-0.02547732720500338
SEMA4B,0.057816573511439644,0.0127833827770959,-0.02993335615053185,0.009056560426630675,0.00702431887413432,-0.011148056871070627,0.0011309422698602273,0.02941333889366001,0.03250014690822705,-0.024417315312911775,0.017958010569003115
FGF12,0.029980770618374866,-0.012160878263537771,0.03256412470246292,-0.013521371714913648,-0.04124647798867148,0.08788918806030675,-0.005396712816707076,-0.05330392373515641,0.04090741409245955,0.06121784827613578,-0.042259756926539285
CP,0.00800108275088345,0.012249834967955966,-0.01081727531444512,0.05606869939594626,-0.009640960739735398,-0.0019530130184846745,0.03199585908481172,-0.031252871188015674,-0.01563865921854465,-0.02750872067540125,0.014106498310715738
NLGN3,0.18767014189830433,0.04323994971565708,0.029241309802351772,0.019996267050866958,0.03806481425442308,0.004148809216431025,0.0345405038502897,0.04332789136838643,0.03151200439183689,0.01771742719247697,-0.02588866835215391
GZMB,,-0.02404272092300607,-0.01112833742638872,0.05950232075960756,,-0.010077724029145384,0.031318093654868,,,,-0.02062744418067126
PROC,0.006049489453298772,0.0055561603628441715,0.09213782158639001,0.041909660198222703,0.09250932851414609,0.01029738499720042,0.03511737635349925,0.08137559358577483,0.038982759904042596,-0.03336511701524137,-0.010126715236740545
TNFSF11,,-0.011893068054616018,,,,,,,,,0.0456594561757266
AGT,0.14864339720070868,0.05839468224162695,0.029203027369946417,0.03922528405527349,0.00175873822558404,-0.008791971004677148,0.04266664128256373,0.104029378817971,0.07950282498197819,0.005320742013436553,-0.09682524546954116
PTHLH,0.006180358171906062,0.0635644128930314,-0.021597627530404805,0.0004437467129014655,-0.020126391749846265,-0.03973059511267034,-0.04163788152049868,-0.002315840545714009,0.012332917605668526,0.0017245595767599413,-0.020299834098383956
COL1A1,0.03883147182174202,0.04043386212322095,-0.02133282465668542,-0.04139793750519203,-0.012878933916170182,-0.0006330393418523479,-0.013613884996190042,-0.015261445506036446,0.10148972743435988,-0.03677079488175139,-0.0013076914445828687
LAMB2,0.09215945878007806,0.0339972294958087,0.0003860255973655538,-0.00653226913064211,0.021272974764256273,0.019731299398711034,-0.01392713306449042,0.04976203747980917,0.04742062574032504,0.0023588277164634554,0.004403275818415059
DSC2,-0.013937539629295052,0.014276005805655832,0.02134105645308698,0.040646866420608496,-0.01422348429506838,-0.028048118254484458,-0.008722043445190496,-0.013707751292425822,0.14113894359637863,0.007760017135749473,0.02695360506835835
WNT5B,-0.021797467261398706,0.017249504508433457,0.031988758065196,-0.04244451891218897,-0.007912571408705507,0.0012001663215603618,-0.07995688322994084,-0.022399457730060166,0.03626579718210976,-0.040229703750132496,0.001447749609744004
LEFTY1,,-0.015381475989532559,0.03601835316724853,0.01781822808414561,-0.007114067460758995,-0.019021694532833762,-0.02616800987958361,0.03091232196397439,-0.050869178283965207,-0.01913891605649198,-0.02664928393344053
FGL1,,-0.022493350555985572,,0.00012947113042549935,-0.018174212896530293,,,0.040795663034816666,,-0.04069464103537421,-0.027117613193561246
CXCL5,0.14126336530727238,-0.019082969297975386,0.047029199687155576,0.046742726110362585,-0.014214451354327045,-0.012299227930876512,-0.015758290028347947,,,0.022741205452134906,0.04552931763048586
S100A1,0.08470635314535815,0.018855194864822823,-0.06525104079882107,-0.013488458729524857,-0.008919578730767331,-0.002437262262836052,0.007145785088456974,-0.03422755397840138,0.09674866269436931,0.020327303877682466,0.011432400224380496
C4BPA,,,,0.02793208436637677,,0.04271029590471543,,,,,
NPTX1,-0.0042080181398222935,-0.03599464358046643,-0.025596877912684605,-0.021107519621830446,-0.002413248561592192,0.031302607507527606,-0.030039559157670984,-0.01069046702281555,-0.12002309527153106,-0.02496064098436875,-0.017523430670064396
TGS1,-0.010558152353183806,0.013098842698529784,0.06754406423186637,0.0660379063429961,0.008013352712948741,0.012907489420004659,-0.014757156029389729,0.08272448899765691,0.04635285981330895,0.007229538902564928,0.028738932217827577
SST,-0.05043039091065836,-0.021991059323530893,-0.041567906998878766,-0.016002421839950935,-0.0024190412180510124,-0.010494397018051067,0.03265464677302136,-0.0539970528564083,,-0.013116925672937015,0.032401075215241236
IL34,0.008887383722265971,0.006952068874488664,-0.006348118807303677,0.05809936391191379,0.028599216475893866,0.026685297518506883,-0.05445840029975113,-0.022773918177695036,-0.02361239837951996,0.027040532853084075,0.0370195528789319
DHH,,,,,,,,,,0.015334417326736995,
XCL2,,-0.013316776290072399,,,,-0.015700491227799967,,,,,-0.007294751132295863
RSPO1,,,,,,,,0.0032634385287286533,,,
TF,0.053761056271866045,0.06877007203898532,0.042772021152981156,0.02739919273033764,-0.008884206254727321,-0.07244191775007673,0.028157758665212643,0.03902544638812335,-0.002447549886455727,-0.012974567981023127,0.021505033535043832
IL33,-0.06106707571320525,-0.031562677985236445,0.039869720754546666,0.039028210390525016,0.00622494983789819,0.0023352420115971915,0.067003071296533,0.04017217887030819,-0.007505721777629958,-0.010264063353948033,0.09328998581148136
RBP4,0.0444107765942541,0.03240550253891607,-0.02029539343431908,-0.0018436164629786762,-0.00919511785870524,0.043448720225111565,-0.04801161806872778,-0.03861742292473622,,0.03222224090064965,-0.06563179502503486
CCL19,,,-0.01046653365406285,,,0.019482111365307402,0.09758272890866611,,,,-0.04659767148648611
CCL20,0.01508802720446181,-0.030174540470329605,-0.012779957952433607,0.051760770171494705,-0.01309606775070464,-0.04464868429064207,,0.004536438394845224,0.02269307388417436,-0.008739084916594884,0.07592704565218374
NAMPT,-0.07540831065471452,-0.028914369536305985,0.009122236601867121,-0.0032090724739518538,0.06606392985470388,-0.02832417431975944,-0.02299231756531068,0.05576694218464431,-0.02500484434513551,-0.09718567028746082,0.12488635188328898
