,UKF248,UKF259,UKF269,UKF313,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CLEC2D,0.11058226203325006,0.020617615850755097,0.02143282681738587,0.0202601070443727,-0.0031667192346736812,0.14329332169300504,0.09295229169799138,0.1141285388291512,0.009779709953273989,0.09190663672927968,0.0021423158504141762
F8,0.03369972371558989,-0.024235995574127776,0.05580120687256418,0.15139040574907003,0.044669459918873916,-0.006321414992660809,0.024277708906407784,0.03632891118860354,-0.02036988642026974,0.04310085362827287,0.0010373470245110055
C3,0.07168029479739739,-0.021547253763812012,0.08196430663964428,-0.03245335341671425,-0.09172910760581507,0.0640340761440643,0.017298980666953574,0.03671804142817801,-0.007059218531013324,-0.03564530192319731,-0.03926347693696864
DLK2,0.029786778951321587,0.0017071404799225203,-0.015507480129253865,0.011687093872636792,0.10932082737665227,-0.0057179019706565335,-0.01210330267223354,-0.019614807190868874,0.01619860523064561,-0.028667447130122526,-0.02873226557147637
TSLP,0.030232621062599885,0.022613891169938387,0.06524015025949843,0.02297334320243399,-0.003022493473623043,,-0.03015193838111392,0.07586457486410376,-0.0019839267668759976,-0.0215587019303847,0.0010731185125084364
OSM,0.08084695793881987,0.03425021480567566,0.12861268247641724,0.09503573318746672,0.0019477211776307826,-0.01990161539468328,0.052995745822477285,-0.04265592403492125,-0.0006021433393363629,0.018703419076735152,0.026835791419654722
PRND,0.06462250213213745,,-0.015533292828522406,0.09770053126470776,,0.028650892397415258,,,,-0.008385191742232106,
SLPI,-0.053107706760526875,0.024830047329886903,0.1054581920362349,-0.03449721257694052,0.09046046207045408,-0.03413760184078215,-0.09622127906964405,0.03907995675040645,-0.07262574124541207,0.03462341402985713,-0.010612352990554545
AFDN,0.01095037992203094,0.0412384542519565,0.02824652334481839,0.07434650177973842,0.033153844394139834,-0.040962049970203064,-0.0009056701403114595,0.07788867722048494,0.023055697439999436,0.04464709503512451,0.015432190963030288
KISS1,,-0.016806494311756594,,,,,-0.026016879213144828,,-0.016830644658650324,,
ULBP2,0.01898010536371933,-0.03698895503731112,-0.02743286481010842,0.06952491572732557,0.04663182985288038,-0.034752950675214285,0.05919351757918054,-0.027502759302965404,0.014919138988172478,0.05084913988366101,-0.06277902789076789
ICAM4,-0.017824283350791004,-0.010458302899938994,,,,,,,,-0.03068395158431693,0.089724641487576
ANGPTL1,0.04034384686905747,-0.03352443480683986,0.020910213964456716,-0.02647437631439392,-0.03180018733898531,0.0613410016780105,-0.0031238226702787965,-0.027637071573956888,-0.004727003258981917,-0.02772915485570425,-0.018668555064974463
LTBP1,0.004132531969062475,0.019782523551246118,0.0504725268906789,-0.060841021777364106,0.0651708677505648,0.06620284904766476,0.019723018947049788,-0.025086841290665816,0.05186955292708562,0.036174786512929304,0.09758556041923527
NTN4,0.06239045350282338,-0.007404440741320807,0.002155004090154445,0.09032142582415337,0.013483607955499926,0.2852060768346735,0.07101311764030797,0.04266650120622569,0.051496492712249126,-0.0027788011056291673,0.02829251656460294
APP,0.03578884026686958,0.009830201323493909,-0.067941335003518,0.042495445045546136,-0.01828501202868307,-0.03471111986293337,-0.0439476492672662,0.08915155508835472,-0.04627068602541678,0.06417331998781932,-0.07761044532111892
RIMS2,0.02248917956066263,-0.014683992485149771,-0.0595409694503745,0.048356258592841574,0.1609937822883724,-0.02411115403361816,0.029957513643419056,-0.025872263150565764,-0.041788697074234736,-0.005457018934700879,-0.04232278469864641
WNT7A,-0.024467560127958667,-0.04907475367585624,0.027306312586175777,,0.10396323156862829,0.07128229955974848,-0.029155441975904778,0.1331279999412681,-0.030900140858628265,0.021772803168897497,-0.08145816035965334
GAST,,,,,,,,0.07303862309264765,,0.06539993680428205,-0.025704845114830784
GPI,-0.037670085877897316,0.024024839234085157,-0.03255552092114145,-0.051574035095951834,-0.0359915764177174,-0.03404605036488891,-0.13437020518202777,0.09593774767621543,-0.03679869501044477,-0.06994930606716557,-0.03997470250584728
IL1B,0.05493317419594155,-0.01654322546612584,0.025348725455568048,0.04638399884887324,0.0501078253348687,0.12107594074084489,-0.015700880827834784,-0.0008973040746037988,-0.02411529845282211,-0.02312251237566452,0.0765079619046823
SFTPA2,,,,,,,-0.018491921305589774,,-0.013692346902840602,,-0.015723869384746767
HAS2,0.041388975007102285,-0.0417788121338013,0.08348917703344746,-0.015620021787120396,0.002604306820266469,0.058776918407191694,-0.08211492492939668,0.12949975759119883,0.0040699916040466124,-0.01690404150102614,0.01422129348781803
IL11,-0.02701648306079054,-0.020190574703794182,0.04156639358132087,-0.014722920036709558,0.0820940319921983,,-0.001646990940463111,-0.022306840459547252,-0.014910335433604559,0.0031542261293441565,-0.02637962599876944
SEMA4B,0.07573937874344999,0.0578719925772132,0.08650756256928821,0.0561048470112016,0.01165599134018275,-0.005546857443875559,-0.032199297902281716,0.1340394685108899,0.0007053486656045723,-0.004655183318620752,-0.045114606135322165
FGF12,0.023916315109623016,0.03148907214562556,-0.0855125751023581,-0.01772425708914758,0.011127543240641014,0.021222915457588632,-0.026168875329452397,0.02814701317756873,-0.026711988797055143,0.013385228741601562,-0.06728755392120352
CP,-0.021411902987127994,0.0174951171735517,0.015648388375421245,-0.006443453262974285,0.021660758579575716,0.05597051477241835,-0.09325965659446593,-0.0424439038630095,0.04152657368745777,-0.010878508027492921,0.02304034807996078
NLGN3,0.021659553552990606,-0.0151220942188162,0.010160533308101277,0.029648427701572423,0.007343315706721085,0.011054342835922881,0.07722496972167521,0.038946099888208414,-0.0034703527172071746,0.014364620447511554,0.005572404821611227
GZMB,0.07091097749045398,-0.01329135043840982,,-0.022122170447195753,,,0.006215337932197259,,0.02499483997429014,0.06055436840473897,0.028762809488877755
PROC,0.04768693904921088,-0.025013645720155114,0.026850548488571713,,0.03737352753419186,0.035278582620811794,0.007679477348551865,0.033429109998052396,0.004885807911147681,0.027561273326871437,-0.003033164261130162
TNFSF11,-0.01834712224311666,,,0.0062096399854194104,0.00979672886939088,,-0.01750319687927998,,,0.07078932792287775,-0.016395910959203137
AGT,-0.0317508654349309,-0.0710366608565268,0.08075042969664792,0.06644841852565891,0.012517912682271063,0.011808235306385525,-0.08108970586181727,-0.016407889620743885,-0.04016444995460041,0.002497175483993713,-0.027366382613696266
PTHLH,0.03131945197600104,-0.0027398083440905887,-0.04648083307987822,-0.008437619456033262,0.15244588918686083,0.00804434036140681,-0.018774802126982577,0.016784711664029606,0.007326894453021271,0.05878020157960227,-0.029329887183455226
COL1A1,0.12855989778526786,0.07544694562992642,0.1081209232338125,0.03502414360549747,0.056547677892867444,0.06473555727845408,0.1032560935084348,0.16601168941279096,0.04071369331097921,0.07789686751312667,0.01845799359673418
LAMB2,0.12424332742200575,0.04622205529713346,0.08215021317972719,-0.05262563289433959,0.007017715039437052,0.013083392832255453,0.09373620987240654,0.1287024550032285,0.03334040751038534,0.09608171596426382,0.016950451619273214
DSC2,0.11463362328433689,0.04761503830904169,0.02154115896069738,0.03384341599398223,0.0293335192717339,-0.0028240966349461797,0.04826012405392176,-0.001915757581522692,0.0033585374096400085,0.04789977257198075,0.08973474099121537
WNT5B,-0.03843846665686065,-0.01989664167421551,-0.01043534644151221,0.005317721006394486,-0.024990515282792135,-0.042211136283813754,0.01896667863619862,0.1379291218590233,-0.04934844703750565,0.003295835856171407,0.04830311728138489
LEFTY1,0.031369604361243475,0.011997818220948144,-0.02585669816849306,,0.10766127314712735,-0.03693072704402495,0.022060027325188997,-0.029888251747879995,-0.033188705800374675,-0.05298748084122839,-0.004589073323668909
FGL1,0.06706172860512656,-0.011379006003679602,0.06081247360746779,,,,0.02509746542706863,0.04059198043756792,-0.019252858467317037,,0.02921311828707939
CXCL5,-0.02943879315780982,-0.010458301760308476,-0.015367752736067825,0.0589813641309541,-0.03885577341906502,,-0.0777679346704513,-0.014621550015235601,-0.031442551461251765,0.08029622841910786,0.03059049568611483
S100A1,-0.05943997036422598,-0.04379793967008155,-0.08688824315357215,-0.017583080458267248,-0.054401906514112225,-0.06866693576349767,0.09915352764130424,-0.13326882992621944,-0.014731871517675472,0.020607002536737824,0.013033954918730977
C4BPA,,-0.008346666221053503,,,-0.029581022955829116,,,,,-0.009131373786478167,
NPTX1,-0.04292567299032208,-0.02235336035177107,-0.06432642411183617,-0.014480800128593782,-0.044823981417752505,-0.04962756796699121,-0.005823656820857614,-0.0176135048130599,-0.04511339581167396,,0.012938241062007002
TGS1,0.04518689964150391,0.044635809456746875,-0.03000031191917875,0.05465415400971226,-0.004627520202860467,-0.0340316572875539,0.03202712803240908,0.08055621662118197,-0.038624896675568586,0.1225162192822224,-0.004672534582818401
SST,0.0419388306862939,0.01815275666732312,-0.08204455810669888,,,,-0.029876489333396344,0.09765599163886575,0.03263412929454694,,-0.06226328167505218
IL34,0.028650228408366236,0.011128517511063361,0.012436282646254248,0.1679683189935311,0.021983772005846752,-0.004805449397330255,-0.024560182530590075,0.09134395513563756,0.03838284892856153,0.031041612156531822,0.02831280866789216
DHH,,,,,0.014493172938634606,,-0.005953359593624257,0.0006811942603336016,-0.007644334177953106,0.005755549778930398,
XCL2,-0.02054343936789019,,,-0.01914346741334251,,,,,,-0.026879865121711474,-0.018668542443010958
TF,-0.0858097645246171,-0.04832512012428708,-0.06713339831392959,0.05437973083806326,-0.047556369754338676,-0.02921868898796504,0.0519586593046548,-0.15573663321332676,0.017704309630795684,-0.06214376719276441,-0.0032736551422047756
IL33,-0.07302580386650968,-0.02975933787156621,0.016772458449245707,-0.004524020523080552,0.028448304724825697,-0.04133050831727704,-0.025616724722509705,-0.052766527890996937,-0.04613766592166303,0.03811485882705408,-0.06528471187469113
RBP4,0.01560598203890151,0.00550145255889601,-0.009660780340825535,-0.004878234998553266,0.11948242514266844,-0.04501061067181792,0.04726911965462023,-0.0017017544758997428,0.0364944456520932,0.04138117141304597,0.007010735520668091
CCL19,,,,-0.005400422642151058,,0.21343761364584077,,,,0.0019065658425242403,0.03905308219697018
CCL20,0.012435762908178825,-0.026155662467183597,-0.014158628144754661,0.04484464185333599,,,-0.034186319653053805,0.0313496575345892,-0.024479841181649337,-0.04711297471634272,0.009229386675171264
NAMPT,0.03352349764852731,0.015213871505017665,0.10301603747159467,-0.024158166323768826,0.07481730741908996,-0.0474700664810602,-0.1383081313774905,0.053688662319042284,-0.01053329413826404,-0.09934071856552146,-0.07640432761338188
