,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916bulk
CCK,0.04217560564411173,-0.01564041585578248,0.17169097334319264,0.027450617987108676,0.09663993965110398,-0.10797285287852008,0.09837826322871257,0.025545859009855103,0.06276205668611416,0.05287592569757442,0.013698710324225809,,,0.04577570761479828,-0.009560069209899954,0.006010465388107523
SEMA6A,-0.016135590297419882,0.03849703636727727,-0.003683980801163585,-0.015813900785467804,0.04242804813979563,0.10500843210516228,-0.044718678465647616,-0.0908023013735032,0.017706181192886722,-0.0019352101720341804,0.026862792341143183,0.046685910778266705,-0.0415159941544922,0.06702182526788453,0.017229516382873084,0.01275251207230487
IRAK4,-0.021889369295137164,0.0011002931617727612,0.05752247986707935,-0.029781386984807263,-0.04665804215178921,0.11710742118979033,-0.03650628015979709,-0.028511166592412835,-0.04892878582483692,-0.017491073138569013,0.027018685945998048,-0.01693789417458448,-0.008837033239978268,0.05686171510648886,-0.05391074155229455,-0.04752929150108684
GSTP1,0.00013448944748028618,-0.008614467128489737,-0.0069582667716024124,-0.004694917074090387,-0.007627788623212637,0.11504633819577595,-0.05802451729845753,-0.001870665962081078,0.016683918823067856,-0.021365688824566423,0.01144323219266353,0.10057210267417566,0.0062598200783432496,-0.01260204450052457,0.030589566349833446,-0.01890697411435443
VCAM1,-0.036351947727738976,-0.020892805126036185,0.04709517720074097,0.017943003121965898,-0.039337339032259895,0.05557871416451823,-0.04281421972641214,0.00158316238237985,-0.03642153043106517,0.03138292139161681,0.00943808087107125,0.05215166977329141,-0.036020048174963924,0.0987895043871401,0.01640366379964806,0.0369184556583096
NXPH3,0.011504416106139316,-0.009078810183597252,0.030752321076633997,0.048633244490228836,-0.010969088781013067,0.1346897373484883,-0.03835021539939318,0.031236312606469866,-0.010932105998378338,0.12704147382441033,0.045490418355005044,0.0754700954376457,0.04680500511093641,0.14988789281184112,-0.027670771304786866,-0.05867381084753859
MTMR4,0.001682309808294935,0.025445567780794206,0.07078012937503841,-0.029410293564592873,0.016500869355171536,0.02221237349772243,0.006297850118183759,-0.008492090644696415,0.03662843774274105,0.049249335511299674,-0.008157399725456014,0.0064787589125332,0.011305239856937486,0.13766841779396258,0.033991766260043174,-0.03607224303171587
LAMC2,-0.019961360191836343,,,0.010982026818612834,,-0.0403747687306593,,-0.018149714921761158,,,,,-0.06654056686754525,,-0.017747802587954324,0.010077935865799477
IL10,0.014211508371514858,0.01651305659947967,0.007914095987129475,-0.010078587134632087,-0.042364135789543,,-0.03591538726253201,-0.018023384147244817,,-0.05080105075409804,-0.017474657054749272,-0.0733114197411389,-0.004824007180911014,0.034788998905267855,0.01180933491536334,0.0230011950347155
SEMA4D,0.035038924120322404,0.05301793010998061,0.058321926867729953,-0.06583762879350492,0.024982428813591966,-0.012021749953145148,-0.006651296978472569,0.01672393436641853,0.005208645542161347,0.02594730969862632,0.022620771163170895,0.11538157245432998,0.07234288264018379,-0.025630165523907247,-0.08463880316256595,0.0051992843938494186
TRH,0.02960026081357596,,-0.007042531807237453,0.009929642337652882,0.040443689109253174,0.09477230082828456,-0.011511644143113738,-0.041137191397594954,,0.055516166109797996,0.012689591026480039,-0.044292160616317446,,,-0.011590127963743252,0.04701117077382535
SEMA6D,-0.014168800494949322,0.005687902480386015,0.053623549891727545,-0.03275213414745266,0.039654351342664367,0.09066497615423995,-0.023269775811906694,-0.03718243617166633,0.010730925811588415,0.00240273611292101,0.027193150494177146,-0.02499498136552612,-0.05722071017547576,0.09580553207331809,0.021629728349725832,0.01796709326993179
CEL,,,0.09454248008972173,,0.0013248206092144534,,,,,,,0.08200751630922617,0.0348121846836729,0.003993834927788845,-0.034596052649077357,0.04460411375858376
PDCD1LG2,0.0495515630666824,-0.03938859718205756,-0.006408674821677684,0.04046012582267947,-0.029902386761437888,0.05385859586115548,0.002376820363040129,-0.05632346152396487,-0.027699514797263868,-0.02568897518607147,0.1168989782615036,0.10174429088243467,-0.01037443663827436,0.013421227280722094,-0.04453896820015835,-0.027876574309378722
SPINT1,0.027626347911156004,0.07208366740698813,0.09165225048028076,-0.01488005526162767,0.005487525575078653,0.06423337560851732,0.006376021489693827,-0.03153116354560795,0.06121045126806904,-0.05948590886377491,-0.012051939721919444,-0.04116535609431134,0.027466073014739648,0.045184559563632314,-0.03506633808570955,0.0357645078915458
CTHRC1,0.025445350440066402,-0.031509177533111256,-0.014359755779419642,0.0027289866886966137,-0.008168511299438843,0.11473268323289286,-0.06167747014659502,-0.02408535938188049,0.036606949277334815,-0.03700231873063305,0.003996574658031405,0.06217243828826782,0.017607748370036376,0.0358910266581293,-0.02619998122042503,0.11639088955256596
PODXL,0.01084176310340691,0.0036028930821060618,0.05619194479919118,-0.022242123331190224,0.00573716828279117,0.13212663618201265,-0.04279315272754463,-0.008199781961330331,-0.004621883913771717,-0.020225167004375273,-0.0013791612430490477,-0.04159429840271938,0.006826756815044159,0.056392270269047806,-0.03454605833927661,0.04314744960331284
JAM3,0.0472152116118286,-0.006367179088559831,0.04646180365251085,0.04340095977097261,0.06595728483859668,0.03007988002155075,-0.08700327979725178,0.0338453919380596,-0.0337878296590466,0.029185664265957704,0.009578202058956606,0.01842749563185583,0.0295835622084906,-0.10803346435271323,-0.06727771631316673,0.05211321411940295
TGFB2,0.02671522851917332,-0.010884839945343953,0.06881692758551405,-0.01299929593773673,-0.022484568823580537,0.04163833455415798,-0.0721901611084633,-0.0018168133743028142,0.02203039904313664,0.012708672808420137,-0.002208582906318588,-0.04222140982898964,-0.036560142586248415,0.05685082433351346,0.018645833981837025,0.007419003175860799
COL18A1,0.004403224358013794,0.10700604548596926,0.05118489889326952,-0.0015916403352370244,-0.0007598080840690629,0.08204412922338031,-0.030137465031478437,-0.045155054795783876,0.029370191925989858,-0.07062469114242331,0.008778508639253543,-0.057820801255908945,-0.012677169907257426,0.02079558479239006,-0.009124031859634821,0.09867887993618252
NODAL,0.04958094777628532,0.02271756772998483,,-0.0028320105649141014,-0.02124681319185235,0.025185572049409497,-0.028442347974952563,,,,-0.014091754775263223,-0.06327878471058353,-0.06905765115273167,0.05098864740002487,-0.026698392196757337,-0.01748820041467672
INHBB,0.05465618477917546,0.02712685075987985,0.00909957178066569,0.012547999338172466,-0.05299514701631527,0.004341602660527138,-0.01964146176293979,0.008088111858883855,0.04958486657933332,0.010121259642966713,-0.007829865124386885,-0.03305743919958726,-0.049895054264121406,0.07771638237473778,-0.023149504345933915,0.011320549034160786
LCN1,-0.01996136468322366,,,,,,-0.024018653059757717,,,,,,,,,-0.019084275453396117
ARF4,0.04616738949237241,0.012962590601948109,-0.02222916167860803,0.02387204482195332,-0.05986485162024275,0.030567071917632863,0.038366025205257004,0.042639041019040785,0.010551416349135314,-0.030219099529972926,-0.036222532322739136,-0.012044997240069629,0.1068097562219362,0.030605753486235496,-0.03294342280876584,0.019526051809078064
CXCL14,0.058089334918515374,-0.006989112520791028,0.0030077723782100697,-0.018940514438551267,0.16322853393871078,-0.10222311681911118,0.10082509034415027,-0.020381012824281845,-0.01851846298530346,-0.02305632918610526,0.03485197550671646,0.0677712364224919,-0.05818760689249431,0.038072488307742874,0.01175225784886292,-0.03206623494460328
LIF,-0.007217670604206986,0.011461983509537697,0.056091239748635106,-0.02485788684328973,-0.030240188377957427,-0.03285416819478154,-0.018255903269236304,-0.03173373800934381,-0.01538630244871825,-0.03326810763693305,-0.03233020273222968,0.08315619204692005,0.04151694147291,0.051013408104444886,-0.024299507764384026,-0.029980290415039003
IL17B,,,-0.026571822137945574,,,,-0.0013006254011716648,,,,,-0.028084851317430604,0.009975880071419653,,,-0.02157739706846899
MMP1,-0.002779334571142494,,-0.042727689786054776,,-0.013448862571051998,,,,,,,0.07678965113504452,,,,0.053105151023022046
MATN1,-0.026208689499109,,-0.04244841253421661,,,0.02796544343362827,-0.025181924825497397,-0.014598323875419546,,,-0.015894843778022603,,0.17684422161510827,,-0.01795276000624688,-0.019663698618973224
ADAM28,0.0770961265382535,-0.014954506728259369,-0.08196804049614607,-0.06163263598264502,0.023601184079399515,0.016625819461486283,0.027566888768253583,0.03655540696096692,0.03313976948805408,0.013212169706579267,0.08220282986515424,0.04283176722960517,-0.03634786686707317,0.021304070835148497,0.014701495143637515,-0.029301311860875826
TCN2,-0.0016221657481761496,0.017313459064269874,0.01524988100096617,0.0012303562243258723,0.022418774727719522,0.026450095709099727,-0.02578566345821445,-0.008574936340016054,-0.0038653983953831073,0.07005177784616576,0.027990115449320434,0.011290547754163605,-0.021271610817577554,0.028518036038656918,-0.0018793364375168612,-0.007734083329637713
THPO,-0.013341324179662812,,,0.04972619023158637,,-0.011482882562080151,-0.03181247106048532,-0.029969725923545912,-0.01601090882247501,-0.053121817205109,-0.01589484560390335,-0.01693859366903408,0.11411720328828324,0.021912601608220984,,-0.029467840211888446
CUBN,-0.013382851763162446,0.08953533641204423,0.007968231780472367,0.03650253929048417,-0.0337770637717244,0.037680879468860055,-0.012629891473312704,-0.04845944111546785,-0.0037181412756139244,-0.014292346621496416,0.01777508195608831,0.0008343928767445555,0.06553157942478226,0.08483849936715752,-0.003284740537712919,0.034319311359921174
TIMP3,0.023228055571181076,0.005362367046523525,-0.015011255610873044,0.0026930086362858597,0.046556134709026725,-0.0029164858228667772,-0.012019144839433416,-0.024143284495006825,0.017331698109401696,0.014754703848777063,-0.021448137885457363,-0.012379519752805646,-0.009568668567865523,0.07587948659417292,0.016822753569532087,0.056373203007943615
PIGF,0.019940287380330275,0.001589477869775321,0.07749716973050479,0.03100685294324715,-0.04160958541850495,0.08378171393881273,-0.07809100800464015,0.03214180037115174,0.0067558612161937,-0.00021320535935553004,-0.009996376641061528,-0.015519450594023359,0.051346854565395235,-0.001408225667464668,0.09323463012312747,0.04656375323856752
CRH,-0.008624000392558966,-0.00997448441148943,,0.0011917579246101533,0.14643823161894678,-0.010474222313516194,0.03721656030806011,0.025263450283379195,-0.0076147416247311,0.040878595391018825,0.0577936995963461,,,,-0.030259151901259267,0.030721596229563084
BDNF,0.049944523842467205,-0.02616558936195013,-0.032822719890885976,-0.04679731028089142,-0.005609883646149165,-0.02979769845976946,0.09733284086073171,-0.05080044142649692,0.017495600476780532,0.09285025219695738,-0.01790167853461483,0.1017011093652842,,,0.06359792117181519,0.0007458940258926834
CCL5,-0.04694340357786757,-0.00813936737165433,,0.014306425167664354,-0.006276653024020679,-0.009933399018615492,0.05739913180082798,-0.024805187699483314,0.004279714985326462,-0.05459900840373525,-0.02156326950571181,0.07819831641170637,0.012259579924781192,0.0037451298324477486,-0.005229769825303648,0.05207851468948523
GAD1,0.03334654197285078,0.020821561878765032,0.029715207995852314,-0.03267084560774328,0.10529534596247807,-0.08259478360451043,0.11698481320781307,-0.00027440358469199593,0.005061762728775027,0.044153471438689765,0.04106515021094918,0.07766235101035494,0.04948501577793117,0.16396625608672818,0.014757002429717513,0.038311568539894834
COL14A1,-0.024960165998813018,-0.0037043960124541605,0.03925555625061393,-0.002047600295515318,-0.04400323774914892,-0.03233633373894234,-0.0426077019085016,-0.031710718600921534,-0.020972049925928302,0.025059253713681427,-0.019603111871077702,-0.06495090424811778,-0.02321832016005876,0.10116305255465757,0.06864054083413904,-0.024115216652983672
HLA-A,0.02784307624175037,0.03741187470427653,-0.014758764798226853,0.02662018424164003,-0.0920647434281213,0.003963699647635582,-0.09026905807169705,-0.05325815522846745,-0.0182648945388364,-0.031068632945345606,-0.003737645610978125,0.021930848144894273,0.0075697083363593185,-0.02486125032646251,-0.0013399741941171816,0.011186627761909238
CD5L,-0.02338711259097186,0.03416633457369728,,,,,,,,-0.03468419109812161,,,,0.05062766768559432,,
FGF18,-0.005145320571787712,,-0.026571792464882955,0.024271673296168157,0.0008213749319343325,0.05126552502681148,,-0.015642679161529005,,,,,,,,0.047484614493629035
ADM,0.03552827428459921,0.027720412446180877,-0.12887069571130372,0.02812249327859337,-0.029377194458309972,0.08018479445902668,0.015967705712598482,-0.0039627542585044685,-0.02229615307661469,0.10395475096868086,-0.0013864429122676487,0.023584504799009275,-0.05762520399101066,0.05847132118323659,-0.004412070113908441,-0.01375537417144179
CCL15,0.028689810959036086,,,,,,,,0.03704281181084969,,,,,,,
GNAI2,-0.02937920849868724,0.05983516134294547,-0.09284734322306096,-0.032341301281970505,-0.09194408272743758,0.03834773844808117,-0.07610258772484584,-0.06173169403494404,-0.025525306785087735,-0.02693692932183433,-0.007615967923980046,-0.059158944299020653,-0.05365143361818163,0.010886818916017863,-0.058367146346183035,0.0014386130893516214
HDC,,,,,,,-0.03329685545864119,,-0.01949122213221805,,,,-0.0012185330274650027,,,0.08431041056194566
COL11A1,-0.05168063433981749,0.03766793870539625,-0.025699947653465855,-0.01598815248709302,-0.0713359806390508,0.13350804193721047,-0.015502548450196345,-0.029875790083202836,-0.05565217024240317,0.04146347850501318,0.11086516855634289,0.20850611553580442,,0.05805213699033126,-0.008324036603574224,0.0514485763772899
NUCB2,-0.001002893030992732,0.05455359862255831,-0.03970213886074757,-0.027516374443920823,0.03942617974590628,0.05028741480356775,-0.0007830838480567348,-0.039351181674214156,0.015235714396782889,0.022219247583960385,-0.02385228971559935,0.0009179042992756521,0.03479809304257937,0.03826030744326046,0.0005653326261671006,-0.014597549666355968
FGF16,,,,,,,,,,,,,,,,-0.019376009948939357
CXCL1,-0.022966159970438466,0.03946808310829934,-0.026182863567154744,0.05954892831947152,0.08935877162254947,,-0.018222987602640576,-0.033032171683947224,-0.014570022614606824,-0.017111850025392433,0.08936432614545549,-0.05993736779970425,0.015542151311155406,,-0.026985619885721547,0.017424405191591223
VCAN,0.023765620499420194,0.03549156047711064,0.06487549613372866,-0.05060297011008991,-0.028041034112457126,0.1313750251533265,-0.048845237699005964,-0.0005580610800701648,-0.059245314320813425,-0.0733594277190298,0.0037561522046990047,-0.14025600926413176,-0.14317079934125157,-0.01402154706337534,-0.03180064756162927,0.023409177202229677
MMP7,0.05609009142925338,,,-0.027452248616621537,,0.07115316461291343,-0.017531635929043783,-0.014417254385890988,0.01418821876628346,-0.03262478002888688,0.0024648172464416906,0.15561779322104788,,,,-0.01913360631619397
PTPN6,0.006706163323472711,0.04702299482482183,0.11138447135471649,0.017642831164423372,-0.02029593400454582,0.052794216464245466,-0.0023866609360080238,0.012166696916615836,-0.04099690056501614,0.02641660688228733,0.00028449943494353156,-0.014548267893568138,-0.036580230369524444,0.07216994054614215,0.0759998337814792,-0.044397330561948715
PTGS2,-0.032293760892167636,0.028494232490475058,-0.05319301430920777,0.03397754229912043,-0.01451297425524482,0.04862824144175378,0.104763852394974,-0.02355193397507617,-0.03107341563449833,0.010566323848767533,-0.016635730987665808,-0.05683029786996414,0.04405505578877953,0.02395044285912434,0.024566933473611153,-0.026029900932518942
XCL1,-0.025628092377482817,,,-0.0029957424667496862,-0.014300414656586612,,,0.022501375352897226,,0.08706275042016803,,,,,,0.02431123690395998
CD58,-0.0021123082038972956,0.04342973148132637,-0.03171407247453312,0.04189036753265913,-0.03692735217421749,0.11252626581782767,-0.04348431562741395,-0.0035703346892918403,-0.02083761741739895,0.06467309892047764,-0.004635674357765326,0.10564042857620168,0.006428082536656593,0.11924607779475442,-0.08142243816082312,-0.011656791369845904
