,UKF248,UKF259,UKF275,UKF313,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
SST,-0.0518079863431374,0.00257527059165353,0.02555253830164033,,,0.11224747896026739,0.010852331847625792,-0.01944632946095692,,-0.06926651275254116
IL34,-0.01398010573858399,0.04120514430010869,-0.07554965717877654,0.04404578138018328,-0.019916617981406082,0.09650823643005478,0.12290163345687002,0.10274485140844394,0.06758764288798357,-0.11367069878592123
DHH,,,,,,0.08579036200156866,0.021856756152758883,0.12840362967212307,-0.005158438129587442,
XCL2,-0.0013576586111128672,,0.03915790181666547,0.0880047768600066,,,,,0.05483205588371573,-0.012940460122999337
TF,-0.07914060259759775,0.02613272850370017,-0.08472647293818561,0.031717558057811464,0.09134346847854367,-0.16234299747462158,-0.14004226201941683,-0.1299218337985183,0.010901749727124266,-0.2210645872985214
IL33,-0.03786917165154162,-0.1318926539683274,-0.09068085696088286,0.04023194292728302,-0.04432826855591494,0.00940736269970023,0.10985035699978278,0.036834634001883554,0.0214856260009959,0.14842207600177765
RBP4,-0.003263833016580298,0.05308829408867455,-0.06704947884855611,0.030334374539700386,,0.042601774177197495,-0.02796893556998221,0.04176131267705689,0.07944942162418779,-0.16380935415611642
CCL19,,,-0.021924397240040205,0.08620549427784299,,,,,0.08477306514918553,0.03851110183668868
CCL20,0.08797454114607403,0.002682565534496877,0.010621037360001374,0.05730074064730708,0.036071436227267197,0.13327309705088888,0.193878154098129,-0.00928889876232047,0.08164435369993008,0.23266034493237758
NAMPT,0.056040119887502265,0.13799546603674648,0.059436596712336975,-0.04740333602242356,-0.016309542086076913,0.17688434099923608,0.22843239904202492,0.13586156490608783,-0.04553380775676549,0.21300747235150896
