,MGH258,UKF243,UKF248,UKF259,UKF266,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881inf,ZH916T1
ICAM5,,-0.02191183694207798,0.04630740123915243,-0.021685971012397505,0.016917505765275134,-0.002735578770940155,-0.03394186159233038,-0.04688457102330551,0.03147978414504693,,,,0.09209529318513357,0.049546329230632964,,-0.03327643893176547,-0.012669521181016651
HPX,-0.020986429379856765,0.0373888759097197,0.031054170837051066,0.0026282541150648283,-0.01442312191248565,-0.021419751088300885,-0.009508761159883307,,-0.026909956405889873,0.04956760197822422,-0.04111433730515614,-0.035605096520154665,0.07338980477345142,0.03016941946162254,-0.03181128679441175,,-0.038200167896696106
SFRP2,,0.014405395877493652,-0.021928022479177328,0.039536806817952394,0.01259487375673297,-0.017851961836265313,-0.04441453895431903,0.01165091256170538,-0.020768919331924405,0.06976501135410701,,-0.024408429968670858,0.00816141247099261,0.029013575676858545,5.0097339868279704e-05,-0.06711254169771019,0.047032428161394114
CFC1,,,,,-0.02437154632673502,-0.013736464738923006,,-0.02053435203257071,,,,,,,,,
CD70,,,-0.006104578019046136,-0.005165998162072292,,0.019090756131389025,,,,,0.07294599781827861,,0.05437870732790767,0.02023237671832684,,,0.061962150903741006
HP,-0.036660271687379675,-0.005598199394826107,-0.04183587704197281,0.005171933373315442,,0.03220773360995347,-0.030450521847112094,0.06228448083846169,0.011571166589115467,0.05083342423449645,0.03715582854500922,0.000494884561833989,0.027919494708086,0.0019235583907370785,-0.012926481229114986,,0.009147727772303452
CXCL2,0.042225642167552924,0.030546409668882883,-0.0003082730054686633,-0.0034247744607510677,-0.022291559301305885,-0.05223167570466821,-0.01321484939644671,0.08322104645335394,0.02856859595343017,0.09525851634194432,-0.031135393569892478,,-0.020506461048131364,-0.03646500007380153,0.07593468373762545,-0.02065383006609565,-0.0035070116586951874
NPPB,,,-0.005573343553900426,-0.029509290768224013,,0.07904010553400616,,,-0.013624004116225916,,,,-0.03547288011096663,0.04608426008306679,,,0.0817612122479546
CCK,-0.031258269515665536,0.0029884443403221848,0.011942921398697258,-0.0024195416809530846,-0.0721169882654161,-0.016762598293914497,-0.0023919408179480482,-0.08727505886441703,0.06548916620591576,-0.03574822360557481,,0.07376397248213334,0.0677270714445505,0.006258595454416922,0.002828661765918035,0.08195829156592721,0.01622262639314874
SEMA6A,0.048360970935430334,-0.0654819071560489,0.041992626265912866,-0.044034674975375346,0.025564363781054023,-0.012434310756893099,-0.03224824494958474,-0.0006898499889299484,0.017120131443227268,0.026269819886873776,-0.03355887870059697,-0.04572585830827826,0.045118520075638824,-0.05474016926561291,-0.04008255488390846,0.04821138591511418,-0.011389237505380002
IRAK4,-0.00017066847828012057,0.02882347898995165,-0.030892020195025575,0.0013585673927153411,0.03011574945751487,-0.020358393917308093,0.0010549956120762568,0.028744010838583998,0.018834369730353573,0.019789094205285622,-0.03753702126060852,0.10955645680961619,0.009563654275929173,0.02200031948242331,0.0024248139089181955,-0.08498386016500392,-0.014635160807840985
GSTP1,-0.02651263923180745,0.07267344293332238,-0.014080991408201047,-0.01236950627684143,0.03306237645157017,-0.0958626973427866,-0.030648141125742826,0.04973429249570057,-0.05317965360661811,-0.014237103734308141,0.029845628416788495,0.0283932805438983,0.030033206299289815,0.08702763034032458,-0.07284570900219735,-0.0506490386913291,-0.026543171579601076
VCAM1,0.018606023904268573,0.026077481717418347,-0.01576490981832056,0.03226816935394494,0.007042405506190087,-0.019965664290364914,0.08292694463351041,0.02364473330762536,0.042817131058669425,0.04742471375775479,-0.016019242381943497,-0.015084510438211556,0.013660363462184607,-0.01239703532670115,0.012178566624607859,0.09962394812049462,-0.011664244810273332
NXPH3,0.047044206576454854,0.10623494276784409,-0.04508383433092522,0.021125805473908296,0.07415455877423988,-0.05531589174813187,0.02545280365448649,0.02999966015311216,0.045252275033170475,-0.02661367958860336,0.028394928529203906,0.016957633523794303,0.08448204809972151,0.013195025270198755,0.036331275086017904,-0.012322893433900814,-0.0010781410695438298
MTMR4,0.05760770188497672,0.08934454911457096,-0.0012288353684169848,0.026327138339196386,-0.031860220801154804,-0.055832775584874386,-0.03593154783332812,0.016994536148714705,0.023561335423763666,-0.03675342634840902,0.0269086978434753,0.09357477378255345,0.0684026490394404,-0.002884555862502689,-0.0009317144886801832,0.11637726461481844,0.03623989488244267
LAMC2,,0.09739806009908929,0.06600216870275868,0.029623126155140376,0.05853346717353062,0.0587643672768908,,,,,0.0839398090043582,,0.011302145518895187,-0.01682781328365146,-0.02293996398796753,,0.09057635588202831
IL10,0.09702014181439927,-0.030557579671643895,-0.025000688461591168,-0.026393885876835426,,-0.04734437560722402,,0.027572162120854816,-0.012195420617609745,0.022437896577342475,0.0006456138543464292,0.021945347487014055,0.018234602947306448,0.002897254838431617,0.06872329058123543,,0.04396294417123628
SEMA4D,0.04891433261362116,-0.045173732218458704,0.04816647431657036,-0.031347049480729514,0.0807196127184326,-0.031209367268602975,0.001993363189206708,0.03755702353862015,0.017284296353314414,-0.09146312960374539,-0.024749354998498112,0.04113787110548208,0.05699258327379961,-0.029085517556865132,-0.007114528068602543,0.17179312104126795,0.03352683541054567
TRH,-0.018061545906450965,0.02471569296443484,0.04799862243664331,0.004580581905295087,-0.013260752302884074,0.02123954903980797,,-0.031977767736888915,-0.042012300274774206,0.06444907502033549,,,0.07443590390739427,0.025498214011350842,0.02875617601868226,-0.02981074407474362,-0.018807314618142074
SEMA6D,0.048041392271113564,-0.05654921062398462,0.0073775078199226985,-0.04479281068734141,0.07312533960178265,0.024250543185712282,0.026722440465608528,0.009511215074354361,0.00374404814811747,-0.0066142939392848585,-0.03336853063884424,0.07398528747620148,0.04686778683594543,0.07677569222602229,-0.01918856710497969,-0.08639086993236605,-0.0012112914593648749
CEL,,,,,,,,,,,-8.815072716003579e-05,-0.006695527779742653,-0.0006545869750499582,0.09903138626435079,0.07253698475333273,,0.01758417322626459
PDCD1LG2,0.020623850783027645,-0.010026965096069013,0.00037203291947951613,0.04698967805393691,0.03814383120091607,0.010014174250996889,-0.041960665919678355,-0.045780529931235193,0.012259610955626261,-0.00830241679702625,0.13465262785352816,-0.019689766382865338,0.043270056423479634,0.020066603615378622,-0.0004589501062331588,,0.027694341065474533
SPINT1,-0.03847969213335302,-0.029821250203837506,0.01974443591252765,-0.022882476687322136,0.022765425649770268,0.01776473575932406,-0.015539407712545673,0.0742792537610226,-0.017900252018064063,-0.0026261314265494167,-0.008249862143957893,-0.008685136530269385,0.056893208270216725,0.04064255764015326,0.06908873022608139,,0.05327017428568709
CTHRC1,-0.03217673974224652,0.01347007161147517,0.02122235767944109,0.018144953581229903,0.06313993563021686,0.07473730184268662,-0.024701585331803614,0.0026158981042413137,-0.006037405474020949,-0.013456626979279766,0.13795626538379036,0.06684433407729744,0.01664038873035447,-0.0028710857972019115,0.07234947811282337,,0.006072426723036428
PODXL,-0.0018695693603948025,0.05880694296653882,0.02425487533744851,0.04369650479978016,0.03882297041757626,0.0412625680021862,0.06435646326872015,-0.035366123743929535,-0.018296263390292156,-0.033170861149279474,0.12032446409004079,-0.07037309172078308,0.03971055433006223,-0.0467868689814787,-0.020873482471392302,0.007330726031454558,-0.06853455447117451
JAM3,0.0025837485998982785,-0.057494972438653216,0.05060492759430664,-0.020743880367668173,-0.008487224046213479,0.010394637486176125,-0.035360965260743726,0.030670033957736462,-0.017020571056647612,0.043568434078174234,-0.014677436280090625,-0.0818844775709344,0.004591597631340543,-0.007012956066808461,-0.021510388816385673,0.10089973419321584,0.002185336306107659
TGFB2,0.0341862834916136,-0.032286784171646626,0.02861193451338797,0.01851004975909419,-0.03954602080047582,0.002751732204790528,-0.014476243357057559,-0.07096922971962427,0.054202762952682074,-0.02405178230112028,0.007471105686028728,0.007474681289269209,0.08302743248226646,0.006137522443936269,0.05564954446603091,0.026787005058942822,0.0033219159576034804
COL18A1,-0.022112800807067987,0.02872692252600663,-0.0007611575615891875,-0.02485793539402275,0.0627890431035017,0.02186175927816066,0.06336801806465733,0.004123064696279083,0.03291266568573988,-0.11637464942050428,0.12316249476305678,-0.010056931706444528,0.0483451241341959,-0.008627247796241133,0.08901024934403683,-0.008798535545616623,-0.056475168886385416
NODAL,-0.012520260249859423,,-0.002836379437454122,-0.005551103634087667,-0.0015960071549756712,,,,-0.018729921957728376,0.009227375090352668,0.14250424363324757,-0.048360540159549534,-0.029495336318880436,-0.015827777776094405,0.08590561383822691,,-0.02573952038247837
INHBB,0.022266803566131234,0.013595349802023007,0.0025708372960673224,-0.013384755786695545,0.005218961054645151,-0.00746492663009314,0.021772822573668055,-0.03645640957229016,0.05496616903636239,0.0036591371541277126,0.015083839645503501,0.04969982893470134,0.018991067829969507,0.024101165762374734,0.024642207734774806,-0.06703878127881946,0.009795254398330382
LCN1,,,-0.01670107592188473,,,,,,,-0.04590269981199424,,,-0.031373057726288664,-0.014947334156594664,,,-0.019018980202735063
ARF4,0.003496584563774177,-0.012160496233382393,-0.0545834661452973,-0.02009923420047665,0.03799948983446265,0.021285074530331866,0.012278052679039773,-0.04079019368792006,0.005929939453770881,0.04222034380394024,0.06124652695591161,0.012600620158224215,0.04654766518112701,-0.01641664030045954,0.0385448973848239,-0.04141277102846366,0.0425818390072528
CXCL14,0.03892733382165882,0.02631273029429657,-0.00954593029059727,-0.0036488013593628608,-0.029636254565366473,-0.023531469344235605,0.02504854790217121,-0.007418265723098647,-0.0037632690496016545,0.07514547519688973,0.08437859842455635,0.03733224574784524,-0.0033123840201274356,-0.03392143364982853,0.1105654533724274,0.08383177688861775,0.06580629932952449
LIF,0.013443413954849916,0.07328660978810224,0.0026180740845695794,0.02023848890995272,-0.017508067570396534,0.004027682263432076,-0.011272853435684472,-0.008736022637753285,-0.02256298476913337,0.029460914031787185,0.062117056566675065,0.011102725603038002,-0.04635653035060954,-0.07579928315521584,0.13206784641474892,0.1477110222430699,-0.00691129691144737
IL17B,,-0.023021384483659885,,,,,,,,-0.00012175197878369375,0.19303130512151356,,0.005225980139949516,-0.02393302054681758,,,0.020489024505990015
MMP1,,,0.006548723164793772,,,,,,,-0.03355172536860174,,,0.02991628017414001,-0.024636956287526494,,,-0.022493160818189233
MATN1,,0.08019328986926443,0.043119508544204446,,-0.01690212695093359,-0.012179272019504476,,,-0.011092881818330147,,-0.03297605792074829,,0.007507465739198711,0.04980662385076813,-0.023204882181157772,,0.0704717720057995
ADAM28,-0.04788704822249631,-0.001047358619102322,0.029999957297599363,-0.0076610984331158235,-0.0186964788826505,-0.03922602799716027,0.04520118987214612,0.018887694852710968,-0.008561290703948876,0.1107359317011936,0.044542447933091756,-0.06369065969933896,0.06267231344338846,0.04543021020604803,0.03426348156769488,0.036955840695434776,0.023693251486820444
TCN2,-0.03868243223348325,-0.03760755284259999,-0.013352111352961575,0.013935956279845344,-0.054339847237562244,0.01620406904606736,0.055012534421176415,0.019571951415387763,0.06996661863407162,0.05554496615401715,0.11756582535676458,-0.032198184938219375,0.014602947429970477,0.025640442095962196,0.08153976327437351,0.012698194589455642,0.06313558253649106
THPO,,,-0.02857312512107667,-0.006989441491905009,-0.02403556150301129,-0.002259667142099863,-0.011730474500252904,-0.027733441633414697,-0.011092883092597424,,-0.031604418169411355,0.16477015459779024,,,,,0.00972093476275214
CUBN,0.050813614172968286,-0.012849242597823473,0.024875792545849654,0.014080552975914401,-0.030068395522226374,-0.0448358175451368,-0.024532969973347675,-0.021326129371302915,0.05623471528110362,0.020654829735042974,-0.026314901594714356,0.011160466851331001,0.10053077527291655,0.00573858131972107,0.02460932853014082,-0.06216167724399715,0.029495476600993734
TIMP3,-0.04620626672654798,-0.00032931283171427835,0.10603772124256974,-0.030698481339813403,-0.005974266206376984,0.01734701725584629,0.03489490058598533,-0.057591897236392305,-0.0018729441379192959,-0.030527506109114175,0.0819275540493375,0.05913825040172394,0.0037148693564196932,-0.01365300961285411,0.015528190902135903,0.049721147104897494,0.008657637750509444
PIGF,-0.03664432355695262,0.0171490861993216,0.030466655212227176,-0.008419977460936742,0.012718987327910205,0.007114487583026528,-0.008109005369722325,-0.001732053455626964,0.0069266993187659135,0.025368266438563644,-0.04929625046345513,0.023647735668530217,0.03411118790869976,0.05233587060210955,-0.021836125172825977,0.02070491995199937,0.02355857508735696
CRH,,,0.051385672088040964,-0.015694121834730936,0.0381950820184408,0.009564502003712652,-0.021223850329939994,-0.023791325511118868,-0.01517220692800614,,,,0.04103939984548761,-2.96881434849731e-05,-0.001244115437510068,0.13368636697698105,0.030783612108046195
BDNF,,-0.032857713780458715,0.05782925003371056,0.034393210454647535,-0.017508588768807398,-0.01816231345539225,-0.01908261256250241,-0.02752742936659165,0.04241675392216032,0.06572356020647603,,,0.012343304942567962,0.04668103473446417,0.12235782980287695,-0.05370205007768303,0.05160345321745125
CCL5,0.020514079224883595,-0.005350584608201425,-0.027592369072623822,0.034482549768032784,-0.020806339195700824,-0.013962715544329297,0.0980868664642384,0.03064934863491882,0.007590722969653413,0.018390041302549065,-0.04761095955162109,0.003756704772837368,0.04020547146233859,-0.03159900935952192,0.07035226453679663,-0.05579498782158727,0.024098111655437553
GAD1,0.030920223016885073,-0.02790750049125081,0.037226817663147845,0.027402660057817475,-0.03180138359799053,-0.034133593190622466,-0.030837504114637638,-0.021577181969889222,0.022468574681364904,0.010086729512332953,-0.03473158581000368,-0.007424551228618105,0.005557693035082012,0.05210000339509114,0.0867584815600898,0.051263137547816105,0.07975092516915663
COL14A1,0.004229391344590407,0.010078675045443538,-0.03076817527247072,-0.017415360296183482,-0.022050100599825394,0.047315984169297075,-0.015365279985155996,-0.006331353944871166,-0.01804703862317943,0.0035586822953203984,-0.01856506791687972,0.12067671421846414,0.007202960308237727,0.00419678960797609,-0.023485563482928816,,0.05842093315206105
HLA-A,0.014956731581834753,-0.08685906395513943,0.03874483195094423,0.01033875115698593,-0.0037726773788698312,-0.01721639411452349,0.05175601873086368,0.024831441263754448,-0.028903975761273796,-0.13146723968352203,0.1728476086503048,0.03134714965902225,-0.07076454168279478,-0.008025420869703979,0.045658862465009054,0.03612887563583728,0.03624082188006579
CD5L,0.07976577830393351,,-0.01956729658387309,,,,,-0.010465304834081075,,,,0.0018389922092543233,,,,,
FGF18,,,-0.017704866736489997,-0.012468862433440924,-0.019762006247336063,-0.013050569794720393,,,,,,,-0.004202718691398008,-0.023332842919424564,,,0.15635059312297414
ADM,-0.025121974629189324,0.006839322648539444,0.014836710676367666,-0.011988261331162956,-0.013969415630375051,-0.019817299153540573,-0.02756812641201885,0.02015126883029441,0.009913654285725122,0.0650745592507471,0.1031914119238678,0.05399072727942096,-0.10903259320824085,0.014782903428951921,0.01267734249800251,0.18490999015840695,0.062481303065746355
CCL15,,,-0.02203870399483488,,,,0.058411505656364396,,,0.00843491085678854,,,,,,,-0.016311583816907175
GNAI2,0.035675177598157526,-0.0903502727847188,-0.0038114455643883183,0.01056276481023417,0.08285872261000006,0.010266326046398672,-0.009803761613007344,0.07876930130287983,-0.024876865722859878,-0.10198624170526226,0.05652497106873951,-0.017558060450310435,0.008261682243785663,-0.05842782829267574,0.05786757606651311,0.019682916415645003,0.0010360766451430253
