,MGH258,UKF248,UKF251,UKF296,UKF304,UKF313,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
BST2,0.1441120643236925,-0.0041821751747038345,-0.04338356029820102,-0.010163102346722448,0.020383681021477182,-0.27549840448925006,-0.06008944200737439,0.10736305279558862,0.0712233307229043,0.042733676988195156,0.1113749420071762,-0.01920405787451235,-0.04061773108745033,-0.019004894519412164,-0.04258635866550666,0.033838251169092656
COL5A1,-0.009297025624484988,0.07689423135142716,0.04433279216596892,-0.013571315135148499,0.05749873238202181,0.35569726435963717,0.10527066220859667,-0.010847053962326282,0.12587671653075472,0.011389513387960522,-0.07335405256312431,-0.016681022007097545,0.19335816010882026,0.12813495904671574,0.12861938036874707,0.2263361311961832
CALM3,0.032702952596885354,-0.060124166993906554,-0.031234208762021282,0.05544890899419785,-0.08261071632422756,-0.12304264343891003,-0.005110823504147788,0.06486700265392371,0.06946287239963952,0.04969718736031076,0.07243143442156696,0.03209270832365082,-0.03278749637687643,-0.0289684737901909,0.03982003748927824,-0.22127368729653069
THBS2,0.06851115404812234,0.05932021979276061,0.042399973562790086,0.026715712892301072,0.0648567680514799,0.3576195726042183,0.07140276353847343,0.09139043847852926,-0.009007072647796325,0.01826067942404103,-0.08421578120617901,0.013127948349530473,0.08717219447386633,0.12924039186206898,0.10772965813961671,0.07684142574131535
SERPINE2,0.12986707518635646,0.034389724768329515,0.009599789154078948,-0.005159531174209224,-0.08330684411935747,0.03515020228767126,0.09542707700261849,-0.011323620073872952,-0.005129684758599701,0.01923341898909058,0.05312009105378548,0.02616807330425138,0.10583818070454991,0.007117112290654112,-0.028015897606443112,0.09784823088242563
EFNB2,0.07871506746606155,0.045509794126444084,0.020808805687435122,-0.06495614551534026,-0.024062700458127004,-0.0961306248057841,0.09876480570901087,0.017797396259146153,0.0835993138249307,0.10607599032036658,0.017407455478711385,-0.0008493750294132485,0.015777823552180832,0.0019424472230095868,0.1533618101244755,0.08822081690296082
PROK1,,-0.006773148772780308,-0.015300316018866339,,,,,,,0.11197531479702541,0.02546854245262761,-0.023281572279302533,-0.052097236038316175,,,-0.03415568148566495
LACRT,,,,0.0012366326555655748,,,,,,,,,,,,
MMP9,0.11578439775754418,0.015250084250287182,-0.011880546089466025,,0.029914618763202304,-0.16074302187939873,0.06469090890165761,-0.02236731126222733,0.11905214926956749,-0.018015398609597284,-0.06230751543726649,-0.018772092097207215,0.04723312739387751,,0.06447389092623423,-0.05897870333974507
DMP1,,0.02457181756363171,,,,,-0.004106557509673118,,,,,,,,,0.03434102658741137
NPPA,0.04326130465335568,-0.04105821261956536,-0.019453064967917932,0.011835470845009712,-0.022154212376576384,,-0.025057301228443775,0.051160202904084635,0.0768695167865591,-0.015757516701733032,0.11740430346380958,0.06278613717546996,0.03251016121842186,0.04446386469977122,0.015639073330268618,-0.08988784562196608
APOB,,,-0.012055898344163669,-0.02414093666826726,,,,,0.06999895040320386,,,-0.025547581270909593,,,0.028082044178940994,0.08388178974865543
C4B,,,-0.013845185208991572,,,-0.027469812772790512,-0.027513865379094244,,,,,0.01427007469560779,0.08792505370157934,-0.011823665925729046,-0.03460403362909645,
NTNG2,0.030122327633338827,0.020392679230677568,0.06248027733663877,-0.02422273870995686,-0.0012361101643681798,0.06036519182400311,0.00420397738207977,0.040831386467836156,-0.03246276074291427,0.0038737965816362523,0.013507696455345207,0.07224428181594764,0.01638708854860999,-0.04764791498840719,0.030379051643600597,-0.08111670030834668
LAMA1,0.118686643672628,0.004982531058301402,0.0018965860225405304,-0.04602471856299394,0.030367887448555782,-0.08795610852826648,0.026876375267084262,-0.03497223730265313,0.06903772264821588,-0.04403281684105809,-0.01259145601081553,-0.007554752220590748,0.06919870397338504,,0.03167636242379528,0.08577432177614017
UCN,-0.03725702104440341,-0.019812338681161862,-0.0376271368796798,0.04422035317696288,-0.02206300774766166,0.0421457100551788,0.035377663284266836,-0.007799302811870715,-0.04956752716421112,0.09243649282825729,0.003122377478265329,0.03445966306563135,-0.050513673380387085,-0.038151493729806946,0.028675386119694838,0.032924521998930464
ARTN,,0.06110197707991574,,,-0.0287800816709172,0.0059914308797940265,,0.02779589539752999,-0.010258066502038712,0.04663782279247704,-0.03222185383684162,-0.00172281683685416,0.014022898781127967,,0.00352530346616118,0.09278437142691899
PDGFD,0.02618603570427991,0.019123849656506164,0.030205167421893084,-0.005356851129546835,-0.0269999381781311,-0.08300573253486337,0.0022502732383247923,0.019473825586861858,0.027733420208394113,0.06832972279686607,0.03058567647589623,0.0077237941042273064,0.09995472665427195,-0.039264344579402505,0.0701551599374237,-0.056158289016988196
EDN1,0.024098524018143514,-0.007701225120132466,-0.024744899355303968,-0.0077603649932419345,0.03406072962038656,-0.08462760651094396,0.12463103299441003,0.010226275703857549,0.07520964784273418,-0.013800761434675736,-0.045303037782377376,0.0026783195887416077,-0.04058500354450936,-0.05122914706442066,-0.0007097831257667539,-0.12779764642804148
ARPC5,-0.016490469099439013,0.08041212680474617,0.021710717543664784,0.019691787876646952,0.07229992105253061,-0.160677490724595,0.0358987017936012,-0.08195737053897338,0.10243080496972921,-0.062064826264632646,-0.011661059307912947,-0.009879899915550525,0.08011235654373697,0.010573698296972661,0.12153825486634753,0.20847065337945073
GSTO1,-0.09207115998925774,0.01769768902054097,-0.01890458162389929,0.0263631835254337,0.047242673924326746,0.04386996958290272,-0.019262961034205803,0.09481377303391501,0.07936096350612029,-0.007330022088685449,0.0022911377107944137,0.044684919656452125,0.07744142390033933,0.07386050068204582,0.058412300337353354,-0.01696336484186849
PROK2,,,,0.008172561449116445,,,,,,-0.04945138862396909,-0.028896342615890448,,,,0.012885290568453089,
SYK,-0.04328012370824049,0.02981666809615744,0.02427830535651256,0.028867834541324897,0.010705298319551311,-0.05107347637992439,-0.04033467946299134,0.0029700111447865454,0.07003514465438422,-0.0016931886946999542,0.12398894592893539,0.03350318527904529,0.021208641151735305,-0.0025760697527165114,-0.00968998902738788,-0.022707982769271023
CD40LG,,,,,,,,,,,,,,,0.0898487871707717,
ST6GAL1,-0.031943762671222564,-0.07402290339808205,0.002038848805141712,0.018429237795697963,0.004952583119383321,-0.05301668724828798,-0.01440914787275597,0.03923370031421979,0.019012735299780422,0.03011518892815151,0.17095535609216347,0.03990636793004017,-0.027954500199461406,-0.0812509165511419,-0.0387191956633077,-0.1388869736629385
WNT3,0.034904245194026705,0.00016596670919607703,0.009992904541418357,-0.0063482419568156685,-0.026433188748618306,-0.010001381175827091,0.07864101920565698,0.0032155995301109195,-0.05734807565739933,0.1281761236603957,0.06144033984052116,0.024884011713007904,0.01193330337801054,0.009132489029573566,-0.018233102521492506,-0.06610525474850801
HSP90B1,0.02646177169157638,-0.05405486044641646,-0.021972063534879377,0.005814588993710414,0.03377713004747235,-0.028203445552637374,0.09284842510686539,0.10233463234444029,0.06148814438546175,-0.03945677130730744,-0.1242683630893382,0.015856954111108813,0.19961775475527987,0.016524199722561222,0.049952869339801524,0.203805661462639
ZP3,0.014270069543537971,-0.02395707078459884,0.0237970055176364,-0.03300309869164434,-0.025661393315909192,-0.028287741966003498,-0.043657545248310156,-0.06437126823089633,0.02447677975425812,0.06975879746863081,0.018970884343438063,-0.012077720073626766,-0.012051722975450714,-0.04193508036775282,0.015112718304401123,0.12792442674715704
ANGPT4,,-0.012738047953138033,-0.016892174002912205,,,,,,,,,0.029137453321948274,,,,
NRG2,0.051784004288781126,0.008390725937690352,-0.01115333709641841,-0.0024391127929981136,-0.032526494163688864,,-0.041674042766098325,-0.047279661630921205,0.05298656515618946,-0.00988490035768123,0.10515596832823203,0.002306044487076801,0.06752888668494254,0.08934816807874438,0.04308456045991152,-0.038091054601106206
MELTF,0.03753334649593586,-0.005523877913876384,-0.0023896851809675056,0.019186968277224943,-0.0077414081732856055,0.14825066968236827,0.013947057473021109,0.03647760491751223,0.07022218509639673,-0.022580380219427692,0.027682909648610705,0.007881356533179711,-0.0339935454398184,0.03753641031779547,0.016216386146032234,0.13711350199705358
NLGN1,0.01906756808524428,0.06759660015232458,0.0025440904336536297,0.014416075047761793,0.013463872960073696,-0.11126293512279312,0.024316184428896957,0.11397900669443245,0.017602690036716065,0.059424151820314706,0.09014314444688215,0.04311771060096335,0.005151760137277717,0.09561454617125624,0.018866905063992054,0.05270723346421105
SLIT3,-0.036508467472702415,0.046265034419921997,0.003912949213445075,0.05071035495928332,-0.008829415511824585,0.13442028078885837,0.1409643016247514,-0.02751052234700835,0.07430577525961696,-0.04511252305854597,0.023383608137119413,-0.03271593094851544,-0.04923763050505887,0.06834476736509199,0.11201308330955367,-0.16774763134561568
CCL8,,0.07434121454974567,-0.010963603389596599,0.010979941766272431,0.07267338776705116,0.007204950495440605,0.1420338331144869,-0.07775983814501992,0.024407713159998963,0.0187123837304359,0.011943521294753224,,0.07113329533675379,-0.03981071513550564,-0.014248968434283749,0.08557624633348605
S100A4,-0.044427337844456426,0.06340049517513745,0.005894474891165082,-0.025889078290117877,0.0994071512718559,0.3510701672913079,0.08025236633488755,-0.07928190924079155,0.017065592536192047,0.03773372167318574,0.18071945592003247,-0.036396190976861066,0.14504777933968316,0.002287794284604668,0.0807971897086258,0.1847063155386119
TNFSF13B,-0.027710606886987402,-0.03503204356633516,0.02079695705646538,-0.025410593462075765,0.09342658225840098,-0.04952896906522925,0.03508098919421184,0.031055333837439032,0.03889938206546129,-0.006172999426474937,0.1555243552204446,-0.08194916344410473,0.06688975877517027,0.0645471390341268,0.03536005826521606,0.041836143215912815
HSPG2,0.07630878600928206,0.02349799973064243,-0.008340059586634384,-0.0317568638885727,0.13935420562385056,0.3181629654655476,0.1075599919938974,-0.004254374802132406,0.07006065006294428,-0.009166836901748382,-0.029529649586178392,-0.019068287937649465,0.14851003643984556,-0.009208792454449277,0.04469792124830583,-0.21985402116225067
FAM3C,0.11016433896713651,-0.007084728113287675,0.03340641840165521,-0.02000303983081839,-0.08968498154140433,0.05705182116455781,-0.07902019580832827,0.08290232153084269,0.049648416142631074,0.0501075622744453,0.08379375139468612,0.0826806724819163,0.06762894519581808,0.05837473626792886,0.01064309019742762,0.15480547723416158
FLT3LG,0.13295515524416013,0.040724443542211254,-0.005284348626185004,-0.02952766412132109,0.013853583843490442,-0.015743923150181194,0.017490166821793305,0.1245284772842936,0.03959154021320121,-0.03507907122378856,0.08103578226567144,-0.0007406316662236541,-0.01630892275308213,0.15248387136271768,0.04448618683648394,-0.002042374012722188
A2M,-0.17300043778251867,0.03450624385198263,0.014597416826850017,-0.024358098213810814,0.091953548982604,-0.20190322862298765,0.1271154564143126,0.04674418885495063,0.03634930057845907,0.0638088231995852,0.16158658497774844,-0.0005679231837910251,0.15830998706536223,-0.05643680236447025,0.06132574135468627,0.35567253845235564
VCL,0.034993749909183434,0.07579824340907157,-0.040570506353577,-0.02363565281993732,0.08744788051982992,0.13447846235112546,0.035857559483656765,-0.013639046253707364,0.009357926246880775,-0.016514401293275353,0.006050106889984026,0.03608712068307173,0.19007955653303488,-0.0300582370609137,0.07497969589713414,0.026563789233186974
FGF2,0.02907190147268575,0.010031794229878311,0.035764611285602994,0.017016409030469686,-0.053575179023581276,-0.07813045614176972,0.008284544967451525,0.10453569967805303,0.05040165325854014,-0.01727056030606389,0.00121999001823772,0.05810620573257378,0.05134257006979778,-0.015632350682898075,0.05221445479208132,0.11775876787822716
AGRP,0.03280593287208004,,,,-0.021518874114929903,0.026495705727218103,-0.03574828503740147,-0.031053951716814146,0.015308153882862451,-0.03508387859943775,0.021337818208586892,,0.03176213870239108,,,-0.011650877107080626
CNTN3,,0.027866791745603282,-0.012399477764501851,-0.03378303570325393,-0.027061275232419253,,,-0.0423439851028364,,0.004981861378388216,0.07950815078464961,-0.03650573803987855,-0.09587930193311021,-0.039810683167141675,,-0.06362575278895438
RNASE2,0.035554466120066845,-0.04157476964769134,0.01264439724750895,0.01516253943416512,0.054672668870599725,0.009037174690581483,0.0004817373461880362,0.030072621690321943,0.07754452802216186,0.03411340753912205,0.19061238803513766,-0.016397772804667803,0.18670144096983643,0.034044513096191664,0.08667626290844616,0.008252337709236205
ADM2,,0.05857428870180708,0.010777555486661115,,,0.07302058950228352,,0.053284285989240995,,,,,-0.0159977704277145,,0.04756159361325143,0.020819255924703444
GAL,,0.0695839471333427,-0.04485317015949264,-0.00032722061411710247,-0.016537472250268543,0.010708148047049847,-0.022410431784726847,0.17280333538558204,0.05987711893332189,0.02971681375492868,-0.04820303612615423,,-0.01280019437484399,,-0.020354971450198055,0.05396856685937225
IL36B,,,,,,,,,,,,,,,,0.32869162857103745
CXCL6,,0.1399503393645847,,-0.03868860951352485,0.07710522838795628,,,,,-0.024665581507199545,-0.09162587032683334,,0.05589112353170285,,0.11036240027831147,0.10747615144591076
PDGFC,0.11085473217443524,0.002595644709831583,-0.00608527710342542,-0.0027793323614507927,-0.000973143197935496,-0.049478638186650443,-0.05437363077817284,-0.10479466108292156,0.04478866242533234,-0.044244950205007655,-0.0006280434955149938,0.05816980763443684,0.024120505547998588,-0.03295182800123282,0.011814144230967275,0.06032414855659881
COL8A2,0.0006342756734767494,0.0233929318713435,0.06496919951038702,-0.04382167260690088,0.07423391790762382,-0.08195650912779377,0.046150411228744144,0.11953520882043164,0.0781121841862071,0.07494745254873177,0.1277139761284516,0.013913185773081895,0.01787569554030213,0.0668242833585398,0.02118958109658137,0.2538252912490522
SPON2,0.012004183064491638,0.1066477877003712,0.02432679433705678,0.0603937771809796,0.14902625448963722,-0.10934415107314215,0.026662218302334707,0.03115556743729155,0.06985502125482207,-0.03862685728926688,0.042455524617509045,0.006136175917812346,0.11898241833119416,0.05459557016877674,0.11149961512954625,-0.14616489148649064
LCN2,,,,,,,,,,-0.014521490923518445,0.043319339785058086,,,,,
SEMA3D,0.021835783912977927,-0.012911182771411034,-0.030288105450281367,-0.04135958100822441,-0.003173552497509862,0.08689932273770413,-0.026376933635601056,0.06102667924200236,0.032341961604316585,,,-0.012964684258056544,,-0.037584217018014114,,-0.011858176575476474
BMP6,,0.13878604273893777,-0.011880546822923279,-0.00808853494247374,,,,,,0.015827963298275988,0.03718654515740209,-0.03067071733030127,-0.030135371059212435,,0.03186768206255421,-0.019268080470512993
TIMP2,-0.030670246240873875,0.038137174903530004,-0.010574899586544053,0.030618853207599894,0.017246359948341023,0.26210871634496163,0.025656592831069233,0.048117962956460425,0.019749352050387695,-0.017295321864277326,-0.03891770156152406,0.06565464619233714,0.07531881172859635,-0.024876361541469307,0.03226976128896047,-0.18013362570705146
EFNA1,0.13927825753574083,0.10538789838061047,-0.017658431121524557,-0.005593110255133347,0.10631536142017656,-0.03394250951404808,0.014307276533431373,0.07173323948945926,0.022329687654861066,0.03704780869946793,0.05537210750105862,0.04019745521189608,0.06628799693687666,0.1219266221975117,0.06735411740470777,0.07933346828321465
S100A12,,0.03668145623197346,,,,0.05410750823588364,,,,-0.018657623939760243,,0.014702927987290264,,,0.06331004013181796,-0.01691227563971957
TFPI,0.11043597919264164,0.025082450488264945,0.047978329906976765,-0.006093410470388492,0.0010173541898988532,-0.2802017417931506,0.025279689630584485,0.08455111086310847,0.11423149233877831,0.03756129898348928,-0.015062248451620732,0.01399373100589453,0.06911014740584534,0.003300627510162825,0.11025517925325257,-0.10265043576472294
GPC3,0.07713974320609567,0.03639067741350667,-0.018706921653485628,0.0007798823131681296,-0.023076822490287193,-0.049927621831165996,0.034734128450013085,-0.06859080426254258,-0.05875690762687193,0.09662551236260933,0.10948807126285534,0.021199721467970962,0.04716132934901252,,0.03708876402450965,-0.0610699256202746
NMU,0.08529931565578722,-0.01384856714460791,,0.015016243981830612,-0.01050809968238122,-0.10861718151115841,-0.024964385363975165,0.08625947015267295,0.04184496889907717,0.014322306113295406,0.061161758430036954,,-0.02821278125480254,,-0.008486138394858988,0.006607742047605153
SCGB3A2,,0.1100122789090438,,,,,-0.02221253271817944,,,0.0563196334560266,0.019382820394218164,,0.09372640660824252,,0.1645474553752243,-0.02494657781898678
LAMB3,0.026034947153067565,0.08846007744116857,-0.01325579349739441,0.0025567205827153228,0.062169144925093775,-0.21567557589426006,0.025446133811554777,0.049833891588034245,-0.0041235126101692625,0.03154179317360549,0.06299194682078146,0.059164210664530065,0.05683704207268946,0.046959129319151305,0.1034005092060111,0.07715462593135758
LGALS9,-0.08282794954911556,-0.039454568609570806,0.061696579118499455,0.007243968824358276,0.09290872304358307,-0.14395367314339466,-0.02277161468437495,0.10299817198367957,-0.06037583620084947,0.0505185517088447,0.12065930826846677,-0.018147177259523584,0.018852762825067503,0.06271172045773432,0.01884620398779613,-0.012305732651383912
VIM,0.15418880557770664,0.13677632560329134,-0.02766483198675422,-0.037179285009245444,0.12193509029255797,0.271023687714663,-0.005117575124659716,0.0564481112628238,0.12321451179204007,-0.05461353571933398,-0.14272832917946546,0.052402889627059156,0.2611034641112791,0.04701045191238795,0.05155623132986252,0.34954510100749564
PLAU,0.03848170249025989,0.03516208437808522,0.0047583097036919516,0.004957563502114905,0.08419341961668665,0.14698356204055577,0.028786439445910007,-0.043761144116176216,0.06962843330819828,0.024557787145562074,0.17476341559436478,0.04016125146922529,0.17368922216176957,0.09738443211047296,0.0021768220246202712,0.023001933728367542
TGFB3,0.043991636305230765,0.037376222726289855,0.031305639030445725,-0.013169310562558274,0.05773886556274825,0.08679228269410462,0.05316463361623582,0.03518708517744889,0.007511316418105569,0.07162169202926225,0.047893908236473055,-0.06596931130855516,-0.008911756983626172,0.025265650219951516,0.08582526950317161,0.07889371016967872
APLN,0.07011869826304018,0.00044931566957196893,0.01237149584090607,0.022027223432556513,0.03459822055938515,0.1298615877971627,0.07499228071216375,-0.06615772522496222,0.011165001983629897,-0.029452459532552384,-0.021706990351248935,-0.010719143921970977,0.002441367434098765,-0.051770379195789064,0.033633064254384615,0.03606748991547077
SHANK2,0.004517037883489868,-0.050083904801560684,0.05808629310867282,-0.04258067801120493,-0.07284965596980891,,,,,-0.020722891687167254,0.07406167805153545,-0.024276711699798476,-0.003191519733380052,-0.024038588275632503,0.06148119639407902,-0.052790338368583406
LTF,,0.08598577779499271,,-0.03163662092270816,0.11727922613927595,,0.049351711231604034,0.00782076319528246,0.02215431332804966,0.012828549985615927,0.05264974759570398,0.006730282322515021,0.015426751977315639,-0.06267384162833327,0.052549899667168005,0.3359084449822647
PYY,,,,,,0.006873783083362825,,,,0.03348038615099911,-0.0005756107455293367,,,,0.06227505627139751,0.05092511829389977
PENK,-0.024713696829982958,-0.03556905825711733,-0.007642205381741004,0.1085630862976541,0.09787949793936673,,-0.033496029268632835,,,,,-0.028496703248713822,0.05531303037127713,-0.07804591321121428,0.006977982841573059,-0.08253300197898099
CTF1,0.08940141354937557,0.018045543833075862,-0.031955218296015574,-0.021481767492786585,0.09373466467252997,-0.010638368958987756,-0.0363105768410828,0.0027104362905361976,0.1802330144052024,0.034968231868329966,0.14690473876812538,0.052134571846920996,0.1164525220355992,-0.03522832136567476,0.002178073250399791,0.029853694110428833
COL3A1,0.08757699607797581,0.0826226244223048,-0.030731624154853986,-0.01989660885888291,0.10795999989150433,0.2904988680625957,0.13786351048366002,0.08380688109424848,0.10414208761912694,0.010478340496668468,-0.018080791424712302,-0.010217938919145832,0.18758474478241777,0.24616675215997577,0.1016406336057134,-0.2085881359079175
S100A10,-0.14430721346635328,0.09511847662743968,0.0029209247130195623,-0.006826843157635365,0.10411457863957468,0.2198262473351234,0.0331574013256475,-0.025148343583992788,0.10959518345065167,-0.059740373902774355,-0.038444411100966865,-0.0066210708234261005,0.22946292573552546,-0.019171434142432654,0.008901140709589613,0.3979388417539307
FGF13,-0.03675945228322239,-0.056442736427990074,0.03360761597937605,0.05528727007108111,-0.084035219547475,-0.02910547767524189,0.02962956474125208,,,0.029314124967711283,0.05746395869017127,-0.02259552165127761,0.04297410195891292,0.06000478958214259,-0.010213304127678373,-0.0661642966376269
SEMA4A,0.10699071684149347,0.017377293878885678,0.04608003782533502,0.013740715757023314,-0.039623843531996564,-0.04649627665093907,-0.042892862776035906,-0.04590104833343311,0.011114118304103148,0.012255716400246716,0.11562206162497853,-0.0008869411134692426,-0.001848176070873661,0.03563326418326131,0.09498009325212406,-0.028449555919542218
EFNA4,0.0393455191521561,0.008847828253556749,0.01608263996789652,0.04777315870569821,0.07254309651148402,-0.031510240697138425,-0.024887592705222526,-0.015251541700333592,0.008061321171566596,-0.03596803680909097,0.11653933858322643,0.08454372715528698,0.05581900325325201,-0.04035069782510362,0.04621471496635653,0.12000223267022365
HSPA8,0.11453819909764372,-0.01667546771920641,-0.008512548727954497,0.0544688562443986,0.029548711128988308,-0.06270868217730889,-0.01008864783602202,0.11258099916217552,0.0029392191294748678,-0.010065600520969633,-0.0647041298037268,-0.0026196548903753662,0.03867335373372818,0.029502304788495547,-0.06999374842289934,-0.005734318300562114
NPB,-0.01849566849742988,-0.011836305467776937,-0.013997077026534395,-0.006853194368579385,-0.006855233285175154,,-0.010607043623140385,0.00842984280054363,0.0748049209768211,-3.1229697373608895e-05,0.036281423224173985,0.061865693614005915,0.10222676430262125,-0.04752283253278916,0.061782662930587325,0.07557960958649824
ULBP1,,0.03426395246885483,-0.010341641320636601,,,-0.021853674503835498,,0.0681205626679991,,0.02518817632662925,0.013412746760471913,,-0.004798941768880583,,0.032959964871853174,0.1858076711943334
SEMA3E,-0.02191075318626041,-0.027492128916971153,0.004677173784062442,0.004009220717264851,-0.08039415122990426,-0.006612014048415646,0.10103473813230202,-0.08220254139632097,0.054260641336654265,0.10092277470113951,0.08556246950793918,-0.016633856972029442,-0.02268654306777014,-0.026366528784711914,-0.03588383797351686,-0.04657955167074506
FGF3,,,,,,,,,,-0.01126552812955645,0.16142525567510016,,0.06702294037409028,,,
ADAM9,0.0248613582905789,0.043411696664752045,0.017521186977383123,-0.05568894541135766,0.0429680033096962,-0.13266827195721648,-0.002153364054921878,-0.050327133950091724,0.03890133705241843,-0.01212179231410561,-0.0018267168662078341,-0.005523177190734695,0.20488455265623834,0.0026183721077603153,0.049439077228690946,0.1511394159303342
ASIP,-0.011066311283491857,,,0.0015268808307636638,-0.02626071529343172,0.06230046012219174,-0.08190948892060419,0.020165205934528082,0.10462704374005595,0.005870046279495055,0.10861867202470367,-0.04050756034326543,-0.017323215341546076,0.005481130431648259,-0.04000554583190519,0.06993594051016873
IBSP,,0.09280327058836063,,,0.1413463788493444,0.11061458458993248,0.09159482248234767,-0.08423256510997396,0.214111146373457,-0.00021638320912305972,0.2068486962304183,-0.029328828676112063,0.1811160421786162,,0.12063118743788774,0.07758831648594988
MMP12,,0.044770630814438724,,,,-0.025364886709406537,,,,,,,-0.029528022440350174,,,
FAT4,0.16221835996976006,0.04704097468731232,-0.027684351358294976,-0.028570023198787917,-0.01738144721796504,-0.07970046653245544,0.02490512202694801,0.02514080586278899,0.10719873770407445,0.0993594723546489,0.08978668283462315,0.06815105316060995,-0.003934673458946182,0.011143826771290513,-0.03188648059958855,0.1496057313060207
MDK,-0.058378801430944295,0.007174823157903864,0.009057715874881899,-0.05131452137301323,0.15223093467897028,-0.262358245382663,-0.1392989950595259,-0.003367990504218827,0.06926538153187456,0.06487929300845041,0.11764707980254499,0.008965710572337873,0.11385925262548918,0.03409770660708158,0.013809977215629488,0.08279827746313026
BMP5,,,,,,,-0.02967059701145968,,,-0.060137109022937695,0.015714613351609723,,0.044820205153796894,,0.0030958268996963303,-0.09760085225076637
CAMP,,,-0.011880546822923279,,,,,,,0.06054340703231197,0.0919910662805675,,0.01910360102308829,,-0.015462242851936633,0.07664462209065671
HSPA1A,-0.009316909552462968,0.021801274922936542,-0.019759515310034403,0.02396301440834064,0.014837677012763499,-0.12998362200980965,0.051467960051568264,0.026258272579369916,-0.032606745791809257,-0.04044130234525246,-0.1325048317868177,-0.00237547662044379,0.14512472962692918,-0.03479669059943493,0.01920507997731571,0.10790981625181609
SOST,,0.03845421822236117,,,,,,-0.014269767263168708,,,,,,,,
SEMA3F,-0.030097742945161002,0.026396618110694048,-0.00988837024355136,0.04304773394832252,0.13208748034874898,-0.03107048279724532,0.03897998957334542,0.02430743994135094,0.1189299821448678,-0.020495567590086985,0.09526431416625905,0.03340975068261306,0.04414202307184591,,0.053460351418632326,-0.20324250901308008
ARF6,-0.004141969961539801,0.05991569574979093,-0.004375606977651012,0.011658977453133428,0.023053856119189316,0.044852701673978625,0.07330311432660626,0.0724786820831765,0.0061870808986590605,0.024468342477244404,-0.08426088475062317,0.07992133397312093,0.11136916785352188,0.04232420665271968,0.0829460826762005,0.10062617068406707
IL6,-0.03254252020197775,0.077290657879511,0.06675179461057426,,0.0664195230268292,-0.02013906730467697,-0.03330487954426246,-0.014387258484067538,,-0.018292021588850897,-0.007385258071317509,,0.07783046148658956,0.009017424748609918,0.10310941302295873,0.27351541992120487
CALM1,0.09602007798352732,-0.09890048053833841,-0.02682684457331389,0.018580359416170603,-0.11197798724521119,-0.03421386778889498,-0.03688707084793161,0.030715673700188822,-0.04288886713198314,0.019822436912632312,0.0414141004810648,-0.028776756826838945,-0.08997028928477926,0.014815383685232324,0.0010658738787987971,-0.2224498457626887
VIP,,0.012572529532667536,0.011057435376664308,0.049773663680970866,-0.061638780334838945,,-0.026376995932018577,,,,,,,-0.03523579531205496,-0.006020878226623916,-0.008534135026324361
NMB,0.02673499852629834,-0.03958532789385114,0.027321922400505932,-0.02852905446999605,0.07516567253127447,0.07840641638000681,-0.044581484607470086,0.04893198445909312,0.007975282098803325,0.05660721286459244,0.03001580720948561,-0.04118582766799823,-0.14134703418731223,0.048473271469496225,0.0007352722557822766,0.21228023845379945
CCL26,0.029556299079878195,0.050133523515313715,-0.012399478569179829,,,0.04992941394857976,0.16264444182130872,-0.075287617431348,0.08130312480175352,0.06476094508521577,-0.0004384786921197347,0.044916468328494566,0.004595900127022049,,0.10454335175533781,0.14582903752730314
FBLN1,0.0421960696025459,0.014782425396104268,0.028355819977242246,0.02146335758290026,0.05806406581702533,0.20342354749075203,0.03130469164473312,-0.03263503274686491,0.06633395811723136,0.01858056818530721,0.0011096556119749306,0.06498122497149539,0.10956302727877522,0.0411483071296172,0.015036002752452189,-0.08073587433780201
SAA1,-0.02711562382771207,0.06365675657144561,,-0.025175666924709402,0.11926720699126715,-0.012834676255128111,0.029932383017925942,-0.038938815976332156,0.00948239355502524,-0.0016749194654105707,0.05296090771270212,0.02118728960750663,0.15532404791113005,,0.13792157284205658,0.24556413338984515
MICB,0.05240191834314778,-0.030425696961609395,-0.026054502170555445,-0.02183303727465273,0.001386617269873485,-0.09086993320965522,0.0004587124018777227,-0.06747105026143055,0.0035504647623482597,0.049520647593714835,0.043843466857658595,0.02240165490732108,-0.010706967552294175,,0.051288915136086334,0.022356406271501192
MMP13,,-0.014224301395869905,,,,0.15814090713623777,0.014158615207380995,-0.005162179984129801,0.16452181019666104,,,,,,-0.020896263718220526,
F13A1,-0.03725702003294372,0.033064190296146746,0.0010774339075369452,0.026476997184143796,0.14643953608875526,-0.04185270801361788,0.07270087937029567,,-0.027118519101306148,0.027438452731291897,0.09856825118598625,-0.059554750801962035,0.19160486327635468,,0.15672297338845032,0.17288823981404655
CXCL11,-0.04935217163495176,0.054759779909742394,-0.02386943487536576,0.007229937805084197,-0.02183869758786078,,,0.004756477899788154,,,,,,,-0.008635010846324382,0.024723103300978797
COL5A2,0.10256934295682008,0.08254200613114254,0.01000089658365399,-0.03780683393889274,0.053907879409248974,0.23476622458996635,0.0924800581175785,0.025556455227113126,0.04972839436117301,0.014247756936862834,-0.04580661059418412,0.010960034158556505,0.08125989949268754,0.06458189261554285,0.06271709503354894,0.008472816298533562
