,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
PRG4,,0.027355760901888557,0.11443966711494385,,-0.0221924765491288,-0.021308956588702563,,-0.0007271761355966209,0.12873912091720402,,,0.0612535534716687,,,0.043727046838506214,-0.007244170100794112,,-0.0027027842044137326,-0.012400402349231265,
ZG16B,,,-0.03619486067510992,-0.01674770840853765,0.019657564586251276,,,0.00919426829173868,-0.011993119621786995,,,,,0.06364789697752463,,,,0.05711343540212987,-0.02348336131120131,
TGM2,0.012665092579341109,-0.09918345146927836,0.033443066111375645,0.049057091099723615,0.01811442539638769,-0.056114071492719096,-0.017422332231271095,0.1179221215546519,0.005048321285229568,-0.06577893430269802,0.05190086368594902,-0.05347027329620077,0.0331733247358489,0.026734316808089163,0.017447991447768613,0.02041077458302104,-0.02819138206580783,-0.027302651797795164,0.013369420891819375,0.08482951354673757
VEGFC,-0.02453928939824248,-0.02686022039843058,0.07287009924420157,0.008539700872553724,-0.02416904307090395,0.03805560388941189,0.046469519776166146,0.058881316435505045,-0.03229451223047421,-0.0018159770242780215,0.005164102117494148,-0.024103515025168495,-0.08950758846265715,0.034821799337947164,-0.028420667619924157,0.036356166039285584,-0.032848014848289114,-0.025500556699662037,-0.006322432899952434,
WNT6,,0.017793492387436476,0.045039808618979986,0.06864380124450127,0.039411232739796555,-0.01711900209298036,0.02514478837170157,0.061030647671316385,-0.026690259952129855,,,0.011504578670808749,,-0.0295298852884378,0.06399397648850956,0.061149464656450214,,0.0003844867542428167,-0.02426535775125979,
NRG4,,0.021825071865200843,-0.024040372440773738,,-0.027009259174505935,0.04437466095081345,0.04879870540313058,0.013791275223261634,0.0015640326577262599,0.02207264381405016,-0.017565301492832607,-0.016090003320242435,0.03203152351709947,,,,-0.026376481466690863,-0.013400104550613957,0.018017217363096468,
PMCH,,,-0.027707822992918546,,-0.01384156141311239,,,,-0.017554605398448747,,,,,,0.07083355174129123,-0.015652138637051456,,0.03135831050411393,-0.024658388441143295,
COL9A1,-0.0020619964768585283,0.09565968822833743,0.04600658417136379,-0.0206326957533054,-0.017377967610335308,0.009551275113706827,0.11325025588012634,0.11753093146382207,0.013120345442501982,0.0023962805169650573,0.05444441597512319,-0.010581676087437474,-0.032391610359200976,-0.017465961778906382,0.06481016220968382,0.13595014907401878,-0.03919632757025457,0.03358271751286765,0.14093021808893774,-0.06969502390704561
GDF11,-0.0007919081666127093,0.07865109675644504,-0.03889990651227952,-0.02385265727312788,-0.01799483520002034,-0.023441390754509874,0.03681389039916433,0.16852481651176657,-0.005075109443875761,0.005670168540745814,0.051219965078101136,0.02907533200203168,-0.1020774120451501,0.038251430676936975,0.03145356760784597,0.029510563086790627,-0.02326244031147073,-0.024498782191158242,0.009575375323321146,-0.04640247474537091
RAET1E,,,,,,,,,,,,,,,,,,-0.014699819481712425,,
IL24,,,,,,,,,,,,,,,-0.028255228520413418,-0.025401140064465835,,,0.11326052957640495,
SORBS1,-0.02760945487480239,0.03344045548356425,0.025024877471199358,-0.01123123278656893,0.025067219582278245,0.047216116973101435,-0.027263505970053677,-0.05897276973758869,-0.013885119295405734,-0.004838816713164571,-0.01815605556652711,0.01747107138232863,-0.048647283754260875,0.08857560739183984,0.02892223625936193,-0.028613760005837728,0.10313504237162266,0.027404776298278234,-0.022979653023375856,-0.005919118518332809
DLL1,0.08808737445798914,-0.011737435807242366,0.01312042508939114,0.003104318383134558,0.03594347591732926,0.12323118968987104,0.024604391401351434,0.14304441856947608,0.0297334904681328,0.0070203004541001925,0.043774144415712056,0.09845825947607184,0.11889171284724145,0.012478140897889034,0.06181595557866319,0.16658457253332165,-0.027806727060318913,0.1132707350501902,0.08227205838167688,0.09394252567462569
TLN1,0.048607082115114573,0.005191750293700482,0.01788995207729215,-0.01790358846574992,-0.010881416838288816,-0.010215124390032058,0.09567029158024805,0.14122232753457578,0.03447406135725977,0.0018496699330546136,0.053760750601513606,0.013608642370340474,-0.02104877400757658,0.04435795683425975,-0.06376724751909585,0.043607403591884114,0.08202555573083917,-0.020860715046206752,-0.0006068380702890925,-0.008002152336995574
COL2A1,0.019064650315103963,0.019336577086731078,-0.05806859734517937,,,-0.019032130840660334,-0.018681076599812132,-0.04179161629182335,,,,-0.019625470898315137,,,0.045841580607939594,-0.005619538782293718,,-0.019501679045750467,0.028329471134487208,
SHH,,,,,0.07935609281042448,-0.03970852068756917,-0.020390470386500954,0.03606007443305735,0.03857853050003335,-0.022312813236823017,,-0.018730406089494882,,,-0.03681817350689345,-0.01253411422318073,-0.03361567307651075,-0.035142316386192585,-0.005651403262254933,
PON2,0.011028192624800764,0.015893847048764263,0.03555915686726598,-0.03407158816125552,0.0037363238648761283,0.07156775781580113,0.00518096141524674,0.15359126676828444,0.02230682871909913,0.01602628254878668,0.039657051582588594,0.040257954623158905,0.08098266164852266,0.04279738166958159,0.11048904214319459,0.10752544703167286,0.03480264875780341,0.037370997211484354,0.07203605061632028,-0.014594792442185058
ICAM5,,0.03922580004473443,-0.032150535852896976,-0.019936825029299714,-0.0024490195549246455,0.0022538451721841567,0.0177906903367628,-0.06400646859332235,-0.0389688412339549,-0.001054069010734077,-0.011053102323789707,-0.03657947133293696,,,-0.00736800687425591,0.00195001920414051,,-0.028895714763234347,-0.022816719437154156,-0.010432235772233601
HPX,0.09632702528426419,0.07795483846287386,0.03978624870256555,,0.018494741589679443,-0.05399272021926109,0.004460528772354497,0.10126141854200285,0.024896228153715616,0.011002716019451455,,-0.040145264963624715,0.018702079069313895,0.08277394677423346,0.03459275390728835,0.05049098100932559,-0.00494504919655519,0.028265264043559557,-0.000328109990032777,
SFRP2,,0.12232660913128558,0.0038774185785470632,,0.008347006260278287,,-0.04076334412211459,0.07790003840426032,0.038539176789928166,0.03967519521723076,-0.03605382531352008,-0.03674426338345748,,0.005101658394984095,0.05789108632232496,-0.0002834487679798046,-0.05423781443904931,0.004741824872542989,0.13045380050328864,0.005122910188307068
CFC1,,,,,,,0.02253159120687323,,-0.015093455236798945,,-0.02732010595787554,,,,,,,,-0.03228912634747695,
CD70,,,0.010694503352414434,,-0.019241049406776026,,,,-0.028154578721923132,,,,-0.012958188800619936,,0.051787193486592546,0.07143092614045984,,-0.02044428070657047,0.04860870660339464,
HP,0.020947477625278633,0.004030736343930135,0.03346855365256064,,0.0017435625901328496,1.75507884216997e-05,,-0.011818028787801955,-0.016948182806894443,-0.02792785151582391,-0.0025181572590039195,0.06408206734180111,-0.0055102645679986845,0.0813057028029596,0.03953508203210297,0.07956749338123405,-0.033781481491811476,-0.020045090780822415,-0.034548585542604565,
CXCL2,0.06101668727475716,-0.0026941045469225846,0.050404152389638565,0.023288247665996988,-0.02778028603731803,0.05109758657254748,-0.012518530142260119,0.10475565161618078,0.04594658306544117,-0.02700742721896291,0.05756879915136576,0.009840032626335803,0.01815013233977754,,0.012442305175029913,0.012668844871472898,0.0238557535236967,-0.016061328722234786,0.048936475417216435,-0.023425100470750016
NPPB,,,0.059930925391052325,,-0.02267945848849252,,,,0.02860560298955024,,,-0.024103516778286267,,,-0.068384960491343,0.0754862933847563,,-0.013592913694000513,,
CCK,0.0026285545680678644,0.11463874540279308,0.06993578763986018,0.009479853338241376,0.04344358809713389,-0.00994998918958115,-0.0487257679804782,-0.17189691474456528,0.007101304212494627,-0.004030340181786019,-0.0044210552802741295,-0.0046718390889963326,,-0.03864730559791457,0.028259819580025755,0.013229459118301493,0.02078968935283476,-0.01763367854166966,-0.07521526164216871,-0.048034281103513314
SEMA6A,0.036550529241093574,0.06016843178998728,-0.0012785721617792076,0.0360681912606455,0.028014174356002824,0.020853617130616474,0.05601881306397025,0.08845653852629044,0.09881048667605803,0.017758262654734805,0.019218937115086588,0.07019637805306299,0.022038311253757208,-0.024769532789040333,0.0969104085068375,0.04666350044470535,-0.08145026045977212,0.0028291300894969125,0.015012982086817603,0.07914769813085545
IRAK4,0.03526982747228072,0.0362924287003518,0.05284734011348566,0.017145629054500733,0.027590361717343057,0.012895744662981561,0.02383711340640033,0.13470402701835116,-0.032467335182409476,-0.01452488185898712,-0.054400292047309895,0.0784892533633494,-0.05743078393316565,0.054428088136195374,0.045097716880760294,0.10191574778613624,-0.028952598875199714,0.04368774682742161,0.03311268229222239,-0.03660868858282254
GSTP1,0.03530431382832247,0.04546982485854824,0.05442397519753264,0.02217973109883973,0.011996319253120759,-0.003254137584159262,0.05800042053499635,0.17927607403009552,-0.007304679209910548,0.013884477971563667,-0.026030431675601207,0.04886511238708469,0.03012752371512691,-0.028508308387242463,0.0761442362997951,0.08681922322951394,-0.02925158259314494,0.011899917149229014,0.0634993869061578,0.1230505564342374
VCAM1,-0.015128766414595015,-0.09769865447914067,0.023370027989263065,0.0015733999987187662,0.016664976325498432,-0.02538441118512534,-0.022046349427344774,0.14309823494826973,-0.049091619466045226,0.030545168713533345,-0.027658283496623737,0.01398787511362646,-0.02086306347626408,0.06805743393931489,0.048711403851772875,0.004233191096085034,0.07309995193817143,0.07576448081580349,-0.026420503741182946,0.07452226321768221
NXPH3,0.034872911329380016,0.0074097134968472205,-0.03198853843967248,-0.03551284140733858,0.015567119286100729,-0.04318239084356748,0.05811604483146419,0.09689791167229206,-0.04454104976938621,0.0030510025618552864,0.05868399576116107,0.018205476664979094,0.00257321501678056,0.10220861414291058,0.11788531865147568,0.06840718250891303,0.012551372205378606,0.03592796595500945,-0.009630658361420016,0.01574575460753633
MTMR4,0.0770401401369942,0.031663009419504236,-0.014832844155968188,-0.03614889639901526,0.030344026142447963,0.02677123754345063,-0.0054851310745578025,0.029058012370608014,-0.0019297902558576068,0.03613370026729641,0.041563488829099784,0.0240370243554764,-0.007048807960125029,0.005841170414447427,0.054587320261085474,0.02452485832888262,-0.027898791487677967,0.030928583184315364,-0.05239246297443149,-0.031027828111094044
LAMC2,,-0.023183442677411993,0.026705745578345968,,0.007080007742763893,,0.03914929832121963,,-0.016638027552858536,,,,-0.05060139416035831,,0.06995442552446422,-0.006826584228903102,-0.02550198032697744,-0.02589866902146934,0.02416054576835714,
IL10,-0.025488849670856083,0.011657024053584252,-0.005142306635208389,-0.02218412173051129,-0.04208454204779415,0.041012833758778705,,0.03693801748978653,-0.020892670135055615,,-0.05603337960949716,-0.021576074329331948,0.19692696913264593,0.03148190666616061,0.016995527820120867,0.007713435972315371,-0.003538378440259395,0.05437822499076103,0.02061048077239893,
SEMA4D,-0.05267883198953627,0.054655084686056475,-0.01913333899150723,-0.01145565278379589,-0.026867773149177918,0.031347695290643046,-0.019151114424460082,-0.06456752010238292,-0.011348844268928474,0.01783869340710637,-0.00602313944232328,0.008891655202520833,0.04862562909949148,0.010325709105547932,0.03827875614930126,0.07289725544063677,0.05998583203364868,0.008374614300064528,0.03480538248962923,0.10471604389797132
TRH,-0.022531776623434394,0.04817334688727877,-0.010545913940429691,,-0.011023209287257647,-0.018729059695308106,0.07517711453384537,0.07841016555435157,-0.043843876996402124,,-0.016132780337582774,-0.00395574435246227,,,0.054599063487059396,0.04870479869781634,-0.056366925776611045,0.011374555045426692,0.009842863341112208,
SEMA6D,0.06375905990691279,-0.004420650564729142,0.011353596207238182,-0.012292586276405601,0.03401363054155292,0.04302989197813435,0.045641995281324954,0.12679085306374932,0.054918616658810815,0.005799841034633681,-0.012315961114799977,0.05090210929312905,0.03594217915699149,0.006012603825711412,0.017681408526903468,-0.03739441583676186,-0.03623479308144763,0.04918294547207512,0.07717628171707351,0.04694006146320978
CEL,,,,,,-0.036950483835444886,,,,,,,0.022673655079616738,0.0236883153886525,0.029281529363225946,-0.02186124414417293,0.049202455218010324,0.0005219841461191401,0.07457991734987197,
PDCD1LG2,-0.030066054944522882,0.017531380607096594,-0.03490225607567548,-0.023324387704884927,-9.628878168935785e-05,0.034265250547514656,0.14120087384117636,0.08548611521088931,-0.01108881128787261,0.04009403895518003,-0.032335253763879315,0.07611626455166272,-0.014002237130293093,0.06747899735674864,0.050935848791712694,0.06613427075594495,0.04041386064934782,0.06071303533455396,0.08027575122353207,
SPINT1,-0.004271622264659328,-0.03589504019877171,0.029104738743134736,-0.028639152225560946,0.04722024475043815,-0.028609516820003456,-0.021460158475868393,0.05689037621515895,-0.028904937080665046,0.06672254269915255,0.009275683682831553,-0.03166903218555994,0.0813212924838912,0.008379778112174403,0.16709193279675252,0.05681382684980472,-0.00862904631467147,0.027892724932007024,0.010861935509535292,
CTHRC1,-0.020154840854748234,-0.005103728068635863,0.005659054504363292,0.005014010215617075,-0.007463253289695351,-0.07863677507185823,0.05365560913455829,0.10479604394435119,0.025854913196535916,0.07281260381241192,0.03491402857241904,0.04674379644884872,0.04835085446191767,0.07624690437194188,0.05622548551789295,0.1121785323621606,-0.030536809159626997,0.016197750160332848,0.015660145978813617,-0.013674847289689528
PODXL,0.06003327032277578,-0.03718319438671331,0.026250712112851144,0.008710755462316398,-0.005877002324302886,-0.015389059449510595,0.04900355380659422,0.15710565133353854,0.09564618502027104,0.006224314593894971,-0.033679316925535274,0.009362084586174753,0.05642811072479137,0.06361944248658641,0.02121060146943299,0.08048167303532476,-0.055578238950386265,0.013928644420420924,0.006140800498222648,0.05232104869381366
JAM3,0.04613724568157453,0.013659232755542499,0.012215465070332747,0.03541686257981129,0.021411080280650082,0.059040110813964125,0.01803794320995434,0.1103650795445451,0.04812151727980053,-0.0026817598089205153,0.010895014052809886,0.03159187368620759,0.0432844426555557,-0.02471679190249298,-0.01886187407255283,0.018153389784736698,-0.003191807328626337,-0.01329290070918236,0.016580815040313675,0.006561273608562631
TGFB2,0.032104726910733086,0.010226032973742796,-0.024939520818119714,-0.016038080900723888,-0.03558390602216672,0.037252178141411,0.05067941306270105,0.15966617493284427,-0.009467389057712078,0.046344911179535125,0.07716430903528917,-0.024690574154868136,-0.01289057288746419,-0.04215469179829632,0.03291092971058175,0.047654718729343355,-0.015557297825957075,0.03326218801370267,0.011885778302801,0.039207879201388046
COL18A1,0.0165078779864666,0.009017847972805302,0.017986645233675533,0.08992278980215283,-0.01971307422154238,0.04433808251544063,0.0837018896728576,0.18123655822582793,-0.04433462157861445,0.0271819661608804,0.03816191784613388,0.009101719366575474,-0.061702395348970644,0.10979724142073977,0.01078061677750899,0.023661745118391066,-0.07605297259556078,-0.005657535011901277,-0.010363456264714306,0.028119992807837533
NODAL,-0.03564642816110741,,0.06278684118350063,0.07084232262233256,0.015289974015141844,0.012243830639915788,0.048863119807751626,0.24333102945916504,,,,-0.022228413289415397,-0.012011829006682085,-0.01850067207319663,-0.008574758272576002,0.08523179585879746,-0.011381912920852742,-0.020836762699476364,0.023654589541562552,
INHBB,0.00525550533478877,-0.056381705499144785,-0.017199479013689168,0.0063857275077411685,-0.023734042029374857,0.037075084700500874,-0.031521130146899966,0.07135599446323163,-0.02639655091055376,0.09639602407745561,0.046614861266326836,0.02377214075000334,-0.005694254663963545,0.04527715046275576,0.003908437323926171,0.03566492096941765,0.009627825329427393,0.0455405046240631,0.006566725909703285,-0.0833136638986832
