,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
APLN,-0.03506545812713265,-0.2374326685195884,-0.0445266401059433,-0.07553803566519361,-0.0942300378102851,-0.20435706857807867,-0.38944685301708104,-0.05664232391378113,0.10041487588415283,-0.057610305564153044,0.011514803622266158,0.0424683501106353,-0.06163850462846176,-0.31493892574957766,0.04245387209812697,0.04979781251904233,-0.20419841718969642,0.04782602347095361,-0.00852218483590352,-0.07822314567794683,-0.04664559762444358,0.17020396763853998
SHANK2,0.015043538214113653,0.2150230383709099,-0.04173314785991131,-0.0035645531821132184,0.05507928803211496,0.029331996474296317,-0.0008125362236437917,0.004643250262787118,-0.0997833667550383,0.19581234613866966,-0.00611769163125704,-0.012540452119804674,,0.21747527538630468,,,0.012821744387932115,0.001059925948819894,0.0137917293419447,0.012299130434421305,0.10604923593771039,-0.06212487683343216
LTF,,0.16413083429856057,-0.002495641394686716,,-0.03340957117666166,0.16787868779121165,-0.22995698234586565,0.026737467948170113,0.007584909262907069,0.04726855447496768,0.06151346880798767,-0.09551907030249158,,-0.05921353226016627,-0.0195992793882029,0.011662684956885227,-0.18173597604815556,0.060488748746548054,-0.019996234352291933,-0.12274671512622438,-0.10566309167083433,0.15323244016860224
PYY,,,,,,,,,,-0.11804194774449953,,,-0.01995479589379366,-0.015099502230275211,,,,,,-0.0060535778642637995,-0.04749117238424768,
PENK,0.052519318371406325,0.18610609092657365,0.009692570919971857,0.0437766655829167,,0.04671198875832256,0.015410911905045,0.12148191481180319,-0.12594887402791038,0.18595521933232406,-0.04444383562392766,-0.11332300587709226,,0.07246182408003021,,,-0.08072664332037299,0.006277277462026994,-0.17394819061067632,-0.042560216019178566,0.11023898719048995,-0.00772030497887854
CTF1,-0.0037920442445066502,0.04506747864854657,-0.028643351788656655,-0.0026216927546774595,-0.04050837733864305,-0.14471631495559978,0.06180866721027177,0.0771747797306847,-0.002174991642015745,0.047787919206605106,0.03787250488453682,0.07084500524037651,0.03541746126618912,0.0038924736777356,0.0002964738098496561,-0.004711206226619927,0.014464850735461833,-0.0865874863628349,-0.047123607659516474,0.06306045652186532,-0.06823141305928193,0.04565281820287547
COL3A1,-0.08162850417982134,0.12506238949726553,0.00621895935166889,-0.003093931368473692,-0.028930975546050227,-0.011401271917000423,0.09080552912602978,-0.029816294765288756,-0.017449183506635137,-0.2284209946990536,-0.011665941559359945,-0.254251730786452,-0.14124117864695745,-0.05161890055800469,0.07139254004186046,-0.008170280886338517,-0.3123526710028236,-0.09636988237334727,0.025421622005280833,-0.23068457712352822,-0.15048062616637792,0.07299062580508607
S100A10,0.04808116506562519,-0.41875627340924276,-0.11658659071756038,0.10820888884407982,-0.16324855281054182,-0.2647947188674956,-0.3892770677488345,-0.02131636666788421,0.050018832060292354,-0.36747868657550975,0.07770005729688828,0.05577576063977951,-0.08953910652891733,-0.38433069689607036,-0.19279338297139745,-0.050029201513115955,0.22020876414945642,-0.18000122794991003,9.559304356518239e-05,-0.013076746471276681,-0.3988243638927677,-0.02344779592008669
FGF13,-0.00746657510201912,0.2563041150465537,0.01988242409495978,-0.0013826638457199798,0.007024169079681786,0.002435531126205807,-0.01957808402445824,0.0776828133627911,-0.14499744058536174,0.24901628222369399,0.014106272804933625,-0.015276944366901376,-0.02500285688972535,0.3273953383277722,,,0.0026277818095679795,-0.04901430311076542,0.031140234014779496,0.022645014255950172,0.1337465767627284,0.07987319116271732
SEMA4A,0.0061955763011788045,0.04056894823642651,0.05477914008520585,-0.0029078553436916064,0.03964178529966785,0.04283537806746863,0.0023607977075245697,0.05694862679984654,-0.09286604411628864,0.12691924229851556,-0.050523592702293056,-0.03473971080296657,0.03717354127094395,0.18978822772569845,-0.06706079335657883,0.08173848703164975,-0.032590633477745254,0.000566745616134191,-0.09826439825914733,0.025616378414720198,0.0799946789215985,0.05936427366023684
EFNA4,0.023211277393509595,0.021559924079138794,-0.017227985096192625,-0.01715644237355652,-0.006012931853933951,-0.10560269139552386,0.002929814452229974,-0.039821687870306786,-6.271107907075197e-05,0.010483773208098596,-0.019069558798161967,-0.018202848126701126,-0.014380213853821872,-0.0652447711018614,-0.01318196443898623,0.029431188714460828,-0.12398524738174284,-0.03401892263561624,-0.012263105210106649,0.055552298443180846,0.06838980961567347,0.163053558097342
HSPA8,0.0790041862396356,0.10026121229760981,0.0556392355625839,-0.05076200709859617,-0.020477162281448892,-0.109397044140455,0.044729487201922616,0.06847307289122803,0.06506988441993138,0.4299783956915268,-0.056661368042579464,-0.28966037955820934,0.056405300758024766,0.3501649654130967,0.15530291669887686,0.13192227114261043,0.1484380866984177,-0.06595141943341679,0.043966351873832195,0.023679112588898536,0.098398333765215,-0.056043925562234344
NPB,0.013547863890339884,-0.003399589078303426,0.026536780405904528,0.024227357876255278,0.006127206853913416,-0.034237095378216446,,-0.02804716838768106,,-0.020741565836360103,0.03508384338835291,0.07615722705354272,,0.042606167984183735,0.02107721376354346,-0.0065061508495269415,-0.04309157830910221,0.0022850286770444957,0.023278551436574233,-0.04953576917166982,-0.09859818173958142,0.042389194223078325
ULBP1,,-0.06784431338910585,0.029427274868889606,-0.01020487233888047,,-0.0974778210300014,0.030910555834411813,-0.051208497097627335,-0.03838581497341034,0.010899667129623753,,,0.1154473173785739,-0.0012749458879598137,-0.014501647124433172,,,-0.04822403580058732,,-0.03898877007062312,-0.11388802330504483,
SEMA3E,-0.014622080712700934,0.06148060092377242,0.005326805854633711,-0.08190341236689885,0.045354285783385025,0.057933436696719215,0.232817132227691,-0.08036469223176966,0.08883395836374093,-0.12033089220129099,-0.006640177095488388,0.03129645489263482,-0.02945385004305175,0.09462729688351924,-0.057575397130067776,0.06285661518226975,-0.25582917949121076,-0.030289313551576654,-0.026867656718300433,0.06761722396860416,0.03891115438691951,0.014321390764146093
FGF3,,,,,,,,,,,,,,,,,,-0.028804303056803128,,,,
ADAM9,0.041977613989406214,-0.08626368904777951,-0.06628354102641594,0.04172533646142168,-0.09093789106228793,-0.007672772153004312,-0.09859545228109654,-0.047486249493426634,0.05192174530467389,-0.37689919786678716,0.06550817905023812,-0.07384055596061312,0.025595638412234403,-0.25242895306563057,0.02350489847135555,-0.01209101607876272,-0.34836519210476585,-0.15179614764182048,0.019463617303138447,-0.1112203059285095,-0.3373762991410363,0.08350775850779366
ASIP,-0.00835664006757502,-0.08783394093686096,,,0.015286205381808958,-0.01112319028127395,-0.044246352877955863,,,0.0013314261779138797,0.00037831530103221424,-0.0578134148132762,0.05982522995993972,-0.043158194106330296,-0.005379386546230482,0.03532868541354161,-0.06906963684870566,0.011659744023843746,-0.0870546206110565,-0.07832779445784868,0.016282451440090658,
IBSP,,-0.040197212276348995,-0.02987291798458075,,0.0531146463357657,-0.09482260373841127,-0.11190455540619024,-0.013913182649663626,-0.0593340129918453,,,-0.22202464317396658,-0.0036888338106291943,-0.04950230776961237,0.03176730732260359,-0.0368637938395826,-0.15662104756493947,-0.18269068794562757,,-0.18614421517801805,-0.15123124808677232,
MMP12,,,-0.0030241879257707316,,,,,,,,,,0.06558143260956284,,,,,-0.03261413013422118,,,,
FAT4,-0.020023191454559258,0.13430473366903423,-0.025064095578185744,-0.021219423598227868,0.01307204615135508,-0.026343761220526816,0.0120695279844426,0.015802569190577005,0.006129191733461602,0.07207529992669585,-0.0051309735368789515,0.0759469275340912,0.1641512454197693,0.043416102801059786,-0.07938344320387394,-0.0015430725213175516,0.004415990908958303,0.01730320183893034,0.030215246096153583,-0.03231378026909208,-0.11919596794306256,0.034993636505573994
MDK,-0.07964858395765996,0.17094018683410747,0.0639102458436733,-0.03102147841071434,0.0007556540359725355,-0.004645833724130577,-0.010798046645691223,-0.08979802504090809,0.07797569883876977,-0.3030286568884188,0.017825623526043673,-0.2654914090113027,0.16888475936404676,-0.3316769717493329,-0.07786215198545023,-0.06537771415613619,-0.2566302408767526,-0.0883481626005918,0.0219403726868654,-0.1660954347270097,-0.3305525091502587,0.06493811500574735
BMP5,,,,,,-0.021367792339287414,,,,,,,,,,,,0.002992503670282102,,-0.027225492111772127,-0.044353178653380745,
CAMP,,,,0.0295522875209305,,-0.13243134483385524,-0.035469170415797106,,,,,,,,,,,-0.030841777354378704,,-0.02920193590397315,-0.03048182505136133,
HSPA1A,0.022026398678463097,-0.30500345667728995,-0.051865178252276725,0.030405680775675605,0.028889165170125,0.030526105504052686,-0.18328707317134313,0.08153573686367772,0.20041381569347475,-0.032309878053977066,0.001743610181368999,0.045340028145781516,0.03132728661561153,0.18422780693914684,0.06058048030654774,-0.04184709640527086,0.06401220309640399,-0.07221055751293572,-0.0014035020244396175,-0.0026239818772737845,-0.04032640703218576,0.050276987470903645
SOST,,-0.06921566497942405,-0.03619894437123881,,,,,,,,,,,-0.01931967148239642,-0.015390713167671748,,,,,,,
SEMA3F,0.023858336101834198,0.12092396477039183,-0.010578422636894317,0.010136282790077052,-0.004669152357162926,-0.014872361779364258,0.11722950400395235,-0.050444556344767265,0.058872637264013775,-0.08290771908135085,0.004260161752652886,-0.06811892790309257,0.0755916219560257,-0.03282142595743085,0.0547120406776518,0.04603713269571016,-0.15375997431357832,-0.05260927098581271,,-0.06695503215626056,-0.038532921516368064,
ARF6,0.05376350580722818,-0.13969317148737,0.013692300441282411,-0.0003585107891839753,-0.03938668205409986,-0.07606664548126613,-0.033433631120356334,-0.10046365923733208,0.04421211846298407,-0.03706904271541159,0.02755358031864105,-0.06509544714153527,-0.006234098638774513,-0.07614329549112274,0.11890159551002594,0.08915507449510233,-0.07687810223005928,-0.05292288852169592,-0.0035352719314856677,-0.12028078516464677,-0.1764637218521515,0.07906836953290913
IL6,-0.029137051483200886,0.002908892209694303,-0.042800416052052585,-0.037004089932184875,-0.10938656906238735,-0.13435284617600013,-0.16255415692634653,0.009452860465235668,-0.03985957123798053,-0.02978898175440189,,-0.1386636586773328,-0.041181375662000544,0.0026361264671124303,-0.07562862854039876,,,-0.00312480879412963,0.13029320768431055,-0.05936841617269251,-0.22737015122752344,
CALM1,-0.0003269691945210235,0.4701615685612572,0.039005475714937655,0.09310221348753116,0.010424399374383386,0.3489509717275558,0.14533009721066914,0.13691486188008625,-0.09500812586132915,0.0009760681743991094,-0.020542919019460662,0.018278580949930963,0.02174188842036657,0.37671417757137154,0.16584838589808815,0.020277842682601088,0.15167341907568382,0.03835298903376863,-0.14972991930825344,0.2631428780337674,0.3696028012409883,-0.14539198494402167
VIP,,0.23890098672500654,0.017325947918713627,0.057009583613664545,,0.005676016619169764,0.015953721312884552,0.026208316204000215,-0.12087491051779085,0.015227011863254699,0.013582815839700441,-0.04862818223033321,,0.1550429623077771,,,,,-0.06359138583798606,-0.049080509623001665,-0.03599308150717418,-0.13780503381760922
NMB,-0.013254851829409267,0.08113207772896262,0.022240530753602498,-0.011469825298581132,-0.020706992843948998,0.09246135827051051,-0.03207708694901177,-0.10854281801296517,0.04597888296036517,-0.04178412079577532,0.030937177999187885,0.07971773130430417,-0.09228830114784764,-0.2754648161857678,0.13670866128153358,0.08743970402654196,0.14539857049580576,0.1711287524741393,-0.052213476870625754,0.093257079967777,-0.2417396080010965,0.06709873602029298
CCL26,-0.02084197354870047,0.06265601248536763,-0.02090366114902192,0.004385196812165261,-0.00859789476166686,-0.12365238472416239,-0.02133364243974314,0.0750440598484899,0.034158106965225886,-0.04333547796572623,,,-0.047702646307253765,-0.07720705876974364,-0.03981269851121222,-0.018505489335116868,-0.039403667845304045,0.018260726420620245,,-0.057255523291246814,-0.0610074415236451,
FBLN1,0.020734725440174438,0.20630273086309195,-0.004462456388471764,0.03764726813262283,0.02348246848990438,0.019179158359780877,0.2630983186387325,0.07548398580405533,0.012896816553201136,0.08095395177783568,0.04584177326006173,0.11440805511015371,-0.03983168266602159,0.10735132001120061,-0.025053450163022083,0.02816838284624055,-0.046365706805619175,0.06544781331211244,-0.03482258022679726,0.04631915261020129,0.1245217791182878,-0.0928171943133064
SAA1,-0.04047659969114432,-0.07400341201741453,-0.03450090052109838,,-0.019512266052514982,-0.026560291106331006,-0.31502692946326116,,-0.14659808565146057,0.014986659660344912,-0.020853820081308372,-0.24409112368910732,0.004228297309015557,,-0.003247310654873198,0.04238795524064196,0.021155539288585344,-0.12177969041477177,,-0.08217570766162914,-0.17374321717343194,
MICB,-0.00201453814785329,-0.06143291051231102,-0.05696091950174413,-0.009410753893127148,0.09058840723300805,-0.036737743036642706,0.03720818578375277,-0.013821667804982398,0.006187243892449262,-0.03551040815458348,0.003584740093370287,-0.03397013034141139,0.11132599663277458,-0.051556888280000414,-0.07877416248158016,0.0746578465210152,-0.04823481511966425,0.006256540147127288,,0.026121838130861802,0.0137713146252577,0.04293861321511269
MMP13,,,-0.0345626438855961,,,,,-0.03398953598726723,,,,,-0.0960608247078369,0.005568010107693726,-0.014859278539057481,-0.060819321359325614,,,,-0.0425601980390499,,
F13A1,0.0009697074100138963,-0.19918791466936644,-0.01675900549155057,0.022214253009099277,0.035049781836266024,-0.002946076264662325,-0.12256932140232617,-0.0006030836458623825,-0.10630422295229028,-0.0808958845210225,-0.012457507122661339,-0.34798974167699365,0.07872315732079546,0.02716945282900472,,-0.017934963275036315,-0.09819537445731095,-0.15212142018224906,,-0.2374119876454859,-0.26233205359773654,-0.035466385184353424
CXCL11,-0.042104229892942324,0.13439442054789363,-0.032549863300731736,-0.04965993387462355,,-0.007250946896253218,-0.06527507894065035,0.0061929871353552214,0.015679506692329863,0.03809261338008556,-0.005547364659986174,0.0059010089530321976,,-0.012486172542960144,0.021430455539610756,,,,,0.023113832647627973,0.14060516198060463,
COL5A2,-0.015662235378949434,0.11571063848671376,-0.005820693000589033,-0.02155588108297289,-0.04287646182454409,0.01773919215972984,-0.04101624308749457,-0.1138319075323481,0.036911603272509835,-0.3428157304818296,0.02447439430904646,-0.19511998860443638,-0.11031685219183338,-0.2925892764379205,0.014178165618130662,0.01722643396367688,-0.29656541854063195,-0.11483237674361087,0.07529174609249122,-0.225632368599959,-0.1701977060971624,0.012829447525384055
EFNA5,0.021147640129932487,0.10228681011104776,-0.03411077340887445,-0.016800203858026587,-0.05912260560719916,-0.004243388952843495,-0.021163633896511325,0.05308987946197759,-0.09602257706869989,0.0046368163091334135,-0.03948845837776888,-0.05608151063825038,0.01608678673659598,0.19034365828086997,-0.0408430559644867,-0.0570529577933405,-0.10113140811546738,0.0977720202095813,-0.05288684224222598,0.13064849021837954,0.12003858795754754,0.04019646331993584
AREG,,-0.09249652632929083,-0.02165663977087438,-0.024642186257334157,-0.04469078082307998,-0.03768051021114907,-0.2342649566963092,,-0.07812302963325632,-0.030162312070037698,,-0.1300043304250641,0.02997112440606339,,,,0.034865162667855484,-0.025342667912219407,0.018560890527093147,-0.10769794637126816,-0.13719539613392887,
EDIL3,0.03007774371316506,0.3434578117133925,0.020898572739125012,0.07685024413961349,-0.04048079459488757,-0.021008844996556787,0.07631717971400666,0.04946401114316588,0.09626472695286828,0.21860495941037472,0.002445170024590515,0.26553170678244403,-0.11363367077424846,0.12899834725493495,-0.026220762000245316,-0.040788933070567815,0.39968363021227754,0.11480375757369948,0.1966222861120406,-0.058464468422756606,0.19074648428144403,0.26979985257814315
CD86,0.05922768026363555,-0.11693293631485084,-0.04127065246410285,-0.028690981624311628,0.010077368893864602,0.0430757505366378,0.011188648198700137,-0.030580484911154667,0.026309750140558877,0.0005869306209474241,0.08836974058581448,0.027322073314713414,0.005187433649895607,-0.09758033928664049,-0.002906196010432081,-0.006074408761816932,-0.0583970211946512,-0.07218862744164509,0.033000106984074185,0.06020971336160308,-0.11764044471739289,0.12351454047652492
AHSG,,,,,,,0.05142449943518096,,,,,,,,,,,,,,,
WNT9B,,0.03375044252931629,,,,-0.031764920504414394,,,,-3.8482296157940547e-05,-0.012193900450433757,,,,,,,,,,,
HRAS,-0.005878338275249416,0.050405314418437645,-0.0011775011806394423,0.014367067978449817,0.023566877101469447,-0.05210668335930391,-0.003152610923176622,-0.03916739780101683,-0.07014887783344952,-0.04383688289596492,0.00020302668508480025,0.013753770186775325,0.03445688904511592,0.12908762232776486,-0.014607790623988804,0.0754972072628228,-0.017049521795932387,0.039643864674020084,-0.006914364611344398,0.06201396042134879,-0.01648080976969616,0.012238320579035835
C1QTNF5,-0.04151251833670525,,,,,,,,,,,,,,0.07477902778498643,0.08325454284478667,-0.10921632429027767,0.026672244282697283,-0.009313988702375707,0.05790548791891503,0.05864877868647975,
RLN1,-0.0103753603318968,,-0.01881398811287894,,,,,,0.03193507366458192,,-0.004680736180667739,,,,,,-0.10557051381351791,,,0.057285706984087,,
COL4A1,-0.04678083528043988,0.04940192669679777,0.023493490770094213,-0.03128378168267562,-0.05103339383110143,0.05387907940890435,0.15001888368282998,-0.03799749966341337,0.023749996766177447,-0.44376987255774886,-0.0016186672142977367,-0.15326150047546083,0.030890933750309983,-0.1864142456615614,0.0054285510476236,0.10841279968215278,-0.4034341167904371,-0.046039095024146666,0.0021232237125691452,-0.2119687269044355,0.04051738216179707,0.007233073175971448
CCL3,0.04931118332002618,0.12857200739745306,0.01975914400678945,0.083797566035579,-0.014524192927482396,0.04744720470367384,-0.07379989111706092,-0.06814833915662707,0.11545957402972984,-0.10546553719181392,0.026727028373622085,-0.1641347812443351,0.1260027571134069,-0.1535535755768358,-0.14330716344189473,0.004696337631783992,-0.007052278135773301,-0.10927675510232246,-0.09882760537282782,0.26374846678288066,0.04708695732215383,0.16840538919746334
BGN,-0.057573527387919606,0.17530514275262307,-0.05570587269615924,0.018762645271455866,0.019289869427497514,-0.03174645717024361,0.2242956993896532,-0.0470594319185726,0.02517696699763384,0.16280562162440607,-0.010202035263909913,-0.04656354776337903,-0.15062164056111568,-0.05718646162148184,-0.04379439253012912,0.04472160528269318,-0.32470859652665024,0.04117261228221895,0.07251006555741711,-0.19406809071365883,0.04817991547768506,0.07052422916736781
RETN,,,-0.01291189570026213,0.04310393127876766,-0.03963363862560094,-0.08143938175949057,-0.132826766334659,,,,-0.010289620778164565,-0.05841838773815288,0.0006803385998284537,,-0.16518513893418243,,,0.014592380059834499,,0.05236290986888526,-0.029444086006845935,
S100A9,0.007145691141500274,-0.2311568311220361,-0.07528718893268044,0.0631642951425374,0.05367859397612335,-0.25705024688043815,-0.18632444053549976,0.026423117014772724,-0.02056868070823794,-0.24897369309183104,-0.027577822863738558,-0.13733464622203767,0.0109129086529895,-0.16019948681799095,0.07705383916558681,-0.008132991932690755,-0.16984179965228186,-0.16171014803550582,-0.05564195736838917,-0.11571269057442227,-0.294635276921596,0.05017928713701253
HCRT,0.06318374177893232,0.11079653806830593,,0.02946028002014735,0.011830374053408947,-0.06485497117472168,0.06038103130566057,-0.036652818634206406,0.1189807511360971,-0.08689496460299889,0.011529286965767048,0.0048476277338765,,-0.0017313487195836166,-0.017882367952507777,0.08484353228952123,-0.05020224762076161,0.034085726232031904,0.007175058378438412,0.1300859823762885,0.04012115613725954,0.13221976610041966
FADD,-0.0594255832146463,0.0404380181322157,-0.02735621453570187,0.038372093595886336,0.012062842907432019,-0.025867721658479233,0.04394612145553722,-0.03007919665966395,0.0009569104273587216,0.03704971576029242,-0.004155986472671495,-0.010016608384657233,0.09386035931684068,-0.07465179748987978,0.04283371302422596,0.0552907056313862,-0.09647666978673068,-0.0029845714647783583,0.07804300080475784,0.07800242759555691,0.012712392858798275,0.0778992107111684
ACTR2,-0.07650571124320397,0.03864486283305631,0.0014932809045227692,0.0189634022195406,0.01885992613679018,0.05475125861876692,-0.01963129473643982,-0.03873043431972735,0.0010207514934506812,0.01634526543749487,0.027144772032750154,-0.12500355876315286,0.08461315727050267,0.040028512684372734,0.10145210201920854,-0.07423218992150572,-0.15311206237701555,-0.018880221625592688,0.019627936046424904,-0.15448638805589215,-0.0870094471123794,0.03817347984175991
BMP2,0.012332500561516207,-0.19631458360006565,-0.0020893887547615672,-0.012629042047901657,-0.02310936710005955,-0.15327268084851606,0.004954628932553891,-0.044798611890354625,-0.020928402506349558,0.10560745808595316,0.011893632202972107,-0.01810037963222478,-0.06832025773090215,-0.02879868915932054,0.08513292141730099,0.030045220434226038,-0.026390519048109202,-0.04165655002917555,0.06947682674734248,-0.11017503485791387,-0.17398114534633272,0.03557613040237153
PDYN,,0.29087680578250596,0.05646439190952026,0.06786469263194676,-0.024265645354335282,0.0429478159391927,-0.002294632386931805,0.09337992724254587,-0.1639992990595527,0.24958191944032532,-0.013796813763277049,-0.030355648571269923,,0.15246102143950685,,,,0.05740395955098988,-0.0206336959189766,,0.21011106242799085,0.0209252942865381
CD55,0.01649867632750032,-0.00258331117128151,-0.022218551742508075,0.015119110494294494,0.026303449905429963,0.00442692001563426,-0.11183613823470816,0.0027539998818772366,0.010456175385050314,0.030331015047094505,-0.0120088281734101,0.03203674287997721,0.04501145161066571,0.03454115958844277,-0.11195799348805939,0.0216497457958484,0.011771735448325311,0.025961112582209813,0.001718790758903932,-0.10566892683645694,0.0976033180666876,0.03940063062298098
OSTN,,,,,0.04942587084870364,0.020065473145156453,0.04413426250019979,,-0.04532819871027257,-0.020327034799865185,-0.01647106850656755,,,,,,0.0138290252867082,,,,-0.035036037002830575,
PDX1,,,,,,,,-0.060694615493810375,,-0.05651831325073077,,,,,,,,0.04041600778661482,,,,
CD6,0.013529600322084539,,0.02433013273910395,-0.010372500501371484,,0.03271953703330806,0.029449724690510045,0.07523278410508455,-0.04519997054361207,0.0036639249164826717,-0.0593092029284216,0.061906197203559,0.1205040248519302,0.027481062781188805,0.002873122679814327,-0.03183790734218601,-0.0901425405116062,0.025384451685108018,,-0.07643433907598789,0.104655149872537,
IL16,-0.0019495303480836412,0.022784075668641622,0.014647326742565636,-0.02951248384993095,0.019960900736899767,0.03205377288328443,0.04089057192834068,-0.026980881229171094,0.08419823094545094,0.13723418834197712,0.008882709351766275,-0.010928445479757506,0.06772907431461073,-0.047327573450610144,-0.05933621407596933,0.08191490016720432,-0.0732306382675795,-0.0708990247288728,,0.05043723015378569,0.06251036591795152,0.015393512935771736
LAMA5,-0.018897408848587795,0.035172514218035494,-0.005552679143830583,-0.03158162667036985,-0.06519696971830653,0.10570409047225474,0.04306432510693678,-0.10114903293033185,0.012834096541594167,-0.29128712870190593,-0.0637432214484054,-0.1339872583144292,0.16809708018318012,-0.2600070800388518,-0.024661937960165088,0.02696999375455828,-0.2654170238006995,-0.0690772535749386,-0.028870371882097512,-0.03185799001820955,-0.1535556670666967,0.02771708905475069
RGMB,0.04503648672888794,-0.006459029885664258,0.027446616064112077,-0.00472045557557012,0.04317550931728135,-0.014566009983434637,-0.2568792096244718,-0.0025047193232168603,0.028036410932730505,0.08385334373857586,-0.028717638467639386,-0.09396875279105682,8.265213817101762e-05,0.13204831128644393,0.036267703812995176,0.07540052014689487,-0.14007758477002255,0.0030790946406126117,0.06433018915465416,0.03628432222902705,-0.1132225072640513,0.11252923426808949
INSL5,-0.008110443007839127,,,,,-0.0546760059254168,0.026092036755782175,,-0.03540418735220109,0.016793711288562965,0.024014016414332616,,,,-0.03227399709288913,-0.027499610125353523,,,,0.148580154634355,,
IL12A,-0.01126114789064717,0.09451584965996608,0.034047147253773904,0.00011059476902091482,,-0.12771741366255887,-0.051667578834541844,-0.02597596812944697,0.06245134740993006,-0.024858953146685327,-0.01348997817368425,0.02873668481365777,,-0.030807851246413546,-0.013605538645905078,,-0.05779071798053097,0.0031675781834591575,0.03381116674294359,0.11935764379672259,-0.07478981088598742,0.006911767336822562
S100A8,0.00971445325022907,-0.12647133543749386,-0.024836870327161278,0.06253846826543359,0.02540436344543223,-0.22900763813998282,-0.20622241741790398,0.02300803216931051,-0.03304735176673168,-0.4623915578106172,-0.01771486427118977,-0.0905129302412117,0.0300355443986266,-0.2151158317215395,-0.07899215675215171,0.09517578023214589,-0.15555370798249685,-0.18749749784790945,-0.0588286441186538,-0.011001142025970745,-0.0978059667904803,0.018132505234506206
TAC3,,0.262170694734273,0.010381496954974607,0.02288450995680898,0.016572302508442386,0.05068095743675574,-0.007516015424251389,0.09466933361919044,-0.15493000898246978,0.15976701911792662,-0.06784005237815902,-0.05110884323385511,,0.25818980346990944,,,,-0.030909060793410506,0.009433037561714812,0.13454031905458708,0.008224104111525491,-0.012454509631414491
TAC4,,,0.04887531276402209,,-0.06741639619591566,0.030784237977573306,,-0.03725599562344433,-0.0020310356202770576,,,,,,0.07406402093015792,0.022521140978213863,,,,,,
MFAP5,-0.014923462020944007,,0.0849845752752589,0.02777020303007632,,,,,,,0.03178475416043108,-0.047073459421167474,-0.04449629057565868,,-0.023325836205026665,-0.030226095416934842,0.015386100075861688,-0.1218915315806602,0.036134690185061734,0.04245162263296286,-0.14216664322348235,
CXCL16,0.028565793259959327,0.019268084061005695,-0.012052294745182282,0.052385317666549344,0.04045093932547053,0.05765774085542793,-0.03184558282402433,0.018244469894818198,0.17012864524316074,-0.09446736064834704,-0.009438345985492803,0.0803287777237018,0.13395025416576617,-0.02767266494761251,-0.06454950946707255,-0.002454287967183508,-0.05698356637295653,-0.019826958477758255,-0.05784155618162066,0.015319820096345147,-0.01884601413627228,0.17209965705429875
AGRN,-0.06113069729444415,0.189789583949712,0.033776754226359985,-0.04925330019424385,0.0754876487817976,0.1997956535645762,0.3273104074609211,-0.0777298147656424,0.06970513225576028,-0.30463099649649245,0.03345943931022415,-0.08118069952838401,0.0734001801170401,-0.1114809975135676,0.036018671351114855,0.07791360010176397,-0.38789359722250055,-0.10159286976500716,0.011500367649277173,-0.11825866229817678,-0.11692890775044962,0.030107370570918234
COL4A6,-0.039541655947315596,0.053533244065807464,0.006041749561934853,0.025869290726407455,-0.001497565042257211,-0.014830078463742166,0.11475315050362098,,0.046740585183347796,-0.0362900298234823,0.05344383541118492,,,0.04502970638774989,-0.01838960456996875,0.07924627960769229,-0.2828688084999609,-0.04237667558441528,0.03010933069437592,-0.02170657454610453,-0.06113580769752671,
FST,,-0.05684479227348874,-0.04414983823878519,-0.03989806313869817,0.024959648456412353,-0.006038322966252767,0.18426606746631205,0.02582143567375821,-0.06571150896492646,-0.07984335028243965,-0.010469920322183093,-0.05151667300595289,0.13031294245368485,,0.04773666030905654,-0.027116676186298955,-0.39233364096404993,-0.05911824031526201,-0.006042473930129713,-0.09135536777632244,-0.27639179068422187,
MEGF10,0.04661947455071458,0.3306013056590119,0.08736312240886493,0.0026191074848698967,0.054532565162458455,0.16337632494567425,0.25977193550570465,-0.03750634446852929,0.09824297074361713,0.13252789482240523,-0.03343947142752833,0.1270043723189042,0.016251084273009125,0.08893925660207147,0.16654795304116574,-0.01023853194494742,-0.017665131714841385,0.12079901514646868,-0.07496996315267823,0.2973583901000409,0.3397147673292393,0.06965479522159435
C1QB,0.02956302549423193,0.09800579133426997,0.06185637398449167,-0.03136911441433078,0.08730555649281051,0.1399582582501482,0.29408347681612124,0.0071135482171952235,0.08138546364342776,0.03994326820535816,-0.015526132138721246,-0.06417758864140807,0.12277533125675749,-0.24108180102391466,-0.009873276676263067,-0.10673602751099211,-0.27767396089689306,-0.20581794556188918,0.018089178024241603,-0.07246065874689477,0.007005784646234,0.02775329951087953
HLA-B,-0.00289082881324023,0.002827467312970146,-0.010089756214084587,0.0763091998187717,-0.07286392342500754,-0.1174432718211832,-0.2810383740331338,0.08256489296700291,0.08575032064837042,0.32414634162538836,0.022397525318626266,-0.08856609767526478,0.0797061619016433,-0.3247677681122848,-0.06259633323476585,-0.05495886552749799,-0.42375723669927534,-0.14727158060352727,-0.004038196716755678,-0.2609609996469123,-0.17648634584765782,-0.024583675923000977
