,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk
S100B,0.03209402864147602,-0.0336352979788193,0.0589253861526976,0.019420663058604338,-0.02376655903148054,0.021952645533195068,0.034033673100797364,0.03803019717584882,-2.1621858614478367e-05,0.03771248393185602,0.02140336395437993,-0.04708628551876195,-0.02377652261814173,0.013889712582327515,0.23894332359472362,0.06681390796445902,-0.0685787876707098,0.06049888531117525,0.09617145366028354,-0.1269431301696583
IL27,,,0.03723898647789021,,-0.01303293298293692,-0.02814154327070499,,,-0.014114504921737391,,,,,-0.027806274940911556,0.07449067006084156,,,,-0.0239666460733534,
CD99,0.06807467108329482,0.019111420807787893,-0.011314721455557711,0.08279914965768147,-0.02443352438499716,0.02387847776171187,0.06181513133865858,0.09360000235661547,0.023003152269610347,0.062313636006053885,0.04524475479664598,0.05224770718991599,-0.0053900997171701034,0.01612292380762849,0.004648619599747806,0.04461552561385719,0.18980956308375174,-0.011744295294294866,0.031081380254266797,0.07418711923577705
PDGFB,0.0774851562882741,0.0034291815408811644,0.0555355846303523,-0.045299370338613566,-0.043967161551419234,-0.02268733307788651,0.03430931153564951,0.01611896088776898,-0.01611621336274323,-0.012509710323457246,-0.005420586949851006,0.04508805612874493,0.06488273827396751,-0.013418318245554724,-0.020142509721157234,-0.005749433886456754,0.10096498979814242,0.06729683207750103,0.0001826617082259139,0.018037126899312236
CLEC2D,-0.0022860099576266103,0.005070658652983553,0.01907970074458088,0.0573429993277682,-0.027111649030604992,0.04940263740346263,0.03921690410926081,0.03204475143861436,0.03595610839689364,-0.032211502623063666,-0.003983434505294772,0.023659967670296465,0.06971670597565151,-0.0033374694169279397,0.18885125848740075,0.092685759164434,0.06616861489042263,0.02210568120842852,0.04362653936434187,0.08776124598721075
F8,0.006094778502245819,0.08774212518123464,0.018009844656038703,0.13067677489923762,0.03705848763157576,0.0346519583524207,0.006228905896930173,0.052094078675349556,0.014366080764450997,-0.03287479235762823,0.039358735416823526,0.04015347733479289,0.009943142585733478,0.08131661277366574,0.051810979331612966,-0.03389438820463172,0.07896088806752281,0.050462772961999726,-0.0012250764554087553,0.027005044040750683
C3,-0.14882600163504311,-0.02459644533734536,0.05294117008203581,0.10391252185692466,-0.01776111459059552,-0.019733809328794823,-0.0063086040261617965,0.02614474762076139,-0.000675619205486826,0.015285905565947163,-0.029615806126889594,0.023440476632427723,0.030276977082214374,0.021686703761556524,0.005722793431949398,-0.06116477010477893,0.052541850913135575,-0.012692577409104549,-0.09942790607148976,-0.02735212838479482
DLK2,,0.01656367240188011,-0.020519933740372146,0.03441837677049594,-0.01759336407708695,-0.046535139901339125,0.034670530640393236,-0.01581057199820319,-0.004552681870532044,-0.02298917131686049,0.06650780253529356,-0.01451833290658125,-0.01982252350091423,-0.02569730172919222,0.04561607061298285,-0.08684663967342283,-0.004985202388209425,0.05948553910661288,0.026082223238171894,-0.020409535135601366
TSLP,0.1084038904606863,-0.0187898052262114,-0.026187824240474923,0.042072349651963804,-0.019558664308038577,0.012394070053607036,0.10559780168101088,0.0030833038989637506,0.013844588054785995,-0.032241200987852645,-0.026384861563520524,-0.01526641437324422,0.02334155753570983,-0.03705545373662849,0.017033340740699062,,,-0.03262292808174128,0.049386949754013774,0.04009452158148791
OSM,-0.014443456763726714,0.005943385811593355,0.03388700941980102,0.04779210458101148,-0.05829647809372219,0.037129740813763905,-0.021346785514025392,0.05111548907544865,0.023468608686297864,,-0.04052823170897214,0.05770905898354042,-0.03339005390008271,0.01587086451739194,-0.032195606666283426,0.1314151976177516,-0.035549784273203905,0.09124743444118005,0.050884273926341775,-0.033342932020552815
PRND,-0.015360986173346332,,-0.028258898691097812,,,,,-0.015533292828522406,,,,0.046267818043119475,,,,-0.031211819875830358,0.018228232559845212,,,
SLPI,0.0008239146943818906,0.0022736741581963534,-0.004374671232815539,0.06602202986796171,-0.00829559705261188,-0.053610880504817174,0.03688628477224313,0.006977874589969737,0.07259687857197357,-0.02066025254306289,0.009435833092490178,-0.02865542562094687,0.024093137013168304,-0.03191066576977607,0.0103018826457639,0.0013529954345593692,0.1233581538264204,-0.03747724805772521,-0.08980490271016747,0.0103323677166473
AFDN,-0.037043171826671266,-0.005055293291344369,0.026955072581652657,0.028085388721747734,0.03005591501114739,-0.025118584563695614,0.02228420865018123,0.05328763286843856,0.04341399355116562,0.013434030962933628,0.06784334487751534,0.0014860665322649355,0.08473643686684801,-0.016843227029431043,0.0002720621365119908,0.04684038352405015,0.01805155135434358,0.001793351036662971,-0.020754520725657196,0.0642692427660899
KISS1,,,,,-0.01839391233043206,,,,,,,,-0.008122655486471932,,-0.00917236789143318,,,-0.028148995555569236,0.066575040336847,
ULBP2,0.03766995798875276,0.007458372050492404,-0.0373878197096412,0.06315524873374344,-0.020221101727572802,-0.0138338188983108,-0.001957930888551714,0.03927377942120351,-0.002584780619453968,-0.02223617394615922,0.025078033817712578,-0.021280013503553352,-0.00035954767260302806,0.010629395785817739,-0.06331903182710265,0.03679064823527281,0.07705770760730345,0.02668622346569072,0.08500109192862154,-0.02861708131299735
ICAM4,,,0.032376028168619425,,-0.011446117381660842,0.0393125274750957,,,-0.016376320868193517,,,,,,,0.05923419319289709,,,0.007911611900258965,
TDGF1,,,,,,,0.03322517837168681,,-0.01220047008951516,-0.016593966945946014,0.09575328869450558,,,,,,,,,
ANGPTL1,0.03148691530128653,0.057799414639716794,0.018929291355911437,,-0.009354338851660551,-0.025657533043497577,0.10482630555474315,0.012165848078521545,0.06395238989826713,0.012661133700660607,0.09635988718907806,-0.03877324640595546,0.025988879575977942,-0.02900477582813583,,0.0690199116540632,0.09215929326046374,0.11400011749922705,0.04687410095617518,0.005676622726614623
LTBP1,0.05848065483817246,-0.04116208229888092,0.013023658874858375,0.09507140506575416,-0.011019088437260936,0.07771207544391133,0.08781226502342344,0.032237125421803875,-0.01770741339231128,0.05069940921346106,0.07118125063848522,-0.03437262719423904,0.03942154224076194,-0.03535454823657669,0.04762371533435635,-0.006706296626125513,0.025813818956758963,0.04982706778830805,0.016032703537777863,0.020277725601107487
NTN4,0.018672093635553604,-0.07293958746814866,0.030965176415781722,-0.017860183773398375,0.03941876721999431,0.010082654450663735,0.007869671616388563,-0.007671066902486824,0.030334289643541446,-0.014322981076858135,-0.0014174111754155971,0.010087867831232302,-0.022144103639689206,0.01526392622878235,-0.044906950500655254,0.03548176210305446,0.13936218669315442,0.007523800257639652,0.014179087668568336,-0.037448916364093754
APP,0.0438925660928712,0.012942179278386019,0.08009949460390596,0.06961573936119353,-0.019597304736825343,-0.030516159310160662,-0.08582200902252914,-0.05192735351625854,-0.05842590943208575,0.018947986713817252,0.03651556693194993,0.0488395329183837,-0.040844475963489515,0.010888039658452706,0.07786583000249478,0.03567633085773017,0.05303954499125791,-0.04483594149073618,-0.03827628795980979,0.012356007311570303
RIMS2,-0.01536098489749514,0.0183406402721322,-0.0548483721153715,0.013751594906100874,0.014389607319730874,-0.04389386084784948,0.02053959299819544,-0.0595409694503745,-0.039734611523977136,0.004006533915937629,0.06227931888489445,-0.03459320781700216,-0.012434157026543389,0.032872886833325225,0.005111118572949296,,-0.032836051606480905,0.004176610603048737,-0.017871332302109404,-0.026920522780097024
WNT7A,-0.01580094457070126,-0.015649903651667636,0.028827257756473414,0.005693545306718137,0.05289398220767249,0.040911338934888554,-0.015281638201817785,0.05986976467910518,0.01357059077493281,-0.013836321898419232,-0.03902722876699929,,0.04190247142198665,-0.04575571627901016,-0.09027400745020432,0.11328003241419822,0.16470132911737484,-0.0057892004431569066,0.09147861192721946,0.007851879999237988
GAST,,,,,,,,,,,,,,,,,,,-0.018903159737235015,0.06753057987193552
GPI,0.05323030868605327,-0.015502001824145885,-0.013175189044157109,-0.049783715462499774,0.05787834977824274,-0.04723214427185455,-0.06708386231560778,-0.035266733648071605,0.019459932342133154,-0.014698017970885728,0.016714764402881613,-0.06640617171723932,-0.0622812695197352,0.05687983552032368,-0.16194811818346821,0.004651580444675771,0.034277841365848105,-0.027501151041382437,-0.047390601925654585,0.04140232953203842
IL1B,-0.01916282651880133,-0.029296809246861778,-0.029143657664373313,0.0011201039320512735,-0.007054403712593409,0.043848281378895064,0.061879922439169587,0.03698742392044932,0.005872406392783795,0.018933580310624285,0.04769622319868966,0.008901693625945412,-0.015032013765762842,-0.03043467326622239,-0.12121043362404335,0.010058265070671821,0.09636517275891308,-0.03908725469647719,-0.015498336676625172,0.08024912004186667
SFTPA2,,,,,,,,,,,,,-0.018537887907631494,,,,,0.022940560999082784,0.11113910692564447,
HAS2,-0.04906591375049488,-0.009098335090882299,0.011948585591805661,0.1151402580800255,-0.0037162271671885567,0.03398819228594019,0.10805843153740416,0.09822487843273245,0.07536412545855273,0.00041645215689338754,-0.04625130325252439,0.054492818846939316,-0.035418802465703565,0.12621356091103172,-0.042143816043844255,0.053329097093212985,0.08181645439509715,-0.010477502289548333,-0.08620479907400479,0.03717529473722771
IL11,,,0.06840160839602476,-0.04098718732727321,-0.008474515539187029,0.003584802729451386,-0.01626429614734766,-0.007188303642684374,-0.027628152475827263,,-0.006165447480323085,-0.012229728390203046,0.011760854825044284,-0.04838066754526353,0.011934907173331014,-0.061541100909807266,,0.02774383669322376,0.04201298154118158,-0.02321064080279734
SEMA4B,-0.003032134388962272,0.02160557680074231,0.032169535511075806,0.06064019259329164,-0.03659041449270693,0.0021910474325604417,0.04169016458673147,0.05493362497834193,0.01966371074222521,0.012525905375737454,-0.023319817053020976,-0.0035777629913734264,0.025050014797988813,0.021356238719028458,-0.013010605239436174,0.060075111818561344,0.10918795623100364,-0.0010394569936142723,-0.1049053142492504,0.09224519835940176
FGF12,0.07872817980276191,-0.0629451097795582,0.03505038879410342,-0.017607915318915812,-0.01948090670621563,0.015216433980682814,0.003900931792538007,-0.018758743618592023,-0.05009642141691094,-0.0049440940894495446,-0.01903092077555524,-0.03198400132514954,0.025833051565278712,0.032647202257474216,0.004011935372524761,0.00591357050403053,0.05246744952715641,0.04094950067063463,0.09300804871949402,-0.049679115535285534
CP,-0.06580291206341264,0.07523545418819781,0.044418246473248886,0.11777988579575535,0.022855646044343102,0.06141163956109655,0.020635970198528364,0.014099105717434337,-0.03322466896316778,-0.02230317442578639,-0.02447945825871298,-0.03958183764508954,0.10198887189700391,0.002497632804935448,-0.04579279511052579,-0.01503406517592968,0.03083680063544006,-0.06049386159990742,-0.043411781478810384,-0.06083991274389853
NLGN3,0.05094724036447267,0.05121192557707597,0.07224641369908225,-0.013702878526229836,0.03323967534982989,0.015966267185757277,-0.0029864678366929485,0.03967803381926876,-0.00033564461150489133,0.00848041973715333,0.000508044217836148,0.0960250245771185,0.04482693136172097,0.07578824569184998,0.10179690718176519,0.012685946247762392,0.0870707452153383,-0.009220307338177035,-0.0027723251870588866,-0.009150536668546328
GZMB,-0.01898023859936665,,0.03744907788793707,-0.026849203744061072,-0.014546753783514485,-0.050048659475379884,0.06466238254989087,,-0.017675844772896535,0.06636216114787415,-0.044989017624842885,-0.01837598352068791,,,,,,-0.028717449899356567,-0.023433409625193788,
PROC,-0.046905927525405,-0.03250720920878874,-0.0462394608810218,,-0.0273762509840716,0.02721720053705136,0.08976299620008471,0.06180105407859644,-0.02363876467687244,-0.01112238767302144,-0.022401851087494914,,-0.008833926385871434,-0.057554776662901604,-0.05648448647512675,-0.07641674472274146,0.13978114822673512,0.0035505640187903273,0.019865713773871647,-0.036369610847942845
TNFSF11,,,-0.02613654950523363,,,,,,,,,0.05155154248333003,,-0.03164321069010233,,,,-0.018937606125878997,-0.01996816485317307,
AGT,0.047362762721884215,-0.0011293111873661315,0.04405797195413356,-0.002116702629587405,-0.013687273668658932,0.03635912395721572,-0.0020504275565441732,0.07214823030668331,-0.03763974703774995,-0.04164801412905193,0.0076073062552029355,0.010051105243595907,-0.0036099720995767673,0.06992468805241965,0.035680404300051975,0.020719170039109783,0.12262169383952651,-0.03216340721887318,-0.12070308262120487,0.04505173817938187
PTHLH,0.09206725659946212,-0.010210631773219155,0.008068399841123038,-0.019095655932096306,-0.01910486364419102,-0.03771549229338384,-0.02223083794061792,-0.06154003182504865,-0.023549998119081834,0.06749920048865801,0.030790372519769578,0.016524740585447013,0.0043668593161483304,0.0060711695903264236,0.008677108962640455,-0.027568949503762694,0.12614096253414167,0.09944063051923739,0.010204993479130146,0.0663676675523974
COL1A1,0.11946448681713934,-0.0498125857899966,0.024954428658366338,-0.06125689519012101,-0.05746283475096862,0.03379677376139039,0.045364818514799614,0.045634479547709446,-0.005977754828757405,0.030729194949735254,-0.03400171633668967,0.03128823567975175,0.10200292362004632,-0.007252250855043637,0.05248697449482786,-0.11824368684918711,0.10395869087532422,-0.049022078490669745,-0.041482571193208174,0.012568391631765525
LAMB2,0.07569702914268954,0.007071983696606465,0.031003150826615315,0.060664337856834824,-0.01779258223712293,0.10722495091041609,0.055442812660618436,0.08305250558305054,0.014527394149439056,-0.04585667015203836,0.019605927644773875,0.043965741436741194,0.014386718868808789,0.09851856288866534,-0.006739446779877013,-0.06687880588353864,0.1326264703980652,0.01110789272524207,-0.029993566198689092,0.13372785942720336
DSC2,-0.031945570247895363,-0.05059306040904274,0.021570357676487545,0.00024091340261661473,0.00877672235795749,-0.05208095602560704,0.08487446735736229,-0.018909703653999823,0.03582490596584979,-0.04287842981982164,0.01274685597177042,-0.023464477407057,0.02615431795218243,0.03008057647331999,-0.10483104789774186,0.010903480181222721,0.08197900761294993,-0.00829154913356389,0.0294824839271891,-0.0176702553142985
WNT5B,-0.028487605288447748,-0.04887936176166223,0.004747265593902867,0.08091520370585889,-0.022659525544792756,-0.006940016557088659,-0.028335002018640705,0.03309879665293164,-0.018596807550297804,-0.012945043441859379,-0.040653191840576454,0.08535060322794803,0.05847571425825938,-0.019870532703022872,0.12209602923167136,0.026993788542004123,0.04088028459908799,0.05724130095618678,0.029098150551778338,0.00044678326145523005
LEFTY1,-0.017057250430543344,,-0.041780923628569944,-0.02581056377691841,-0.03136489274952891,-0.050340773292893375,-0.01978535622790154,-0.02585669816849306,-0.02298743166012916,-0.019925279032113014,0.04055367560851447,,-0.022419235657698405,-0.0297797515031565,-0.034786155591993655,-0.011112184022512482,-0.035707070505978884,-0.033435026593891914,0.07497821423848597,-0.031099226123111046
FGL1,,,0.01702733954006012,,0.15113651006899123,-0.027799532552944962,0.009212523809170913,0.01881426488090441,,,-0.04666621369727062,,-0.021354309427119172,,,,,-0.012487704469393119,-0.026489227991062774,0.004388196744167377
CXCL5,-0.025230620133331542,0.06475666297681264,-0.01751287903737034,,-0.011446116134389195,-0.033895719666482645,-0.012734179415373225,0.0102704804662145,-0.01486343191167082,0.0034254514142455774,0.030057132596492724,-0.022709181363219103,,-0.03544013705438694,-0.04469014987249913,,,-0.04903997619445457,-0.009481557876659568,0.006545521134317341
