,MGH258,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
PON2,-0.020434186972211336,0.019466158724234683,-0.05183629526402119,0.011073219232034751,0.06254006645754774,0.035536474065907556,-0.00481450098772396,0.01541230984287068,0.0582614599708381,-0.10553134730351299,-0.007880501328909882,0.07120070907387341,0.09324517905090741,0.0005752958042041779,0.004962732356707591,0.018220300877332736,0.034937860823794194
ICAM5,,-0.037080886568573036,0.008457373966365303,0.03076850788307379,0.044413796673486404,-0.024227377314637207,-0.022095722351430806,0.07131137463670895,0.027601330675975116,,,0.0030649500677642173,,-0.0697343564168217,-0.006504953195418403,-0.027863639619338028,0.1245691729198409
HPX,0.013247120932588976,-0.012029371625452838,0.02512607006404911,-0.0336345530149256,-0.013221208270279223,0.01594696172593687,0.009723517968339248,,-0.011219914630263493,0.05107646838371037,-0.015716756945466696,0.027242109875824993,-0.02627951883890545,0.010608357036408276,0.08138356988464965,0.002316312216388758,
SFRP2,,-0.01829140259234844,-0.02028644030455205,,0.005752494820188545,-0.01729784948014366,0.011611672814808445,-0.06589230696359342,-0.030210386733397154,,-0.05372099620893792,0.013617476128821535,-0.05184845986398129,-0.007258898517593239,-0.016001001639658122,0.03821453425804421,0.062448060815224735
CFC1,,,,,0.04274246823535246,,-0.018505705381703916,-0.018566694346685318,,,,,,,,0.04435694203910353,
CD70,,-0.022846999512209597,0.007585873757074668,,,,-0.03451961998095796,,,-0.042992234831758215,,-0.008023413014297215,,0.0018671875044188814,-0.031640197117364044,-0.04628097928660931,
HP,-0.043059254901208696,0.00042992954319570647,-0.0326122082942551,0.03951433713755361,,0.053948231863323794,0.003293363493186908,-0.04189565434109784,0.027861911056823962,-0.002349629638282981,0.020466486446260476,0.07623576483759222,-0.025103466076297185,-0.03865604838476327,-0.031022398520327805,-0.0006214492250777487,
CXCL2,0.06710136168411368,0.047344923266251455,0.043852523525713685,0.012210831329639175,-0.020433949735716644,0.0009428229985808152,-0.023916985923020318,-0.00039977238874367853,-0.030479824895343767,-0.03902573803833112,,0.022538908647525474,0.0314747283035281,-0.03886030244059947,0.08086002517725162,0.02613583176782064,-0.008394890813795816
NPPB,,-0.01774925338076398,0.04236144148993089,,,,-0.016204348234977215,,-0.019817421726701024,,,0.09707798123326741,,0.03791559873787356,-0.02103681097174877,,
CCK,0.014129555022221109,0.052996063612096585,0.015540748145308774,0.03766322454538394,-0.022513223730862796,-0.09058928708985127,-0.04065789525225673,-0.03782589319530263,-0.027293259290734853,,-0.0012080897727604453,0.010951416772541585,-0.01458263665052461,0.052796406575935116,0.09548596428515391,-0.044254174731814276,0.021634625822664053
SEMA6A,-0.019429232631448454,0.06267501469825319,0.05211060522717592,-0.02813811745153747,0.06229584710011829,0.09042866617841003,-0.063582281445981,0.02484718600109958,0.027916128521778615,0.008205086531473862,0.006129864918063088,-0.014694729149543263,0.009814002166372704,0.0481904582002018,-0.006034248546199978,-0.0013816593047788494,-0.07903789726462791
IRAK4,0.04111549337853324,-0.0586849966474464,0.04125965991009645,-0.0010898594762687225,0.06912389216401336,0.025757206920979683,-0.04739574961702143,-0.02910917975510944,0.006909547412674113,0.045030655145119954,0.05518075379910001,0.0618376038727054,0.005200230244641801,-0.026064455146446765,0.04705206834925965,-0.02015443629539542,0.002945403312020427
GSTP1,0.019109172737745893,-0.017431238887924458,0.024707869908684357,-0.07712882572014677,0.03762544014879884,0.08801394792721716,-0.01166209207534319,-0.0027959370062418834,0.06295549799343182,-0.04017296434932126,0.07427649963892055,0.03191704290648575,-0.044871023419445245,0.05729226479641287,-0.004108407968456908,0.03951338853461537,-0.014077257338031508
VCAM1,-0.013777460220582882,0.0105677039928384,-0.012606484335718288,-0.025947446821817526,-0.037569298757877664,0.03662961265795639,0.01209579269268949,-0.022678963912963652,-0.011245785517697296,0.050845989265328934,-0.005230966453599138,0.0012803951125767061,-0.04409280343832444,-0.050367836169137474,0.0871950720480241,-0.02021643153835667,0.06444638338827893
NXPH3,-0.039043586090512054,0.0062441691151804545,0.025714417335071,-0.04306758620774291,0.010246754064710322,-0.016460895038424826,0.005823591625418632,-0.025360229945107286,0.016129601730809174,0.035505604465107234,0.012721105644216418,0.06558116005653064,0.04058180385475235,-0.007159654304473602,0.03581060996654267,-0.033706883106755375,0.11611480578639305
MTMR4,-0.01380665879429249,0.03858735296500424,0.0066667013477149945,-0.014119226580117413,0.0017131579758718264,0.022580335329062725,0.006627862671915769,0.04715694469403716,0.009634819609734597,0.10824670585479637,-0.0027903255232391826,-0.026588764148574588,-0.004470734136703414,-0.03615921039017825,0.005857358880992778,-0.025440599316148307,0.05325579357971163
LAMC2,,-0.013931307985800173,0.007600485365232653,,-0.018115193096214288,,-0.006612994522661539,,,0.05683902128842837,,0.0014047172969818705,0.06040307204743537,-0.01562705485651447,0.0015199470593363863,-0.03043397657889933,
IL10,-0.02399830394384273,0.017895009168659583,0.031744194782236695,-0.017286083617521136,,-0.014729285101082606,-0.00041289287320426886,-0.04999382701785272,-0.01773940990122271,0.04655227597760628,-0.017917480982624044,8.187617020134966e-05,-0.01827992360243821,0.002721088638070228,-0.006254836795690374,0.008229740550316092,
SEMA4D,-0.01938900267893301,0.014912626660802272,0.021960468310134106,0.007064246229992195,-0.004633866591799872,0.011800196182804444,-0.008207911064580012,0.0178830927003426,0.019505313021295816,0.07012630385366043,0.08365351204635832,-0.006662181361520279,-0.0734268822229116,-0.03458571705740176,0.004795319967338355,0.05427858638144683,-0.04204838799279913
TRH,-0.021214155632225826,-0.004467039544357274,0.02026542407750597,0.11363960620171618,0.0984341939280941,0.07185356768888017,-0.030014389812796752,-0.028913570709140277,0.019066374394293862,,,0.052194374769954026,0.12183614758941669,-0.06469373141062491,0.0130962291761324,0.014616733103850695,
SEMA6D,-0.0028357446970852886,0.06278045076086787,-0.05289039587025496,0.030749120169836608,0.02607176500271711,0.007292761867322389,-0.026801870550479664,0.02577514700822693,0.055931215000217735,-0.04979344607157828,0.0024318648031063433,0.04913050730936462,0.0064148088280335785,-0.02617433237567433,0.018472888564006317,0.08274487301635029,0.053559731550744345
CEL,,,,-0.023018158789618978,,,,,,-0.04219702772225909,0.06607669748240383,0.047245101577623204,0.030491318057272697,-0.029030328260513428,0.011770218586414426,-0.03251455188398751,
PDCD1LG2,-0.012551235028338863,-0.02995561389367222,-0.005225250269483259,-0.02594099500365767,-0.012721406446721293,0.05265850777717702,0.022711618835319428,0.011817229726068081,-0.030345367717129108,-0.06168623690453918,-0.01791065336027992,0.0579100495739135,0.05504042440675517,-0.026931738952691145,0.015063750203221657,-0.01130550384825826,
SPINT1,-0.045196251850486806,-0.024924437314817357,0.024490470509791515,0.04406057712348312,-0.016454366627566507,0.015948430389498214,0.06992018518308003,-0.02808009227680248,0.02449566949424031,0.0798154214430756,0.011199303622394624,0.04344874784379006,-0.037443352836330185,-0.04630198073975315,0.003355099051848289,-0.0003260267417154542,
CTHRC1,0.029155652230998214,-0.023447175183881213,0.015700535907326875,0.010121767391293383,0.002494720775793111,0.021658444933993923,0.04588414842816039,-0.023018327800133374,-0.03187295319082144,0.031643619357778374,-0.03411831511953572,0.04343596538286323,0.024070170767818967,0.003598684242607396,0.03487032367712886,-0.02220160617457478,0.03615062651257262
PODXL,0.03118175490095083,0.015833492626039346,-0.01688652496440125,0.030137670839888782,0.018179474445679904,0.1173851231097129,0.02398632479555137,0.0006817792330612917,-0.034534833188440285,0.06806930368655112,-0.03648357461943105,0.03369783325816932,0.06822584922521825,-0.12228886247759242,0.06391692419313796,0.0007370807450349497,-0.03907429790377057
JAM3,0.052938121091841574,-0.008459399453189619,-0.028975745095628756,-0.03843755622243905,0.045615906468363505,0.062476270553229935,0.05031911443287788,0.01607246322086443,0.024277634723355188,-0.03774868022955655,-0.006689892946798425,0.05366986517291406,-0.027763745350616313,-0.028862993872430697,0.036221408920265374,-0.00022480473024893846,-0.019303722394953017
TGFB2,-0.023486017375286054,0.06410273574752927,0.04391414298681609,0.02001576254724382,-0.055558615668735274,0.0646505324249035,0.034504941931916014,0.015054031068897125,0.03201187241493009,0.01320877596431966,-0.02239239253660252,0.01870342000019065,0.006247724330134921,0.004078729760709798,-0.012039859858916573,0.05870184376688265,0.1217243904488884
COL18A1,0.00875077074725715,-0.02316402288647553,-0.015978851962413883,0.005846875141541311,0.05091984557653879,-0.01461673196100789,-0.03645724890301782,0.0005779536625902836,-0.02090317267701977,0.11534726541077718,-0.03215578274557779,0.032100647622639776,0.11405335900244909,-0.019075852376363892,0.04497216330328839,-0.06810887390279916,-0.01355180697656837
NODAL,-0.019734348785979617,-0.02862493663445835,0.07365257944927917,-0.02810037685091461,0.08605316936322117,-0.004490787642369386,,,-0.002870179086668636,0.11073499812465079,0.061506737646078766,-0.02418878493862533,0.1383495401003923,-0.017870709279200352,-0.01941234733279953,-0.00553177351709295,
INHBB,0.05244783346717919,0.06098505732472822,0.0935005301229661,-0.0216269756107669,-0.004753415855064099,0.09179788556605646,-0.0718403840098748,-0.0035131285711631956,0.01613470660478148,-0.05009999999788142,-0.0037813616630084333,0.05093778360033715,-0.027219912209907906,0.0021258205501998736,0.015632505590978504,-0.042716652745664045,0.13518374049307527
LCN1,,-0.013931311120401193,,,,-0.019020173308755123,,,,,,-0.025728682595916208,,,0.010118146157775636,-0.021346838005288193,
ARF4,0.023479701343865775,-0.028951208591923683,0.039239298388139415,0.015610730310693037,0.03348456751591188,-0.040324247634237496,0.09539256658961444,-0.03134031521014433,-0.02946060484325891,0.04712440936033436,0.0952042560406711,0.06440604379097051,0.04847882875302892,-0.07368297718816907,0.036915429940931964,0.03582223775182584,0.028159785855064536
CXCL14,-0.02772513100853769,0.05902146681566744,0.036913283977468195,0.0487256044839352,0.03519300544609099,0.013309660269766512,-0.10395337846517198,-0.03776971276202634,-0.012425255243822386,0.055915696089847,0.09603009477766598,0.007823089078021822,0.10857992658060571,0.07058526049473197,-0.00047143385732391086,0.06849451655905177,0.08659025954785836
LIF,-0.028653703429674836,-0.02342506507266493,-0.021064171474498013,0.013013562825620623,-0.016049077943239943,-0.002296797101399433,0.037024814255328053,0.01754430265778578,-0.02155079540486641,-3.2022724928268775e-07,0.03402455615365391,-0.028282256247188612,0.03190379334372602,0.00456746505247148,0.04711522026639308,0.10747377502202475,
IL17B,,,,,,-0.018751334130505958,,,,-0.037826077752164726,,-0.022389397056885314,,-0.0222328229258021,0.1032727599709882,0.03898032600233816,
MMP1,,-0.01920661288110878,,-0.01166719163737291,,,,,,,,0.02711435306437721,,-0.0160994770300929,0.09050446726128132,-0.05401347711051261,
MATN1,,0.058211685941132345,,,0.031202709751515085,-0.0008625370844503658,-0.016407862142137384,,-0.016135661387277966,-0.041332864319286684,,0.0348405569470346,0.007197922029259943,-0.00665965726898158,-0.028657204119413367,-0.021994955482018737,
ADAM28,0.0016606451814766615,0.02867662331288573,0.049315318961061706,-0.019628456789372296,-0.009515791044661093,0.031208506787003407,0.024883515164819726,0.0244294548815015,-0.00192186752127632,0.06462823629608151,-0.0018052319851206112,0.011062244444193398,0.07895394674674093,0.015537638378827903,0.03024304781665521,-0.014038452175710816,0.0806628826063032
TCN2,0.0041292059865573084,0.0007580037623077035,-0.024794960908213422,-0.020940658200067283,0.12407539133181975,0.0385325332079627,-0.008854014248340777,-0.017176044942831814,-0.06301534423895244,-0.049746081349060216,-0.002136136392533099,0.033503063801091165,0.06929060428218614,0.02962114938789575,0.007666788759578272,-0.05950365746926449,-0.04639732987653445
THPO,,0.11270615013069372,0.0047384172650367365,,0.04685406124119411,0.02431211878362254,-0.033684629522377274,-0.025075947523082613,0.06733580226116663,0.03324493416791655,-0.022409568858036362,,,-0.019876235851166445,-0.017075845977813985,-0.032961440579970205,
CUBN,0.05330731628391425,-0.05953766908236292,-0.020778004862368072,-0.02930236470857538,0.02604198288316591,-0.02074166426099886,-0.04551867337741675,0.037246550995624836,0.02277753809689294,-0.08599872720209231,0.028602892705765662,0.024941630272346516,-0.03374240260454616,0.017857069104401452,0.034488800461797434,0.0829128473702004,
TIMP3,0.053287924875444884,0.08791233801045521,0.08102828871948736,-0.012041146668262798,0.02519004856569027,0.026602886329262762,-0.025351126263777404,0.02333413704455702,-0.04165052461347634,0.02159545668030482,0.052803424458283656,-0.030077600893579276,0.05491204008669291,-0.014833234491907321,0.020141483724865093,-0.031814741357209436,0.012515803851641522
PIGF,0.03154711608907033,0.029190643004176304,0.013906381007129221,0.008888703551106138,0.015984333087098016,0.025960713085327543,-0.03321358740580537,0.04196239038384246,0.006573021169062163,0.005818690788680073,-0.03228176092715024,0.05186392411956608,0.04488318420689022,0.0006710842938272874,0.0669878091971525,0.033667536882369835,0.10927962823117884
CRH,,-0.01632218961865923,0.10315012214728829,-0.011855993337666978,-0.013056611965100573,-0.02924802493244825,-0.02582980504270996,0.004140130094570187,0.0255111933527775,,,-0.013351783586736792,-0.03231030563834924,-0.032461191989386705,-0.023924726980008533,-0.01344747052276488,0.06779255722051176
BDNF,,-0.03834570400245506,0.023409612915301938,-0.011252965568194991,0.0032415642077140744,-0.08177194719613136,0.04439135938358412,-0.024889675914233973,0.05603857200071903,,,0.007904681118954565,0.1147875910678774,-0.0022297638377036496,0.013584685829510204,0.028609931455082196,0.12417773563138683
CCL5,-0.019206959457828125,-0.03233843500607416,0.01594839988291556,-0.02441197104563673,0.13699125224106898,-0.015544528602529447,-0.0018515644506565234,-0.017402806403537384,0.03878883041762438,0.006244857494840448,-0.04059534584968828,-0.007024352553373064,0.06197612527475612,-0.04051065687580308,0.04452844856264173,-0.03395086526043521,
GAD1,0.0309289669748473,-0.006188515269915615,0.03920659498260032,0.005525316868559519,-0.06584876354612319,-0.05283630173569444,-0.03502591764595464,0.0505118211317816,-0.02204931891146968,-0.019697786160975506,0.07011105321225877,0.06035582518638919,0.07888150111230995,0.009666731618332463,0.03510233227084205,0.0032230830849495863,0.17773884770278153
COL14A1,0.0050651061909109795,-0.011525540796340838,0.05073053413258502,0.04097999918967867,-0.02021261237198118,0.01400161106611639,0.021444002724263896,0.005414718523738897,-0.03926615561875865,-0.0331865434511314,-0.04138576689372586,0.04766052128676768,0.08718639361069526,0.018734662679922957,0.02389458171606679,0.04975564911475248,
HLA-A,0.08142532635848111,-0.04853767877384533,0.044880432873728435,-0.016357947061848392,0.0551421251049049,0.08530269177747084,-0.043015581240511296,-0.05677461798704919,0.012881234214474338,0.009820555455453977,-0.07325630491340544,-0.0032727464473716866,0.1643223451966721,-0.01721965069230998,0.0774622081862753,-0.04705405837270627,0.024177359083911613
CD5L,-0.04056057192221999,-0.016322187730306213,,,,,,-0.02616954272886872,,,0.0028725927482714836,,,,,,
FGF18,,-0.014768629758043121,-0.023627014759618523,-0.016176437770249016,0.00186679866444464,,0.044612987865139196,,,,,-0.026469630307399763,,-0.027821041911363222,-0.023562640938324192,-0.03019510334487419,
