,MGH258,UKF243,UKF248,UKF255,UKF259,UKF275,UKF296,UKF313,ZH1019T1,ZH1019inf,ZH8811Abulk
GPI,0.09047263977564104,-0.014632178864963416,-0.013720340519282542,-0.10281807715246294,-0.0039290486184048465,-0.002913122175896448,0.006875569811772195,-0.005429259917694724,-0.0076660817993625405,0.01269127488669273,-0.035839070358671565
IL1B,0.030752484124938015,-0.016957236553725042,0.041970944562886296,0.01831673001290092,-0.016876595300942578,0.0874866915958916,-0.02377613952043557,0.04564898535414983,0.09952268758850885,-0.07021094908686613,-0.030917668686336414
SFTPA2,,,,,,,,,,,0.05182719722136238
HAS2,0.022790503176232248,0.04416064891082533,0.056768503029901864,-0.05070943509241796,-0.04406774119936433,0.018789542768891467,0.00985529116687787,0.02749525923583287,0.11271809659417735,0.03136189246930203,-0.035789658063007046
IL11,,,-0.026676067607833504,-0.07723376763827838,-0.022097629369205677,-0.003363242047029327,,-0.015615836704784017,-0.10727302832303237,,-0.027468330483113035
SEMA4B,0.09017151485877675,0.03253811499212283,0.048059574274480786,0.0016820526878356626,0.07197252206855834,0.030194874418627837,-0.01621518931679416,0.004324557643923871,-0.026047059569146745,0.11330641401638236,0.0550877545654365
FGF12,0.012333355363659355,0.04643886711490916,-0.015080835226571979,0.09286100597483635,-0.004527149365619664,0.004697680139474492,0.0054745395355386755,0.1082214204835534,-0.04156439458766946,0.08440565844937133,0.012394539889703873
CP,-0.04956208613828433,0.004510204714852738,-0.016794721439781876,-0.015205792912496033,0.018677232463563866,0.02321412585861734,-0.04142061771963515,-0.018659543269548225,0.019011850117924188,0.02155761260421919,0.047860612498484466
NLGN3,0.04619684614711197,0.06614697371853799,0.020106756846755888,0.03781803833888422,0.051057170029583064,0.018127149896908498,0.011291586224432758,-0.014754503361769892,-0.017347423485731556,0.03894244066771762,0.03607148155176077
GZMB,0.026246562930584572,,-0.03662272554927133,0.06081162836997188,-0.014546754617589787,-0.008622065814482405,0.07964431049623522,-0.02346383736361133,,,-0.0102596542066555
PROC,0.043810871308292726,-0.04658558787442052,-0.027207273654854425,,0.06007529905035155,0.04391173398633237,-0.01392045315148302,,0.08747986003006711,0.09008560085807549,-0.009818483742726071
TNFSF11,,,-0.018115943228631495,,,,,-0.02643643100183538,,,-0.017503197927678286
AGT,-0.021231631207271406,0.07506846350542498,0.05532480282801356,0.03917726429020118,0.0574848195567762,0.009369675725886768,-0.045171515712365176,0.015466814818270752,0.0015308615327791263,0.10735997808518788,-0.029736768358842366
PTHLH,0.05544491833749643,0.04935267897731679,-0.05712943534255713,0.06408336248261459,-0.04926498841909224,0.004226538333030329,0.027264034370932666,0.05055382435558286,0.029248213790991878,0.09774199185289995,0.02872762803326537
COL1A1,0.026733998372146985,-0.024331612495381204,-0.024922208810892393,0.058792311627491725,-0.030085271179714355,-0.03767184012516722,0.007835570134689404,-0.011102540644563091,-0.05931587500644334,0.12478902275958435,-0.04632602275650224
LAMB2,0.04599347478485465,0.05642572451148553,0.003692286224736077,-0.042585067675633095,0.005583960818668221,-0.030285513884357924,-0.02324581324542741,-0.0014811994661026657,-0.10294419820419799,0.13814040809988057,0.011732304258867891
DSC2,-0.008899241473120323,0.03870807872452848,0.02889417693196682,-0.02199557683711863,-0.016842109743708596,-0.02408086454587748,-0.032624786313246015,0.001958881181137224,-0.04039050585331506,0.006134924008179097,0.019183043714005213
WNT5B,-0.04813073430892998,-0.0059044373036966835,-0.03795413092713128,-0.02975957882404491,0.023713868164232065,-0.032976428262235236,-0.0313603128134399,-0.03545499999206106,-0.04283087688553382,0.06994017432364563,-0.010119751069745084
LEFTY1,-0.028818778560031684,,0.005616723902879664,-0.023039165465045062,-0.012057712976977077,0.03209161007846028,0.06695236306288882,,0.04448039851731921,0.01347044483665503,0.005901947973220206
FGL1,,,0.004922524553517449,,-0.0124537840526167,,,,,,0.04090795844013444
CXCL5,-0.04262795211429613,-0.03765243809938905,-0.029067855901292197,,0.08850300271609893,-0.021156813034100462,0.10713241971358037,0.0385562162739428,,,-0.028436090842911935
S100A1,-0.04811188405057699,-0.007340679062097974,0.031784771639331556,0.12604742048140646,-0.015400368279192413,-0.0362702550388968,0.0407236527264864,0.022073242140530847,0.01102640200741381,-0.05005942103204188,0.09410986939505568
C4BPA,,,,,0.0046333961637245,-0.025146704796573556,,,,,
NPTX1,0.012130671504624727,-0.0725884516236705,0.0007060477202944852,-0.020246834995341564,-0.00040988176287115103,-0.016587883239596125,0.06168836514323516,-0.01535903269181063,0.016357034324086094,-0.0012933506348891087,-0.02660565637377802
TGS1,-0.0038738466280447107,0.023008291320404453,-0.01786482373500972,-0.03414872162046025,-0.007984660733428206,0.019671304648572665,0.0111085907667455,0.007131367466560584,-0.009746591784853108,0.09948953280710791,0.02091647043499865
SST,0.009437886914925071,-0.04257353525930873,-0.016508099781121614,-0.024147970900429076,-0.028364794704605033,-0.030494902572530735,0.0657530774768833,,,,-0.00822493180617918
IL34,0.000601571616110642,-0.023710738453240735,-0.04107305101130825,0.08783029080313849,-0.037389609539744184,-0.018432329336229875,0.05269727958210693,0.03640646931102969,0.04043430028793262,0.07122178231549826,-0.007576556699098319
DHH,,,,0.17797806316159917,,,,,,,0.015992955904908533
XCL2,-0.04878280288281294,,0.029504654437075166,,,-0.016556297834481187,,-0.020304481743074212,,,
TF,-0.10891888415504752,-0.013501006672906733,-0.037077438275525725,0.11911423621464495,0.04396450707780558,0.0074612972913802285,0.06386633912634139,-0.0301368237399658,-0.10667977483675561,-0.16111581411757303,0.007451485862591566
IL33,0.00942046720126999,0.07362573936447828,0.02688038852337342,-0.00917102812528548,0.0008135779688364374,0.017440205303187042,0.011763138440074705,-0.020122535244306534,-0.048081785594535,0.04288437432123375,0.0017283620410107412
RBP4,,-0.021803223409434285,-0.00017535703865612665,-0.02003410091980658,-0.023306903397679483,0.0010471806820337882,0.03936003093719695,0.0580242899746897,,0.03230925391910575,0.04905394866168286
CCL19,,,,,,-0.016065091060841228,-0.030089604649443276,-0.023981984353434165,,-0.04092796745846736,
CCL20,,0.06929289206943395,0.01893754983659367,-0.04905804482055863,-0.028626135886922227,0.018255247038637647,,-0.02363768120143048,-0.06676816164946106,,-0.05865456484747729
NAMPT,-0.052067761661253924,0.02338914532050665,-0.01279625375677186,-0.1221203143604813,-0.018454868360001046,-0.009292997195315088,-0.045219483662144754,-0.05341875818596609,-0.03738211572992075,0.01196563225766787,-0.049285756050557836
