,UKF243,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH916inf
HLA-B,0.07953671157984213,0.03297805534698925,-0.0020938288740095685,0.000639612846640747,0.02487908193138703,0.07581803411306523,0.004535540206615789,0.0011238215605936853,0.03042087369462843
PDGFA,0.027545306710547328,-0.004340783885947356,0.03276560116840379,-0.04287213138033176,-0.05261622767090429,-0.013113830594308509,0.02717603915884022,0.10161144098910367,-0.056373655659833176
LAMA3,0.03670585441272858,-0.03300321685083767,0.04984934435211806,,0.0037069358172784586,-0.012882924121455596,-0.015022630036446992,0.13676527076007738,
DKK1,,-0.05667372303162196,,-0.018414297086206313,0.03095409765489796,-0.028340121439264027,-0.058022553901625154,0.05434423728872998,-0.04872250747186727
INHBA,-0.05668174863425278,0.03177067307684864,0.13720340398899705,-0.07590434193375574,0.02834443794891018,0.051692267896886364,0.00944414313859802,-0.0212156198963714,-0.03181310966539956
IL7,-0.0197423875559436,0.06581148960723374,0.09612468686523856,-0.02546779102135769,0.02335734146951471,0.02538024013419832,0.03006658374682964,0.034448915827700516,
FABP5,0.08259105136758071,0.009774380443668957,-0.006353644521990565,-0.17298550293804485,-0.031761479854268054,-0.015298361718306926,0.05334813698514379,0.03981154005847913,-0.0063793220749316475
CCL4,-0.019819070701456932,-0.015681776155672796,-0.02342527470830357,-0.06311874976336773,0.004253462794251411,-0.009604249480240294,0.018733551902911757,0.03562187244165228,0.0002487965949192074
FBN1,-0.02991107204665066,-0.020461832517854852,0.06295968586361655,0.07952736437704479,-0.016384038649790083,0.08701573300353511,0.01897492052470314,-0.0029947152357350966,-0.05116602642976417
TCTN1,0.06583365994076443,-0.04149561867205973,0.01508794939356214,-0.0399439219455272,0.009619109188390765,0.00796404881682649,0.026822648672673543,0.0006022227320636401,-0.046252276563192946
NCR3LG1,,,,,,,-0.022619359080074654,-0.01523541099174008,
BMP7,0.06124317141907759,-0.03186482740646196,0.04019780390156694,0.09462694866369714,0.11326735179084955,-0.030028455684648916,0.03021439013993682,-0.03408048091028172,0.022829502756357457
NLGN2,0.03092866517769839,0.05306337130507899,0.03506298426305589,-0.0016096357933006922,-0.031949966236648,0.02480519620732847,0.012611000168681273,0.026470682804598092,0.007497651759687468
CCL25,,,0.05499512281384175,-0.026131468498159133,,,0.03843524173368472,,
NPNT,0.08427182560851017,0.020609742651079194,-0.010780666516553244,-0.01344420922046687,-0.05398894437534678,0.0396401513580132,-0.006344657022094157,0.045095913044791276,0.00921579779226737
KITLG,-0.0003548094082484406,0.0069831987339523316,-0.027305199515393886,-0.05093166077304744,-0.02529998446107004,0.06613843810059099,-0.010027598886390425,0.03744985901150561,-0.04340570959563494
MADCAM1,-0.027269814335763625,-0.00036498128576521846,0.008817778072048399,-0.02954597062363152,0.03558142726517047,-0.03973984525093658,-0.017638244282424862,0.059842005868673734,
F12,-0.031294280372379975,0.03172044694973737,0.009858167867948874,-0.006642297089549856,0.05084034246654203,-0.02244984063265325,-0.005966679760918081,0.0367743377557762,-0.04504628188588676
S100B,0.10720366160967103,0.06400986308598318,0.055241712480833725,0.07083586814323306,-0.09196357881406504,0.008954548490838186,0.0707337787493924,-0.0014771901365877988,0.09802350652647095
IL27,,,,-0.024091678871183193,,,0.0559293559595286,,
CD99,0.061328103103900695,0.058213315713954085,-0.04301682205253278,-0.08144297303696311,-0.043570152581157415,0.10065180200969619,0.05552273704934202,-0.012165113644845654,0.06211086859377425
PDGFB,-0.06714010773142881,-0.020799769561938526,0.053504929793380375,-0.012647613575504667,-0.0035984275909457966,0.044155590207997364,0.005278719878587335,0.006025849062658976,-0.04342967621807506
CLEC2D,0.016394145779035814,0.033937116747619366,0.03582606087709121,-0.015449199088852167,-0.05964387444363083,0.09586002489610254,0.005890692209535918,0.06204440192301386,0.09808298705628071
F8,-0.028082907419857812,-0.00931182706220864,0.03808993297381046,-0.07230706284735905,0.057365551764114384,0.06819601953522958,0.005320889792643608,0.005058469704944713,-0.0874472417032393
C3,-0.10219838501470513,0.03237197234448502,0.03792990741237136,0.08608902046947806,-0.09395482896469917,0.08592381731180546,-0.003226335970507189,-0.05669017611954376,-0.020485659297374278
DLK2,-0.03966480173132032,-0.029924351676272616,-0.020224112627551326,-0.022264440038486658,0.026398473804721323,-0.026897271419626115,0.03853061751756843,-0.03309401923141267,-0.008982885129177113
TSLP,-0.05750369212553072,-0.024572575582031776,0.02098577179458299,0.0887552098272168,,,-0.03048823812452495,-0.02793354426229113,0.02075866821271114
OSM,0.03625748377840177,0.034611043908474824,0.07180274723913431,-0.04722916942780922,-0.05269688046556116,0.012620231875604019,0.04288541084500876,0.043522523870243475,-0.07935141555471849
PRND,,,,,-0.04199430254202084,-0.03156985740823231,,,
SLPI,-0.08196552245540734,-0.022705578292678472,-0.05806374501612445,-0.004492407272525535,-0.005141380190837944,0.026516774831300813,0.009591935115720191,0.0032430852702530206,
AFDN,0.05708006640699713,-0.011509113234246944,-0.0055076074681871335,-0.00444424655284646,0.05804676118425732,0.019129283369902977,0.08200106832735603,-0.010507563049564635,0.016562107486350723
KISS1,,,-0.014925753912967597,,,,-0.016873893770843938,,
ULBP2,-0.05668176078538366,-0.04862369816531389,-0.02439490103541666,-0.055041516754312646,0.021544851909293384,0.034206339816823604,0.006634558069704128,-0.046402538471698986,
ICAM4,,,,,-0.032577732492458815,,-0.014803522214429148,,
TDGF1,,-0.031023501266990754,,,,,,,
ANGPTL1,-0.04338251240965065,-0.027675322247684674,-0.019371022642464975,-0.025130073929967314,-0.024006380763836765,0.06322964359538845,0.031665921073439775,-0.013919045869224538,-0.029543192090408434
LTBP1,-0.060307358872911325,0.0825602876088446,0.03528104674820737,0.02635156692446489,0.015982664550579388,-0.029285927777761178,0.015539691687526318,-0.01348576992840306,0.09480420964800498
NTN4,0.027522224216444593,-0.05040755853739932,0.020132709797602916,0.008062151944864432,0.0787477239182552,0.06403209277623127,0.05050709356852322,-0.05035593689258889,-0.023762600798107384
APP,0.0775251542663245,-0.04219010570232152,0.0023788892652009865,0.03844680865153445,0.05411552917657224,0.07238537806588638,-0.029387343410448494,-0.023009163895379235,-0.06603841503586722
RIMS2,-0.04264136216059014,-0.032546652229322334,-0.0003711010746721437,0.010191000291305014,,0.10564321992167316,0.013130051943506332,-0.019538825671646498,-0.006296425811269644
WNT7A,0.10273810823145582,-0.047010099415516864,-0.030893063621648485,-0.03964328287256533,-0.0032379854199239577,0.05727667312417645,-0.0034467017933484316,-0.021366702560956255,-0.037792901651947264
GAST,,,,,,,-0.016873894076167312,-0.03580720552667846,
GPI,0.06528859740408585,-0.04198640835189696,-0.022733638449693203,-0.02968896539141242,0.03289984532496957,-0.021567808780472646,-0.06039815078383986,-0.03256125335248587,0.006449482023953399
IL1B,0.0071213816777483795,-0.018501071581425256,0.06539049160103436,-0.0245895062491391,0.025013224145402142,0.07194669241816004,-0.03695573799873317,0.0755502929195102,0.07042531074116094
SFTPA2,,,-0.011961399404394602,,,,0.013742753614507492,,
HAS2,-0.061016145517687755,-0.043074459276733944,-0.004434052477836118,0.0065869963549630576,0.14456931988212385,0.06939916686090297,0.049387635963043845,0.10204706599914931,
IL11,,-0.0024802735398613837,-0.013433982108297916,-0.04191757107166666,-0.03160438928489998,,-0.03426014212553969,-0.022931225153516876,
SEMA4B,0.04624581314879453,-0.005526988966435688,-0.023697827962951466,0.057660998980532174,-0.06438264637951094,0.05922692843213319,0.0413325808209654,0.014947615522068124,0.011372164920099674
FGF12,0.033584374014845535,-0.053440041866612865,0.018379645808637487,0.07002850081486447,-0.011961225150727013,0.06075994813859013,-0.0044033302318019305,-0.030439017992485894,0.0786785328255853
CP,-0.10295909852342076,0.0163774388073696,0.022006230269265802,0.07652182365227148,-0.016752680844094887,-0.015348421993828593,-0.0303705182269027,0.016931613997693308,-0.03113183420466653
NLGN3,0.11154864966939974,0.013996013225152355,0.025981574733728457,0.021290294772189005,-0.023246027539326697,0.03766818223196431,0.06091208512097143,0.016209529238397313,-0.04815434764951198
GZMB,,0.06416894230014367,,,,,-0.02091781889141445,,
PROC,0.038208885322638025,0.029366821247019483,-0.02720811656816264,-0.04986612553503861,0.05039095630192821,0.045568325487552304,-0.017824577095588337,0.04885142890239974,
TNFSF11,,,,-0.027416044472663374,,,0.04936568633019064,,
AGT,0.10391335847166218,0.011959434827148913,0.023783579765558793,-0.1193037738270788,-0.030176688093128408,0.0636051113081999,0.04139069606849817,0.0038009191561762263,-0.05437914572429392
PTHLH,0.08561253145650242,-0.05554880373472428,-0.018156076150731094,-0.05201244665026808,-0.04208733447903033,0.18322040024581174,0.1030930202943125,0.034294817633949766,0.096290056630411
COL1A1,0.00012237721324454513,-0.022191988075861167,0.05442956408275962,0.05290062159300396,-0.12321112087056096,0.06239041423309984,-0.046792555823771925,0.04730287224688658,0.050321422922825196
LAMB2,0.031472176140717255,0.07751129642155,0.053751743433770524,0.019595922370623547,-0.09175690050783214,0.062146455201804,-0.0308909217271719,-0.011432088961422256,0.0011668655012490948
DSC2,-0.011288477725607003,0.08177278919602333,-0.032476775310049055,-0.05331096890946115,0.0139646082773016,0.017855263453335248,-0.03982215611921371,0.10727612253267971,0.053325701840330204
WNT5B,0.1062272296487626,-0.04809019628496967,-0.02655159808003511,-0.0337204977250839,-0.04726494253514083,-0.03865660761753253,0.004874378477633801,-0.04405305156262664,0.2850258250345996
LEFTY1,,-0.02919591084507468,-0.011998440826767605,-0.025801521836429125,-0.04645929368032369,0.13208012295982638,-0.012450825637495125,-0.009812584584755637,
FGL1,,0.0066158792386980985,-0.01377866914157192,,,,0.08194198351329289,0.07041574168750926,0.017276648547794947
CXCL5,-0.021242447933177457,-0.020893351718320564,,-0.03070574547936986,,,0.0025011326672989102,-0.014800519487402295,0.13391417042985806
S100A1,-0.002971846663074769,0.02375125961070324,0.00932946009322347,-0.003910570041119011,-0.037316553336813996,-0.041333336468780305,-0.0008279295298248906,-0.00035609336652485786,-0.015970843020518627
C4BPA,,,,-0.023376380959011216,,,,,
NPTX1,-0.013144944909667907,-0.002878659307920883,-0.05529150966454456,-0.043431283880140954,0.002564768588427407,-0.04544851408437557,-0.02304876569088199,0.0048835246955354706,-0.0371907692154869
TGS1,-0.04976219253518234,0.021459725710541565,0.04059521298124086,0.008266739274029338,-0.041039760007604384,0.05292311852147819,0.04074235626164689,0.008565239288049191,0.08172158022563865
SST,0.026392486967556264,0.03344725540709951,-0.013384794858801645,,,,0.05196350989478341,-0.030258656491824368,0.017249585913964516
IL34,-0.02757390878143869,-0.07529726499821936,-0.019511762456805044,0.0013058067932107502,0.054707768941588374,0.009655653175018139,0.01473728535299544,0.026497940322005753,-0.05626775705650765
DHH,,0.10558721135922632,,-0.0251300860657044,,,-0.04863062218066961,0.06008676328767935,
RSPO1,,,0.0917257761733261,,,,,,
TF,0.015104265606476205,0.04702322844362712,0.029481960069731007,0.13478544925711375,0.05329518496097739,-0.05721980075070297,-0.0031115744968321767,-0.009962140818035817,0.008906581003099977
IL33,0.06595790955780263,0.07534086523128801,0.01750346223800126,-0.004844012735691177,-0.002964884105752844,0.021077966561152985,0.007927998996876389,-0.043288061035095395,0.1181562178444385
RBP4,-0.02687848817614179,-0.009957281980496918,0.04233168366413799,-0.027416055709430127,,-0.04122034298406675,-0.01594661401527777,0.03772101019343533,0.03227870618226432
CCL19,,0.04182410088891111,,,,-0.01947045879344117,,,
CCL20,-0.04732389746270128,-0.04460455741434861,-0.012532994148529188,,-0.02946545532049854,,-0.050163083991384715,0.027135108607695396,
NAMPT,-0.05353468937312749,-0.0031870975046545706,-0.018936642046065495,-0.025301426645263032,0.022339712384310623,-0.011225470132085972,-0.025188406760207373,-0.02887924396267753,0.1182551656532247
