,MGH258,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Bbulk,ZH8812bulk,ZH916T1
GSTO1,-0.030136771715244124,-0.010087654247134793,0.02667994214170988,0.023755027859666697,-0.011333761746378542,-0.11308276850870788,0.0040623990936428525,0.012528486282876708,-0.015676316785101316,-0.011335921100038062,-0.007913924158678143,0.012416148158911348,-0.01815152913897232,0.058573106728123485,0.03797678435600255
PROK2,,,,,,,,0.013943813338363842,,,,,0.0199861285708038,,-0.02221797465137465
SYK,-0.03816279047378583,-0.014514481707008493,-0.02884074974332328,0.009059990631650357,0.0067447467810166405,0.058096329623239185,0.021026617539142523,-0.01846220781887931,0.027653633901883565,0.003950733264336694,-0.04830407374669453,0.029075474593076408,0.03041879287968653,-0.01367083258174658,0.009257948482861987
CD40LG,,,,,,,,,,,,,,,0.03629412620357141
ST6GAL1,-0.03675424547281901,-0.013630532407485045,-0.04377661214072867,-0.016420411984664623,-0.034120201868425334,0.030689536133133015,0.020560188658990723,0.00812461142582257,0.10185275980570448,0.0012398681543386077,0.008969482764057101,-0.018069970531942415,0.019180647112086193,0.0240797024803572,0.01188597934974584
WNT3,0.18452433703088694,0.064283053810238,0.0253050174540191,-0.011310239630390295,0.05120363057077436,0.002916780859664517,-0.058945644328640676,-0.021406384551928503,0.01929771340496286,-0.02692490083238499,0.10197846904911674,0.0361350130149019,0.07374928086933616,0.06504528348197791,0.036373283287633104
HSP90B1,-0.02082084877523829,-0.023298102867260174,-0.032400480701813485,0.010743096250984439,0.0077844324402964,0.04758733743246436,-0.003614675483294544,-0.024790033808751676,0.02718417233211608,0.11057317502493241,-0.07150916157969668,0.0885506941310716,0.013929921395765587,-0.019494903672114976,-0.013152572695987451
ZP3,0.052401259863516784,0.057823054735667255,-0.04338733350508744,-0.04735897556210571,-0.008643590380229984,0.064930523768816,0.012419825062984793,0.06882809854480919,0.0076438372309068905,0.006127540716892364,0.05473743908628827,-0.03455642187782211,-0.015118926226983444,-0.028818583697239396,0.035130943314434615
ANGPT4,,0.01844444255959643,,,,,,,,,,,,-0.024391626510757512,
NRG2,0.0938788655893059,-0.023128942038625422,-0.023939312975734647,0.022040708633183727,-0.009199310034189978,0.017390380971642666,-0.003448430699646526,0.017112595301629258,,-0.045848305395881465,0.12173642754761638,-0.06706250525207251,-0.007087490457905695,-0.07336065206731027,0.05923169073941498
MELTF,-0.01363091196942393,-0.0019469579658547677,-0.0398419681888493,0.02985220094364484,-0.03841941278862591,0.03211337334027687,0.0040727704692686975,-0.01653105898140168,0.02326165301754517,0.0017403349721785905,0.005108330075479224,-0.0235536948166655,0.0053143439838836655,0.023720867543930674,0.05550201633704442
NLGN1,-0.02813505803139753,0.07223601224570447,-0.014552836861406796,-0.006167918315324623,0.020262159672226283,0.06304489095611664,0.04492185898402053,0.04860506647730583,-0.01904800870948103,0.008352822816820451,0.02715881261047221,0.09393891968541412,0.013912754079959727,-0.05089493105687194,0.03385426110512353
SLIT3,-0.02304918201672344,0.00654652291780203,-0.03936347730468639,0.003448224134395398,0.031195322540042602,-0.07676601129656804,0.026266684298956188,-0.03179434150540399,-0.022082504593320347,0.0148169211812827,-0.028221772213208547,-0.03704309572236496,0.04172059368340805,-0.003405285459526157,-0.005590144131818302
CCL8,,0.0457820267631126,-0.018187386955273308,0.061622060333220756,-0.01854706858068101,-0.012035789886227034,0.03427799044125445,-0.015320062618688454,-0.01636316121005341,-0.01580132425542357,0.03469482018258649,-0.024730746802857712,0.014615379554287513,,0.052332197800211054
S100A4,-0.03546834320725937,-0.019874963088004002,-0.05853769786065464,0.031301388325884166,-0.014720155173722214,0.15725104740160809,0.015590978321145657,0.04326426596166039,-0.014069148864384004,0.06259592979332629,-0.007173601675199263,-0.09678890381633,0.037763652426372966,0.03578037690413328,-0.040219937261076234
TNFSF13B,0.001955991994987679,-0.053473598561014364,0.02541887997576535,0.00048407496055869733,0.01777731170306951,0.10344986859010927,-0.014451946481506618,0.031209693342650058,0.05643781961173487,0.005473511260089793,-0.037842978998080375,-0.10088794535539432,-0.011646510551526773,-0.05757947677722675,0.05382890669691254
HSPG2,0.0046949957917084475,0.06509361570806656,0.05375267601497412,-0.02764316361127737,0.10344767077832981,0.13619037140932885,0.028432867135214868,-0.007222992882435652,-0.05035404540116849,0.0017033863030076052,-0.002047278076423561,-0.05248787002351287,0.10497319925021968,-0.0368054653752538,0.010882352087607216
FAM3C,0.04083474348434078,-0.03619167761858356,-0.027014378076127922,0.05088220512235139,0.0002352835214013195,0.04326180501613522,0.02783145229521878,-0.023287679473971354,0.00837240969875462,0.002317962922698454,0.0009782182254347252,0.009172530896032625,-0.007466996009479905,-0.034655421265291544,0.061010359852461664
FLT3LG,0.03705765059050273,0.014892444211043847,-0.033934055396379656,0.03413719126658557,0.010740486497416928,0.0459713959268193,-0.025298926189726723,0.007515725873693775,0.045965612130966255,0.02831003005404351,0.0014678035764799594,0.10107656265126408,-0.01022111242587371,0.060734178749141755,0.006090569797610598
A2M,-0.03697815036342053,0.07421278741352669,0.09824120516848608,-0.018121158976086203,-0.0008369274503251304,0.12545114958021072,0.05839277106415492,0.00014608493596140776,0.08362935816070358,-0.02281144858117743,0.04390878494675349,0.03649557471728919,0.035991901884402364,-0.04694095325960019,0.043067794832050074
VCL,-0.012226606452339665,0.10185072270070027,0.11406081342102384,0.022431451094042165,0.010565090752755307,0.02069170012925729,-0.01780865616549494,-0.02442714861418923,-0.09581578808791472,-0.008342269963513553,-0.06124106185958138,0.048193979453167876,0.0542593195546952,-0.038530742585975254,-0.005294945878958308
FGF2,-0.026838995997246793,0.00026244641838972765,0.09105084530736549,0.007899148033166761,0.019173495100293227,0.055840653360564686,0.02713448314684137,-0.015830557943476823,-0.001640152061920195,0.022524242684039086,0.02050815554294088,-0.0027174780225271773,0.012777727075195151,0.009085942410914814,0.013946848195098598
AGRP,0.014897410378239377,,,0.03305561339717957,0.0036660974928931908,,0.02498707033385904,,-0.013375926615277485,,-0.01686400038547198,-0.0017600506990933641,-0.0156636689105369,,
CNTN3,,0.003691615245636764,,0.061351620590409724,-0.0003389520087668307,-0.05377448470873461,0.015807215404395076,0.017463280692855167,,-0.02669046111537786,,-0.02215053275474975,0.05781200387319471,-0.027640074181219876,
RNASE2,0.040620099769966854,0.06623901616948401,-0.0581435278808965,0.02580477268900439,0.04358802378249509,0.1283776618104632,0.053002761866340356,-0.02159524510816806,-0.02338150916604846,0.046037590578269456,-0.03466680999069808,-0.05809266047737433,-0.0008862772969551398,-0.017739756159558754,0.0686054118439155
ADM2,,0.06728362694072543,,0.041091792337721554,,,,,-0.019048010798650192,,,-0.028734565354767833,,,0.041090240148476426
GAL,,-0.046224020551773916,0.019760334859880893,-0.019603628873688272,0.014924612746404628,-0.0407334127586083,0.004655276529817037,-0.01702524256821152,-0.01558706100089714,-0.02235670862942539,-0.012848569956566554,0.008343588840358847,-0.03707399814922497,,-0.02470914468095399
CXCL6,,-0.01946094118078139,,,-0.017651546984562057,,,-0.019902193246808288,,,,,-0.004971758823648984,,0.005388516945449961
PDGFC,0.0022992681850239824,0.016147025415007996,-0.03542985231316709,0.07618229276298619,0.02946711945003551,0.13594253202847842,-0.033620194081158225,0.010225934471814479,-0.008938868960101938,0.03953448404970994,-0.019707541052410547,0.04036494858396397,-0.03090538664356204,0.00410600875568822,0.09977267311705557
COL8A2,-0.007349681513007742,0.021916225891065167,0.07139928568363983,0.07682826233711991,0.04795537403272084,0.07483437788412885,0.0018365794197673648,0.007492813497698541,-0.005569080945323245,0.11609162314072967,-0.03322369774279938,0.01764452438492672,-0.009613742403626632,0.0026162436884107935,0.08453142801828904
SPON2,-0.008726028311041063,0.07369527562628518,0.05193522985279063,0.017430877671186545,-0.03140343517154192,0.07508523254464888,-0.015153699350123792,0.01671022062720387,0.026266707129354274,0.016485671086774928,0.06407357456952928,-0.016704612797671294,0.055525468723778205,0.0007163543564582375,0.02966067499134213
LCN2,,,,-0.00725638475280691,,,,,,,,,0.0589381042356519,,
SEMA3D,0.022624303585445066,-0.01849873964265255,-0.05430346750735333,0.03386670800920574,0.019168317207593925,0.04709161395921839,-0.0030553517795549874,-0.02599406811597961,-0.016514340448731124,0.06380668752564332,,-0.03418569700911763,,-0.012677558036003091,
BMP6,,-0.02231825804782945,,-0.02011121080674905,0.047046887357105195,-0.015557293753057975,-0.012913857215544158,0.006995494806989835,,,,,-0.024746402188052335,-0.023222127471431705,-0.0016971079953948971
TIMP2,0.009215667548713558,0.002910269509627448,-0.0018340213158139617,-0.011110947605283668,0.048473675008752354,0.06670773396104016,-0.0002913650668272674,-0.027167948257684527,-0.03270677278150348,-0.012987354959791227,0.0832505634519805,0.08105320463242924,-0.01686021729438261,-0.022400907636945026,-0.016116878031541805
EFNA1,0.09275229693380048,0.05038893569844858,-0.013221945155801353,0.0011352734271130884,0.03634334555627883,0.02521507901582875,0.014771408005159197,-0.02582112506845374,-0.0010648418638005861,0.10234289550962396,0.029155431849375097,-0.07710303786409807,0.006640613547414092,0.09513893795671888,0.04601960189874269
S100A12,,0.20678481708956936,,-0.023192306445075368,,,,,-0.016210689643756732,,,,,-0.01886772666558698,-0.027293806261834277
TFPI,0.0025473417441587093,0.03639449388687625,0.019835553589321375,-0.01095866032339277,0.08495457931480838,0.13531521118201537,-0.0019323933887631175,0.007365985485809734,0.07268470438284824,0.04321835997154715,0.002781155539027948,-0.04644162197951204,-0.0015352353974090968,-0.03719051999939406,0.006206999691698707
GPC3,0.021356573815569425,0.05410955057226204,-0.07034170606223603,-0.02914672419658934,-0.0117142407305203,0.04321103274104294,-0.016939954051110314,2.6012627232274296e-05,-0.01558706122085328,,,-0.029222856370943632,0.036705075806392914,0.01356049646452906,0.08594456620872029
NMU,0.09857461964227557,0.03229705656750684,-0.02210744025324318,,-0.029768088899292024,0.10723417260723649,,-0.020202692129968513,-0.02520415364617131,0.010723932947982039,0.003781827213811409,0.03653634331031626,0.029004414681909656,,0.10328852513373575
SCGB3A2,,-0.030477235546934364,,,,,,,,0.07684663235863541,,,0.07654057517270643,,0.004259999619358842
LAMB3,-0.010639782677274523,-0.008628235654272396,0.051945197809201336,0.035889169729989165,-0.013011370939121103,-0.0954894955186134,-0.03819459829077884,0.03876929594524254,0.05013954689716242,-0.05190560505854398,0.10252249681346416,0.07565303504606319,0.005743338231161812,-0.0034060891429158985,0.008446435933256278
LGALS9,0.02135048378554041,-0.010291034357821137,-0.04071199952974155,0.010158214072124909,0.005030252203404622,0.09740908140664173,-0.0030431113764781133,0.021919308305055694,0.02168312365333858,0.031592923093209456,0.03725133405947259,0.11924920886614447,0.007381635483397965,-0.022980601298616704,-0.00010150567974980105
VIM,0.02208800555781615,0.0019892806550772424,0.14380468805081764,0.0974620847462249,-0.01364732195462768,0.14893353398782233,0.033519895608596535,0.012375813430919484,-0.08780732900524288,0.10696540668859772,-0.044647295713639755,0.022496625605347747,0.0034148518238809305,-0.044038326563126944,0.06828619501998578
PLAU,0.027613169099225746,0.0004508179656113963,0.002577146084754808,0.033391847582401935,-0.00011383693743208341,0.15124086439659745,-0.006581711885621208,-0.03118836776187954,-0.03149109515652753,0.03212594576976011,-0.02032894379133477,0.00455460517291898,0.03624112303023369,0.02888370545311505,0.07424795926910831
TGFB3,0.04097892730293939,0.04188414037148112,0.025994984530724203,0.027365586997946483,-0.013221192314850418,0.05887632612112076,0.00070208408747691,0.05039250240364037,0.021664961632912316,0.012891809320274582,-0.04248045415730068,0.17785147888797478,0.01253592969419277,0.023121184489682263,0.010786070188688912
APLN,0.03603464496717918,0.0293288332096238,0.09060430380193407,0.01973784202328426,0.030364705536918855,0.11465500638429021,0.012879961029810687,0.043396864680952156,-0.040832023250941075,0.11305664596590874,-0.048060123938320716,-0.08725354443269856,0.0684415356240019,-0.05457385261072415,-0.07814614844080636
SHANK2,-0.01793209552830341,-0.0005213217646255988,-0.016920803786845,-0.04523038224097748,-0.03223723064394672,-0.06262604385400987,-0.01803582387549154,-0.0356202294853239,,-0.017314822386938305,0.003826798787740483,,-0.017085684206222796,-0.018380949086018002,0.02716676155647649
LTF,,0.025599369669024086,0.09293328608026885,-0.0025679796946782023,-0.026207908977248773,0.09160058983789994,0.014352668586350422,0.021161094918589463,,0.026947787460589217,0.023535935483733735,-0.015295290577409037,-0.02024687613533371,0.004642813825019522,0.020861271143311863
PYY,,,,,,,0.0013701556886629108,,0.10722002848536982,-0.014157521019912602,,,-0.022472354686904818,,0.011584990837124444
PENK,0.10278959416054553,-0.021434878443469675,,-0.022761456043718944,-0.011267873401941552,-0.06628143444174371,0.010850462733622047,-0.026346118395653016,,-0.025302560589690406,,,,-0.021576087322333723,-0.029668655188730714
CTF1,-0.008841593594083255,-0.05144673825720673,-0.03550859111099648,-0.0005581600475484111,0.055912261689915047,0.0186276767479048,0.048741385892846975,0.023129656512848627,-0.02741395346498234,-0.012604101681511434,-0.039491511643560524,-0.007701446140263693,0.08376757677456984,0.012722829263300187,0.021709859624742013
COL3A1,-0.006469044624308542,0.05371304741925022,-0.013340628404679642,-0.0024758619456903062,0.050215989860891916,0.12461795158550645,0.024610657903418237,0.034067615848618144,-0.056712273298056184,-0.026878895620033927,-0.004140188138877757,0.053798180201510795,0.11775184355717172,-0.018032585791891657,-0.04021378643233471
S100A10,0.024025222670974702,-0.03135138656827245,0.03578412264028633,0.025548431984389566,-0.019959773669023673,0.15714710691477343,0.014627843810734394,0.001767056900581929,-0.06005013136474265,0.0820961521471126,-0.07286846864530662,-0.09125671520734552,0.011619299296804188,0.014594852764872743,0.020515490507182568
FGF13,0.019146999337278713,0.06151800423635045,-0.0511611338993086,-0.01596700367006302,-0.02399636220599734,-0.12189375212484632,0.008006194624136013,0.055618665729487995,-0.016056881908092048,-0.05664976073150315,,,-0.01451156498706001,-0.017108047341007838,0.02187812550101722
SEMA4A,-0.007670655181679833,0.014537459934531873,-0.03103720807697865,0.08719554360959632,-0.0494055347547489,-0.0800783528911483,-0.03075721615120375,-0.05815193739405526,0.07154598829976097,-0.05293771998306124,0.014352253788781563,-0.04537958410553628,0.045830039494042484,-0.008371627762617777,-0.0018814212801659279
EFNA4,0.08340707855269877,0.021171003778782078,0.11795994019156553,-0.0003706142875522835,-0.04345501691133137,0.03936590451420404,0.025663563509478432,0.005155923199964106,-0.012442461361913564,0.004719408468970474,0.022666532865470376,-0.028361372692188976,0.024297640565347934,0.02427806776537527,0.09977304113205462
HSPA8,0.02097360194182708,0.05925077627527935,-0.008226812677327321,0.07499613438880273,-0.01443643312082325,-0.0050797362905586506,0.008829889585614115,-0.040242997983152215,0.00684746358619458,-0.13794394228908322,0.03482574826562744,0.08046105944523076,0.023415354116798077,0.08061025808360459,0.05170681568025586
NPB,0.09120713495744555,-0.016958688995104443,-0.018187387637249728,-0.006070174714115893,,,-0.004096378801320921,0.0009859695587757101,,0.001113489366023794,0.06321428310073188,-0.042627086994781,0.04102564927713192,0.031116144497729828,-0.021266315363448793
ULBP1,,-0.025401775441296983,,0.07180849284979966,-0.016600453433310708,0.046911914585417346,0.035814128430396726,,0.047786806050880586,-0.01580132387824712,0.016141288267739168,-0.0013810221932011825,-0.019137561454516522,,0.020455348463307127
SEMA3E,0.03731356057934485,-0.026808369532365685,-0.05598821909470728,0.033144288820692105,0.016582643444458856,0.004320880351995806,0.0003314145615556072,0.012639071775362566,-0.018915318116078255,-0.030557743794058092,-0.03379847039076757,-0.03502208621663696,0.022135581647892765,-0.03963107549479655,0.05850953597389906
FGF3,,,,,,,,,,,,,0.053526114465573794,,
ADAM9,0.03982186367425694,-0.008431434386140262,-0.009343662785867783,0.03429505842569046,0.017584553189078207,0.10106782456887811,0.03878365244375004,0.04860431720205928,-0.012161068847499578,0.03231707794233694,-0.0008151102669061062,0.07895917446405919,-0.008886933396349469,0.026486260997231136,0.07914471291557139
ASIP,0.008683957588929314,,-0.01992293110255292,-0.002518676299759493,-0.026202288728265813,,-0.01766533492309392,0.11801040406682856,0.04110783156835575,0.0299041617448747,0.09076555148721424,-0.047713838916245366,-0.01679317613548113,-0.010405474125524249,0.11092839309056536
IBSP,,0.054006706050130415,0.02068356173130345,-0.03997323652682273,-0.027195492240331624,0.018555068444846688,,,-0.05483807566750055,0.0344667608562781,0.030387428541201036,-0.0643441947637599,0.019411510576634716,-0.022206125496503536,-0.009678784561066831
MMP12,,-0.01722448331393488,,,,,,,-0.014435916223586894,,,,,,
FAT4,-0.010873899567107303,0.05149863961434162,0.062185111687862615,0.03883723846401424,-0.015397295663702387,0.06867531506966248,-0.02609391761129053,0.010179867895151769,0.0011216990309735274,0.05124694459234476,-0.013968913636837365,0.03137357596028754,-0.02471497868594608,0.00968413905097296,-0.003586331848971152
MDK,0.009660811845542298,0.0608361197944167,-0.03445238006506505,-0.01825913177123225,-0.00578600088007795,0.16236807289700875,-0.015435163488544453,-0.053900146299405115,0.09311306708239299,-0.009547212277306765,0.11106589901442203,0.015306600240500245,0.04230159597429108,-0.050833201949916085,0.04789890234721436
BMP5,,,,0.010044714993387873,,,,,,,,,0.07630888340197702,,0.009840777281379276
CAMP,,,,0.04666006508257493,-0.025666124160727968,,,,,,,,-0.01643040174188915,,-0.03241222149566433
HSPA1A,-0.040749467668145245,-0.016987243081342248,-0.1203125610301298,0.023928049209809704,0.025613596532198413,0.09834283917622524,-0.01297043911851404,-0.0700031230225057,-0.026632686128665903,0.012610225353072064,-0.0044853328101226025,0.06935534296650914,0.04046718873478442,-0.026277848003039422,0.02462204225756684
SOST,,-0.02668038759437626,,,,,,,,0.04844309031000796,,-0.036646392769542124,,,
SEMA3F,0.03324323953925909,0.10001413818228173,-0.038759807688856354,-0.026154464932220546,0.008750172399246898,0.025665895055700827,0.017436033630595062,-0.02287587998883624,0.0016107098273930782,-0.020996787082645556,0.03530122011445606,-0.10632028946872121,0.03437150887949918,0.001410692393303642,0.036721347693549254
ARF6,-0.007803751618594068,-0.020040743904249602,-0.011066463421856894,0.01610784405800853,0.005835793739438706,0.02479070104492528,0.011398742525049788,0.035616079107437346,-0.02907053176731801,-0.01088523452083118,0.010011755717778662,0.06946531712492991,0.007467071260346392,-0.02869909452819416,0.04498676021791333
IL6,0.02638104741741481,-0.01391877110116047,-0.03882952385936199,0.06329089327940131,0.05076374880002776,0.0298229152243322,0.03828042348550325,,-0.024568819726803887,-0.020130847600278057,0.2709235231880558,-0.035496963134256904,0.10238695618064118,,0.05132403080184716
CALM1,0.02857224141840288,0.06877652867695401,-0.012451607700847734,-0.08553968577602285,0.0016965287926408424,-0.12141709180193265,-0.04459649846073488,-0.023300148673176427,0.06619158358474868,-0.06096646295213688,-0.1413777324335408,0.04896863555403016,-0.013863981374165116,0.005353201050794037,0.04679433139082277
VIP,,0.035838426848286635,,-0.012384998093138689,-0.025476265401730765,-0.04625932098258508,0.08617037409281766,-0.0035719861563511405,,-0.029680853001150725,,,,,-0.010376682022222243
NMB,0.0037618255234450216,-0.0006566675496413019,0.04775057727530747,-0.014925047966013455,-0.03953544276850763,0.09666951975596416,-0.017854474062790393,0.0007012435094092188,-0.009788762309497793,0.1003832112877242,-0.08569039104111775,-0.11230940141296203,0.027408348118463224,0.03903070746660781,0.07513341615501958
CCL26,-0.002914899322926557,0.0479953266144861,-0.03285350688209801,0.07829739325991375,-0.028255850995471343,0.03151383057085922,-0.011921945842835166,,-0.036597613315257085,-0.02235671398191357,0.08861866016436343,0.07182885685972967,0.05298892436126993,-0.02070923971296245,0.012099776362094703
FBLN1,-0.022159913466703495,0.07413565417480338,-0.07325288193011717,0.02896832952906662,0.0769930007445903,0.07151827790159831,0.01612218079060564,0.014801806609401344,-0.042481943034215756,-0.011330738474867976,-0.03404268030270027,0.045409855426631056,0.06091549222818254,-0.0100518213025993,0.051918716004668714
SAA1,-0.017119123106694344,-0.005561592825118987,0.11545060401890417,-0.026635573813472896,-0.00040068953895456514,0.04436119365883876,-0.009406678204166033,0.0645382717588044,0.05477406307977801,,0.06413822531756447,0.04599223030161607,-0.010020014806559573,-0.0035384114861440464,-0.00259713071376793
MICB,0.037559554402873306,-0.045709379229720945,-0.029283505682635425,0.03510920665101089,0.042726787611336636,0.09649781309019195,0.0031149757918866056,-0.027856314830117423,-0.02509998259414756,-0.015441191077072295,-0.004449152124496616,-0.056251453325851276,-0.002027203592071439,-0.033771851641875524,0.036312934561986386
MMP13,,-0.02038013501779741,,,,,,,-0.06499226352799423,-0.01349200817538243,,-0.027222834546621586,,,0.07176857449124521
F13A1,-0.02352177167617674,-0.038087546961272895,-0.017577535509934662,0.018523984930658884,0.012490804964865031,-0.030175038015229822,-0.024476289714275474,0.01028362539158334,0.03506444747622364,-0.004854936291492975,0.049847066736682516,,-0.019979423959560892,-0.004875432463765338,-0.06214708912854781
CXCL11,0.007661267970559011,-0.010462017344925332,,0.02578603912591028,0.00808822951586359,0.07891217250023544,0.02275765543898805,0.0822973635850322,,-0.016565081880871045,0.013993992626934196,0.14862293531013737,,,-0.03890933352510768
COL5A2,0.04289929938550055,0.08305371986986139,-0.023593446377615682,-0.021396680649067235,0.04310707723074401,0.1302754358257081,-0.016038612538369947,0.005812587668266178,-0.014815113669862792,0.017689891645621732,0.049461676765013396,0.05716922649326,0.04914619853365431,-0.04945165694985295,-0.005099545754514033
EFNA5,-0.0035028046852051318,0.033824572513520564,-0.024291195753053586,-0.02506779708200175,-0.04435856905030153,-0.0638290839549774,-0.025719658254017126,0.02606570479141484,-0.03654931769401321,-0.0460811187324455,-0.10600596661288768,-0.0362460721538848,-0.024352688408454417,-0.03962508506610308,0.0699877261662377
AREG,,0.023315291587991727,0.06655273944230196,0.018848764456799262,-0.005518190995211345,-0.03602950243810571,0.028429611166734103,,0.0016300458718333847,,,,-0.009143344777145663,0.14852062024727497,-0.028192969794345473
EDIL3,0.011934324591239394,0.057607492460888386,0.007966777365457561,0.0050037420391012425,0.011298925200657934,-0.13715186037310764,0.038419307459340975,-0.021419209365182018,-0.06944854102408177,-0.01873610149110117,0.06375270193395789,0.11713865951016601,0.07062150088176286,0.025206222675692093,-0.049986902506931614
CD86,0.01241452930882198,0.005054777739039674,-0.06014868021843593,0.02552688083385145,-0.03359451849306856,0.2060665335052295,-0.005833122417169064,-0.00508414332599609,0.005447642464892775,0.050085717233697466,0.02185519007762846,-0.027250161648921755,0.07166147050040168,0.07615316896710618,-0.027598201593391186
AHSG,,,,,0.08030736199296414,,,,,,-0.02796497179395231,,0.0020909902911822563,,
WNT9B,,,,-0.018248875517793986,,,-0.014132870743380887,0.0027431589111255044,,,,,,,
HRAS,0.02574241531668441,0.05589928960548649,0.02204984866783301,0.005007823366655914,0.03151429548261829,-0.036433416360479365,0.02854848008496504,-0.015407922422505563,0.013109634405673365,0.028288144227033556,-0.012688657809148574,0.06975035932882652,-0.01312477349137287,0.04807386329539995,0.024249053937099783
C1QTNF5,-0.02533592956739634,,,,,,,,,,0.02824318742501286,-0.05197615499916223,0.11922159440037096,-0.009273383677461403,0.04760640146975893
RLN1,-0.015602696669714143,-0.017744665453213324,,,,-0.016789847337377376,,0.022266986295150965,,,-0.03009680623198567,,-0.02115759989597855,-0.01657338141347351,0.012681112898194317
COL4A1,0.0027731240751693803,0.07465333219670418,0.036403192143279285,-0.028848982341014455,0.07549771217915602,0.14679263857933114,0.03930890825868745,0.008091969367980486,0.07223970999033494,0.06995386880539096,-0.029091092553567233,0.012237505176811183,0.1051974662799224,-0.0619516095254059,-0.025956681153233015
CCL3,0.03622249365630995,0.06050117872224332,0.006919526302925697,-0.05084815806141865,0.06683235044100909,0.057881699049935134,0.025411615407623007,0.029655548572392623,-0.008671010173326601,0.07574151789955756,0.06793298920280565,0.12270067894620955,0.07023517488957431,-0.025048472865083524,0.06955826824903968
BGN,0.037108701042085086,0.08388952399869772,0.0708997215312233,0.008676896493180576,0.06166369424118976,0.10138442062874865,0.022887600984556875,-0.03138348438813185,-0.03026173419332662,-0.007406315165675404,0.038094402696470596,0.026869178319688415,0.0964743849825821,-0.013072001840697393,-0.0061339604292960535
RETN,,0.07665490859047959,-0.016283931744426154,-0.022516807497685153,-0.0071046866309256405,,,-0.02217385216045556,-0.012622785526942603,,-0.05864807587232324,0.19349624017300318,0.08618047557164857,,-0.04049672136699592
S100A9,0.002452386799590884,0.01503126287474083,-0.023136345989610733,0.11024723758994495,-0.01380982190376857,0.08425921379053039,0.023063452661572868,0.03885157731887077,0.027090425548837466,0.06468458353558348,-0.09128784855209042,0.018307206250333764,-0.01621267650323605,-0.0866786664014658,-0.028479481946957753
HCRT,0.07573285480311141,,-0.01677859329886659,0.007548601085178423,-0.040859666331632065,0.005490304993180329,-0.016939947955135686,0.02593347394630671,,0.01512692549969491,-0.07388810057338688,0.029676665230082257,-0.026648287153418628,-0.01642399313890825,0.01683696874514031
FADD,0.015450411746718644,-0.0008919652742380708,-0.006467006045630582,0.0029253441014248116,-0.027461556398744168,0.1057930797962801,0.03560908255844373,0.014770425085584384,-0.029477032060669695,0.036398786996273615,-0.022205957749928836,-0.07922597957543817,0.06385145683185371,-0.04463185219414828,0.052595854062056295
ACTR2,-0.03625267664083307,0.04621805064969203,-0.03325374454859175,0.03135338911191307,0.026903178414655376,0.02603396060303688,-0.014384455387193587,0.013354375302677352,-0.0072025008208957235,-0.024899621509318022,-0.062433060004823716,-0.05615644550124321,0.038246471187621985,-0.02303224445167836,-0.0893982847326331
BMP2,0.033595932420910773,-0.01958315577351644,0.040688981177657936,0.04865985070755603,-0.00115253127266354,0.06957252768893422,-0.02188772391057809,0.006750931661918806,-0.0051750496448354525,0.020930423804307884,0.020434097682668604,-0.07985427535676541,0.09881115738517857,-0.04082736052751133,-0.02540400707625646
PDYN,,0.12745677121018312,0.01983842876865513,-0.05932170857816159,-0.05483389003484581,-0.13669086401912184,-0.010804692729925286,0.022333958696493423,,-0.030121917945374874,,,-0.021917659230394525,,
CD55,0.07529854262122808,0.019486725944458237,0.013689112066643527,-0.05007013913772001,0.03182955272893627,-0.000233559545154803,0.03578361723477838,0.026021978464749858,-0.049790209303285156,0.023729834470065738,0.012213267950260027,0.005866292711626597,-0.00591202464825811,-0.013805373852972085,0.035471444945426776
OSTN,,,-0.018187389114865574,0.08608005286970397,-0.019823154041930337,-0.02962559611392577,0.06249925217609213,-0.002974518079024681,,,,,,-0.01710804508214618,
PDX1,,,,,,,-0.018134051676040167,,,,,,-0.03204977563567902,,
CD6,0.04668164752002569,0.01564551921281121,,0.033997956760450726,-0.01052807459706352,-0.006337036557102295,0.0963929964619458,-0.021365585298324163,0.05242969838654437,-0.017827460989191347,0.09595125134776367,0.026810264876800386,,0.045238039196822455,0.026635013013321912
IL16,-0.02871330995518296,0.021511643650559263,-0.03653062627419049,-0.015299868226197054,-0.005206611860686265,0.08898721442167075,-0.022437358707282928,0.023624059235336503,0.0006308955625373541,0.04955476541204964,0.08770198683024982,0.2012145393055479,0.028449070445299127,0.0008914143442073441,0.0958423533880143
LAMA5,-0.016364535498677342,0.07695324541065203,0.06341634005351732,-0.03058103426873825,0.05538945390938236,0.026615564360111824,0.009462384860635725,0.01370317891815793,0.08410890591354872,0.06987077617594133,0.06162483904858406,-0.0038406962291767043,0.03777345146031858,-0.053546484770120396,0.021224456493654367
RGMB,-0.04689244542987736,-0.0033735685018282777,-0.029836522248004326,0.01881462926608113,0.0020750246723764093,0.0038141211799679947,0.007976066544210242,0.014045786908381005,0.024396177957921827,0.03718010357808335,0.014962891612121778,-0.06326328561652977,-0.006551439951600227,0.0020145094212216694,0.06908778047384648
INSL5,-0.015143465892713735,,,-0.002352970797446794,-0.017651557101971076,-0.03530394627645261,-0.02164857941629167,0.10470987793330612,,,,-0.06478333396358125,,,0.034331953788991586
