,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
DLK2,,0.0018482782129214965,0.02393148514920598,0.013194078944548876,-0.02532434758488769,-0.0327308336907194,-0.012800547517416948,0.0071208850383151345,0.019722015548151006,0.015697422949354115,-0.019730215694664086,-0.0383781121113995,0.013135260758251792,0.07871754554819091,0.13711073394027204,0.07188894465188729,-0.017148227924660458
TSLP,-0.01695392506181534,0.03596566647913789,-0.04456421239354374,-0.018103652859361375,0.021867600094640016,-0.04870389239893913,0.007879160263396514,0.0026047809614863993,-0.0028652396801817056,-0.022882922717791708,-0.017125302114421072,,0.007830580380163257,0.02241242245598632,0.021641189166398518,-0.038492384528869175,-0.004798480298516229
OSM,-0.01617765902633163,0.007297386736517602,0.06487823955439886,-0.04114160873391587,0.060124783916034895,0.04017821036468475,-0.0013480502464050066,0.007820090100928134,0.06556280095668796,0.10130463885996285,-0.03648404943144394,0.017234172704337695,0.01021046367556171,0.11225028151224373,0.05907216034813206,-0.08739605226423844,0.025589937437535504
PRND,0.010065132495715397,,-0.026658681243196286,,,,,-0.022273820562008502,,,,0.07139754632974354,,,,,-0.0200377215806784
SLPI,0.0026791912808964476,-0.027861140773248545,-0.004747854488133379,-0.018443297338413985,0.07496949710399019,-0.0057361208482994575,0.0709093407159486,0.06682161528796837,-0.04151458242073304,0.14744985235658556,0.018992377409672013,0.02355175519144139,-0.02277786523060509,0.03154070839934828,0.025406548604510765,-0.011290996653280401,0.07345516663390408
AFDN,0.03770746637217322,-0.031237115019804935,-0.02817465973765183,-0.05360874372840849,0.0010062179079412049,0.017051492916395163,0.05363793996162204,0.010053465824841318,0.026889874840850616,-0.05869555530396129,-0.004352710613860255,-0.06077565752377342,-0.0229846835427943,0.047704663309723935,-0.01228445839643077,0.0026969409746805707,-0.027733469368238537
KISS1,,,,0.007197870550096934,-0.017519991709021226,,,,,,0.031228923270977833,,0.11092627594907137,0.11673325581287584,,0.10963982678240393,
ULBP2,-0.03234035219867902,-0.02937524152193264,-0.04409804636801067,-0.02122406334506793,0.026720447703651454,-0.03407569319742787,0.0646401294303512,0.035919032445218074,-0.00815086247911316,0.0386615942655003,0.03541582700345162,-0.010372555106086485,0.06304636100812544,0.11783478706619188,-0.017001216276651614,0.02283693010237564,-0.01280990806895129
ICAM4,,,-0.023953876417358584,-0.02630286653562927,0.005334643257355286,-0.017246439722797623,,,0.0030218867729711885,,,0.06562568599956246,,0.09186975222245518,,,0.07265210450328588
TDGF1,,,,,,,-0.02036555084128035,,-0.011403270890002603,0.045423828524676066,,,,,,,
ANGPTL1,0.013598428085407819,0.05802528709658274,0.05953748147178659,0.09929114712446445,-0.0055359438214764856,-0.018046415004689616,0.005395270620912352,0.05604932955331769,0.019536751456779772,-0.03789851575669722,-0.018897959183701935,0.012939498438250088,-0.020249841048909676,0.021773122078585037,0.03271859085321337,0.05573126848842264,0.035586820015636705
LTBP1,0.05830347035323453,-0.05770966001978774,0.010018786996188717,-0.02828290273906949,-0.034317640582436415,-0.043336748736474716,0.008771279512639086,-0.038653192289440294,-0.04255489371506149,0.05907391389103326,-0.02022234106684257,-0.024420348019140652,0.053637432211995364,0.0038187079516708525,0.07491093230471699,-0.010272728939604821,-0.04186380578171228
CD160,,,,0.042212561588101535,,,,,,,,,,,,,
NTN4,-0.028957811841148116,-0.06752796823009266,0.002516814741960706,0.06011176480104831,0.028061647891373383,0.019264425045052408,-0.017165381198187897,0.0072507110457607675,0.05473162738095368,-0.05805817263607812,0.041240397935640466,-0.006683054678968631,0.07577498734408829,0.09322201717178295,-0.01106166071480664,0.04637468885782609,-0.012703510567667059
APP,-0.07847609519955977,0.0021382585916428524,0.0539906260307174,0.01364447895475975,-0.02307724482641482,-0.00857771047972066,-0.13340475934749202,-0.02998142398606201,-0.03132110364831715,-0.0766963642706186,0.04660359038774325,-0.11496514951749277,0.05047260071341631,0.0033797896612724723,0.004792010487108264,-0.056586632444695396,0.04601532537391523
RIMS2,-0.017205353264490034,-0.05388167031908998,0.04021929438342975,-0.019879657181667437,-0.03224158504483027,-0.02259458782482758,-0.06772164026958769,-0.04120524455186586,0.01802888176441166,-0.06772911047537307,0.04304445596493024,,-0.04170125694761503,0.05623669305494183,-0.012844431132014732,-0.007626862931626438,0.024729054051258723
WNT7A,0.008146454473346849,0.003141375357924107,0.043404872775606784,0.016221736121928357,0.026630216089253665,-0.02724205279286427,-0.024956435490254607,0.04867672621882254,-0.038527580005231744,-0.018831688684443165,-0.007111666050419781,-0.03125979617552801,0.07142681678078075,0.004411500900012974,0.05068946434579135,-0.018413601256467276,-0.0018544558149073793
GAST,,,,,,,,,,,,,,-0.021100055835822626,-0.032549990108930935,,-0.02109154560465864
GPI,-0.010580914348252465,0.02973007765637752,0.001552831984866334,0.04253566649542292,0.05723490272048322,-0.009219389771921776,-0.10675841962504523,-0.05139836038987265,0.024877281081851804,-0.09756993447010005,0.053876787764096094,-0.0017382584027232568,0.030860170514060235,-0.0702095147972352,-0.0017129524523191698,-0.015409681854526947,0.005988650164677648
IL1B,0.06725448602261852,-0.009969699184413584,0.037645789084874315,-0.03106833555702229,0.017556899888639847,0.042018216674129666,0.010741661106382356,-0.00347250753204269,0.028575157340314936,0.11631052529182324,-0.046098926532168794,-0.00048654152226122884,0.03172104129440628,-0.02707719716249089,-0.0417739650265902,-0.07741832193829642,0.10413751380491605
SFTPA2,,,,,,,,,,,-0.011669287775683554,,-0.020007356230477197,0.0038227181214113863,,-0.01800903681131158,
HAS2,0.06264334480163306,-0.0032038291411950522,0.02215133138896824,0.01038992946071263,0.04740355047845942,-0.03954194186548936,0.1688864931575873,0.011832787071665976,-0.046506810828959945,0.07548218307804,-0.027613591721262463,-0.11449050194774728,-0.0519370404924901,-0.029161664803068116,0.006917843816019851,0.01979534562659929,0.024003714002976857
IL11,,,0.0031987033885172125,,0.022124382578680872,0.06556734015457559,-0.0034639098643103176,-0.03395299559911721,0.04151334832863039,-0.022882917586178313,-0.013105908254975348,0.06807059063589356,-0.03843299065101213,0.038258173968446454,-0.01894815096422569,0.09942517597212532,-0.019672171244401928
SEMA4B,-0.019679995530844707,0.04635515995342254,0.025596608980889418,0.016209360303437767,0.04172464152915305,-0.042593873958063924,0.048465781888719354,0.0379664842524143,-0.0014588914997230862,-0.013930789326616228,0.04019230792118869,0.03432336508506671,0.026128014019751004,0.04150027207144603,0.057235744243407306,0.01600097675964747,0.018648455415060397
FGF12,-0.003315779207332527,-0.10951432247356797,-0.03756418989089465,0.0034060487089723666,-0.011694131838940004,0.0790927027594502,0.04314690736998521,-0.07435667406364727,-0.023064696733295864,-0.05421240506971464,0.02719293515374399,-0.12104048206627997,-0.002190986917479215,0.05560108733312349,0.02388398385660328,-0.0038660165404751914,-0.01331015577657665
CP,0.08675624649318628,-0.07907219436013713,0.0037765102470962643,0.038156601617776,0.06857125208642179,-0.03423977845078862,0.13922800854520112,0.10217399323452417,0.0183264344703527,0.10201416859777326,-0.001752708194490441,-0.02866045164148682,0.010775805327578266,-0.004517231988377945,-0.024112552571929388,-0.027934285047518725,0.03915492056237025
NLGN3,-0.014251927096016009,0.07338579589471654,-0.006567834663809402,-0.04061371394900723,-0.060084986251158705,0.05392556701061993,0.09324942941238241,0.07120333071918801,-0.032598630495873276,-0.006871083797241435,-0.0062005151820533596,0.0018853846539007703,0.036039474036246355,0.051680838519258865,0.02885876351264962,0.02351176904658737,0.050938416295388214
GZMB,-0.02125916484688842,,-0.006671253931259042,-0.018103652859361375,-0.007366081115855954,-0.043647274788171084,0.017045791992103033,,0.07696153502841403,-0.0390178364582363,,,-0.028717447680302932,-0.026156804385530495,,-0.03813802295750119,-0.03216977469696519
PROC,0.02760549574729942,0.058408165538826204,0.009762338313055481,0.04646801562558036,0.02003506107851277,-0.019309635347527818,0.08878986639210114,0.005882792964420935,0.028518103658523704,-0.01942855852915931,-0.026543661935708337,0.038229505685747865,-0.028339576157504945,-0.02228884276914135,0.03610083986425287,0.009797214462574309,0.027894974763525877
TNFSF11,,,0.062339438315162865,,,,,,,,,,-0.01893760466253306,0.051317697663695094,,,-0.02797644822004318
AGT,-0.10284534620425598,0.030035447085189727,-0.03561714318183678,0.018956763045182123,-0.06898978233692761,-0.013764131095519412,-0.005104961376781995,0.036531202772011176,0.017305379462423588,-0.02795898506903893,-0.04592866347795272,-0.032666049817525224,-0.04690097930150154,0.07410992366621819,-0.015503260874159281,0.02387891472305979,0.00019610204820219807
PTHLH,0.02396015641657494,0.028714590267749807,-0.0025925267142869572,-0.02565017524027793,-0.018103375116639387,0.030930866921462477,0.013327217593287715,0.006607714404295367,0.03902705206359528,-0.003060969604780621,-0.03684058972246249,0.10569098627350446,0.054772796845525926,0.022581407723632537,-0.010639119642385586,-0.022974741394975587,0.05753984580570308
COL1A1,-0.0006924836617522124,0.03402731122636666,0.05572520737210183,-0.034704380115079335,0.021316419080254386,0.0905502925244187,0.08952423236638013,-0.01618170338359823,0.0836296308435082,0.0007414901705933475,-0.010300799228137144,0.018102762672204127,-0.036716319443432954,-0.02028354064918231,-0.006692497734649055,0.0033011577824534214,-0.000970445258558197
LAMB2,0.01081876111675271,0.08298598663827374,0.08776119838613039,0.017059898031043158,-0.01700470655499938,0.0180246987118214,0.06929194329500021,0.06821514509955588,-0.06336815305681359,0.03361739780010511,0.03487083100879069,-0.060984613270537204,-0.02747665391569878,-0.0028676702674277988,0.046431580803527925,-0.004149228806486735,0.01304917871510666
DSC2,0.002808272965522958,-0.0017657174969986048,-0.000951505032261096,0.001409466702189042,-0.02230701505040329,0.027494317715284048,0.025663661454414646,0.010604979046779647,-0.014528988286369846,0.012611852277518074,-0.023000654504108414,-0.015723259726672684,-0.009772700427542679,0.03549106860908819,-0.07224068848841235,0.023664948213283243,0.02497779659258817
WNT5B,0.04743993433180955,-0.001180312012824291,0.025379385408579168,-0.037766928935557824,0.035942213362017215,-0.005813783979513043,0.002183798613490427,-0.03692597395700548,0.02673677839783003,-0.031591502675788266,-0.02590317641148095,0.00896388711135734,0.020170476153801863,0.032142220885149744,0.008384727743621144,0.03709090401729421,-0.013726823338343295
LEFTY1,0.02917113495015101,,-0.031214219602589754,0.02442825891758679,-0.002097663242608825,-0.001520955748073905,0.0032669862933117967,-0.03707697148884645,0.031010885505326265,-0.027188349439116466,-0.003901238359371027,-0.054731320957896956,0.018547020919699255,0.07330082827315995,0.033290173861995495,-0.04365187565871121,0.07648777791626216
FGL1,,,-0.030692308138345243,,0.02545775915467169,-0.019553006149746158,0.03010431787579098,-0.028175203465509377,,-0.0404724261673978,0.11160373526465295,,0.1320098050587581,0.06904417722559222,-0.04404262280577467,0.03654825556240947,
CXCL5,-0.011658643236370695,-0.026841979672116125,-0.0016117601874456344,0.0042478342488848,-0.022022087120452206,-0.04213104649525488,-0.01688298829623786,0.014463771403635238,-0.013892230315744093,-0.033751036698750535,,,0.018542913887511354,0.011082750311308938,0.02962976081508729,0.052714762115892086,0.060408980403640365
S100A1,0.07553634438326455,-0.041902445466234416,0.06728464336815282,0.015860470376932667,0.00959306108938172,0.034529557677744266,-0.09133123956409286,-0.06539801966986748,0.02492130452475128,0.07097912787769171,-0.0028230350604424733,-0.10904599368437261,-0.002331159681403699,0.04389338065177013,0.028749047800959843,0.06332981060741631,-0.004824614914112577
C4BPA,,,,,0.03673642225884938,,,,0.08440200297496099,,,,,,,,0.03812060731643667
NPTX1,-0.025765156053622448,-0.06778998038513344,0.02570044925456685,0.009815884511960143,-0.047069558747083316,0.008601820064569176,-0.12912598660826713,-0.07872104977777804,0.043588039404885794,-0.11229800205485575,0.05729219062530568,-0.04571899185609174,0.03830933413625407,-0.01272212239981229,0.06841737108929756,-0.04998772891951848,
TGS1,0.007477695032684857,-0.005746743750789674,-0.01448649524552594,-0.0034251515951621795,0.0007651507881115715,-0.02504689684814335,0.05532991383923537,-0.01292267615112725,-0.019641790342809443,-0.006054820272355704,-0.026994040336535928,-0.049468728094837974,0.02165320953575933,0.010760805483275673,-0.018728877168999403,0.0074383313002461555,0.027501303397029227
SST,-0.022066914027877898,-0.0545782474357993,-0.0328282969478202,0.029088473681719032,-0.035115903322712486,0.0020317748807165293,-0.0675588825564823,-0.06667096641292919,0.03721109744355908,0.12605094870662398,0.0019467114980014873,,0.02983951870223368,0.05399081428890236,-0.00044092084220448185,0.03896818703916482,
IL34,-0.006186854808392433,-0.04135360180573733,0.06475963567760726,-0.019873651158567797,0.0010974702542956975,-0.0366133208206489,-0.05440490499962336,-0.017199759372159534,0.02147733184191824,-0.08366287134582633,0.00836558095355414,-0.05858839541383768,0.0024238493098060754,0.022649142304988518,0.018794074982595454,0.045600482794843654,0.015711119605595174
DHH,,,,,,,,,,-0.0002515683465629979,,,0.07938420789910493,0.1398395990648603,-0.04758152947806218,0.013391063272045983,0.04914692850400157
XCL2,0.08490749666462798,,0.011755863969967707,,,0.002358859284087073,,,-0.01773402700012998,,,,,,,,-0.016078936209387863
RSPO1,,,,,,,,,,,-0.01240747155276475,,,,,,
TF,0.06280347839391753,0.010824733974240875,-0.011373180347772184,-0.05368102584377258,-0.02776991032295044,-0.01851545300369803,0.09604126871341385,0.027694630784975173,-0.022741877737765117,0.1035772954519972,-0.03169062269835415,0.02690936776135206,0.0014369620562289034,-0.031109280938325736,0.04821475137043778,-0.010873273631640111,0.033793150067857936
IL33,-0.04731150320896559,0.006724198292808262,-0.0033353937264738176,0.002194296030325792,-0.0010673775353959797,-0.05457778055268634,0.08402956772192055,0.06466508287443988,0.04261907847627156,0.034432925558902316,-0.04510335026517377,-0.037283366576182655,-0.04828983039496013,0.10054974154015578,-0.0024530267747741386,-0.004098407041371034,0.023589474798424208
RBP4,,-0.03396368608320244,0.05185418416370861,0.026721294559644056,0.061288589389293616,-0.031105628518583752,-0.0552949056050078,-0.06598474745867391,-0.045227507015452646,-0.006804067044318534,-0.032160340545959246,,0.05768054964488334,0.07389192147605105,-0.0358053261941019,0.04258390976143604,0.028700523713985248
CCL19,,,,-0.017027026109457784,,,0.012878779224008884,,-0.01054884517346197,0.0023417464356555668,,,,,,,0.040502394499040376
CCL20,,-0.03745270785663768,-0.0021256831476974165,-0.02079052004475148,0.01606052236521079,-0.0404847477370195,,-0.0203026329434406,0.04618470372755804,0.06316605169881763,-0.012226923494956007,0.010533564964404392,0.013554817600719166,-0.00880416443945865,-0.030083614141372787,-0.032197428541919565,0.06595813337144237
