,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
OMG,0.06152643960623064,0.05722590639600296,0.013465482075279653,-0.012060249767089927,0.07931504560958791,-0.01059070311221844,0.019300847011572284,-0.011365292140159416,-0.0034094427384292283,0.020147022942116965,-0.03215337271354695,0.06340918545273985,-0.013612932783064146,0.015115563651247636,0.09220173802655818,-0.00399461421924594,-0.08039109124839962,-0.025098030817945025,0.031875012101067725,0.01806791673860661,-0.04832575133311862,0.04264590011700037
CXCL3,-0.016736855416146744,-0.01690290725373348,0.06386681552946553,0.006494314155315867,0.011683015098515501,-0.005493709991364997,-0.06766682647703748,,-0.010279733740525548,-0.020717335714716414,0.04336728752276907,-0.04989232808309042,0.04986042998657808,-0.020488407895962603,-0.053400186417073205,,,0.005321847637765654,-0.00161886630658943,-0.0181939195862314,0.014178306372628463,
CXCL10,-0.07861011241883044,0.03681420491666217,0.005623874885565435,0.001335285890357899,,0.07039618551900441,0.08690523329013972,-0.026621129343046737,0.10311021031072312,0.018769806060243803,-0.004219741484342371,0.1069396819240901,0.0026437260162615953,0.020584122446972913,-0.07490556873120775,0.0995710859453657,0.03211584487527137,-0.020301851326440728,0.04274960246130402,-0.001586147373154159,0.05110175291419513,
RSPO3,,,-0.029714104693075803,,-0.025047406219169465,0.04650030011310822,0.012438668607611305,0.04908263705331302,-0.05066391724251141,-0.023795854415432294,0.013900822196358749,-0.07840146252269632,,-0.02140999137589944,,,,0.02342492361117787,,-0.025158112350587226,-0.01703616365688895,-0.002804116329738841
CORT,-0.02078330187670001,0.03620319748133408,-0.030048659646039474,0.018222697409471796,-0.002692841049724141,0.05220321159755049,0.03376164833514157,0.016155032543510958,-0.04606517582994384,-0.006805336878390062,-0.05732748847744654,-0.05949553622076149,,0.011170330900366034,,,,-0.022418021486043625,,,,-0.03962606705974438
NCAN,0.06163502139344016,0.07895110879525345,0.013951090237256755,-0.06156040592685293,0.09248427106009768,0.015226730654875922,0.02925446713289565,0.035639913746758775,0.08640807905678552,-0.027572525112429833,0.002868893252331028,-0.07100821732310805,,0.012591822324077594,0.1255070505976749,-0.048497637140405225,-0.04588072507065427,-0.046514764874838285,-0.0274207380873432,0.0008936291542480223,0.010719523807294186,-0.09350119595726858
PRG4,,0.1387059743461956,0.07382217617524191,,-0.00909831733218075,-0.0268339785154276,0.07235101021137894,,0.02792612676661577,-0.050075051529088255,,,,0.0013695588492643742,,,,-0.02153354267256092,,0.017068768345473776,0.09085236366205734,
ZG16B,,,0.016917168147789062,-0.01564606380452143,,-0.013594020159671386,,,-0.022720951851664624,0.01670049189641215,,,-0.024249387449820314,,,,0.07769543845743974,,,-0.018045147023224527,-0.0058800341894208125,
TGM2,0.0495977511217576,-0.06034950729311596,0.023292654911277782,0.01564638048904905,0.02145428332464899,-0.007977616957032673,-0.06369510259891031,0.02311451100284721,0.05531499005902662,-0.005755094662664655,-0.02271606593981575,0.00655572818264373,-0.01177004908839024,-0.015504366775261262,0.0018539360742847722,0.06050750416645788,0.026243927830368986,-0.025166498042096287,0.03954136408841733,-0.0013743268846228955,0.03736410053036259,-0.03639068774018214
VEGFC,0.1398323554701693,-0.039402822999495477,0.01188747504878103,0.0668695865677774,0.019626113568121162,0.02157672332098336,-0.008815424150294487,0.009045184190311379,-0.022246451204973375,-0.016443797446560927,0.059301395946995475,0.013419617499231908,0.011580581169910937,-0.025545969177419234,0.07209324024524735,0.031307108344043516,0.09186355426298864,-0.02530176316061384,0.013623285461141523,-0.05144174705529394,0.08096217269317171,
WNT6,,-0.035086400090485186,0.044049343584865626,-0.033462198503653805,-0.010671020470951129,-0.016529056431787568,-0.034689095422986996,-0.01997610768610047,0.02900311747328199,-0.018870175326577313,,,-0.02711577198429781,-0.022295231905126202,0.008146102649826887,,-0.030989369930581906,0.030874853942426683,,0.043031577192984116,-0.02686598802120821,
NRG4,,-0.014943531095542268,0.09594652900626735,,0.14525403934930686,-0.05175608584433234,-0.045449596099674,0.07915318638186906,-0.024367809701060724,-0.039714687827880096,0.011926985952686238,-0.05978526519691088,,-0.029802352706999678,,0.006788471216530671,,,-0.015197363598885376,-0.00857009438364859,0.014329672766252636,
PMCH,,,0.06462069269997556,,,-0.013875371397250601,,,,-0.03918357170660858,,,,,,,,-0.019983409938679662,,0.05259830874450799,-0.019995076895311173,
COL9A1,0.02908051388624939,-0.010060421677219086,-0.05514967370665189,0.0023083802213515136,0.07171651117790424,-0.008164597903080145,0.056721621840552204,-0.03808701027474694,0.006695182899366719,0.017482123378012124,-0.05064947557043451,-0.010045612349663596,,-0.03395907240539733,0.06382436411420625,0.07426661635942278,-0.035252198881408056,0.01445944581082857,0.0673457302930076,0.07443271656951078,0.04637620565416857,0.17045495317482173
GDF11,0.012850851518922778,0.01219899340617985,-0.05886600235063075,0.014804827821384774,0.05508657508734673,-0.0011012216560016125,0.05745455062271912,-0.035935022456217124,0.03950666770162508,0.022088454758206637,0.008095049179248795,-0.04162066034585059,-0.04056734274062147,0.009093756682793195,0.04842877682431577,0.02527749496449719,0.03422068437228097,0.042326477079310434,0.04400493356260489,0.09022203738040438,0.028877630839890076,0.06638032451297615
RAET1E,,,,,,,,,,,,,,,,,,,,-0.027598273588491828,,
IL24,,,,,,,,,,,,,0.13354931563218667,,,,,-0.014899148911442991,,,0.04756712505711051,
SORBS1,0.06983237133894853,-0.012514831394352605,0.002272445919237605,-0.008259992412755355,0.03298672100549911,0.07260088508124071,-0.0202734644893482,0.034505539935946385,-0.004714484293263382,0.017276890861448204,0.015245859463686012,0.028202450174262962,-0.05686052718925643,0.0032248814077267714,0.11989621503153101,0.06590545694290216,-0.02379736877296942,-0.022296872727544697,-0.011452710426841418,0.011645842896561792,-0.02662174732454055,-0.04003055813631336
DLL1,-0.009226146482854882,-0.02422268090335124,-0.020970040065394227,0.034251685420475374,-0.02900844603509697,-0.005652138913787994,0.06569761438738099,-0.021624164976875013,0.0639220919882816,-0.03353669783665896,0.03245190486426603,0.0029053812127499846,-0.002108420558527548,-0.004516414888053983,0.024310544710236096,0.06111730068208396,0.04631476166431007,0.003906716870261132,-0.010301499226558576,0.019780124164357583,0.012367758092003725,0.013828929918259094
TLN1,0.07997591044611053,-0.007707519811186986,0.008728925760536476,-0.033922482191533716,0.050368755881787755,-0.0180608858457483,-0.04060217791214753,0.00769877455532409,0.07766107888268566,0.009703167377109632,-0.018655834703907186,0.13550964715043365,-0.00669984183439255,0.030552829697520375,0.10956343086592017,0.013272733118742297,0.11049928866886884,-0.0112566791303925,0.034210230275298785,0.0034953362115111852,0.015333632935478767,-0.011506330147572158
COL2A1,0.029293787421593134,0.028142574721819143,0.03602879250960387,,,,-0.028499200431751463,-0.02164162659646286,0.03937613224193267,,,,,0.0481705342294328,,,,0.010222072144812753,,-0.02521691317588274,-0.03640032652802427,
SHH,,,,,,-0.0035996597882174465,-0.0056178586827877785,0.08363907648893736,-0.03184566545367916,-0.03431040381648427,-0.01133948407502686,,,-0.019851311152881815,-0.04009278169400483,,,-0.02389340994540393,0.011935501656822839,0.04538902032134459,0.04069717642183909,
PON2,-0.08718829078572612,0.05752972167804392,-0.015495740078746446,-0.006066514234739615,0.0476852462944694,0.013372007478746065,-0.011466920514316263,-0.027201663310920395,0.11109797574945514,-0.0003169806387387531,0.031197719399481256,0.10844604221673862,0.02028612943912399,0.027258639828643853,0.13473913712791172,-0.04437201551642416,0.01590381179285069,0.04134483489392371,-0.030138696360801565,0.015077900980550273,0.06840588202761043,-0.029819069033021173
ICAM5,,-0.00725802680563,-0.006593085182875685,0.011692684935132968,0.053612865113294106,0.033244823225387396,0.0720830718655529,0.00014167541309194017,-0.02944125457643309,-0.03252856409548208,-0.06666124173158325,-0.10561610896856967,-0.014475360000475447,-0.03876853837383271,,,,-0.03055048419717764,,0.008764519832304014,-0.017349022293358395,0.09149262450911988
HPX,0.12142165675938191,0.11896753830640337,-0.054661492145034435,,-0.025047412804048638,0.014368712532432533,0.05267739181925562,0.05250620404686261,0.010612787636069123,0.013600704530721245,0.06484730772833208,,-0.015412684472147482,-0.005139917673863414,0.050969496649357716,0.15250605720176855,-0.05340365309071332,0.036502216981385074,0.053453261783884404,-0.013514231500635908,0.00022305319700153498,
SFRP2,,-0.014968928072264506,-0.017092016345334957,,,0.024882059947483586,,0.09690823994139199,0.04450711574518979,-0.04378371360075261,0.056614982710067055,-0.03608394093053198,-0.015091439448631646,0.02538724397403079,-0.034752574609734896,,0.019553469238457584,-0.009959756822033183,-0.015045263876462937,-0.013693081292085067,0.03577108724296217,0.005350979842234818
CFC1,,,,,,,,-0.00014003705362290733,,-0.0064800859319957,,-0.04878271421027737,,,,,,,,,-0.006472901989900129,
CD70,,,-0.012192855325730242,,,0.0025564247598271073,,,,0.006213723299672462,,,0.06428376431879759,,,0.19210272019221764,,0.043672279750208806,,-0.02722627484528827,0.05125173828187936,
HP,0.024132804429669634,0.0006412089251911893,0.0345669210011831,,0.07343055660628453,-0.008119376195978818,-0.022115612476689705,,0.02740172387931277,0.031839594730088565,-0.01980931028734001,-0.013394887374256472,,-0.04386193282449775,0.04863157170244849,0.052268434565329695,0.06876950933358406,-0.0021973480687471386,-0.00254820008698932,0.006969437852251959,0.09238497585164106,
CXCL2,0.03138792211353738,0.013009814603914793,0.01303661434590261,0.0043582622968920785,0.05686946113314925,0.012226207158648065,-0.033624932215933157,0.028497999126659884,0.036159745565901256,0.05479352455077107,0.05215984908174733,-0.05549774424123059,0.04299058901991331,0.003753640821505715,-0.04920513197378876,0.05567046884896731,,0.022116467821908906,-0.00858379078045126,0.01993899982320566,-0.003097873871541637,-0.04755786904474006
NPPB,,,0.044424563829870305,,-0.07300511897525906,-0.052206058518926866,,,,-0.029500375514227115,,,,-0.025545971035450834,,,,0.08251985631568169,,0.007851139606895919,,
CCK,-0.04466029320743524,-0.05499010241979807,-0.085461329915295,-0.016876615878443118,-0.026928501350924103,0.025471559068885572,0.03713243726250618,0.03601700145250442,-0.06185705405151468,-0.0009215514383471505,-0.08124184232281298,-0.12107685598134599,,-0.037778114694105865,,,0.0325881660078585,0.018745074902224965,0.004032498827566381,0.004084592845558285,-0.08163250242792242,-0.012959258483864318
SEMA6A,-0.021573596750787103,0.07818091100426834,-0.04308524846171717,-0.028271939035711437,0.036056015660378166,0.046861919028231704,0.003001829176495521,0.0027600491096392244,0.09515914541255281,-0.007669669564868287,0.006096193361568049,0.08649525078454173,-0.03393677907876136,-0.0041163490318000375,0.023608049626237367,0.08520291982933445,0.035713287943757055,-0.005328719104550056,0.04039665814830114,0.04293489999397944,0.03527867784693376,-0.09283044023962639
IRAK4,-0.04912147932727729,0.04250020672668083,0.01790239180635874,0.0017582868261269817,-0.0857263213310536,0.04579152521036763,0.0269100605835714,0.02694064616678442,0.0785646520926552,-0.006859337084522357,-0.002567107135971937,0.045723906082772034,-0.005140378747725886,-0.016378518314937,0.003028905214704327,0.06764964392132707,0.028862460672278253,0.020150840059280167,0.0805876625288392,0.07607422999383419,0.04754845665503952,0.14190444178989178
GSTP1,-0.08595801978615136,0.03418054925338194,0.01677202346080818,-0.01573015025800069,-0.02540837214493944,0.022786938019672177,0.017306416055561966,-0.024793504208482038,0.11472763453061034,-0.010872896688424068,0.020742655762670512,0.11486115238134731,-0.006281047281016583,0.053712324341578785,0.09141639093809417,0.01985457375206629,-0.02280464220823933,-0.03434078273344092,-0.021893426277658303,-0.04809349218373955,0.03661903760051957,0.0014315039248977781
VCAM1,0.0305594202517993,0.0775314839902998,-0.015761048560686247,0.01874538401564984,0.012542555494861373,-0.009659206459475891,-0.02547685752173281,0.024780692738149646,0.05818714782051113,-0.003157344617949336,0.034726713350603476,0.05210143182101535,0.005386781834965392,0.015669022188247613,-0.09599419458577597,0.01720925476104918,0.057406718125263136,-0.014311051931538386,-0.06464316680360534,-0.01672213473013579,0.04926376806414046,-0.0757485157828077
NXPH3,0.06321063871918013,0.07844637832742891,0.059418984613245705,-0.009001733437170707,0.11269581679316736,0.0072114361440080614,-0.03936477746202493,-0.026624185336783342,0.0638589924912002,-0.011046472701921398,0.03900915647433642,-0.015273369957974552,-0.0288557413405991,-0.023020720681870777,-0.023496830792023173,0.015650914479710582,0.06587206331115743,0.027173033140485824,-0.0029109246449098855,0.05472836115454382,0.06389759954925474,-0.020483026065270287
MTMR4,0.04182108317575262,0.0640951486917137,0.01036933401997648,-0.021323491964256112,0.051205049018416236,0.07484188844750451,-0.027742284533644967,-0.01324323178781929,0.03762019992563684,0.003909605074134075,0.005597749596175931,-0.0955627687413383,0.0024374824755653605,-0.020878429764124375,-0.020725307598908106,-0.033724301008312536,-0.04519670632927604,0.038261763113506,0.04804876440796337,0.07093098208884037,0.02089837126216843,0.039750294219479045
LAMC2,,0.03543656289224805,0.05623377360878958,,,-0.044343740966742644,,-0.027370499356606397,,-0.013065775534163432,,,-0.00489619445506422,,,-0.02107775938904058,,-0.018317144448651755,0.0040117814206354265,0.09352417724618517,-0.03890593652662098,
IL10,0.0007009521235871482,0.037766700320330505,0.02350668183923378,0.03902908249534714,-0.026137783565746465,-0.027584825301674637,-0.003084600023742268,,-0.016763693321717153,0.031740082605031285,,-0.02860173724654461,0.040194314708730236,0.03466725389103811,0.004275425761678457,0.008988949790914547,0.11076241608170193,0.003929639273182587,-0.03174775353951375,0.035559663427086385,0.0059215219413611886,
SEMA4D,0.06456754042025908,0.021968837421985042,-0.09306973199182914,0.05129006546340221,0.10294628128822025,0.012054539630642193,0.05873080138575728,0.05596655549414245,-0.04283856500372583,0.014629796768918043,0.0067299794176552,0.16332679643191128,-0.007496292809134031,0.005927436060241228,0.021616327250294567,-0.016711678028732583,-0.02120623188585665,0.022619410446506116,-0.03811946746881382,-0.004080644691639361,0.016571429047845112,-0.08679528149321591
TRH,0.07607014242720297,0.003951863172433359,0.0038571430146270205,,-0.01934467964929284,-0.01266864889803639,0.08258063783117994,0.024238439237836786,-0.01113503980730943,0.0029894316570769786,,-0.06776582826050971,,0.028563683596256047,0.02914622125581265,,,-0.05346662766222613,0.019574732119246187,0.029381624873459376,0.0033815834313563405,
SEMA6D,-0.09489731761813318,0.044445875341104245,0.024671882647532468,-0.016673784060556283,0.08931970004088231,0.060934886406039244,0.05358327289139961,0.022551814481791835,0.06874043504522946,-0.042351692433728313,0.029536160923942994,0.010761612359719099,-0.020605887225751084,0.008537183175938384,0.03631087569999274,-0.030439590233990545,0.05086880366599428,-0.008058458172638413,0.04913263398361949,0.060735342997854234,0.03336153541736169,0.019099712663476973
CEL,,,,,-0.021228460973428686,,0.022124064703788495,,,,,,,,-0.044514195528445905,0.02144911170173478,0.05531751557483925,-0.0029990156943505222,0.03130662124878654,-0.021079317817006598,0.03154391623539887,
PDCD1LG2,0.08960139585290024,-0.04502095496141055,-0.012442088141019669,-0.005719173390097571,-0.0261377700213793,-0.006035733709437132,0.00492048039890091,-0.019220951447538173,-0.011248691008299401,0.035059304709502095,0.04171770703294969,-0.01766858827197167,-0.007075270972630777,-0.002200278210886177,-0.07521985641414448,-0.03733873462290616,-0.03781675184251223,-0.03825831587565218,0.03251377254075567,0.06770370033553037,0.02977007700224375,
