,UKF243,UKF251,UKF260,UKF266,UKF269,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk
SELPLG,0.031471758783598106,-0.05054834098652113,0.09203303841777806,0.015762496457377626,0.05800645507973655,-0.029537016080730536,0.005442749489930255,0.03462084553648667,-0.030696331478205708,0.026478205241348942,-0.015122149796131816,0.029353701945152428,0.07309196480400953
GDF6,-0.05472631359840879,,,0.02839325579706654,0.07594718579897058,,,,,,,,
HLA-E,0.014542563492519775,-0.06693711541470278,0.06755596551008651,-0.03046184513135135,0.20034317982749766,-0.10867693506960382,-0.12193033692013384,0.028684087497401915,0.026131917447921604,0.015720803566793833,-0.013767443369921768,-0.07931137061517676,0.08915763868410968
PTN,0.23594366134172173,0.05938901191959266,-0.09374885640502592,-0.07499342275320962,0.33952459217885506,-0.008168251916711309,-0.2578165327340213,0.19300293398422863,0.04212149481834215,0.07659290286584444,-0.04843842647172862,0.25441622388541285,0.02144313210522642
CD274,-0.05142732633869105,0.005921658439732136,0.027781966006416525,-0.02118321904405019,0.15093709813678352,0.00924629443183794,-0.039701508941008434,0.12193146562589455,-0.035469390047784224,-0.04462368456746303,0.03287349501085389,0.0356847600631561,-0.04525277607004014
FGF10,,,,,,,,,0.23813751887841103,,,,
CD14,-0.04271135688765173,-0.01179139208877509,-0.26868035210520963,-0.10967419230876219,0.15658302459177098,-0.10393623581041708,-0.1383692690179832,0.12152125846167763,-0.12368045295998034,0.0798781807896805,0.006587434414240552,-0.03677185146254833,-0.0073214459297894895
SFTPD,-0.006183032543543848,-0.019694951020432422,0.09700406801608355,-0.04662323835468104,,,0.12046046043275474,-0.009569806085502765,-0.03916297942371583,0.11539991892146094,-0.009492834640685888,0.040346044962407575,-0.02844652845853967
SLIT1,0.1820885860565296,0.062078548550832245,0.03729874895340674,0.019428368990852988,0.11266474970488646,0.09112636973700558,0.028303955155015346,0.022363755926246794,0.09082083844596042,0.04089782774140235,0.03728487832616931,0.10072068770336019,0.04490719159431155
LPA,,,,0.0062377174965599705,,,,,,,,,
CNTF,,,-0.03626089446868615,,0.03927809899158402,1.0982697586641006e-06,-0.028010289762556664,,,,-0.018599277158646225,,
BST1,0.034293703024926264,-0.028850882328852436,-0.03826385090176202,-0.03184167691208759,0.18954247979705044,0.044373702603485575,-0.05831261308306471,0.07169419392029243,0.010040140586503325,0.0038795217839596224,0.04212477331617203,0.14384801359408453,0.0004050762888494572
AGTRAP,0.04574515678915735,0.010568180532505725,-0.08049885898748806,-0.049450392059395006,0.1956738350954623,-0.04855190096340111,-0.08243443927276867,0.08002366168494246,0.10779591568798487,0.019028770896809384,0.06036597100220989,0.07310703954255891,0.012532103100714205
LAMC1,-0.008161438526239632,0.0541760316046237,-0.12888395861040577,-0.01903756371510638,0.2696879874034249,-0.034776259329506565,-0.12670652611556024,0.03852295566631913,0.05988119276006111,0.027438898692253962,-0.0678581306237843,-0.01610876028189728,0.034337014728061555
COL6A3,0.05374555237650476,-0.018128887748703266,0.00448562256182055,-0.03211775768773442,0.015585942899855224,-0.019717744082073455,-0.04016583744616008,0.1078722593009401,0.1335425003899308,-0.05519524919196551,-0.05197567443805832,-0.06739912074662574,0.028981847399278896
FN1,-0.2685800773683196,0.05152818484000344,-0.1985961167284011,-0.010637661466139184,0.2903414281147043,0.03049986002053324,-0.19953946654445698,0.02575541088852459,0.11551700665683676,0.09655688053276347,-0.0490942807019577,-0.10879818347394193,-0.0062329134955946995
MIF,-0.09497038724767284,0.03027016157409043,0.04244156782235309,-0.04129161220825479,0.016146593512837905,0.013512399419327754,0.10564065910226426,-0.11991678648064664,-0.08784825623411288,0.06344586237466979,0.04369645332572571,0.10161405068959158,-0.08111346455426761
JAG1,0.0013312316104570113,0.03219421008625668,-0.10994502949497802,-0.004025295449914987,0.2893821372096679,-0.0031536302586952893,-0.21215463203194973,0.039775262816745025,0.018184026647393377,0.06815483358193555,0.028150609610599803,-0.022068888085876297,-0.012710610570012678
NID2,0.019373357786338648,-0.021659160764476177,-0.05940612446352376,-0.0026276719592783476,0.17599603473636305,-0.028988576428508685,-0.06236830276038311,0.03685111413743207,0.05952495207622927,0.06762273440933537,-0.036187062830138415,-0.012910407146903592,0.07955806138594124
EFNB1,0.09596839883289437,-0.057040644205172075,0.027647991340072554,-0.04413291217271662,0.18345295464119613,0.029878043555400663,-0.07577445732495731,0.11365492220973478,0.03360462163933343,0.02399119120650833,-0.008751170665810989,0.1001249479447443,-0.018321393325458082
COL4A2,0.10495730222495851,0.021281741048290812,-0.07363243332910525,-0.0010040135237632459,0.26973111884806683,0.00038287909903441736,-0.14040636014148214,0.014012670485794923,0.026373424670467556,0.10091437318033446,-0.009744112111867764,-0.06348800883753522,0.061794147050955914
SPP1,-0.25765451059300154,-0.05374437856209479,-0.2755176972000839,-0.047971863309950416,0.20195318403556986,-0.15231081815415912,-0.2469951662766971,0.19522535833860266,-0.11567658642520444,-0.05058069939776476,-0.05683429045147777,-0.09355264473329693,-0.08425159427517243
PODXL2,0.0882919863935776,-0.006385637319627155,0.09466560510425029,-0.03982321879648018,0.033177955862626694,0.03265375882778339,0.05250856674276552,0.056250668737132324,0.13683393000459668,0.012285258870968777,-0.01485253562518154,0.13974740897554186,0.0887458114272619
FGF9,0.03289072705295751,0.0023366950458183905,0.3187189567048608,0.051912110684509245,-0.053174786480882995,0.16551616752162804,0.22273728383867572,,,,,0.03900160202052318,0.12221155385335046
ITIH2,-0.011344056105756681,,0.08141156080991106,-0.03855676864844444,0.02781789086867726,-0.022649309446951083,-0.030428939709173125,,,-0.04210745894928537,-0.05432262667647971,0.06789418078153632,-0.03534559803544912
ADAM10,0.004482653041298437,-0.02317215671493598,0.02035660052140124,0.005364099342456254,0.0818914062668876,-0.04578198060789596,-0.08192889965527152,0.06249775248828955,-0.0574628330333644,0.038791824394641794,-0.0427984585345329,-0.01880023918332775,-0.011035251961082378
CFH,0.16173629512148233,-0.03762650900320116,0.04583497936415831,0.04847237616917255,0.18332114235215918,-0.03466208076731099,-0.03940180852919774,-0.013921420345760499,0.09530247220758732,-0.015693662924836156,-0.05555602667734987,0.02091396099981862,0.01622612698709499
COL4A5,0.1249092154134026,0.05052280352246505,-0.11305583852331588,-0.003975184450182896,0.0988827154918589,-0.049670572274228775,-0.06172253295842272,0.08616603472854772,0.1117768635869851,0.0957187770344236,-0.0001518738511009141,0.10562007706946933,0.021174895139148272
LTBP3,-0.10462523621549921,0.025060424102355615,-0.11028212377343091,-0.046671337706520356,0.045238020007880506,-0.04358673901283355,-0.07775948690328653,0.01828857287581584,-0.029155078499227,0.007583474665378366,-0.024076952764531936,-0.08371655843691247,-0.026427169999673854
GNB3,0.00720502052269055,0.021905731742154783,0.0621281420788586,-0.06165684041410042,0.09391975586554413,0.04165166944720024,0.0029920209599623993,0.03679379565130767,0.13366602502942573,-0.061210379660451765,-0.015215459664731375,0.045139381513718234,-0.017160699910931183
COL6A2,-0.10925306585524945,-0.029296002537674868,0.06762556894369293,0.03849760453624148,0.17814736648600388,-0.03770881719048655,0.011399872225514824,0.11621133027565417,-0.027358480834003156,0.06695830852381689,-0.032249313596792804,-0.0680274770050059,0.0005887609620510506
PLG,,,,,,,-0.12822487736564944,,,,,,
GDF9,-0.005241045778618264,-0.031041294585627287,-0.07988949238219997,-0.020554895423823945,0.19650885115715847,,-0.06779081565623754,0.01587267766907995,0.18805697834618557,-0.01222419574090546,-0.027305323387871738,0.011788477606969414,-0.04533581135913331
NCAM1,0.05754135227753314,0.03741771535318788,-0.00539339789264287,3.3499581646896966e-05,-0.15548507572359385,0.022927614042476067,-0.04935645769506783,-0.0677333991452344,-0.03734752860694413,-0.06735212493211701,0.058558379410143864,0.07768065822010156,0.060596323117647455
APOC2,0.02106139880215598,-0.043483712453037573,0.049712293544148176,-7.86977416667373e-05,0.0894157961825114,-0.07822194840124672,-0.07430207474983178,0.18063316120556558,-0.03761311889302926,0.006257053418793272,0.07432792653527608,0.06204705037733642,-0.05472110522947709
BST2,0.11265557202834632,-0.03181289780421803,-0.2015588923210792,-0.032467387528371625,0.281421507212708,-0.06016427008860864,-0.19276550849034121,0.021362039555941896,-0.001000086737231089,0.05399028854459691,-0.022710950548348385,0.06590821998536787,-0.06561864318518679
COL5A1,-0.10710356123330485,0.032217965189062406,-0.07448983258571074,-0.03770982993925457,0.11430492619777573,-0.05512534871206858,-0.0896990538575062,0.05537961392915114,-0.06970920472591016,0.06587236429518577,-0.027137173875264996,-0.08522856783820588,-0.009630247177055516
CALM3,0.06869917036937201,-0.039373633422281104,0.3214977529226076,0.06591280388267078,-0.1749710413877829,0.12481732028906078,0.270342602072308,0.008841129359340918,0.055687893445103415,-0.03122472051342798,0.05009630624039267,0.04818413127339139,0.06509396810353102
THBS2,0.11243000258702503,0.03774148777842522,-0.13868861088935816,0.018874485305360195,0.08425233010803324,-0.07271515643813238,-0.23500786834055065,-0.08937884557550112,-0.029613974084722654,0.04250918834294375,-0.05536267581286602,0.030609651098208093,0.015212808301098238
SERPINE2,0.15871966824230913,-0.0021947859232068732,-0.23194642133552143,0.058715671363631525,0.04513684251859028,0.020327144301597575,0.15161813220812526,-0.061849346378485326,0.03937779506008433,0.04705800149373319,-0.002290569289658946,0.05810391795202704,0.057580091175507844
EFNB2,-0.020149743240229775,-0.01781867362707282,0.08144532515616774,0.01417330601690352,0.08847125266629567,0.06834276727295364,0.03209746569307878,-0.03776506770063238,0.08146824036096345,0.0665540932897374,-0.04832669797845041,0.05958144021540462,-0.03348485561064963
PROK1,,-0.015110185167692585,0.06884400099967537,-0.004464860489976589,,,,,,,-0.01859925900332984,,0.035036548549474876
MMP9,-0.05739816664082451,-0.011732911338810298,-0.06526180655813697,0.030865272601483803,0.20157144069539196,-0.019396038190936996,0.012029150091417702,0.032794939001646435,0.09291572535104346,0.04786572312507529,0.0239280397240008,-0.05045748582566722,0.03188193330325365
DMP1,,,,,,,,0.1564852931990268,,,,,-0.04306657873280064
NPPA,0.0022019377582661224,0.009180059304373754,0.14006440264580278,-0.008676063246692895,0.1212417624409144,0.07139412173954657,-0.04987222944264058,-0.06813959669168629,0.051092653921046616,0.050937080385803336,0.05445711886772339,0.007375751925611994,0.017799680109302368
APOB,,-0.011906084561819982,0.04436402409542043,,0.03717478585115251,,,,,0.023468294886695842,-0.02040953571630949,-0.03163063747786619,0.002889088111431431
C4B,0.03803587821907237,-0.013673136681026666,,,,,-0.04185072257142347,0.005679354801120839,-0.027493823506998128,,-0.020656132069168876,-0.04703246974878951,
NTNG2,0.1690665129090285,0.10581256086382798,0.09680124669701393,0.025076028416708283,0.07076692277027181,0.050055860183541016,0.03243487476370952,0.03652287533640153,0.08987712066970784,-0.02806442390052078,-0.05749056815401182,0.0949266920376567,0.019478572959117216
LAMA1,0.12255782095609127,0.02797768812372707,0.03070877813801342,-0.04175949411883571,0.2442475552930103,0.0538160589225004,-0.046656764284347986,-0.025019639032850552,,0.019637412649068816,-0.04438418582480586,0.10070417181853837,0.03727856264741069
UCN,-0.03761347818564861,0.01112029953258238,-0.05660139550881662,0.026740816365811833,0.0816657864403004,0.03331006683406667,-0.021971610290984215,0.020843079459807547,-0.05032817558333516,0.09359471838319469,-0.03989986222961176,0.01628904580733086,0.03241872448719833
ARTN,0.11085167462246669,,-0.043011819157903135,0.0017939507931383333,0.04951544880422163,0.0777241312674963,-0.028010291710565793,,,-0.03052579841067584,0.07582873644370262,0.05643555518088493,-0.030923922820281006
PDGFD,0.11225934000508109,0.0038467329231146414,-0.017152144752037794,0.04923958398807983,0.036035093840418336,0.04652899570636647,-0.047133654093207716,0.07747097134284145,0.043501188519428816,0.004684263860585827,-0.014659180293555547,0.07551196937189088,0.039559783282097305
EDN1,0.08229255043161435,-0.002554147890322583,0.11129874991893005,0.054894302770617666,0.12922921175198943,0.04275149047176891,-0.10397406460084278,0.07473158577010365,-0.014882344382050675,0.08798911631785757,-0.02372283756598608,0.06044012740173433,0.024154966132134543
ARPC5,-0.06306087492671879,-0.01749517792059881,-0.12305736672140426,-0.0005105331128163261,0.03206415873370653,-0.06061017297569841,-0.1986960287469571,0.026624848373978768,-0.07323316568548921,0.016910902532176086,-0.014371223967657939,-0.03419281680299538,-0.09927360128369925
GSTO1,-0.09699885297410864,-0.0036933110131725775,0.11582278098893733,0.08099205664882864,-0.15734880494386602,-0.04008421706253343,0.17591220701552604,0.02907892973702052,0.032837343652870436,0.010290089635826205,0.0011325976646574944,-0.06054093271347153,-0.011464844326866752
PROK2,,,,,,,,,,,,0.0474018134048023,
SYK,-0.01788398124084656,-0.02679789168961396,-0.034844759016030194,0.020946479771672803,0.14647949482164924,-0.07964623829361954,-0.07606067098839747,0.05551478366052423,-0.009743187694991495,0.12260399929641155,-0.003275926293452474,0.05557155555956226,-0.023086509481521925
CD40LG,,,,,,,,,,,,-0.004065842242479057,
ST6GAL1,0.12872009939617807,-0.08096241403850306,0.020252682953211643,0.07114696188206748,0.14430562025278357,-0.1450981258554993,0.10043772835353613,-0.021022931441977328,-0.07698498312074818,0.002814240137503879,0.0043435505019935065,0.05568705871359543,0.0204776081466521
WNT3,0.07633778609873064,0.011159746036962306,0.03460316005873956,0.005783844331134247,0.013571526123152305,0.022402984469077507,0.23985679704014803,0.014246690957498307,-0.004200620321410888,-0.013947800807420394,0.0532826369669062,0.04242350404409832,0.0550356897685738
HSP90B1,-0.05140314048279244,0.032699195273387896,-0.3022715239932115,-0.01645468953432075,0.05459197409236071,-0.04645027266828678,-0.2381979964944887,0.0482380693049262,-0.04713981327790722,0.009327875364276417,-0.0242229258106316,-0.07091150909291416,-0.04014552644123921
ZP3,0.0738003327839455,0.026181839563781187,-0.011141971729724792,0.035264265698478,0.0849294623558101,-0.026716024493265017,-0.007614372653884414,0.01741333541799395,-0.021482581936505502,0.10370989488215897,-0.01373071738082381,0.0691354468338876,0.021462522882936826
ANGPT4,,-0.016682261775126283,,,,,,,,,0.01506641083749753,,
NRG2,0.2437858739929995,-0.024571352095012676,-0.019345670842984067,-0.039910639199546516,0.06368174468786734,0.02841246316744533,-0.031204125176182304,-0.02346221137999879,-0.023061638311626144,0.02114780938882993,0.09653855872083353,0.14806911731351077,0.025580863223382346
MELTF,0.15594355311604888,-0.01931868854578115,-0.062365897292060476,0.020438124520911483,0.1379754759018663,-0.004168340280815248,0.03624105113134291,0.09091907931062986,0.015490109275295079,0.09478049416132693,-0.0746375937338383,0.10279751832385314,0.08085293060715737
NLGN1,0.029983118527848816,-0.007059094033687788,-0.053913301424374144,-0.021072463197028907,0.13295214785596327,0.02302077193258632,-0.018586779735801064,0.0608777322997475,-0.01409061644518274,0.08029608148938452,-0.016614983670635967,0.11369683970849624,-0.025550589084178166
SLIT3,0.14119868134501612,0.0029781417183074727,0.21333601439452868,0.028724518013398332,-0.1867321957933852,0.04227380913464439,0.16486678473302374,0.05469080048978808,-0.06177118706866657,-0.04746994299771002,0.10648654331125426,0.00651775229657355,-0.014739599797606317
CCL8,0.051478199643880916,-0.010827363115747021,-0.061459834359755994,-0.03849697769931163,0.04191298071522201,0.060685236074514225,-0.026135562504919146,-0.010997085953214445,-0.07478771079105317,-0.025260812494009733,,0.0345077019595975,-0.030288012833299557
S100A4,-0.1504653013537335,-0.0060112157287085825,-0.07328816727313898,-0.04140498501215623,0.24461735872380475,-0.042682785365442254,-0.11967891974857127,0.09510288940641257,-0.12340916314382043,0.055903629867727886,0.008721174649549293,0.019257186894600757,-0.0765762441743522
TNFSF13B,0.01700940642332894,-0.026704094280825624,-0.010037224280208612,0.019954754298203516,0.19491389173063678,0.006726735937055324,-0.016124561339740738,0.02974042782309601,0.06955069491788667,0.09947630870050252,-0.06485953787197891,0.009036400396304926,0.06722847724270657
HSPG2,0.1413449101993202,-0.02459076089624002,-0.07620428322755733,-0.0032298701930469857,0.24078201489221662,0.045536351973284754,-0.09305607679040884,0.016008103481864103,0.09566084332251577,0.06307990164788206,-0.015288090763086912,-0.022077369639027428,0.054513761845817424
FAM3C,0.009977955974419198,0.02340858348036568,-0.030008435948112033,0.012202917106178301,0.17781997276820155,0.11013667532875149,0.09509656636031989,0.02654785154153307,0.016770346348116787,0.09874309682157117,-0.03505253094823879,0.007467411234674845,-0.027692127706935327
FLT3LG,-0.02545942202323961,-0.000833922939801746,-0.04316909228622645,-0.03714815610392919,0.10544511901644137,-0.03355822145321512,-0.10057115778533066,0.12974772525744674,0.07449645607539121,-0.06577187784157865,-0.0025104736936904927,0.12743750271961174,-0.033537192868283466
A2M,-0.05291067497149649,-0.02229517233100714,-0.027190667654470677,0.015420319109544584,0.22722074514137588,-0.10665143788551412,0.0028945588509545384,0.08712218208240714,0.047243040050123225,0.03504944980231695,-0.05913350298648651,0.010774016006267902,-0.005771137489868864
VCL,-0.03771376157391471,-0.006654653521406189,0.008848296198772839,-0.047903938937504977,0.1540699838831133,0.04840255095063086,-0.06832630934716341,0.0008996103181585829,-0.017743232058485183,0.0501471948895588,-0.0437423146557545,-0.013761151430347878,-0.03670997405957691
FGF2,0.07166074452580494,-0.002346820315167536,-0.1274409365096674,0.0012765804440515944,0.13609801077482617,-0.0045200377914728865,-0.03004289648948569,-0.012853792782676532,-0.017605380751749302,0.014015903148361774,-0.043404500573089436,0.03702042993774587,-0.002087984512270622
AGRP,,,-0.026176568044216607,-0.0060710157857730715,,0.023985678628837936,,0.021576992674267013,-0.025574408177451796,0.044182313935640545,,,-0.037888403447964306
CNTN3,0.01856961808733975,-0.012245394459387908,0.318901989396978,0.06334762107606903,-0.08258152493057637,0.12505848354617538,0.2288245753730618,,,,0.04456620368571548,,0.048839092489614155
RNASE2,0.09261031279029056,-0.02620973857842529,-0.011880050564111148,-0.037481397730217456,0.14849037841089474,-0.06662796143121066,-0.0467082524740112,0.07832646346934777,-0.03976794560183573,0.009744369996424812,0.0994246868915093,0.05378295993344033,-0.040730126708866894
ADM2,-0.06336196998592097,-0.020333158509603808,,,,,,,,,,-0.022435737260248192,0.036874080063703886
GAL,-0.04525906704806845,-0.04429579791896179,0.05983312552857998,0.016343143680943764,-0.04625178858743507,0.14527441091543675,0.07072834780455572,0.1537996119523408,-0.08668280707055945,0.02532555908291639,,-0.043068396239911357,0.03608311310816641
IL36B,,,,,,,,,,,,,-0.0362444242768342
CXCL6,0.055168901900142196,,-0.014028931738766284,,,0.04924433767038714,,,,,,-0.011074759873784236,0.008841429393676674
PDGFC,0.12020995264409404,-0.035270948769945625,-0.08327762742175407,-0.05320210405304343,0.20376254812040862,-0.026808622323657882,-0.14673867460137208,0.04475817889025,0.11404503755940817,0.03619025009694776,0.0005898931799563043,0.15633630346085164,0.04700124195159014
COL8A2,0.008562791359032028,0.02691863358726546,0.005080486045776032,-0.06593439095803201,0.18085440784046714,-0.01348089070803894,-0.07612159323581638,0.1367987890320503,-0.03543568532828995,-0.025177944291710653,0.049532093095749866,0.0758032028465541,-0.01004304036330037
SPON2,0.10596480137476227,0.01796144333739913,0.0273922924442011,0.061676767524629056,0.19782514274152652,0.06672226816490204,-0.030060048476191183,-0.044504815750310595,0.04373006979264511,0.044975309003012894,-0.009900253159033486,0.01019805858004728,0.008873683538155286
LCN2,0.04093872721303531,,,,,,,,,,,,
SEMA3D,,0.027452213304714083,-0.11310608984047084,0.03341636383920785,0.09704250427272676,0.004858672952758124,0.08063680357628442,-0.043406565844433476,,-0.032304974697072386,-0.04129464901531101,,0.07990992287772579
BMP6,,0.04258490926738849,0.12996721093550906,-0.0690412650679336,0.10423078233652437,,,,,,-0.02450232349433403,0.07071365296481891,0.006672178026656112
TIMP2,0.0720984811195675,-0.011074070816341883,-0.11348311547021839,-0.06651666998554769,0.11499843148067633,-0.06520956966879253,0.12447227502644523,0.009660340027950371,0.02461104420276685,-0.05216455497520882,-0.017117560914120436,0.0016123542819973897,0.01090234792185608
EFNA1,-0.04090492787106005,-0.009609449280180276,-0.15829252601861837,-0.05100073827184291,0.08156453848324331,-0.030714443930687143,-0.05456361665768128,0.054182605450007665,0.030931836546668146,0.03683379414714059,0.03993485993989961,0.048847919163408395,0.000798293812761931
S100A12,,,,,,,,,,,-0.01990787204710759,-0.047573498725196166,0.008970464241211767
TFPI,0.07420157885378786,-0.028512163207801935,-0.18161448884830966,-0.03799988187049807,0.1918645200185161,0.010940488837994894,-0.1591284639597059,-0.03096972558835075,-0.06423813495887673,0.04170433871236371,-0.025044042469028808,0.01936454006618313,0.002700679957709203
GPC3,0.015470599416898344,0.0520429633705019,0.05806675115139228,-0.05461080852017288,0.02055776421947459,-0.024025233052915314,,0.006537804484936663,,-0.024160698203690576,-0.042791421420461044,0.05138803553752842,-0.021295272810184607
NMU,0.11146181105616816,,-0.02039981517253069,0.018632068089977926,0.0870705779704627,0.022980398603139923,0.0006996697984818905,-0.022950833559831768,0.18595900548860073,-0.018028104429576985,,0.08364579301845218,-0.025273060861171783
SCGB3A2,,,,,,,-0.03057446308319633,0.047279921632202675,,,,-0.027786625284710632,-0.041575764108345535
LAMB3,0.07776381438448506,0.023934966431114642,0.11517125237964763,0.05005698119406427,-0.1258775894069931,0.05716852000757916,0.014710268561204824,0.05601100198932266,0.1552258406309241,-0.021585662348685794,-0.043349801837703185,0.05206660878050233,-0.024891038424670674
LGALS9,0.03515692161414217,-0.06271393580963514,0.0340312303415596,-0.039551189804217075,0.23419599687339415,-0.07268670937383462,-0.057434330900852655,0.1026384711845316,-0.028749683429618297,-0.08318499754837604,0.04859393338630378,0.004746814563172592,-0.056913949687677594
VIM,-0.26349136338040907,-0.03245723078744531,-0.03935623064081905,-0.02123351860763261,0.2018963754119698,-0.12098290690264193,-0.25315826964743515,0.0608481258250409,-0.09939939201566074,0.1019561240830458,0.009956481627028778,0.134215825885793,-0.0664511808011787
PLAU,-0.005125490539244959,-0.04301751036284536,-0.07692959204234459,-0.02669560840617312,0.1892573720846326,-0.0658938932636233,-0.17972974095284652,0.03082353115928752,-0.1558575806599648,0.057393574340490736,-0.040219014537651074,0.08866859431340678,-0.038752766464407104
TGFB3,0.09013500132330068,0.017297217461430033,0.05468290767850634,0.030422011347524078,0.15586859533007094,-0.09191674708643605,-0.16535433053264909,-0.009578193216806166,-0.07362344235531536,0.043435499391955734,-0.008250303222880997,-0.036594629381894464,0.03537638294119438
APLN,-0.18900672654119,0.022051234826930253,-0.19764012734786873,-0.0028698014506886313,0.24883563594359365,-0.033082106704612896,-0.2279123590766972,0.022937182851409377,0.10846739851781483,0.09149038708967706,-0.013541861206748012,-0.040020114259127264,0.06243884712727248
SHANK2,0.06729833593056758,-0.025096305509418933,0.2360546953707577,0.02478326806534188,-0.052863451414503514,0.09559729108617704,0.09349581098606213,,-0.07343834729717019,,0.0875558257826767,-0.010322301077552217,0.08845708725759767
LTF,0.0709575626767191,,-0.20811716984839776,0.020823730884916007,0.12713137987395276,-0.09037044054552636,-0.026664226555184672,-0.06292255220518739,-0.05909662624435135,-0.004049844085529173,-0.06439685718131441,0.06123264279477907,-0.037221049809808
PYY,,,,,,,0.02318589177033472,,,,,0.05866276246670905,-0.02313103658488112
PENK,0.045255592870227075,-0.006624917897354916,0.2952324062114662,0.054104511664892344,-0.07362748707661186,0.0647591004869865,0.026352645637644164,-0.004600301118616264,,,-0.02276553997751467,0.0012498908311015617,0.04896804788664698
CTF1,0.022022898546825702,0.010229776003444104,-0.035753296469744435,0.017756023123862805,0.0531317170040097,0.006912699609605039,0.06402409393617312,0.051310917768866406,0.14197008450922302,0.0462644539876109,-0.022474006967258948,0.09646864723567293,0.03368502544836759
COL3A1,0.10023497921213625,0.035581939090333754,-0.03156464527193893,0.020977150283941072,0.24912523154857388,-0.0072294167716840255,-0.062426566230822295,0.01703082264608294,0.06687289118132696,0.018275333203711715,-0.029901195054372106,-0.11065529900939229,0.047746174214927606
S100A10,-0.2557861613335853,0.03658672166323157,-0.24172970557850154,-0.05440553053189985,0.19696733789939347,-0.13448933176399974,-0.22849904348038758,0.04041941242080836,-0.14364745313385363,0.08328474543825085,0.04748670841428199,0.1122532950627033,-0.09178303951524164
FGF13,0.06540491790114465,0.013266838695918865,0.15309717812335352,0.05384700119362051,-0.14194675543055862,0.039088515161072784,0.2928061501695256,0.026359608268426354,,,-0.018051184622143116,0.027702673405517637,0.07836174567137337
SEMA4A,0.0952087293484536,0.001237264811333613,0.13104820618170787,0.009949465195183263,-0.08463011975348607,0.06419557106151964,0.13515601269760066,0.015703350229227215,-0.038819067010147375,0.053253045646381336,-0.04201821844795099,0.042592642697941614,0.07471201627474992
EFNA4,0.03143193071135778,-0.0026941069090340906,-0.02360470964937519,0.021816798585363575,0.12634395743904867,-0.02706352209439382,-0.03513665733234176,-0.02387498587660918,0.11959988523192824,0.06306033201745292,-0.024759134118634632,0.01859572773118535,0.0055988530346853015
HSPA8,0.1294375653874647,0.03813266559118186,0.2310820217058992,0.040264521441089655,0.12179368759308874,0.033155243575864926,0.20221800147191163,0.07212718018060453,0.07874455835237096,-0.022272548876718146,-0.04052174078338423,0.028083397043911378,-0.0029121074935065036
NPB,0.038270566285809555,0.05582815753466138,,-0.010487995069326655,,0.024820799422600192,0.043380527687212074,0.063994748490523,0.04962857191096643,0.044311573444796234,-0.02598929125725456,0.10659041824880383,-0.00025695493657266707
ULBP1,-0.07665059925409118,0.09278465177902744,0.07822789863309038,-0.05855415529052509,-0.031868704311358964,,0.026192188370729123,,0.04936588451017425,,,0.001521859657637584,-0.058648408263549154
SEMA3E,0.15238931847640877,0.1296729553454578,-0.15247224754842603,-0.0009368168154527581,0.04550366544782405,-0.008734102672240757,-0.006490948607056481,0.12808546157633416,0.07474014314208491,0.039481463708323984,0.01687044661021723,0.11506505864671339,-0.015498369698135965
ADAM9,0.00921003026705961,-0.031728083147193734,-0.014146448808656805,0.000584110011065654,0.1757123734936093,-0.002045729421281938,-0.2069745944838872,0.21544601310124978,-0.1278702396651585,0.08523668497758782,-0.02618715943782737,0.07493792805963977,-0.09471603157512984
ASIP,0.008893992190728802,,-0.026320987926520625,,,-0.030619168833042634,-0.03355347190640929,0.01724796944255846,0.0021067005595429363,-0.007676942215779176,0.010492013097349123,0.0529646797662423,0.030746653261998956
IBSP,3.7982330897082816e-05,,-0.13445593151829704,0.004632695747037943,0.011464120579738987,-0.061970649298030596,-0.035503971405019,0.03177248373009675,0.09541582153792058,0.0970508645319052,-0.02343031107466241,-0.01763895382807189,-0.04759367310477515
FAT4,0.03875353474555137,-0.02607947122107878,0.16346360983847794,-0.0015029623929590807,0.030052446231548673,0.003680769310151256,0.01688444475667215,0.02560326942378867,-0.02488371590172935,0.06418718586056006,-0.011899998286404829,-0.008020196679254675,-0.015618545180912522
MDK,0.13363379238430942,-0.02612618093631422,0.19491312492981244,-0.05719665435485485,0.27719750905310797,0.00036328770813889367,-0.24489181505240576,0.0533911456477053,0.13160367841529924,-0.03564623559506684,0.018218408451456697,-0.020703675903514854,-0.021331955854942235
BMP5,,,,,,,,0.011268882191449347,,,,0.13103923685991206,0.052119496676912895
CAMP,,-0.011732912063153174,-0.017091955572482456,,,,,,,,,0.06941511381674827,0.03814431282814402
HSPA1A,-0.14058348062771386,-0.04437128257173161,-0.0640203437684133,0.02501988713804799,0.13706269736633703,-0.0899406493378991,0.16674872659946127,0.05855973864326395,-0.0542228984907159,-0.020030070550608067,0.0030126396249667738,0.0213690016706639,-0.0597259621489754
SOST,-0.0618226535127829,,,,,,-0.01142190183915346,,,,,,
SEMA3F,0.13965388430383704,-0.023294304903793563,-0.029750550782397023,0.02913484374725905,0.15869220598913228,0.03370753789660152,0.03363678532721389,0.07448510870074307,0.1001483841163196,0.11652639985144507,-0.035755077203375,0.07349979508861021,0.05277004393264157
