,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CORT,-0.0782816668968752,0.004665062838849441,0.017826800483638508,-0.03197787603420764,-0.013932796223382565,-0.04385275342033672,0.08565649041845544,-0.02332761614980624,0.03573002396423668,-0.01837144049481674,0.00027393439725420564,,-0.040576626584622244,,0.04200801011914333,0.030894721494408108,,0.05537671667900695,,
NCAN,-0.0753763009551812,-0.03732176467743823,0.052144934215230004,-0.008978862130168427,-0.017422089244415732,-0.0744747550451505,0.046004701168467874,-0.006372301806545432,0.02205125569663535,0.02465785009778779,0.0028016733729246245,,0.009724598352943143,0.03529315597612172,-0.008778335423114573,0.09571106034624106,0.0010550044274775336,-0.040271773767419326,0.04654188123483672,-0.10901480096331381
PRG4,0.019392496115376225,-0.03156417276542457,,0.04954405604660983,0.007572115407838537,0.0017114552714364453,,-0.01795475315531733,0.01140621421401815,,,,-0.006557319147270716,,-0.01913708497180627,-0.030380456338285303,,-0.02824914902966933,-0.05557299076370485,0.1412412043411345
ZG16B,,-0.029104689106192343,-0.02206734769478944,,-0.023598285646698594,,,-0.019385041346449312,-0.015538485341954402,,,-0.019346308552008157,,-0.02311625927638707,,,,,0.13270559251316041,-0.03142952121663436
TGM2,0.025981424300094036,-0.04568012358294614,-0.006368730951422426,0.054606161400695526,0.009016203786524749,0.05172122865256033,0.023617937847623904,0.06883608588752022,0.010381411980136306,0.010247084687218353,0.01752319864354583,0.03438211026047245,-0.02193980126649246,0.03468277818298569,-0.04626000054022905,-0.06677939390344395,-0.05362422482733255,0.027490310594152852,0.001795970792305241,0.023051561715358507
VEGFC,-0.07665703160691872,-0.0042844749075123915,0.029682860207796185,-0.004863399296460802,-0.004734743230020426,-0.029925536574883265,0.01818055669874284,-0.02367221473203978,0.04912292646419813,0.03693253706361533,0.14791889050231968,-0.03784081215611618,-0.008443472446775551,-0.02996326298163867,-0.02843465292501402,-0.05613763893711169,-0.025150946870520687,-0.018589053204212284,-0.03829807389650841,0.04461831918242866
WNT6,0.049657482655078834,-0.002781530153260901,-0.02040781078351618,0.008772395106690704,0.023272764792879003,0.004585940089539774,0.022660211724399908,0.11555891343725842,0.021906486832344394,,,-0.0244372077605466,0.013099403632648011,-0.021983565285778287,-0.013551408297144869,0.010343034165677226,,-0.02933999408976411,0.009868466655716775,0.061905220133350446
NRG4,-0.032300884769584544,-0.019331130244326297,,-0.018060796109600753,-0.01302693011491839,-0.015564513611710263,-0.02189282871285436,0.0831774218310379,-0.02034427080962661,-0.0058105332108425774,-0.024159600523681053,,0.06407413461425245,,,,-0.020195847056936174,-0.021833291531901652,0.13296741391502914,-0.048839110776910874
PMCH,,-0.0222801679292789,,,-0.015597576735626825,,,,-0.02274403885475012,,,,,,-0.0024250277199175823,-0.0393105977212894,,0.03215779954244163,-0.01923739938292396,-0.04582104552264991
COL9A1,0.010508828385056056,-0.05838551386385596,0.010611641692636233,-0.02842835992822199,0.12299020201713658,0.022509700372742098,0.08378312422868105,-0.026800422350271268,-0.0020050534863759397,0.08515648881559841,-0.018925269580478354,,-0.032060349472636994,-0.020917575498507167,-0.02784424610024985,0.05542087976193421,-0.05547616420589759,-0.03617772590551607,0.004786333848535976,0.09399051441704231
GDF11,-0.060823890414729416,0.03267623690610395,0.06854330770451304,-0.007611330738349077,0.015094235460251747,-0.047776342698032534,0.016653439328722673,0.030705722069294818,0.04097691965843972,0.03152800092688671,-0.0004929175155817753,-0.020953159246121407,-0.013206915495312199,0.06954753948051028,-0.0577050420090141,0.05363323778395468,0.031523608429699354,0.006534876735022774,-0.00669918000198966,-0.02251425455842444
RAET1E,,,,,,,,,,,,,,,,,,,-0.026912110346270706,
IL24,,,,,,,,,,,,-0.019990188891355377,,,-0.028255238139014007,-0.026347345912957138,,,,0.0023239599326014687
SORBS1,-0.053547362750569934,0.0468407665288864,-0.01449064710788761,-0.00662286162973774,-0.005563521487847173,0.03148838293113334,-0.013168394617989822,-0.010855855948615472,0.031094717913365422,0.013455577131083914,-0.01630333245569131,0.012528095006012202,0.012351927030297251,0.06694708696897873,-0.005360056884076822,0.03243983195671783,-0.043127967036685935,0.052879905163551864,-0.023114719552015585,-0.018122263432184055
DLL1,-0.036449930667256845,0.03677674124506344,0.014652357461315046,-0.0655004620964986,-0.005036190428792123,0.03774508616738269,0.03349448382422097,0.042137536786005236,0.0177313557773253,-0.004304082419397324,0.06003994867890409,0.008999249732092452,0.012988095731796382,-0.007665225248810852,0.052707787789014846,0.08358873830425621,0.0701561741232808,0.009722119774954543,-0.02159425421313358,-0.03510385038348245
TLN1,0.07244142155698892,-0.05978311378973361,0.0023532533302187287,0.0061653135837362715,0.04151373158730044,0.00952765546970074,0.0559800062703264,0.07165111837956344,0.019940962272280073,0.03253924652301188,-0.011982027792419983,0.010332870289517617,0.049435705620756276,0.07574724844942876,0.028125848225827664,-0.05128077984236956,0.048949611701123524,-0.013842876686624237,-0.007889807075763951,-0.01391633652895197
COL2A1,0.04134907152626294,-0.07307718041656011,,,,-0.023106764010526054,0.018929984405664155,0.006264418004993406,,,,,0.017268006144685388,,0.03529875733469983,-0.06866924329964914,,-0.0032737659161915836,0.0004194642446219464,0.0528713660796532
SHH,,,,,0.006864580348815402,0.061423994533960906,-0.021147510384091954,0.1045746806877281,-0.0029792218832301203,-0.011407976994725642,,,-0.023649744939559618,,-0.018803476782631123,-0.0027118445559764647,-0.02885206127910224,0.020658449599937376,0.1131113319041685,0.0065753568843721875
PON2,-0.0259380632403357,-0.08572318200744107,-0.033057857980888596,-0.02125741423130457,-0.042340070548573576,-0.06357148021277972,-0.032292148007496656,0.03853757119791444,0.029711558739098944,0.005992361163464403,0.05124365057793332,0.006890470603570034,0.00955211473206782,-0.036065281080785806,0.050238003871612424,0.053525524440555194,-0.017079748346618448,-0.06672164732508355,-0.007985931890298911,0.05034230790555191
ICAM5,-0.15526857729906865,0.010549771300150486,-0.026269435741277783,-0.0257555987492085,-0.03293064963871304,-0.025302673404347702,-0.00044777014728678076,-0.032384223068846044,0.01208709873546033,0.028582428301855214,0.021366577767437972,0.0643104888589363,0.001870138264664289,,-0.01914146915410881,-0.007038908020093223,,0.05557941128958694,-0.036083224253654546,0.03238211541054264
HPX,0.03242333136408007,-0.02255309069835415,,-0.024095404401331195,-0.01767231909940494,-0.045930899119608834,0.04472410952468356,-0.02413296690337196,-0.011537558617738678,-0.009935717658378255,,0.02426140968406734,0.007474889360118208,-0.037884045298390706,0.059334446462559226,0.055508111914571744,-0.027077441305551182,-0.03460586713884329,-0.009408957358291815,0.06224830953322115
SFRP2,-0.016297201970010094,-0.027904242081351144,,,-0.011274857039743767,,-0.04227677080384708,-0.013226370368721646,-0.004051697523722709,0.01001593674233006,0.09332174058086874,-0.019728550691513334,-0.04639474728196905,-0.007458366200151229,0.038269437390722076,-0.03054682961807219,-0.0030114874084861366,-0.054874391330779634,-0.00018799876120421575,-4.405090970763357e-05
CFC1,,,,,,,-0.01817335098145905,,0.009063868349831207,,-0.019713400683252252,,,,,,,,,-0.04321492856819224
CD70,,-0.029828180956833483,,,-0.0038073633563702847,,,,0.0029159301077253856,,,0.030705964184373824,,,0.06907265826124928,-0.039016522415260844,,-0.0025229202692996513,0.035587333597897626,0.05547016590670043
HP,-0.04694879773612946,-0.023425323791420566,,-0.017641370034355383,0.003021457287045894,-0.029294377022705213,,0.15202747778917544,-0.04011401253637034,0.0056643974314803044,0.21218320806138216,,-0.01274213970700176,0.0434790211969174,-0.04512186884080473,-0.055793037558002585,-0.025865680167648897,0.010627787104758216,-0.01421251397416362,0.05266767175454462
CXCL2,-0.05119849544201383,-0.005772770100923463,0.0057541684282926935,-0.04471586864403515,0.02598826037504695,0.04859577564022259,0.026026041344616505,0.05318707373279536,-0.038823938410214094,-0.013808214371292097,0.011899531043159169,0.04422360038919541,-0.009685734607745444,,0.003825840844467382,-0.033387645594043475,0.022954040312093967,0.007062143376597968,0.001371331464629226,0.049358012279198296
NPPB,,-0.0017930855152392554,,0.04695026178959666,0.014595513468369476,,,,-0.017123443772537432,,,,-0.019304912042273897,,0.10673846232305818,-0.018033226078687587,,-0.02055436969160685,0.14728383619988092,
CCK,-0.19783570157636218,0.04809251916479878,-0.037040507382830996,-0.05555503123272373,-0.04639975140753221,-0.07795916044331098,-0.03697333218693455,-0.07272493080044898,0.010757336599847362,0.015528086691455932,-0.035306944211589544,,-0.08671864869333752,-0.004164917594011086,-0.019799888939509198,0.10507323897320053,0.009343579907527945,0.03728846313844515,0.05542032754597779,-0.18291910229721228
SEMA6A,-0.017814391242348418,0.05208083878444987,0.03980952754738443,0.023246392550647012,-0.05080134546570998,-0.009651145493694968,0.04541629204470424,0.08548328307927561,0.03749401438334912,0.006578536188450229,-0.009383617403610435,0.016709091320133634,0.0343704916165946,0.03180530177765698,0.04620824210400881,0.04528885659584226,0.0008825585686882122,-0.01851672358451713,0.04988625486013713,0.07317362576784332
IRAK4,0.1464740408546061,0.06110396244488855,0.013988879402587218,0.04914038439402756,-0.003833689851686713,-0.02258834241451057,0.05145691105508908,0.031190773678995923,0.009708107223834379,0.017070751434873008,-0.035218945357792686,-0.001972065002924256,0.00595662252652545,0.06700006260455127,0.026565956381706547,0.05470691191148152,0.014599214820681012,0.02158618903244253,-0.039797414249628016,0.023883654705287596
GSTP1,-0.01735902934402942,-0.01547069135783164,0.07595153524664856,-0.018340385739791125,0.01498007166580418,8.918366720390156e-06,0.014151464699491405,0.04032356642316281,0.03230932534456409,-0.014584933451443108,0.031374172639625574,0.035968442085202446,-0.0417313149056943,-0.05237692079015586,0.08508378081206912,0.11163999874967485,0.051002534424751444,0.051022784286874324,0.02586123735612234,0.1026174732028196
VCAM1,0.018031298515881092,0.031724251335569886,0.017609484929009718,-0.012325520665311923,0.014683304126803232,0.04127935926234561,0.05336422363587817,0.06433849742773902,-0.04260007985473282,-0.024532878585973097,0.08361870193941398,-0.0737713486253518,0.05646922654337124,0.09465115049790807,0.03979089058604261,-0.01699771537783996,0.03156585397954838,-0.016018955086913953,0.02266207564231757,0.0633874184912541
NXPH3,0.1347218846945496,-0.0031106789474143423,-0.017172456279171716,-0.04585035404135507,-0.026526319831218788,-0.021731143980814653,0.12867283589333503,-0.023712256500695056,0.007763214500615136,0.0009902120049119002,-0.013518896412296153,-0.03772217737856831,-0.012061477804359167,0.05423870951278138,0.054989696637480774,0.036178699557825794,-0.06902250819577312,-0.04945892355323496,0.0033831405849650466,0.1155236146058369
MTMR4,0.09520455142147727,-0.0014461707728434957,0.040441632312348846,0.03452422567776676,-0.018464293495132816,0.023878296273493013,0.01739796652085406,0.014093314473190264,0.0022804643993807393,0.0016199787517035672,0.0026227957423920413,-0.01913392516872116,-0.0008211899266212457,0.04055030319377581,0.0448569037219568,0.02975411148068536,-0.0710658044573224,0.006326117958598506,0.035829082022454016,0.06516905457565825
LAMC2,0.11435753169125543,-0.02125274913079903,,,0.03669893627717076,,0.0998187978497174,,0.0301683771058783,,,-0.016069204263404673,,,0.06628104669389508,-0.03460145810711183,-0.019526262249308514,0.002611138483560056,0.04708967013076492,-0.035345566640969446
IL10,-0.05560717646183562,-0.0033977446736865357,-0.029230549970715187,-0.025144332075260456,-0.0068928231027044875,0.005571765184299204,,0.05132363559350687,-0.00862300920404748,,0.061176436618058286,0.03182523651849971,-0.0272427972061892,-0.02050110796332571,-0.029775486995634003,0.009800616806722135,0.08790154989704507,-0.04389366450727812,-0.08105300513506634,0.007007806445568964
SEMA4D,-0.05432676829615069,-0.05358197740316528,0.015773448633825266,0.04942388315161204,-0.028583870598345947,-0.024163712435391276,-0.014577130882323838,-0.04500733862162702,-0.0006598149527360449,-0.020491044294068915,-0.05497581529122412,0.02760124510944571,-0.079732021194105,-0.11657815493999166,-0.031745923662619566,0.05088044538794787,0.01919469904217072,0.009325947224033381,-0.007994275950745476,0.009225677959388619
TRH,-0.05547933412730423,0.0030354488127293812,,0.037723146868641436,0.009628792382368722,0.0717237083664389,0.11933502424864204,3.339936056436429e-05,-0.028542003199013646,,-0.03069931534013682,,-0.04414272692788118,,-0.004548375085222413,0.06435094072576442,0.005062763245355107,0.011479318432045664,0.017418516637850226,-0.06219712376473548
SEMA6D,-0.019591247613153073,-0.011222669399400073,0.03433365936301356,-0.014465033386982212,-0.02856112640056973,-0.05910713117332444,0.029999659625317733,0.0032298071673811588,-0.038521993503069035,0.04404367170648658,-0.059574387449499486,-0.026937409917759513,0.042112806736737084,0.0013769051704861548,0.05675405269198032,-0.022148973470666754,-0.0014974695619069422,-0.04174286758974376,0.031524981050872584,0.04877139540198932
CEL,,,,-0.02042160425806379,,-0.03571000090658055,,,,,,,,0.011936953467249968,0.05983155538904662,0.026644522006888962,-0.023310866288943615,-0.021716350439539987,-0.02036856523594383,0.04276793072412482
PDCD1LG2,0.0006955612700327154,0.003473460996065455,-0.019360353679477853,-0.025144319045691026,-0.04325284802910151,0.03102769015333623,-0.017207543880409286,0.01315245381184476,-0.0006427160845414637,0.0025099483462569187,-0.03093082081291285,0.03719209837172061,0.06616724936843334,0.02073375676621278,0.0862550310054672,0.03043034973223767,-0.04900209865869072,0.011423529021121124,0.06672643354721575,0.16053784408014118
SPINT1,0.043417676593207506,-0.012271067856771773,0.032639986354011795,0.040108810882827396,0.008426321146841397,0.036392448253355185,-0.022256912940720228,-0.031121172726722754,0.038542220729816175,0.1058270211897691,-0.029814360054574246,0.02391642034723882,0.060731122696733406,0.02243348789711257,0.017566227237662192,0.07758405231856197,-0.025100749580411003,0.022789971339526115,-0.0026417871092523663,0.02365401464925051
CTHRC1,-0.09646936835097236,-0.06579805657174682,0.014312214400557481,0.026461480913833223,-0.02276203335608879,-0.02972040746869014,0.093732008573094,0.0802738570955536,0.02828885785589034,0.041816688368007594,-0.034970214447939484,-0.07962720533288968,0.03673821766338546,-0.011092919652097143,-0.039011972536968816,-0.04643852336290801,-0.05667409567794441,0.01688048723908709,-0.028043660656462327,0.009565049335443845
PODXL,0.013032072943595806,-0.0724912828267521,0.09014059498355848,0.012078975646157156,-0.03772831727599472,0.024919968462552452,0.030038053043190297,0.1512292225267748,0.06001931201796346,0.018599465779229246,-0.029819104092899396,-0.046582364636661315,-0.0016589786166742563,0.022852916870745366,-0.0008000612297321048,0.010675071027382604,-0.08273777492045267,-0.025412474760530133,0.0209086074047495,-0.009020073315592462
JAM3,0.050354089454720266,0.0029095920400941436,0.06375307891746475,0.026185651592036886,-0.024739727801956407,-0.002668819220642804,0.014012462852028522,0.06994406879192765,0.049778145698020936,-0.018184793623405335,-0.005150964276172794,-0.01088960485897804,0.008469993944129669,0.006450230276815658,0.008847384261113244,-0.0868063310346544,-0.01638691771564571,-0.03499663355394049,-0.03691375733720653,0.03008199000318115
TGFB2,-0.019818113833923685,-0.014864127017276615,-0.005439041378330213,0.025400687519789293,-0.027127612170445,-0.018744883300834795,0.06813397920241286,0.1426694745241225,-0.021424921397066966,-0.02819956385688252,0.02892953287052012,0.006356010500751652,0.028616241895380562,-0.027824094795649193,0.046772047287900666,0.014598792646714591,-0.002045507842665526,-0.04424456743696654,-0.0004579753618403744,0.0782559495598918
