,MGH258,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
TNFSF12,-0.007530836709142566,-0.0038962365081076566,0.03653773459435513,0.05128396956211585,-0.02723164327240915,-0.07066795796677315,0.08232917831038938,-0.03800838169302427,0.010358790746125113,-0.0003666448292720082,-0.01589058468174565,-0.054555844434413976,-0.04443831869458744,0.0009081856797913131
DKK2,,-0.037550924194631824,-0.02807332633266055,-0.015161639336107572,-0.026516091211633872,-0.02106111335188845,-0.03347819988525199,-0.01824583725712862,,,-0.024675176894751617,,-0.016300758942781858,0.0002219761547493876
FYN,0.03567949307071406,-0.016568572551784413,-0.011973341462074958,0.017630934471376532,-0.07435073071325488,-0.018366783977053467,0.05581861412688641,-0.029873580601139236,-0.028860894606993603,0.018483666120753105,0.04540010532651891,0.032645793743946556,0.04227189241484212,0.0699338244428292
ACE,0.019906281932573898,0.020235140544260583,-0.07928196477659474,0.0031450660426759806,-0.05167937183380749,-0.019626986116152323,0.003876128430774228,0.03388023989287924,-0.0016342004731221267,-0.04872993787472108,0.10762107810606154,0.04096158523075758,0.02840304427080933,-0.056860894009881084
IL18,-0.06768176103093626,-0.06479638563222216,-0.024533452766612767,0.008132180909580684,-0.02973374033974795,-0.04987716822663169,0.1200306412501451,0.05950529958090966,0.04668843545727629,0.07224351339054531,-0.0013962490284657458,0.04446113052529465,0.007611928928126724,-0.04979669428431879
PPBP,,,,,,,,,,,-0.02559437365732928,-0.024030181469547895,,0.0725279740770189
CCL27,-0.01669894568872137,0.06656268788296126,0.02024416882409363,,-0.06156382331840508,,0.05465034076887828,-0.013950028465878566,-0.031516759544317964,-0.01392257858260502,0.009309835086821348,-0.04222542892535524,0.03380435182347011,0.04044697790701704
SERPING1,0.02126097147720984,0.006093155861117781,-0.018923308213574845,0.0032260997187498106,0.011350177981679506,0.014945937497169322,0.14531391995653611,0.019779695492241074,0.03657234097007008,-0.07554142229018215,-0.026504973930578907,0.0014672478725766564,0.03712732553829877,0.16388148711628642
AZGP1,0.004424222769654378,0.0423255599809766,0.048922918823506405,-0.025771577528622764,0.030604611018196066,-0.04316813582395079,-0.03698807146112035,0.06231993569887099,0.04258602670149428,,-0.003061874361087342,0.007923318702461577,-0.04129628893166692,0.06727155687790307
INHA,0.1030366244835327,0.11435588844417675,-0.014324224997215178,0.014135540020342098,-0.013401255153075711,0.058634247259854964,-0.026691805050358442,-0.03240295894009156,-0.044218035468923986,0.10447076207697863,-0.014075729461657123,-0.004055166144316195,0.03397572618527726,-0.004756786086627866
SEMA3G,-0.02533592002271264,-0.03426042557892961,-0.05856822843859181,0.06373388788757996,-0.0009300145099154069,-0.0257293715369924,-0.025316406103671082,0.03190675617651809,-0.01670001776498975,-0.048036515029910035,,,-0.0013090626956003845,0.013855036573149942
OXT,,,,,,,,,,,,,-0.011858963261031868,
COL6A1,0.0021955587981069705,0.08241738322866374,-0.020410493105627304,0.04355867723080158,0.019236101303598086,-0.09799541364232627,0.15421935428253872,-0.0683160504306996,-0.00897765355648043,-0.026736219409255614,-0.036217680573761915,-0.0444634457902407,0.06988240119081315,0.07411636865856312
FGF17,,-0.024802051676476537,0.008867156433757099,-0.014168983624955903,0.03934646583675423,0.051988057108921654,-0.02768556541763056,-0.004932032936802748,0.13699535812743138,,-0.0034763433922981274,0.059907157402273085,0.012386087648556626,-0.016435865529470465
TNFSF8,-0.018130075714301086,0.011303577850644477,,-0.012541628159895115,-0.03333373018277649,,-0.017739602886685888,-0.01457006288194933,,,0.004631369783208418,-0.02223664556793868,-0.012609993171127164,0.04020711469633767
FGF20,-0.02413942099963652,,0.0032196055022509387,-0.006376598065715232,-0.028808960302680577,-0.012887211842233112,0.027464606152694256,0.004056730186754083,-0.01428800196278754,-0.006582493857565251,-0.030199508378263483,-0.022700274892427395,-0.010560989952126464,-0.017549077693634445
ICAM3,0.00997040916257578,0.07459220339547651,-0.016153811287616986,-0.0509986552323314,0.05227211112274745,0.07273613123938925,0.06564727905248965,0.01725824497439064,-0.03190147450431339,0.0021194742144791143,0.0748311552088362,0.06180427424408128,0.020540762457043744,-0.016982779297904094
LAMA4,0.033193637070841914,0.061633118316901894,-0.004132233993674353,-0.012675550827568015,-0.023116665262571216,-0.07051584229681267,0.12093680798828323,0.015533507039314526,0.02074908339130774,-0.03183600483752844,0.0047224094083118725,0.03289388919952316,0.006128623637514518,0.026700400051443487
INHBE,,-0.02949509654608457,,,,,,,,,,,,
DLL4,-0.02975389976268886,-0.04118490514262623,-0.017362644261662574,0.012710255516159497,-0.04024213703460487,-0.03601480062324966,0.05226385631923743,0.007597282013418713,0.11607276383216447,-0.060840690304809625,0.07291812702411596,0.06031800393749215,0.040801153586657445,0.052073019091526784
SEMA3A,-0.02310400349495539,-0.04782181933223393,0.020219795840390322,0.004189090816005362,0.005392186042271251,-0.02118737515109443,-0.022922398154675994,-0.010779048257913532,-0.02324801883291773,,-0.0059262076384035975,0.051120163801494874,0.05431913294180274,0.09581931146354568
RLN2,,,,-0.013468876731813528,-0.033640158515456466,-0.015139448940792881,0.010742991012910118,-0.014841428418052504,-0.01125668322345732,,0.06998443521848481,,-0.013831099875569812,-0.02061681027226645
C5,-0.008189247425638577,0.10267252897502406,-0.015428309813206668,0.01110053481385259,0.021201306620431702,-0.03934675776787911,0.12839393449042083,-0.04303406840307384,0.084079878629844,-0.04496247867130046,-0.009318305701807243,-0.021390317410767253,-0.001273301813067944,0.08135690862778518
EDN2,,0.02127525962872802,0.01497264142408038,,,,-0.0242456464399808,0.043613339450747614,-0.0069817589802004375,,,,,
C1QA,-0.10673950485209881,0.014228252504525692,0.017009213268432043,0.004727361330196333,-0.12308202883083263,0.017552167049240956,0.15305578833283157,0.041284182339703206,0.06456232033154133,-0.02827220195712269,-0.05701173672547039,-0.042591918453455224,-0.02282627627455653,-0.025030733017434637
UTS2B,-0.015374680646587778,0.0910636112826256,-0.02149227600799814,0.027550852420387958,0.014260249906963349,-0.011269271331293566,,0.008414814640067473,,-0.02435040928550645,,,,
COL9A3,0.006561343288935961,-0.019301678157346378,0.011599455609462284,-0.024698455342116742,-0.02125269984246088,-0.08326649403453715,0.12935587180639666,-0.06109275522313995,0.021556014082520992,0.02472653157906103,0.08565000475525793,0.08946507111110534,0.05130556720287544,-0.01488486882268862
DLK1,,,,,-0.023677522518598164,0.011149688242206203,,-0.00858995031823822,,,,,,-0.02839069129387854
HGF,0.06151363193103836,0.015527144159413909,0.03039737068025826,-0.009548882311537062,0.010246295414510123,0.012260392780237783,-0.0021224090254913035,-0.015244877473702888,0.07939676655913559,-0.06313516898551269,0.029907038620634777,-0.028557067777006957,0.007617040069459064,0.017761086941255794
P4HB,0.005359742511795926,0.017462784635278963,0.022637708329907184,0.03374653300283818,0.03973995634736381,-0.0816972364511235,0.09545634996533692,-0.02852508370465585,-0.000980292997577415,-0.011328248199682292,-0.03423074386576153,-0.07271193711733662,0.04485035355543339,0.1004754925842964
ADCYAP1,-0.01691023100231697,,0.015771772244563557,-0.019033201444398237,-0.041214177361129783,-0.008397344329619251,-0.04072458381975164,0.04677919805929753,-0.016587041677540135,0.02108860687505374,-0.023629206817889308,0.03607119473858008,0.016530836651114315,0.006423797655608428
GREM1,-0.007865299256844259,-0.020165798134943794,-0.028250811578334728,0.003393387445847414,-0.018222793030471925,0.009003343862777305,-0.02374698710444306,-0.0036632759187264423,0.029108792760597718,-0.021061479900784438,0.02305858746041503,-0.0006741044219878802,0.01384578473859734,-0.01037667883961
EGF,-0.020988969852130623,0.008183178012964816,-0.04936529293825827,0.0198910758994607,0.012154439648579226,-0.018035010747437775,0.016487313446561663,0.014411049652710435,0.06526333675334549,-0.028679191007377407,0.048381366999544984,0.0014864754376710798,0.0038942897665369914,0.015943573803201185
VEGFB,-0.011461152770398724,-0.04694132878702271,0.014766630496902607,0.014228285111005597,-0.022453958707140405,-0.07322156375021927,0.07823371349428239,0.027675566392071117,0.0184333259330303,0.059052914488330846,-0.07692686484252076,-0.04806679679383913,-0.013909592680811834,0.019711521881790137
FARP2,0.044966317653767615,0.037582957846761154,-0.001269223336568697,-0.01563007296199591,0.026988454089280522,-0.008214990859730927,0.08078384393180593,-0.05902775582169817,-0.040608759688630466,0.021415333109537395,0.03909424341789969,0.04222859320757713,0.024761826777804852,0.029564982440542814
BMP3,,,,,,-0.017582268767275713,,,,,,,,
IHH,,,,,,,,,,,0.00901356257541926,0.045380780242045594,-0.013662971399683,
LAMA2,0.07009768840928618,-0.003526644066491361,-0.020417059219546587,-0.020848412582516098,0.046417752849356925,-0.045889328001882584,0.06745985966237286,-0.024906685083759195,0.03455518523559015,-0.02939341411313831,0.06751828055471956,0.052011830726945894,-0.01985107425171183,0.032381926747339945
SERPINC1,,,,,,,,-0.013725677287192057,,,,-0.01938157341410394,0.09552854131848353,
NRG1,,-0.017447109508151877,0.0004984169403909229,-0.03651818580226864,-0.058831361474194384,0.03426037380994046,0.03234983315785373,0.009864730297275363,-0.022735838813406534,-0.025420786452653936,-0.005123952442774149,-0.04186171623577681,-0.05394076129782912,0.051545567574365785
SPINK1,,0.053140565261740706,-0.030208545181198723,,0.08532158864728867,,,,-0.01125668322345732,,-0.001545733846152565,-0.02808820418501933,-0.01658545485864473,0.01964768852182309
EFEMP2,0.0012486672141033969,0.01245306622219603,-0.024229844242514252,-0.028480701892565075,-0.014951914665921938,-0.03641082207301222,0.15625028590325116,-0.007771058275074893,0.03760733515922114,-0.06515795064366692,0.0293946651114106,0.029546043137809824,0.0599858354423121,0.11745228616824087
SELPLG,-0.04072922483647567,0.022080783563072574,0.021040778393336595,-0.03201469760676566,-0.030366425388409626,0.05791317129287951,0.04964469618369638,0.015345047385092092,0.03241707397212166,0.004691933155881769,0.03483803241988318,0.04501043046926281,-0.06017193667345122,-0.03388257395936721
GDF6,,-0.023647525488096257,0.006877840946476052,,-0.0296007384321334,-0.022488699355936635,0.09829813389013498,,,,0.1258857424538421,-0.02127009342244019,-0.02034346771035632,
HLA-E,-0.11845449373998578,-0.05445897224515973,-0.04585264435757346,-0.05172467645996143,-0.08385967235749395,-0.02277570781427935,0.08221080387563542,0.057051234285459045,0.035652907175299245,-0.0689475546354187,-0.057865665164706495,-0.06443665144647513,-0.04471613124295496,-0.06671088255532719
PTN,0.12257585234697023,-0.07616830994186183,0.04332038186516556,-0.014065521127508909,-0.04689997847193499,-0.03655995475425902,0.14990839131758443,-0.05775054699020433,0.038892296969353105,0.040612903183235016,0.005125454872901846,0.04495847560739798,0.09889689220807873,0.014245575056598498
CD274,-0.04590493048844396,0.004498920840379431,-0.0336670132624978,0.05642160083473579,0.08055910641998089,-0.009200411427566687,0.050986990709261104,0.018274148579166295,-0.00018104333571991425,-0.043622974400301794,0.03763944158139627,0.11351876529832478,0.10240007385353878,0.08709947445053999
CD14,-0.11501650180759776,-0.031694106852248945,-0.011232280779198335,-0.021130700901862677,-0.05651839190663201,-0.015996974688286734,0.14452762344404016,-0.020630201836455093,-0.003693494160968042,0.03074788322593987,-0.03910196852279037,-0.06853491427277374,0.03001513711251791,0.0041539582163832136
SFTPD,,-0.025637042482868525,0.0008470656794050383,-0.02137243923100563,,0.06683554673904551,,0.023718450772677018,-0.0014620946645637171,0.053417714916854785,0.05194712474937138,0.08888966037545105,-0.01512114608235616,0.02315161451958542
SLIT1,0.034298465372505485,-0.05720428820168205,0.045641253961761157,-0.04716293672104735,-0.037465773086825485,-0.022931342567121194,0.10942162070596725,0.025598115747147026,0.013416160510440402,-0.0035738293282671306,-0.037033126375302663,0.030304934086884776,0.014566106315460627,-0.048100402344192536
LPA,,,,,,-0.0112692741565448,,,,,,,,
CNTF,-0.019830567888697758,,,,0.019029721166843587,,0.056372002508098436,0.011373631676987827,-0.013070210469459902,,,,-0.013831101400740531,
BST1,0.06415444507768668,0.04697797712176871,0.03282759912985602,0.010516578007693244,-0.031298915890338126,-0.018146634164247766,0.10591197666868314,0.03578112679359027,0.011045812744617193,-0.007594827506052931,-0.028713221283770084,0.019076070904817232,-0.01436903888875077,0.10483612975100112
AGTRAP,-0.05287861130711598,0.01665800368741339,0.019735323647161084,0.04075652300391716,0.1023378394330973,0.02079837191849992,0.07828472398705191,-0.014215282580628884,0.015924052914173245,-0.03876748398796041,-0.061878682104387316,-0.003492688023481196,0.015347272010336298,0.07724925647701472
LAMC1,0.04622130876531263,0.06372551000796073,-0.06266787873933159,-0.004351633174552675,0.00935366582716817,-0.05783361608736901,0.11587333208200375,-0.027212906438271574,-0.000835806438281166,-0.0034935631314721694,-0.023457138889465195,-0.040111915988196585,0.03385431658648408,0.07299238629112291
COL6A3,-0.018083402461783516,0.03650963540200076,0.017418752714002523,-0.019672988845360225,-0.03653783189515311,-0.02492391500547103,0.0329976505004591,-0.012739735691109831,-0.035323399732929105,-0.012912594812967085,0.05493718661219543,-0.01751911988355333,0.04175334921943659,0.07436513901643459
FN1,0.11947992639987262,0.09781543109268177,-0.06709877569961163,-0.06442864217305294,-0.012832888134328736,-0.07190134357828731,0.12855682107357908,-0.006290297583873477,0.025835290241753635,-0.004018543887840197,-0.03652252455899168,-0.05753517848404633,0.05513191169747927,0.07892839266584425
MIF,0.06791367747050986,0.03575109289286514,0.006523278941271146,0.007033256630053545,0.053441548956770085,-0.021465007827622614,0.03543973698928596,-0.0316644889725093,-0.02011389092634458,-0.027811969668094967,0.033605736647078076,0.007649265245270258,0.01855502927441286,0.04639242714553094
JAG1,0.0925019552433444,0.07780057638598831,-0.016611028185241485,-0.01843934753164831,0.016396894774529703,-0.013135774268679923,0.0668477593906684,-0.02977128152440459,-0.029476888539393096,0.0423079404481518,-0.03557369979699986,0.017953260861963895,0.048049965598770526,0.052314588754909866
NID2,0.04933892558104525,0.06098808641296299,-0.03143632849490047,-0.023503947623586676,-0.0032029976890344657,-0.06267335185690975,0.08326498902986883,0.08213648496911848,-0.029102406673096794,-0.053468471757038664,0.009490869370686382,0.0038790050587897296,0.029503981721098298,-0.0024127841449845464
EFNB1,0.022466658363322636,0.059715092146267905,-0.021307354387632014,0.009412165732408426,0.025715029237398046,-0.028287389347229363,0.1102664010532425,0.0014261335772667953,-0.019027637019176525,0.020297572885845175,0.006980320143791093,0.017066393746260095,0.025046118484367937,0.013678024976532546
COL4A2,0.06313829848952478,-0.04137072132883065,-0.01930391070855583,-0.01569211377657461,-0.06048373704360543,-0.012689792891318434,0.12491825642549377,-0.03163014700728317,0.024826373859265248,-0.047383311488785065,0.02366582982091169,-0.0013771202267761848,0.07809033201026351,-0.029090083848072056
SPP1,-0.09423675072885482,0.08350021494780469,0.0046794694667205575,-0.07919760143959911,0.05610306956838222,-0.09532918578638262,0.1577676200679546,-0.0054317883635752314,0.0628314540436505,-0.0018534236408933097,-0.11221646045536314,-0.018868807877111666,-0.026329420847561364,0.10545651004461068
PODXL2,-0.055020994675120914,-0.011306030663123901,-0.011825002008963725,-0.021278293303149204,-0.028538254707489136,-0.0015880910594410942,-0.007246071297528459,0.005249596038854531,0.059369378245126024,0.07579163281997314,-0.016919889841279945,-0.03160410800721982,0.015943094427793004,-0.0006865382803203867
FGF9,-0.018130078613618598,-0.041919023988141416,-0.004074180216401449,-0.004836947353989927,-0.006951037744307152,0.01341598171335208,-0.048265687615634136,-0.026644967170218484,0.029469986288226568,,0.03333690419207342,0.018112361001358723,-0.053773341685756426,-0.031914084260471196
ITIH2,0.01967130056879737,-0.018752341781413405,-0.002668204369754554,,-0.03542651784541103,0.023921887515979713,0.009476493048203508,,-0.01831924078095491,-0.023661023078062636,0.0835202281858857,0.013352555800053638,0.024799071851421352,0.05224745127505986
ADAM10,0.02766888290809245,-0.02908641945862872,0.04671855685837982,0.00312991371656693,-0.020233997639675642,0.002614424072744503,0.07838736639380285,-0.02861934526581836,-0.026287142137574833,0.0387608403280114,-0.04885787031318576,-0.024457242523345798,0.075539683244966,0.04085779785508768
CFH,-0.03854735563953248,0.016904357034515115,-0.008282900424723882,0.04102542203811716,-0.011228598778278738,0.037132087414435556,0.1235626006879284,-0.02396503376584084,0.014138983058304444,0.0544555136804608,0.07485676404361159,0.08289312797834157,0.039885476830139634,0.06474693563986189
COL4A5,-0.004522420999970429,0.03655339623692243,0.01084218266728925,-0.017337110733053784,-0.03589883065590249,-0.01982102659529,0.06057017695174583,-0.006420891786077727,-0.007943947617220894,-0.00959919814833061,0.019037460820167818,0.0027290947949000018,-0.03299854728781925,0.05258042795183327
LTBP3,0.010696748510242254,0.004502795388490953,-0.0030322356815121205,-0.04411502935473611,-0.039647304764190386,0.003402257715092569,0.055069083864536475,-0.03153364527621168,0.054467791000163746,0.009930726805847332,-0.06591881159304884,-0.04253630565173707,0.06083878068052221,0.12451196117962997
GNB3,-0.011819329151612407,0.02943235781761382,-0.020939546659214478,-0.02011888012390708,0.06307383331170749,-0.025131374259986516,0.03842568947273949,0.029740173717124705,0.0011780743656305316,-0.03613139283724292,-0.0037117167054037674,0.04700362334622167,-0.026874131212695895,0.10093087179655694
COL6A2,0.009588505210125553,0.11010576777474715,0.006835552252607436,0.03267923272691778,-0.011826919496505623,-0.038017554355412576,0.19158312441278644,-0.013900823101378627,0.010736998508140283,-0.1148093205332086,-0.011618004924324875,-0.018649322073106985,0.05136060822896122,0.05994990164686465
PLG,,,,,,,,,0.07479716822929218,,,,,
GDF9,-0.01946435659263087,0.017200754701859198,-0.001678444309352835,-0.013968248601273159,0.019964435968217904,-0.02285682426489432,0.021354464866066968,-0.005427934959534696,0.03627079958471167,0.06582805872981226,0.05196052367713248,-0.011726577704132421,-0.01815130753974186,-0.01682676162556306
NCAM1,-0.014054147439071246,-0.12430546595710777,0.0837904135342198,-0.04866209844016621,-0.04736347115364993,-0.018809808717687733,-0.1188723522482681,0.01847365745301765,0.0031206879755818207,-0.007439475581412017,0.04587829355091294,0.02239370435507958,-0.029344253505632172,-0.04573930274808591
APOC2,-0.030105330842417993,0.01523463151458831,-0.007184372921585742,0.0017989422117898415,-0.04826949695319954,-0.02528586461917184,0.024071602560352286,0.0423187603351208,0.051219632822040985,0.05382172997180381,-0.00018697192273957672,0.0024806508855003055,0.021911017823429732,-0.02315247758169076
BST2,0.037473224012409476,-0.002327152011198217,-0.03812266115872183,-0.03652886028098001,0.04750935126481206,-0.03219263766771447,0.10741989939416229,0.03675667702069535,0.05396666110836527,-0.05416924917027249,-0.06975713204998266,0.002523179013326111,0.02296423691826021,0.0829151249049494
COL5A1,-0.028925341427446016,0.14340796167611528,0.02580581850064306,0.06017232249672748,-0.048452909474934025,-0.04908976599787846,0.05622014783265638,-0.02372126867146036,0.0036007403653044332,0.04587407278004778,-0.010191795515132149,-0.01663807577577015,0.07476414614403966,0.13861409982464276
CALM3,0.0060538708497446456,-0.026270255492796088,0.030718557211006085,-0.012218400615330104,-0.051190103737341175,0.07337253660817651,-0.1039912198837901,0.02506984364427615,0.024207486145365435,-0.029399698928602964,0.0648877766236444,0.07886746263124539,-0.03119170630464582,-0.09650469910265105
THBS2,0.004182296219416682,0.0458448525963215,0.00809648293704057,0.019098405827263836,0.042610586347843434,0.0021056328564724646,0.04839553526839691,-0.048879961545036696,-0.004796239375181967,-0.04519944218357963,0.039327360452929734,-0.08069053655188342,-0.014235358510966946,0.0833077604948644
SERPINE2,0.009023353417911318,-0.06406552462356725,0.004936314164874755,-0.009044190742296523,0.02204024721439651,0.000523107083208101,-0.01600862804713548,-0.03237275946180445,0.0322983678623005,0.004354584937513213,-0.05731665772956678,0.008558457780777495,-0.03385907331457134,-0.03511694856245844
EFNB2,0.08171423534986719,0.022283238375877316,-0.04834952521492642,-0.03897990274766552,0.0649725027675479,0.02236637286607623,0.04212482077683413,0.0545103003754018,0.03539046505563082,0.02212744249036531,-0.027565283953961503,-0.0015639572539124969,0.007426583577880526,0.05719432048485571
PROK1,,,0.03972938230552067,-0.01639717275410934,-0.011581574683342838,-0.016279756280229284,,-0.01890157359582881,,,-0.019204151708361233,0.07242632938735455,0.07284053481179588,-0.023511872743442432
MMP9,0.0039381614451690266,-0.024802047120680883,-0.0345294462093597,-0.01273224464134739,-0.06194574830767781,-0.053204622942907655,0.0566585514524815,-0.019537316766429565,0.012172552399459432,-0.014381160357153025,0.005669895538463269,-0.009395149664478707,0.013827613688608171,-0.02779394062846577
DMP1,,,-0.024077165341310318,,,,,,,,,,,0.07945282309335994
NPPA,0.09026881553992078,-0.011559944596152468,0.07745026195343453,-0.02355002358908454,-0.007507790828846204,-0.0637708513691792,0.017691603437107125,0.06814818949232468,0.06113477221842852,-0.01835659318825125,0.06510356857750438,0.08387412042938235,0.11831346086882086,-0.04925318356308488
APOB,,,,0.0891327320173728,,,0.0025871377707169297,-0.012077540540208294,,,,,,-0.0019302083381971227
C4B,,0.08146747064837069,,0.029596031141369196,0.00425313626419281,,,0.002335510637319151,0.1514848749142387,,,,-0.016011429290541553,
NTNG2,0.023901762489375505,-0.03784166223577234,0.03330302500176662,-0.0028372136899859294,0.0057081749246482745,-0.030468686638067642,-0.06400579464984218,-0.02564264800932459,0.036502735628258426,-0.04424409773464429,0.018671218351475026,0.05000493974944587,0.035913439000647855,-0.03479667496609213
LAMA1,0.006682525705982394,-0.0013852183349012353,-0.002734562136426455,0.0037540411820337744,-0.016838252314912858,0.009290910864620056,0.1309856894115616,-0.028298471907912865,-0.0056298401806925535,0.01730093816689622,0.06431664018288268,0.022630882525142143,0.006313724067220392,0.002986924748702119
UCN,0.05928195096663212,-0.0014662794310594713,-0.029295494054976234,0.03252253885944134,0.00678966292564393,-0.020666513138724845,0.08664671515015955,-0.02610798432386809,-0.006247636124550736,-0.062051626079811156,-0.03120551562023799,0.05385012954606965,0.03400023599724348,0.052280373548257514
ARTN,,0.007160603191276988,-0.03193293175679796,,-0.018462001010261676,-0.018477911719566094,0.0282809657957273,-0.019537318662928897,0.012103981874854787,0.007956578823379986,-0.03614445220297257,0.015013610564584456,0.004932345509840821,-0.004576258705008746
PDGFD,-0.02781309407986118,-0.015488370443058631,-0.00512175004049278,-0.014270858962962072,-0.046720878783540275,-0.01571104655710603,0.1090095944726468,-0.046307907547126104,-0.0012763297695218153,-0.04381243928577148,0.07997806261578239,0.06705087094013279,0.03694830238062828,-0.022319533661441758
EDN1,0.032302437736461465,-0.06354124945516862,-0.005298939944911919,-0.027965444292122967,-0.04135395916418105,-0.04021651734483616,0.028261645234684368,0.017831681686839358,-0.008699153184537994,-0.05417500459678729,0.030865186638619622,-0.01891335958768471,0.0620514469500501,0.011473564325290588
ARPC5,-0.02546155875653188,0.024891828947737997,-0.0028123587213450887,-0.011859921087027804,0.06485148335638087,-0.05063654410293725,0.02736526164417353,-0.015660039905966705,-0.033859503608248145,-0.06654751050754422,0.0018178157318986645,0.027791479089328486,0.005866622776817618,0.07173291513101679
GSTO1,-0.06340466143285797,0.0034342493344737346,0.027998691137899556,0.00023318284831873797,0.05503288779590999,0.12709686516646984,-0.1141472413388556,0.015004201790482322,-0.005395726293909346,0.029029292948890208,-0.020892513028855773,-0.022464667792288884,-0.02165495044673565,0.06370480503498889
PROK2,,,,,,,,,,,-0.01668690640138816,-0.021819907902272118,,
SYK,-0.012604918204292272,0.05674700385170598,0.02822518457361881,0.0007716588743430686,-0.0431756032033116,0.04908398788049597,0.017251160975690093,0.05531081962877013,-0.047674449491345736,0.004035109580564315,0.004582803066820786,-0.03150347986272544,0.04449582825153247,-0.05095399585160227
ST6GAL1,-0.10772822896047429,-0.07939133286781268,0.009382171538149355,-0.00035722173501347474,-0.007981169470082273,-0.0042275124482263225,0.03406627570022772,0.03315143617929326,0.002127253746173561,0.009900185640572374,0.03146032107962654,0.03556216344618018,-0.046653497179582365,-0.07478296166155309
WNT3,-0.02718497062044436,-0.04644361408053283,0.001212806830206641,0.020045433878978086,-0.012223846412784716,-0.05252743171706468,-0.007877452497802495,-0.0023410961423706383,0.061220670987595656,-0.032587967219197045,0.02085877807638439,0.015216176578783453,0.008108575861958012,0.014357146915623257
HSP90B1,0.0488341689196183,-0.03425340150069783,0.024174340873648767,0.008552346170039781,-0.01905707126610174,-0.06563604930286758,0.04973513027627674,-0.054673514446189064,-0.04894989372771269,-0.016150060033273635,-0.02853784200296078,-0.05224358483913787,0.01886261212687405,0.0551079897791992
ZP3,0.018253685720136734,0.11047176589125893,-0.025232548057309043,-0.016344078050534824,0.03324406492508637,-0.02322015015169885,0.07742566730650365,-0.0059468611278449815,-0.009896069594917312,-0.03869143358644719,0.10814507916297146,-0.030878607682069684,0.0778328492078671,0.11218844947103537
ANGPT4,,,-0.018835101402641358,-0.018103148652399464,,,,,,,,,,
NRG2,0.028793571204735063,0.07321993851098277,0.014131895631579742,0.023338442768690647,-0.01788740981919001,-0.013220362408099913,0.07306615059466992,-0.04357166062269816,-0.03538560573084231,0.059976144706597026,0.038851236315703155,-0.021010777506442622,0.05522895659475619,0.05909750219479466
MELTF,0.0414776167800656,0.01856361942358994,0.010942837499330877,0.01029558102216145,0.05538188748870081,-0.04033994170983871,0.006895019542338668,0.006598409220062451,-0.023536637401798264,0.05486209145246601,0.035832727492702,0.01557839759921306,0.03236252509422882,0.0365709372075334
NLGN1,0.00418773274697711,0.028818450619106303,0.03167208474070726,-0.03050061727303708,0.019714095721373105,0.02744371318829281,0.044697556987917164,0.0200197918900968,-0.03182895094697738,-0.06543738183459681,0.027895923009212235,0.04364791854342614,0.014424802643546954,0.059088546008869564
SLIT3,-0.02304917027984826,0.015365868326667465,0.08089647354582126,-0.026176274843335817,0.0218652878214896,0.022110167377182948,-0.05080999149594422,0.09131020478342389,-0.03853362622060425,-0.052718095039996575,0.05669827421852659,0.0018170218404793478,0.02393445195749185,0.018480339412389784
CCL8,,-0.019136888750904763,0.006412096654388532,-0.011749567692921037,0.008842816714472781,0.000421612095828292,-0.023835906455117458,0.006849483197676665,0.015666703209703235,0.028707421366328728,0.03587506412769331,0.010269808857871241,0.02626439638267234,0.148009437637568
S100A4,-0.03371956083457483,0.02296363444219608,-0.00975488347636728,-0.06466114128402378,0.012604462779940035,-0.05592926852297563,0.13640349458339443,-0.036958815485689106,0.035248371240670394,0.09381926401892203,-0.06294130259340991,-0.0017948360071324378,0.07513387719987388,0.10873706482021168
TNFSF13B,0.023198088367482397,-0.07643955695478698,-0.0263089459306071,-0.010665783719784824,-0.011983226241615158,-0.038907932392225106,0.07834372307929842,0.09061023513328777,0.04218445906635549,-0.0034865515318412187,0.01202981709210027,0.027436449864565223,0.006338455938178919,0.0197065741026529
HSPG2,0.0686490168298861,0.002051326222528208,0.020614799359785895,0.051569593012711634,-0.03498245777624049,-0.07670743067234494,0.12877559664335428,-0.04873977538303237,0.013673813955370822,0.040825352430486704,0.022190535048554127,0.031184346245204227,0.03143511634148302,-0.0007943048354081584
FAM3C,0.021725173466868412,0.0881715960345194,0.054879668272342155,-0.005435204947412391,0.0402333145833949,0.03116257692851805,0.12584216406450724,-0.06513939566372982,0.01016459438937856,-0.024867636182768438,0.016849198863869756,0.04259909884744322,0.014238120948031145,0.09414941109444129
FLT3LG,0.06531836702248665,0.03191735568961944,-0.055874033328238384,0.0006562041427292529,0.02357644054095918,-0.02312975367414854,-0.04003536506387548,-0.007555504182937721,0.10181742723107512,-0.002389239779044091,0.12257837092356393,-0.03253922889866593,0.0557845722415351,-0.016778933132631468
A2M,-0.09889475311287545,0.07447529781664909,-0.028987383557690892,0.05586016892211298,-0.07799074463529451,-0.05122406070551901,0.05580449723042647,-0.07820199017935987,0.06623307119630929,-0.004702940807925437,-0.061327078511789555,-0.049499445285506136,0.04250628770996108,0.18354354229484382
