,UKF248,UKF251,UKF259,UKF260,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
PON2,-0.008484935202746235,0.05214721036197311,-0.03151640544743965,-0.05669731626220065,0.029066911215097604,-0.035084200334465715,0.04916696264593858,0.04272616796618307,0.04512970728924397,0.07136012742623633,0.09025067366043758,0.07274004064438004,0.01815105719397581,-0.008876692083011463,-0.03709971523680694,-0.004268314509333342,0.009628262709418866
ICAM5,-0.022703058279429575,0.009170962509982129,-0.028792037301955117,0.017299737092009434,-0.008529066747163996,0.011986070240347146,-0.02361473844449125,0.03547581634506837,,,,,-0.005931094708151036,,0.049867110495017304,0.06691914512028513,-0.07427751029355074
HPX,0.09678026114977843,,-0.011484307182377135,0.03748018862211479,0.04643579515851882,-0.010345739366125773,0.04358108527002318,-0.005459308033101684,0.03408224162063631,0.10448009540368448,0.017298496165377215,0.0849905340975323,-0.012180130413614257,0.03698465337810353,0.014498473544691411,-0.0004113798355332813,-0.0013722430484314374
SFRP2,-0.01667826334076003,,-0.021039151119212497,,0.1037807594454036,0.02204587604898732,-0.024619794970115298,-0.023180358222165253,0.0565115991930778,0.007220925156275625,,-0.01587699790386165,-0.02364012726292001,-0.003778092726801136,-0.02858217676414216,0.050701355895555564,-0.017977033582946066
CFC1,,,,,-0.011075345754871763,,,,,,,,,,,,-0.011702312888727785
CD70,0.014178328358623276,,-0.019054773233225717,,-0.02065939766845501,,-0.028340767252566446,,,,-0.038854653883520066,,-0.043845698266275775,,0.013282263949794445,0.11034962157148956,0.05030375975826549
HP,0.006459217747905134,,-0.013600054593303263,0.049118348288908875,-0.03623034734620467,-0.01810952808267072,,0.03646658248158287,0.10335063466381242,-0.017512437173096296,0.07972990944968834,0.0422748015991533,-0.05046503782149725,-0.03006207881371794,-0.041719318567189384,0.005584568136676719,0.1407465797267025
CXCL2,-0.031210207273780686,0.09969020751073848,-0.014031693220163158,0.027299115859302257,0.06170482031935375,-0.014378044134186661,0.014685016653179096,0.03431957033851625,0.019732306409536982,0.01067631563944724,-0.03526989350430722,,-0.07129169273591997,0.008655989220773791,0.06201369276693558,0.03909185082499496,0.03579918736127397
NPPB,-0.016183926874480867,,0.02239669676670762,,-0.00969802316274604,,,-0.015205860776248125,,,,,-0.03677723016244703,,0.001233366148520389,0.008615247237874612,
CCK,0.02607425998914541,0.010184870819126808,0.007209724578991013,-0.03284857275595926,-0.07414597908721346,0.045112939585186466,,-0.004612970816257224,-0.0259880413076497,,,-0.027917904255590837,-0.02671285237640004,0.00639259781865707,0.03980795207877518,0.026764697110867892,-0.0863376534500731
SEMA6A,-0.009101223536391317,-0.018869739093440235,-0.012770461889400559,-0.003187558204897459,-0.01262676455523656,0.02364416433068362,0.01850376971394435,-0.022378564250099764,-0.06955052271366469,0.0835595890994925,0.04885184775421796,0.02481207729631925,-0.02391755817887533,0.010432129260908623,0.017084895292588338,-0.002306292131633669,-0.03818612167039761
IRAK4,0.025701412484211626,0.012348221146052257,-0.00647266659130608,0.04051496079535859,0.07660639257220783,-0.006973841809666967,0.010805238484268159,-0.017244057183643805,0.07035551280236263,-0.0066831680807893385,0.06076016148063338,0.028537873926334785,-0.021180529835089012,0.03195132151958717,-0.07233508606539461,0.10917159166585555,0.07969614164012528
GSTP1,-0.016928405275804262,0.03444002080409404,-0.006329466107800651,0.090544763229845,-0.00229524194374343,-0.0020131924195034867,-0.02793553249942978,-0.0038849071180369027,-0.011670797948589622,-0.03519823140343063,-0.0012484552859155893,0.02234768442385495,-0.007732532215005234,0.02016683357621335,-0.03859675027559342,0.045468213916915835,0.04295108438275069
VCAM1,0.04619235942099423,0.05900988556227324,-0.033986350149135,0.003938784568251306,0.01851719419058501,-0.044180432510721325,0.010353753573724795,0.044904771021229625,0.0206036719354336,-0.06687450855251324,0.08456473425417128,0.11990600296224618,0.004285699015866728,0.061524342141743335,-0.03492671718850711,0.03455196110158708,0.12646526719815435
NXPH3,-0.012100760239565325,-0.024251220566160605,-0.0037644121699315766,0.030947476808840163,-0.0636089537342865,0.05107027935510272,0.02199462713016803,0.00019334381268505717,0.009975888080943822,0.04386714641488426,0.08585820139732268,0.08718112740222832,0.010092982416272787,0.009835227180580306,-0.04984444460151066,0.05618624537499794,0.0015912688261921794
MTMR4,-0.0029524974788835727,0.051116541296799704,-0.047297417089549085,0.02407580051877279,0.053584266023724535,0.04606086380279739,0.06278179375331074,0.045920339062932046,0.0015773855307301301,-0.10023283976200949,-0.09556119406816191,0.015981514530641044,0.09284153674809538,0.0327731633586912,0.04183310350638957,0.12137168985303427,0.06677539359834694
LAMC2,-0.012702690353860775,,-0.0046260035050479705,,-0.01220872920984473,,0.02901569240379675,,,,0.06882594641694713,,-0.01656760161559989,-0.022694165816301213,-0.01767785513520876,0.17196844779224374,-0.03180255772286444
IL10,-0.02683938847289417,-0.02374585670260811,0.0458990445246158,-0.02006083393632126,0.03955336173826228,,0.0031933089733802984,0.010561825636216748,-0.04757751675606671,0.02456046038303197,-0.062351613260289804,0.017954833092142825,0.04013870253565837,-0.021890702358592282,-0.00027060314462475614,0.08397029724348659,-0.013909218848027762
SEMA4D,0.03844089352475443,-0.02060443348091961,-0.044621662471640525,0.01854741473234221,-0.02100740126166845,-0.033219198011426906,-0.015281816031623877,0.03268261987595172,0.005506309042632345,0.12334737057426268,0.059944812068745364,0.002086484014028664,0.037644263219658386,0.019957985595515156,0.043409563830091584,0.055682820408221353,0.014811980865888814
TRH,0.02652718661445532,,0.005351614497475131,-0.01660045410882658,-0.01427157458539332,,,-0.003961384597715527,-0.00989916628588165,-0.00961177743270245,,,-0.03742353988910186,-0.05016082452139387,0.02605845079631017,-0.00037683231741023293,-0.0617931880606318
SEMA6D,-0.05110557270080308,0.002699133045743365,-0.010895351342973444,-0.025345043472607683,-0.013793987628662113,0.03938437371067884,0.0019667253659189157,0.024433626423187155,0.01764611607436504,-0.03917743307696244,0.07448194428351358,0.018951406667160876,-0.019865505402103027,0.04126549026857076,0.01573878965278624,0.006545479643995914,-0.06670731279369004
CEL,,,,0.02645096663754748,,,,,,-0.055894653276084956,-0.06336828498427052,-0.03100941781059397,0.038979154980148235,0.006079755694475543,0.0860884813684068,-0.00760730247077091,-0.01874850534500288
PDCD1LG2,0.006974651014485947,0.041549074443907805,-0.038314394825501884,0.03569321844251512,-0.0029459193985972207,0.03400445917558734,0.05982814358399452,0.03514333005427675,0.0071056753317329194,0.032870274403750906,-0.006392683514293554,0.015042227133075197,-0.025135652298065674,0.02679895963438149,0.050889636920008176,0.0360308467239246,0.011663216329377358
SPINT1,0.0789551431571748,-0.006253883012639892,-0.045959621298195225,-0.0357815023005607,-0.021209999113435168,-0.01690721424113835,0.0534518116887116,0.08128644532847837,-0.007916824559419233,0.05211993407679172,0.07709397755250474,-0.054579733519717975,0.03176183536692788,0.01760373077437777,0.021387203506867156,0.08293273337644538,0.029795365275578276
CTHRC1,-0.05978523088259782,-0.02486973773698148,-0.03607939099232044,-0.006426467749272915,0.05032109283126893,-0.026875863161978073,0.018889292254990395,-0.024622019578798636,-0.053129344654913736,0.16644115790416317,0.012918606933895042,0.05943549816990807,0.021699294630089645,-0.0005810253585837193,0.0417216011685868,0.054015731395685,-0.012217715362340896
PODXL,-0.009778227279774895,0.04109049351080157,-0.04256474883372986,-0.007192510784375049,0.07811675596784953,0.0038241656658610486,0.00044056478110644526,0.007578061248530234,0.049872017184768,0.04018761056615918,0.025799319944861523,0.04579119060002417,0.0236785451132723,-0.03473930295333221,0.016024061760402115,0.06126677307859081,-0.06008958754389678
JAM3,0.02291280477114257,0.02076133262255238,-0.06507588690504978,0.045020741344017685,0.001826748077504194,-0.009079551685620052,0.07227087326538573,-9.609582526360049e-05,0.032899372572664946,0.06835439573934797,0.07684683687959334,-0.08831974233598215,-0.011624161640625536,0.01178837667180441,0.021584258812492204,0.06474549181004284,-0.06519547291797723
TGFB2,0.046789643980333806,-0.029880313749484824,-0.06033607043939102,0.06370807361715261,0.0463288678766974,0.06368526918700249,0.026698482190919023,0.005613906869861935,-0.008614501166545264,0.027522413932388256,-0.0011998781999110028,-0.009550770868475757,0.011207521041565137,0.05723810722088668,0.040927545218688126,-0.013123329000587445,0.03333263811505462
COL18A1,0.02470395795823495,0.0032312972596872324,-0.0011038126767353065,0.010272140858818913,0.04142519625424562,0.005675792344906318,0.06399347072277572,0.004714977646161498,0.056226328061365065,0.11359900225161387,0.054706826282505616,0.028014029184521564,0.01583329412697545,-0.0027045747603275288,0.029648344720178185,0.012933963713122847,-0.11907502371895923
NODAL,-0.02610047145874832,-0.015967950111976964,0.11429068010627125,-0.02011562417673723,,,,-0.02090461682259871,0.059068732804210114,0.12062367023322931,0.07254021000697292,0.13395746726703114,0.08932321408220957,-0.01875912942736024,-0.020215953210750946,0.07859505727769261,-0.001774733683502519
INHBB,0.023207179760561303,0.006614042824047755,0.022508952780986663,0.05389804729643917,-0.048665774077561764,-0.023291790485399155,0.05974723415300056,-0.008595225458225572,0.0939716177074871,0.00929143457124684,0.019391448104858773,-0.08693178365789042,-0.04023646299204717,0.024650247190296987,0.04934342410000466,0.05886956135486349,0.04500548811712763
LCN1,-0.012702693212017826,,,,,,,,-0.03337008495887104,,,,-0.014716200693901064,,,0.055035566421884306,0.10912217382590332
ARF4,0.06248825161605597,0.04290302905738526,0.006057413170614241,-0.035120343754990624,0.023176785400150206,-0.06438159435171141,0.04756285832577466,-0.03436131491261039,-0.003290099153351519,0.08356222932638065,0.07976959523405754,-0.0020600361400176068,0.04609793992656031,0.02882141749044934,0.06594819420104292,0.057058677575116436,0.04624894763120667
CXCL14,0.03246785590252253,0.03553970844050966,-0.02740022289249542,-0.014494710457819804,0.04934449331484196,-0.039713520098264836,0.003870333370138198,-0.027247504060868528,0.08496059505038661,0.09812669886218038,-0.03467487325946381,0.038172845531215305,-0.023253107090211306,-0.023995553107459624,0.04288600517322616,0.07224141141042585,0.10666169230380784
LIF,-0.029509827301954793,-0.004258260760525007,0.04828500525860872,0.027209697475573627,0.01480463091131991,-0.012265110207012316,-0.014338419805889865,-0.025182729113200724,0.05985147644010643,-0.01209265810350246,-0.05001806059166948,0.003910130086791517,-0.04849859678515696,-0.029079308782376447,-0.008297880052874391,0.06809438465878424,0.1247291016982449
IL17B,,,,,,,0.04092444632906748,,-0.039829754059202596,0.0469738272890885,-0.004721467984017922,,0.012553607967314343,,0.07742059281844954,0.013503374093947518,-0.02522088251447916
MMP1,0.021372715522312104,,,-0.0166004504874854,,,-0.041362765604960085,,0.014859437496492258,0.04925398567993586,,,-0.024255990360270863,,0.023608572399480172,0.09263250535398437,0.06379908452123648
MATN1,-0.016678265613573755,,,,-0.009819822728946428,,-0.0249463039912535,0.0141953577597531,,,0.012974556461014052,,0.036624207501656576,-0.022956245451960962,-0.02592031532853273,-0.017556657859253706,-0.000385732576615781
ADAM28,-0.027222239250755387,-0.053525317794654234,-0.029126469909190583,0.0014836113212801066,-0.030687263380026884,-0.02694850465577991,-0.018264782679225242,-0.02254943562233875,0.08945876175202279,0.028632626699706287,-0.05305003359393439,0.059534104030771466,0.024925569398662896,0.011245755231647935,-0.008731425706430174,-0.015735072388085157,-0.029190096384076367
TCN2,-0.0418316190861211,0.05709598944749578,-0.040883316239594104,-0.017917324784810947,-0.0032502184553798784,0.05581464280345878,0.00411748153767135,-0.007960628091992515,-0.025158390224192057,-0.05960239199316679,0.0888237204810134,0.04688647947809884,0.05439275156383929,-0.017681132517574444,0.0698300612683508,0.0733481000659731,-0.017236762588272597
THPO,-0.021732470663523382,,-0.02098112552260537,,-0.020159670268712494,0.03156760882640023,,-0.012380856206021137,,-0.05533525090635612,0.0983859580776907,-0.023136885938784546,,,0.04449667487737322,-0.005134601157656572,0.024205905110807727
CUBN,0.0010960414702436015,-0.019443502316349615,0.03938326957944839,-0.031837375871050885,-0.028633432775819152,0.12290988368916395,0.04613866728457384,-0.036214128614716005,-0.005702321439047865,0.04212673935498131,0.07531592927385151,0.06511553952208302,0.026050630878779547,-0.05368831371520314,0.024238736954292874,0.13226140526612581,0.06731925306963125
TIMP3,0.03158668354680885,0.0709818276955785,0.016168394693993435,0.017711688683293345,-0.04585520982721282,-0.04597558492392513,-0.007728457273453687,0.024845476539846482,0.011825322537055004,0.05076884486770468,0.12482763486368673,-0.0437796997338946,0.05109076354380227,0.024076577155264293,0.02600358946367137,0.07635020429696356,0.02702444834999696
PIGF,-0.009683034924759058,0.05413109340050965,-0.01618682333106783,0.007924306042336208,0.007193722812614107,-0.024135118879952244,0.008025783142482455,0.0065471884375561265,-0.0339021390125842,0.03337914730707381,0.09418613842146487,0.0223166619882865,-0.005863705769467711,-0.027644124419885577,0.0014185599141949183,0.09383675373044385,0.061787266304521325
CRH,-0.014882717461573675,-0.020039735285676413,-0.020836776966485716,-0.016869083537759906,0.002992279064635548,0.02577787899242111,,-0.016933822409883288,,,,,-0.021985244342978476,-0.02454959358833948,0.07849177841106389,-0.0018083892149655348,0.08966884008151013
BDNF,0.05063432364546354,-0.01792672313082253,-0.044440822671345914,0.016246136701626366,0.04005117310261902,0.03682418030044953,-0.016852454230110062,-0.013944023950069261,-0.030665645579161415,0.06378799571498867,,,0.01696978057378247,-0.04918395530358825,0.07796820585398752,0.1484477440811371,-0.04207091586168018
CCL5,0.02269144605751344,0.0033351745824528275,0.0046610130601633,0.09900992632534844,0.005158043443844486,-0.021860073856429133,6.498917113062334e-05,-0.016796120310620524,0.030637834414956912,0.01098074237501117,-0.020548256170117518,-0.06455914221017285,0.01276241921837837,0.023976584883993457,-0.027942407971125724,0.03619277900973869,-0.007537090077198414
GAD1,0.0681811426932513,0.032521714818098846,-0.014716675508008408,-0.016196603139704033,-0.02818125158991118,-0.0016953587916394845,-0.01588360619923309,-0.022727443452405034,0.08549535876380612,-0.0963177401680612,-0.015319083792054912,0.13753070954868052,0.016721809699907973,-0.005634119923397821,0.035497537674089384,0.08365427650536035,-0.025319501134838444
COL14A1,-0.030100142819470408,0.026775136815000298,-0.013126745897645656,0.04906970984660424,-0.008508567526961046,-0.01671775947897756,-0.03807950435072534,0.0923578347852676,0.039440688222311004,0.09264642418128426,0.05894565828727116,0.011866109661441304,-0.012525581085454675,-0.04573092442610827,0.04326905298231903,0.12983721449378466,0.06533137424593832
HLA-A,-0.033330469428448896,-0.03420044692661812,0.035700025336435154,0.02073518141232518,0.004488393314770759,-0.004505585463229859,-0.06598719546952778,0.009241067753906027,-0.05218855538405148,0.02591348633562106,0.04771174297675179,0.004626616296205489,-0.029819505052856306,0.02410280295823274,0.0361198610243551,0.037066088970714034,-0.02604643050566815
CD5L,-0.014882715739756625,0.039079818297990315,,,,,,,,,,-0.02641011948998273,,,,,
FGF18,-0.013466167782555149,,-0.01655466347766219,0.13833527242139412,-0.010522326924849416,,-0.010388054164239711,,,,,,0.16148721315225972,,-0.03147210738910451,-0.022273279132435726,0.0841597680436669
