,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
SEMA3E,0.020872539271463368,0.030386055162613727,-0.02166511944334587,-0.00557439184276788,0.0028778353457287516,0.00013677062723298135,-0.005620145024956674,0.009585136422050687,0.0281434994109449,-0.05356682063976135,-0.00872142297694832,0.10402581018462982,-0.04464819726177363,0.022577827625515363,-0.06815144793880056,-0.012017388940100366,0.0016884698183355692,-0.06301167723930644,-0.05953094047115794,-0.0006549927713035891,0.02939665263553598
FGF3,,,,,,,,,,,,,,,,0.011214522603161643,,0.04046513767503639,,,
ADAM9,-0.04596517104634551,-0.05321105119234461,-0.08898818036675515,-0.00036678865099428094,0.07739691744213383,-0.016714677544959762,-0.23634396196248755,-0.11347742492335355,-0.019211100309137454,0.05995009421264546,0.04732498818702995,-0.11180301832855183,0.02718614480569729,0.09862491925366794,0.04559240672331209,0.01628677413601592,-0.006210150337044585,-0.007565511064359385,0.11197064543858322,-0.12234385870243605,0.10031885661587177
ASIP,0.10168019249346555,,,-0.013725420758423125,-0.02074329283868733,,,0.00017629258733425188,0.007072992193306087,0.06647278451070357,0.013411241257050626,-0.0007223238940610136,0.10641193239739828,-0.0937136718460422,-0.012340773066002958,0.10079980615491455,0.03943254212901793,-0.03923609388389536,-0.049499858934524604,-0.06624970837767592,
IBSP,,-0.013172001439295445,,-0.016269793290538095,-0.024741484362008438,0.010874972008334026,-0.07333633465041568,,,0.1608026418097651,0.07398309519307276,0.017991663471644725,-0.04577811320729384,0.1439704874077523,-0.0918204896160335,0.006005268301732625,0.03362276878540145,-0.004637678471308804,,-0.019422677893534215,
MMP12,,-0.025011371486453975,,,,,,,,,0.004148559261886265,,,,,,,-0.012420916001472897,,,
FAT4,0.01280219498531176,0.05775126899747431,0.028317858296055588,-0.024431228473320042,-0.015940567795617637,0.020662418463539913,-0.03248101495538234,0.03312601649540637,-0.03469409947802992,0.015423954905742018,0.0315062309624541,0.025368420313631734,0.04099664719212917,0.02436026668408026,-0.019971050532664732,-0.04230601200784799,0.04738049220009553,-0.057905867654290726,-0.08578620184345151,0.010408727509128838,0.07449194352095076
MDK,-0.027214768388431246,-0.050226028696102695,0.07631864996032725,-0.012133120988750488,0.08571194079279837,-0.09664397980951611,-0.29477239503512115,-0.1367908452529766,0.06829584311577633,0.1333905934870775,0.09741652429186669,-0.13374082466169646,-0.05422610304002158,0.03749343601056464,-0.08410832665739133,0.07469774205013106,-0.049214442165130615,-0.057449859819036345,-0.011989575901090191,-0.14029618387551523,0.0076550907319893535
BMP5,,,,-0.022508624403194094,,,,,,,,,-0.03875652271305678,,,-0.018744893947630476,,0.0594955798382978,,-0.014747857728578694,
CAMP,,,-0.02221810370166878,-0.015780739588782126,0.05061290020941566,,,,,,,,,,,-0.0005342322330135437,,0.02268875564836754,,-0.03426415880492474,
HSPA1A,0.015115446903969269,-0.017606444511269713,-0.021280558598483847,-0.03543924273439268,-0.0053906127792764215,-0.018953195297891568,-0.18875601339576986,-0.0764357429653605,-0.03919876493275811,0.03232221759370022,-0.14408277449104667,0.08635306275179185,0.012747679882340003,-0.011311776094059919,-0.007987563648481794,-0.03554089688632236,0.06856269824925652,-0.06606044886703835,0.04322779779668478,-0.02446764253187854,0.05603165097979763
SOST,,0.025784002811574773,,,,,,,,,,-0.04368302884705363,,0.11844185217056909,,,,,,,
SEMA3F,-0.04934191935589802,-0.03944371928020681,-0.020328074019427392,0.0023700486244844447,-0.027495965471943492,-0.008697999847703607,-0.08102495198147065,-0.014129000273777849,0.002051605053300399,0.04204147375004191,0.1237471737829341,-0.004563997487056245,-0.03377262614886503,0.07746752139901089,-0.06072085225622254,0.057678826727088545,0.0780321264974289,-0.057608046388468725,,0.07082657795738026,
ARF6,0.025535445746517955,0.0054511859133770475,0.0022326395780623513,-0.026266682758539776,0.028181559465777477,-0.033986527610514634,0.005479173146873724,-0.0575395327691277,-0.002362672102478432,0.059137260349258126,0.006732099251007515,-0.02277475510320317,0.05069634640821105,-0.05787098260624476,0.0011444996318914309,0.02669953622365342,-0.0012588710381086434,-0.044365799686947364,0.06159913921565909,-0.12010239179772837,0.025058173991622718
IL6,-0.03233361251436357,0.004227306855385793,0.05004313511556814,0.01884413635770429,-0.035147855139309875,0.036514873339839854,-0.08624307813275192,-0.04349168251241992,,0.04136035890179549,0.06102338372349615,-0.028210209356377348,0.14547733000131505,-0.06147291560398145,,-0.04632371794665833,,-0.032214816204391795,0.06898165587823087,-0.15505736694605934,
CALM1,-0.06384245976148836,0.004916734403834066,-0.038916044276369535,-0.017933879930407088,0.07261340292458728,0.11147920497961426,0.3236147051483634,0.07679377705806119,0.10229892112964685,-0.1077940903998773,0.07986693413682827,0.20725383645258053,0.028217435001093027,-0.07222633892091518,0.07182780014300427,0.0004772369277107501,0.01048229396777416,0.013503954234087377,-0.10846614399637707,0.24298860822660504,-0.029860463660011577
VIP,,-0.0032879182218629567,-0.03680338990772041,-0.023266608479390258,-0.010409504143912725,0.034416950778839606,0.14065668262232003,0.025387173978369527,0.03136552428031931,-0.11739917876173986,,0.07438040214080231,0.010286761995591216,,,,,,-0.024571613575758506,0.06275597479412366,0.08962462884035413
NMB,-0.018019536023201017,0.03976544804914026,0.05032549844613951,0.006210384528316607,0.03648884558100426,-0.07059929318876021,-0.2157607965394728,-0.05955864420616049,0.0014662274331526284,0.017046610303363244,-0.07388576123367599,-0.12174243810119353,-0.03025048127635997,-0.03733798989094394,0.0650592375705644,-0.04137273418193967,0.1446244570528074,-0.0072030674919852065,0.10890789828948727,-0.14818629404880787,0.05207421248811761
CCL26,-0.009557283048444607,0.010063115067228174,-0.02318857076217224,-0.022545919919132608,-0.022369015076652392,0.016843996784528463,-0.08684844438682914,-0.0068747801064409425,,,-0.062375999455584086,-0.01153764767461174,-0.0008665340486798108,0.03989849058107288,-0.05968200280722984,-0.025154228048496905,0.012372708999674567,-0.022110739336158,,-0.007959373579345435,
FBLN1,0.09575755688074218,-0.06921978908558839,0.024921939346542056,0.051011294268247555,-0.009380419437024954,-0.025804105686032214,-0.10524812163650228,-0.008247603942872947,0.0016742210267600118,0.04603308794724321,0.01482294137249351,0.06711491703049124,0.028210222327268594,0.014655184904246249,0.035250344869401186,0.046657995691289346,0.0111185741467474,-0.017095916126886847,0.07228819917437533,-0.04410181667674309,0.00018059580195274962
SAA1,0.04621854460409915,0.016481380544862808,,-0.005024017292482585,-0.06903347652033955,,-0.12879000981253524,-0.039200805928764425,-0.030793516603518745,0.00279914769247148,0.025300598313944555,,0.05801595211308357,-0.058867951241766296,0.0129801016400036,0.0259412135421458,-0.01638271370702847,-0.06549065594265412,,-0.008293948128964413,
MICB,-0.02149527563831746,0.029457264864038466,-0.012691226796953347,0.016982899376973178,0.041906706237240285,0.00962752417767701,-0.08885205872275506,0.008158649156960037,-0.043172445379495564,0.0007057395665598813,-0.03602779499325808,-0.028506330011013888,-0.025277131096234133,0.05030254466396434,-0.008758938703630233,-0.02950816874483443,0.020166622860838885,-0.010997197004883191,,0.004827539297074099,-0.014678308679519523
MMP13,,-0.029593638229010708,,,,-0.0073049343171255315,,,,,0.00546202141891567,-0.03022664697091556,0.046322419661996295,0.2755056682243104,0.04455266848699398,,,,,,
F13A1,-0.03701784747180924,-0.04407199223632117,0.05154254058109972,-0.0017957879857777945,-0.055281187779160045,-0.016085473348637306,-0.08193105388384886,-0.04997946537492778,-0.01938098999656594,0.0857331933684876,0.13095655673691786,0.03245379066571472,0.02908898673399687,,-0.015090357748207791,-0.014049079535216127,-0.0012105605308482244,-0.08833425627936525,,-0.03969622652455249,0.00501465077684776
CXCL11,-0.075859726761598,0.01334834267003543,0.04308353339289755,0.06360614125893248,-0.01884213193886834,0.016712739624856802,-0.1183914907748698,-0.04681272604371316,-0.024172986081548883,0.04567970427809235,,-0.01701759471949147,,-0.030563103263698627,,,,,,0.016589770617805085,
COL5A2,-0.11245866652203614,-0.0755110937471292,-0.032877121952461466,0.000314538719192692,-0.03668580586168036,-0.09449016499060554,-0.24751557869720742,-0.07243274063676587,-0.018021397967448873,0.025037053949345304,-0.08206386429009382,-0.13883897321214325,-0.04913976377047728,0.06863810898303317,-0.022720669155020017,0.028741096560378623,-0.07819088347408212,-0.08025963406368906,0.09491814281770626,-0.030438336741136433,0.05670949624229582
EFNA5,-0.011537613157767223,-0.045048362828908305,-0.02718775990426367,-0.03363149169190629,-0.046033627006611795,0.06756228941476534,0.1253454261934465,0.10220487004914776,-0.0147613544402424,-0.04139557261286127,0.04424553646185086,0.029126000297811677,0.07578327061062576,0.05735744888748768,-0.05581616885806519,0.06720168447650161,0.026812650530971552,0.02031899356074997,0.002501071798029311,0.10235511133023106,-0.058457718738792366
AREG,,-0.054808279529036975,-0.01911898988151113,-0.03417434516643493,-0.008554209086750135,,0.12204963385932988,-0.032695207752742705,,0.004420295470758627,0.06251394250383824,,,,,-0.0020340653043854125,5.271445513874321e-07,-0.0129076732440567,0.037418424291185054,-0.07772441741639773,
EDIL3,0.12874329613119984,-0.05765878036094358,-0.014878354826218592,-0.02462219855208176,0.03849675086870125,0.07461012266589337,0.10775888175789283,0.08009168740401376,0.06293049534894857,0.07529593028009078,-0.08692502410845916,0.10350198702562431,0.05505316450239453,0.04548129851381839,0.031123195913313414,0.03530325253093099,0.046006147487895124,-0.01743858267797634,-0.02163781556447579,0.1616462119355983,0.13532928840684508
CD86,0.061875823737336924,-0.03812343965933964,0.02068829916166715,0.01257154016082402,-0.0344324217672207,0.014314654892538034,-0.18209977177832476,-0.054283864179670835,-0.02517104679839176,0.055437623523051836,0.04648564721872922,-0.037309975227514454,-0.01689176317874776,0.027199743369571705,0.006773219033209747,0.06881182239727424,-0.013883345783121998,-0.01611845366335351,0.07387136479111787,0.022626697091061614,0.039869463862940886
AHSG,,,,,-0.02197258625643979,,,,,,,,-0.03593935689103567,,,-0.015241799107448998,,,,,
WNT9B,,,,-0.013520161854332741,,,,0.0580963386469899,0.024277286502603457,,,,,,,,,,,,
HRAS,-0.020613983386146083,0.009776009487812215,0.09918098108053355,0.015473401803746666,-0.006089191071588481,0.049970325522566965,0.15320043877754988,0.05421966202584189,0.035172351581206004,0.00832115610924586,-0.01029591046419194,0.05000874415626428,0.05411971338930282,0.000950350764406031,-0.07509734814466303,0.0014062512522487578,-0.0358406588666822,0.03278791982985968,0.09212412220638835,0.07409392589116924,0.007686019668420275
C1QTNF5,-0.039872913877158425,,,,,,,,,,,,,-0.012328704893461905,-0.0460430273901905,0.02313188358245583,-0.039975646894495356,0.01055894172718241,0.08307271523148228,-0.015968154850669682,
RLN1,0.03393832726090559,-0.02576671888869424,,,,,-0.011977847609801036,,-0.009483560018733808,,,,,,,-0.01704021843525011,-0.01623686123425501,,,,
COL4A1,-0.15073471704648828,-0.06417241715403255,-0.058894208723645945,-0.010393190454262046,-0.03199593352271158,-0.03786817852000484,-0.22015831252833606,-0.13371018844538554,-0.006554754460463276,0.07897654946551953,0.15667248392484387,-0.09710210465655861,-0.008492864551760597,-0.00037327428499878303,-0.010506453988085442,0.040260868700400645,0.021675975474103423,-0.07161824175431566,0.07504380391706787,0.07788307986091088,-0.061481270172317706
CCL3,0.025134510768942006,-0.011388836700693251,0.038927803888920594,0.0074670600959746885,-0.05625653077179415,-0.08833642934856975,-0.09381929574386702,-0.053894869394574545,0.014219150154920783,0.06763999645350821,0.07044897926568783,-0.058270810769910496,0.005464344069816552,0.024275567569397638,-0.042544136391867424,-0.0154397674796149,0.023193362050236647,-0.05252381922154771,-0.08604228121646498,-0.018256870911941434,-0.0384242351028648
BGN,-0.03937748741046852,-0.02754554884884589,-0.028418530855738453,-0.034298777735404955,0.014095511794892603,-0.051866455778520275,-0.14475325094550354,0.05443771379849352,0.03612005234319219,0.06415757342031403,-0.09980167836179904,-0.052461409621840906,-0.06541246034824125,0.01368403980260753,-0.09002799642545815,0.015358743363122795,0.010862672441624546,-0.0344371813724952,0.05029791501903408,0.04423789687713168,0.08988402515797152
RETN,,-0.03473118058400758,-0.021885475192820907,-0.016682172088615208,-0.024750271063985637,,,,-0.029602126075858683,0.01005744743511564,0.03861224379467839,,0.055090648027053664,-0.0193783648187914,,-0.02871928117202726,,-0.015627056756441087,,-0.06881748795260206,
S100A9,0.04189678502090267,-0.0011097707187048128,-0.019732204020800233,0.029076285244758096,-0.02994675419344018,-0.05905985893005086,-0.19429322336256452,-0.07077779255059732,0.04945496416031321,0.12283130759683908,0.12046138908080872,0.01191167978532776,0.07128931467666925,0.12559428965474,-0.009593032580493481,0.003490484484264694,-0.0049548237480787965,-0.07088656406607423,-0.027246187523877606,-0.13555591739147768,-0.09093430173911417
HCRT,-0.04568112880346207,,-0.01837915565171327,0.027094568352765015,0.008402354354643485,-0.03230373665002341,-0.0061206481380249875,-0.03321237989059921,0.007120735853675066,-0.008760264305838712,,-0.012871830296846598,-0.008174249062052797,0.16397166751244535,-0.061467063720343385,-0.015535990488223204,-0.024364280608509356,0.006821811545486142,0.10709529996613984,-0.0489671189708147,-0.005623990462045243
FADD,-0.014811283230237567,2.1111030976551736e-05,0.011629314091097095,0.007897824196723736,0.033806756216211764,-0.002184361920805338,-0.20222334052982002,-0.0393294352045363,-0.05114119568956277,0.04379852276978275,0.07160157010741369,-0.014173637882306857,0.0617668485805013,0.015596687791298492,0.04256966475196481,0.050397433728212426,-0.05297248906854431,-0.020163494623698753,0.10733952827808217,0.027295992190731675,-0.04053369117511359
ACTR2,-0.014517982875732565,-0.05755288760375891,-0.003732486097483589,-0.007859548632018909,-0.05019199609626827,-0.0204539789347316,-0.0006721492578181812,-0.03505003854219857,0.032623280889261794,-0.023348987076663334,0.08854112454671148,0.012868272242758187,0.040139908928918284,-0.05715623542294188,0.04935733741421557,-0.03051340802045045,0.012703781833376896,0.010884888130155711,0.07148690204444037,0.10405719983511393,-0.01909278093218131
BMP2,-0.017649231402853186,-0.01404086417900443,-0.014163006902420535,0.0015765318341781208,0.024388150840741557,-0.074129726963595,-0.08920105136898765,0.0008603451150942336,-0.0018452891240690475,0.04452936418884081,0.00957035914438307,0.006455316223129632,-0.03458926806770221,-0.023876601074654273,0.013736285586272006,-0.020983360971994314,-0.026325279514291124,0.022923259381571887,-0.0785901673286407,-0.04185990902160316,0.0750820676030267
PDYN,,0.025297989512315412,0.01665385247152567,-0.05991702413772539,0.06945754200347493,0.10346319703225401,0.31285900590082866,0.1596895137731283,0.00791944113317154,-0.04374289971711236,,0.04796224095343926,,,,-0.0176523661810188,,-0.007796785303364285,-0.0863380853123276,0.10882979327765371,-0.06035459204646094
CD55,-0.019698574180937775,-0.023270739928024774,0.09386211119245723,-0.057914312242193275,-0.0020515871029184274,0.06587997908345104,-0.03226887601389899,0.04484548103225189,0.039810985371021256,0.05984098510887692,0.08372275693581395,0.007324858145571088,0.12901932230684007,-0.005275203002151674,0.04173197365302312,0.01888076978548705,0.028953178857021738,-0.01489033898935592,-0.061393760120290304,0.09298554988428014,0.08490911936020912
OSTN,,,,0.0338285897168382,0.008206360988018592,,0.04947752068345442,0.006377365963009906,0.08305072361280277,,,,,,,,-0.015765291516364098,,,0.025298418112040828,
PDX1,,,,,,-0.002134232329208818,,0.005239994530179242,,,,,,,,0.005389303603721569,,-0.0408870186094357,,,
CD6,0.05148821466439876,0.024023010009096873,-0.007059670223132571,-0.0276373671460513,0.017702986455966567,0.0034844535199556226,0.04486737895408352,-0.04064997315388412,0.1308521762823222,-0.014352349120129285,0.0028159283564197376,-0.021447846785466396,0.10853832845098861,0.22266028759929987,0.07971464355699716,,0.01869146290526548,0.0035946018804799054,,-0.009489065889202281,
IL16,0.021727402276981063,-0.03316770057435801,0.04509513583127894,-0.011293936172902553,0.07110295681377331,0.013870123556537195,-0.09046841201799774,0.0008207038194196223,0.03927092769032144,0.053994030981166015,0.06159940549589474,-0.020204594405845214,-0.016045329764938738,0.04962892818208624,-0.08514426708380311,-0.029582086025346933,-0.012137992883609566,-0.011780181646245325,,0.00989813697019485,0.10827062675323398
LAMA5,-0.03052332196270883,0.04730610320188333,-0.01855268744921578,-0.017118101641716257,-0.034204014314575905,-0.026389442795427404,-0.11869216227929417,-0.06998853296531601,0.004785369458741738,0.04150948799086802,0.02322081330315919,-0.1081157427129604,-0.03368019404210529,-0.004769229205691096,-0.060604425953833,0.0356079010662875,-0.051289391860081426,-0.04162434124414359,0.07357961086960155,-0.03210550104724455,0.026814036564535227
RGMB,0.03620596582818275,-4.35058490588011e-05,-0.006254326309151941,0.016531138209868703,-0.053795580656478575,0.034479050774520285,-0.10241707655793297,-0.01104037900086837,0.03402886693989715,-0.02679613167826716,0.022200140673044915,0.05540844310599391,0.021025501186478696,-0.012221619769696771,0.11353980371565812,-0.029627873486527557,0.033101993934167545,-0.013062732784028955,0.11273227656593589,0.011361391970016262,0.08910230909216327
INSL5,-0.023832325146612418,,,-0.01093859553811871,-0.013974024247355539,,-0.05670405170364642,0.05602929936403616,0.022272601962831862,,,,0.001121340466887407,0.031169424198844598,-0.007165702991576042,,,,,,
IL12A,-0.015669385235926796,-0.019744208830958867,0.010914620014933528,-0.008768199224854563,-0.022499792283481163,-0.047315355779256586,-0.11759181720436979,0.006666604659972349,-0.035292333532939694,0.05537656879819313,,0.006722581868907726,0.155446778399352,-0.009732800946040393,,0.10710369454083217,0.009698857624230528,-0.014268060514933857,0.007569694462846898,-0.07231240067992727,-0.008446701973643604
S100A8,-0.0020253513528977617,0.00466635887358488,-0.002329573271355488,0.07635244159388536,-0.04314447296668936,-0.0818909084930938,-0.2333537671800628,-0.15207504459720153,-0.028507293151161236,0.10158906051453702,0.02227648967450029,-0.05743443548686685,0.07242893375031202,0.03212506584625532,-0.036023475547108774,0.0021963104691033962,-0.06667557615129717,-0.05133660531997095,-0.09127506868314514,-0.12853449281203944,0.012184382485778316
TAC3,,0.004445261823517212,-0.018933258801587145,-0.028794472709468145,-0.0072511173501790096,0.036267205254666104,0.2745597535878084,0.046932159082749385,-0.010552777905072528,-0.07444865858899082,,0.189229395685368,,,,0.051782544766964846,,0.008554738887636465,-0.07156110847678883,0.08468488641286051,0.03470443776185367
TAC4,,-0.02308241390555575,,-0.014798656281023429,,-0.019109853333806645,-0.0798499666789568,,,,,,,-0.06408797113475719,-0.04642319590431813,,,,,,
MFAP5,-0.012889393244916251,-0.027217366187691248,0.055805689517786514,,,,,,0.036394077134956494,-0.03246446874317171,-0.009513381121733664,,-0.03545054109135123,0.03870045585981659,0.04499982709264091,0.05045123025782913,-0.019904588747286872,-0.009751089910698231,0.18004230123324672,-0.07135263052389748,
CXCL16,-0.04678307954813829,-0.028249238603441407,0.03161506320060593,-0.0037078937007939323,0.013232167840372221,-0.0408018812317419,-0.22872234228005567,-0.054378085887788134,-0.041956391062776335,-0.0017783964019377823,0.06672659482475388,0.006893545671256069,0.04202487993188925,0.03936561802108296,0.014099615584845375,-0.042458061187302,0.07193262879165353,0.012451860669878547,-0.008513412912884176,-0.07533408647160308,0.05411610252067502
AGRN,-0.08911687547443538,-0.09091821920877297,0.0007884672682580996,-0.0007702095002610401,0.0009840725494883117,-0.09090215302845811,-0.23583663412816075,-0.06365992993113,0.039140521261492665,0.07596358577279964,0.0839828004313881,-0.08396879372928924,-0.04758266250175924,-0.00469218594056291,-0.037796675522293946,-0.016907929380342628,-0.03520778046936222,-0.04175238400577601,-0.054951058660865734,-0.05298456320175369,0.0026516364390564632
COL4A6,0.009388666730236318,0.0069870183444676,-0.01226622954311516,-0.018454749840365395,0.013456848764803379,,-0.09455532553351732,-0.05136972467670221,0.016677127692488004,,,-0.01161748955339828,-0.05321043188006432,0.08874194469255647,-0.04340385136496202,-0.03760516253974673,-0.046331587034272786,-0.022564055242611764,0.0957373925231175,0.010362626144224204,
FST,,0.006711643014151482,-0.0371354601329432,-0.030212820875685605,0.0018150926690487588,-0.04415454013606491,-0.028292008590669642,-0.030360228948343136,0.006289842036717195,0.008930229732829746,-0.012630513090982324,,0.047134987855914044,-0.06500966816218413,0.023214981650338237,0.061720344781311665,-0.07995356618400488,-0.06471778672163103,0.009204591188446158,-0.11084003332135389,
MEGF10,0.06329609097166042,0.01927213071467442,-0.015609282584994605,0.0409550580853295,0.007304820793412602,-0.01660350162934346,-0.0558354636435283,-0.010151712279511732,0.01034933157867729,0.11097483794485336,0.002716198198040319,0.06912842202607962,0.04182868900988361,-0.04732070049510061,-0.011331722628179105,0.021565154833629814,0.008603474504319666,0.04272529250863085,0.07292510347631023,0.1790315918979598,0.008061272232266775
C1QB,0.011245278065067988,-0.06895306735591307,-0.004551466853125817,0.045225717523374016,0.04026882588542032,-0.08486666903281646,-0.3177171522543367,-0.09007754308810624,0.0024115142151007714,0.0990449350350709,0.153055974966421,-0.06004444483977456,0.08604783571810992,0.09897952334967562,-0.0012192729087204229,0.011039423983561718,-0.010009312971806702,-0.06204146270843712,0.02051150366305066,0.02742317459432903,-0.006803358289282474
HLA-B,-0.13056493152188967,-0.020802201007475398,-0.006945247323848445,0.028177025515038215,-0.04133484412921237,-0.03403002648187038,-0.305096822229923,0.015268692363632966,-0.0842603550607696,0.12069378129478568,0.02075725016646446,-0.11624272268312169,0.07813158882795272,0.04081120420071277,-0.027607035508963096,0.044290243953322914,0.01665672882879549,-0.06398854489917147,0.07731735380810953,0.013868560882509803,0.025750579201654137
PDGFA,0.05344481801558889,0.017028282826467473,-0.016825205076229473,-0.048779784044226865,-0.02650235287656186,-0.016243382277267123,-0.03547902088811017,-0.01219705671211145,0.00415827570652888,0.024369490996498683,-0.0020004199533535,-0.09078723237348142,-0.024315586133901026,0.005013503329358109,0.03825761714634069,-0.03330909667098312,0.060099298476902076,-0.006890730205570982,0.010769665507601936,0.13449754879568426,0.12103751174734939
LAMA3,,0.0101752439934144,0.011418390966238446,0.053206973585299897,0.0067645105151060555,0.05774471601508459,0.07657080906738561,-0.026988326190914264,0.01910092823342682,0.01948803257435108,0.010171377682704893,0.021523159263637764,,0.06807166792025415,-0.029225949766510082,-0.013415303691390011,0.0251432104770513,-0.014424931384980333,,0.0008797928012462037,
DKK1,-0.02455505466753183,-0.026803948514253044,,,0.00040990744673280536,-0.011198527832369805,0.14801102373375105,-0.03163335245609221,-0.03684726293995127,-0.015822098470887596,,,0.028349224094409296,0.24794780125614838,-0.008024960563834938,0.009940857233403948,-0.03259735125964879,0.00746787420706487,,-0.16337011874056265,-0.059682525684767174
INHBA,-0.030632408677177342,0.03256254815684847,-0.02188547201196362,-0.01044495893932992,-0.03751032791976728,0.03174387572377856,0.2589277733607267,0.06401009727991536,-0.03077310718965396,-0.008381111334103245,-0.021037994285997782,-0.023531401458159996,0.05048850948248216,0.04299639912913481,0.00978786553909636,-0.027679369192826507,-0.005452126435297619,-0.05728669045034596,-0.01906803065283808,0.008298937350716898,-0.0022824505931451546
IL7,-0.03652347031475003,0.047764467324195356,0.0035950207359195423,0.0038081948853295098,-0.02717287176518496,,-0.04871014554374343,0.03983996339043415,-0.006344220095320122,-0.03719777168220754,-0.0022444428893823153,-0.00368317197035604,-0.01639018183131479,-0.0352746943614144,-0.022765244159645176,0.0239898092313338,-0.029444800099902836,0.07371085313701724,,-0.00942507529737629,
FABP5,-0.010648972927243266,-0.013223743909277323,-0.027730103797175186,-0.011598146655010957,-0.031241274980693238,-0.11269272808944866,-0.1582855988102257,-0.021969001321533094,0.021718089829934145,0.10585660193108697,0.13961119292816085,-0.15070814551932507,0.010392091591442073,0.076443433625263,0.1807768463823276,-0.005124343792567316,-0.035014297220637786,0.04838948477763259,0.03264793973007353,-0.09610524858704018,0.015636958824192342
CCL4,0.08140899947034079,-0.06940274525362285,-0.033705042116357456,0.005798527134341581,-0.06863608894774571,-0.08334073611670187,-0.14181897451904873,-0.0541138544187522,-0.03990124842754229,0.10469739290563349,0.1363562721736129,-0.06426643866437957,0.006049077304288945,0.06588502725595158,0.051989182265404686,-0.017187928416902823,0.03035138093611482,-0.0176410352390898,-0.0538234021100194,0.003515628166539609,-0.01540497421265589
FBN1,-0.03858557884800048,-0.06528369226818496,-0.00784577931741459,0.005314820702377898,-0.030481414141580135,-0.05597053364595555,-0.12198297269803335,-0.025870952382848485,0.017831250302643327,0.030372590364810048,0.035472836269810355,-0.06539688340206813,0.002473333064806835,0.01788554237724959,-0.08392029269201322,0.011932370045702774,0.01957300226638653,-0.057655878182738124,0.07476974697114767,-0.04276182135455373,0.07144055635000769
TCTN1,-0.008809301314530962,0.0036199723056352857,0.009054404556045942,-0.04734428051140572,-0.04539802441474241,0.021337238049032845,-0.22471303987867822,-0.017022164896726425,-0.10570971012706502,0.0638193045355938,0.06971010352736948,-0.030817471025553274,0.07956342649324581,0.016750071321439415,0.0023223572363833267,0.017446440113955627,-0.030636501090471974,-0.04580497799840121,-0.04576244363182147,0.021173034207138845,0.046982591544895626
NCR3LG1,0.10289118676395792,,,,,,,,,,,,,,,-0.02019923080230296,-0.048041220615512435,-0.029010341560379554,,0.09917608682319926,
BMP7,-0.06087780519512623,-0.009774507907588948,-0.02659414170241952,0.017139989330909995,0.051034511924342885,-0.041852629566874536,-0.20951130544394098,-0.08248245176991867,-0.031419945861308106,-0.0008899506609939911,-0.03215507823594446,-0.06300718297617915,0.040071613762398504,-0.09903645352522847,-0.06056335336114959,0.03098662364365976,-0.0038613649213261967,0.006868659480535392,0.029832458485581508,0.06516877888974093,-0.010357935436833937
NLGN2,-0.025960818054091277,-0.008881896706932636,0.0018525000303596592,0.02148200107233122,0.007136501672563787,-0.06505858711030442,0.030200004189850277,0.03046141598927746,0.06403640857342993,0.031684285524168104,0.01736702272970376,0.057123621590006016,0.06906535151255341,-0.04226677583837726,0.020034912839443086,-0.0036973758363063043,0.01301332470351848,-0.0027803408407403966,0.05397751763378853,0.029898304840120786,0.11072599734745565
CCL25,-0.023832322000328535,-0.03252824581595008,,-0.023016435345295995,,,-0.06886080331147178,,,,,-0.059469559875948756,-0.016241706097061465,,,0.0328447577809507,,0.010327118902094342,,0.0029443886661122136,
NPNT,-0.014132914703357681,0.0016357595702524515,0.01361129829756864,0.04061636701852162,0.02907831745273668,-0.05735211557028327,-0.27152280366265164,-0.08718469521410203,-0.027058985910427567,0.017099329101856995,0.03136446667707835,-0.11291313145158274,0.01280218259946442,0.06486139903667709,0.029688272911293414,0.04728889912790012,-0.04469484035899966,0.024393727766017864,0.053747568082073434,0.04879204686731229,0.008725297806946046
KITLG,-0.013210796188778233,-0.021314393850384222,-0.0009997912253597542,-0.0055991334949172826,0.04882007102131998,0.001582080324755339,-0.05231835868388179,-0.023255378082980963,-0.02692821533632357,0.06817960430137232,0.07602304490773733,0.05179148667358919,-0.00974586359286418,0.007056919747723818,-0.03986366335551987,0.01800555587733774,-0.04159010861712251,-0.007736035027407924,0.07336377552192526,0.03563447732569371,0.04868079886602846
MADCAM1,-0.02455505466753183,0.05918408794667386,0.0106029277226362,-0.030548112159766244,-0.01640270887781043,-0.01903660683555118,0.10663719738878825,0.03245771108422024,-0.0021006456015889535,0.060285491096384515,,-0.04333993899460613,0.012855885396349253,-0.05106899131322895,0.07175025816224023,-0.015751063765637185,0.02428682745031738,0.041597541160848066,,-0.009773017943411342,
F12,0.023344266484121846,0.044826483085547854,-0.009292748444290653,-0.00020649287069641684,-0.007489648865228912,0.0944989568393652,0.2007159231806072,0.0656286919401782,0.08670508313912387,-0.02879002416974122,0.06002291098216742,0.07536188581593223,-0.05358913779608183,-0.05042886206606483,0.013832151188828683,0.04590334203145511,-0.001008132416680143,-0.07891532871521112,0.08103117691678369,0.019977168637154992,0.032773769340366875
