,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
PMCH,,-0.01460478598458503,,,-0.016444562465577156,,,,-0.01127650352139039,,,,,,,-0.017115081801742767,-0.012262332987468419,0.046441203303501266,
COL9A1,-0.011894764067124908,-0.03827206048393713,-0.044798079732115,0.03632645130705631,0.08178533121096329,0.01919834350756197,-0.040184832701567405,0.008589931354407054,0.047095280992930866,-0.0553753082429696,0.052836007740572226,-0.07095344605190466,0.037266986102942525,-0.03815014813450495,0.02932558159986508,0.013363468051390322,0.00300550701216076,0.025632902252184404,0.0628644394374549
GDF11,-0.05904229839303273,-0.04636620930750995,-0.0025211851859260133,0.05926228579147226,0.01606889965058606,0.05464255598251111,-0.03970750575614453,-0.07258751603814523,-0.020344107185998796,-0.06322084288331165,0.05142341022269976,0.08666733270745923,-0.043310928036095896,0.11173186809648045,-0.0240871263094015,-0.024382331774155115,-0.008569828609433689,0.023007794989676537,0.0489640761265115
RAET1E,,,,,,,,,,,,,,,,,-0.0185484173713097,,
IL24,,,,,,,,,,,,,,,,,,-0.02936356718491809,
SORBS1,-0.0457682435797936,-0.06720084756748568,-0.009956206514922166,0.06529030697937442,-0.011915274860526022,0.03636807981084656,-0.011246611884463794,0.019184482696607448,-0.00675109784021139,0.03490676993539082,0.022054711617965204,0.007987321725300431,0.022739186880391272,0.01801032019030308,0.023692238623734232,-0.05326055799935567,-0.00719860319905081,-0.03876077344580191,-0.04079274630023697
DLL1,-0.04982907087422844,-0.008762432255027515,-0.014927069230796355,0.05857402654890507,-0.004360476337077877,-0.0024944539986573758,-0.022335284851037425,-0.03509135346653649,-0.015456887298905845,-0.015010589394170756,0.033595801393223025,-0.000346516507057486,0.03888014621170304,0.10434238123098456,-0.0015517674440405835,0.03173612391103564,-0.008551995148552823,0.10656749984489736,0.021973725558071325
TLN1,0.06084817006001499,-0.005414387466870143,0.061806474634862184,0.027317191144559393,-0.05204490148493239,0.030300801943358952,0.013206993520054201,-0.23776092010300343,0.009795915207656344,0.11324323299071644,0.007656277801782699,0.04151683068341493,-0.0373600604064598,-0.0030789886491610443,-0.025683147626305643,-0.042868669046331846,-0.042282978697670434,0.06450966939506535,-0.052645978005738676
COL2A1,-0.018475888428444397,-0.03858606165627958,,,,-0.01749392630991786,-0.022845471818815175,-0.044072780615379344,,,-0.016015666594630416,,,,,-0.003430411521555214,-0.007388430697458137,0.06066000733529796,
SHH,,,,,-0.010133571213158351,0.01302646345120372,0.0043721883613576104,0.06666883675809897,0.07620552861845628,,-0.015285235226490224,0.17059292457569758,0.0361340514718858,,0.0611582344041125,-0.012248749582509414,0.151161498109227,0.0850173929469637,
PON2,-0.02534828538795991,-0.03910012505744847,-0.05740454868543439,0.0887576322842968,-0.014062220140749716,-0.004571048907810755,0.0329953981689711,-0.2304017620699037,-0.028510853101805154,0.0823069819427173,0.041731963910326686,0.08718462635152704,0.21122787659546158,0.07229333238575027,-0.016136686462485755,0.0012979576042273205,0.001804454732752213,-0.04520477761643961,-0.08138881457681865
ICAM5,,-0.037080883132917915,-0.026689450156548142,-0.02405933454715309,-0.01579388997788024,-0.006218763117249837,-0.02492099468186565,0.1762294060169217,0.014727923075187957,-0.02576058469870136,-0.02985123873519156,,,,,-0.016525711393808755,0.05865532546634426,0.10437267652999453,0.11527626785345015
HPX,0.0021489661094812483,0.02132335951077114,,0.04204435234171635,0.0008045594634877568,-0.003525358485494796,-0.021087307552564476,-0.013082696360279885,0.06688716479821014,,-0.0034013318515802664,0.09154451495495425,0.037854397997432024,0.02922782538794658,-0.031353590902338156,-0.04737532631300918,0.0032360681131430955,0.008600125932368452,
SFRP2,,-0.018291400897595247,,,-0.011541039438090544,,0.005736412857984315,0.07155409404325108,-0.025941701534020794,0.1306623792130598,-0.02998571981604086,0.09603048554794562,0.0885609903102735,-0.037856694801793746,0.0966387148886576,0.0011618813675501856,0.0018135584565584077,-0.03986236138224002,-0.0039277522330466415
CFC1,,,,,,,-0.015233641853423284,,-0.006204676402060833,-0.05768137857747065,,,,,,,,-0.023240527689162016,
CD70,,0.017251012556288102,,,-0.004125413071289673,,,,-0.007033294640809238,,,,,,,0.01235538770580935,-0.025796850898301523,-0.04614044273109593,
HP,0.07692660823144334,0.03310593306620714,,0.10662054189109511,0.04827953507851117,0.0329482953974887,,-0.08960974367012191,0.04395481865063342,0.08279884647297267,0.06608061494495164,0.0058609198064244715,0.1586342385885852,-0.036498801924445934,-0.05607500463109879,0.029874653565096495,-0.02529314802205814,0.10818928285062547,
CXCL2,-0.03632124700470228,-0.03724076305750251,0.008203212604107321,-0.03311257919431582,-0.002897435297637317,0.0038754942449957114,-0.02047143964884139,-0.11206918394447855,-0.020678106877043485,-0.00013128990939037974,0.039416279305443426,0.14856930753901954,-0.07195667208145992,,-0.009341561564073578,0.01734761430952281,0.028792079882590967,-0.03616944122377385,-0.050371474150467554
NPPB,,0.06071164521482865,,-0.005780257656618886,0.020258782041466597,,,,0.10755894883234685,,0.014116160080234348,,,,,-0.025580258676108237,-0.0171517097065155,,
CCK,-0.04226963493008094,0.018820118789292423,0.04797460592112934,0.05491695511477545,-0.001486862635504246,0.015319874179951086,0.016433275942358296,0.19841829415394938,-0.06571192678404424,-0.17735934603609038,-0.053603502577115124,-0.026376977193916254,,-0.031977049972496605,-0.0059275928874613715,0.032308420637677054,-0.02225039768612822,0.024780069231303336,-0.06183906843369275
SEMA6A,-0.00897916073227493,0.008553115040248667,-0.04173977650678689,0.07208342979213138,0.05627935756841774,0.03255165596825137,0.0135868426218198,-0.19454855440209376,0.046929439318669344,0.12438686270924332,0.04497072582014439,0.04941011913803889,0.06693276527257304,-0.025723838082679532,0.018815971128081078,0.047481495595822217,0.06567638787020166,0.014890151279425208,0.02210341069016766
IRAK4,0.11674837880182738,-0.04570081648128285,-0.01631892886202844,-0.013327912377139973,-0.020671636592105976,0.03609572565254533,-0.04106289723794577,-0.03080040003713239,0.025444805409280395,-0.014331846647893049,0.004511140358657848,-0.001250897458871367,-0.0001984222901251599,0.054130716438680546,0.032248607159317016,-0.054124255005958063,0.009571139983279188,0.00794640498996198,0.026477637150694636
GSTP1,-0.035064656097943916,0.030601118628912367,-0.059625834062724446,0.01862549200070327,0.017820063533984735,-0.008627378436295187,0.012942746853693277,-0.20203203839502784,0.0014169629738208483,0.21930910845919854,0.06170731280585695,0.00549551234292692,0.058204823344039903,0.028421969772973503,0.049114987631155405,-0.042885438447387514,0.03673019647406155,-0.028094385480645388,0.0051048172950932235
VCAM1,-0.040095850515185084,-0.014712535530459531,-0.009346969677522125,0.0206433560713059,-0.007021718355643284,0.047206865880586035,-0.022271662227444193,-0.1657723363149479,-0.03998190615940423,0.07920234232969227,0.013381302903354438,0.05796402055331574,0.09792813711304864,-0.03066256799630163,0.04151554061731446,-0.007905814009217787,0.01440414449668327,0.026914293707647127,0.016839015538625022
NXPH3,0.003991271073253392,-0.0035823284760999625,0.029721788399983684,0.04483951085824992,0.0525520691386055,-0.01247706390679466,0.0189495009110246,-0.06243973742869725,-0.007093822972417199,-0.05539139413146006,-0.0455031820221331,0.09922427408020669,0.06467019073451735,0.027422004353410516,-0.05669500762399986,-0.020701446212200627,0.09484102023110294,-0.03621576640953524,-0.00749215790790309
MTMR4,-0.07559423599184618,-0.035976306924927356,0.04288386011670251,-0.00322322751670085,0.04246741860541682,-0.012629270639202378,0.010507510141030676,-0.05113677576073994,0.04087551229450027,0.008611973071027264,-0.027716151625790428,0.003286056277539276,-0.04712894653344374,-0.013943522022361553,0.021274190102871716,0.052302114205908024,0.05594901894085798,0.045732750654139016,0.023620656569947846
LAMC2,,-0.013931306695022794,,,-0.02265031077347036,,-0.028893020999653005,,-0.02200395014872113,,,,,,-0.030695232536741297,-0.01661285646164624,-0.032679266773938745,-0.02529236532156421,
IL10,-0.02043194703923959,0.03050551250065353,-0.007281089956877634,0.059353506967435146,0.038408752024122264,0.034624795776436845,,0.021707046846271838,0.023747079897410428,0.1267945366353375,-0.017607486448093873,-0.048289559784889954,0.11222910832434618,0.06991667921853081,-0.004401181115991233,0.013126897751383737,-0.017001950785383958,-0.003662767155101997,
SEMA4D,0.03831499045657992,-0.009120275974663309,0.08439562692540883,0.020485554266953292,-0.07013048828376506,0.035379257205893466,-0.019385223319812395,-0.008814575088366229,0.04177137748712483,0.06012701902782104,-0.01571975106221445,-0.060143741959883,-0.0290166532874827,0.021658627588410098,0.02352532865262118,0.07392514931090825,0.011333882626605929,0.0007008191192576412,-0.009070964204154968
TRH,-0.018061547406604716,-0.04735546619481173,,-0.02799215234429433,0.03989888087961482,0.003713828158127412,-0.03952620852395663,0.03318390540720606,0.0905097410781135,-0.013075530568770118,0.0321068029915447,0.08727104720409695,-0.053247977906892396,,-0.0322347515414791,0.042649998281746995,0.0023523753171714027,0.068955740457151,
SEMA6D,0.017602650349698552,-0.03391029410404104,-0.014203636900124259,0.021205673562383603,0.012746287021931556,0.06644220937273582,-0.012194793438659583,-0.11186433799359234,-0.014656085168842033,0.02305095286083781,0.052879627400647194,0.023796878662303227,0.1030946803451522,0.045473123532915584,-0.08030726937571267,0.034952591957116835,0.05443685657827596,-0.004687402424286787,0.07437384278604478
CEL,,,,0.035902445736426696,,-0.023413749322145606,,,,,,,0.0076307812699140665,0.04681891838153175,0.07332319782257725,-0.03205063640640269,-0.03126780453455563,-0.027021441722700688,
PDCD1LG2,-0.04831119564709066,0.0074947502618846005,-0.021724285393993004,0.05916147413730812,0.006416320153552233,0.011981539299317969,0.13207386736175508,-0.010256026506093186,0.03686894570992484,0.05902044945923447,-0.018307083889599136,0.11600658374828743,0.16986682782482085,0.02675162400933013,0.008773711274565043,0.03694993474045652,0.031388493032429264,-0.03820877345677189,
SPINT1,-0.038479695329394756,-0.02492576873425396,-0.02913018172243779,-0.007803091778018945,-0.006481586164519463,-0.021590631933798045,0.03200789494460313,-0.014801153191178107,-0.030915017735517438,0.010593501726150884,-0.025843999539501058,0.05128457713821815,-0.015576513191660488,0.034530188482056884,-0.0050960149672480476,-0.04792438113781646,0.008833386511230928,-0.016554332827007148,
CTHRC1,-0.04441511307132218,-0.007583919651826856,0.12013601829309438,-0.03288870683922879,-0.004978477807129558,0.029079181097880855,0.0023106389996756967,-0.1108646541073888,0.004811000854447283,0.10182010409782784,-0.0012136993596203976,0.13472621704560273,0.04911660198309975,-0.06461203270856222,0.015255275507435698,-0.009022662297781685,-0.042195891178473,0.041004078317719767,-0.008757733923772758
PODXL,-0.03260412630780059,-0.022146162768796395,-0.014623169971411632,0.018997926517484748,-0.0220721405224002,0.002254185249474946,-0.03039573609652427,-0.16263033894532164,-0.013428454280626157,-0.04503837716546646,0.01879105034624906,0.107904668653524,0.12946952207960238,0.00827003125588034,0.0027453729302171766,0.009434708204533807,-0.02651262188978712,0.0657338533844742,-0.021314897824970664
JAM3,0.02041982711476623,-0.049536724474690534,0.019974691605656358,0.0251398185387595,0.017477016810303014,-0.028364402586166917,-0.03205838586657257,-0.20391150756189655,0.06336439353923164,0.13428465486632649,0.006573385668644207,-0.05619896050488512,0.00377754470423768,0.03726963277842831,0.039021639854989076,0.01286273564454071,-0.0650769604502386,0.08697926117331181,0.056731756628228575
TGFB2,-0.005809968037918818,-0.050747635563590014,-0.009006277514334277,0.024034168072078217,-0.006481460331928479,0.017568954839643602,-0.03199833110360834,-0.17228512708457835,0.04689169567083815,0.0012348072605523667,0.006432428445494446,0.09111576786913606,0.03808079750057702,0.00291536851765301,0.01576227562951932,0.018923279353545548,0.014447861607710676,0.05445869510048039,-0.05029131248646191
COL18A1,0.00502181979406868,-0.038682331784893186,0.03244342089556098,0.09938975318564458,0.03255916880716312,-0.028790323875619066,0.02056677607762496,-0.17736215743359712,0.027639684924793073,0.1425420175317699,0.05325919569874775,0.02678073762517307,0.039827358203811426,0.012206414955998212,0.002963189846885979,-0.06931614510417346,-0.12748962833557562,0.02724604475214507,-0.026245511546559745
NODAL,0.004112562211838773,0.031203877197945828,0.0789339690122891,,-0.01995713840947131,-0.03239133802724235,0.04665198976975952,-0.05626922723251492,,,0.06298401792074064,0.04727925390789556,-0.029855775995564642,0.03368969231634229,0.00834165602806565,-0.018998047351155414,-0.026292089620395948,-0.03230189673557899,
INHBB,-0.04331231122261838,-0.0006028875635779718,0.006577604309720097,0.019900749745515655,0.04791692222265131,-0.04694183063572,-0.06999691486333902,-0.05382736769549475,-0.02158557623269841,0.0815936250440306,0.07089186811983245,-0.01553281959941579,-0.028961035665255725,-0.07810288613692892,0.05930414001244715,0.033449903013572396,0.12317069316270893,0.08623197403399725,-0.05426385582723245
LCN1,,0.00994603325798035,,,,,,0.0045604436577821065,,,,0.054836333635471246,,,,,0.13200893461763957,-0.017740436380053442,
ARF4,-0.06444916757149365,0.018885260015476094,-0.017101732476267735,-0.07939364344559259,0.037925647892885044,0.007382401547534861,0.00291209436145456,-0.10773271400453718,-0.007037591076656528,0.10102718938627364,-0.010588358370135997,0.03682655417511422,0.07203770072175672,0.0049104398928782106,-0.03769604408198987,-0.019451977713548542,-0.03370769272868977,0.028177608789061358,-0.023842949683028664
CXCL14,0.13614021417996472,0.011620599028291457,-0.044067852671457054,0.07248217612953138,0.04266508220422504,0.03352214226292674,0.04637658089116196,0.11153918468292771,0.0040809247358622545,-0.013203535619340798,-0.018624545623462885,0.1039808814807903,0.14398247233471823,-0.07285853948973742,-0.013785177520903384,0.002341364001619646,0.08778019867755402,-0.023672919910931567,-0.03752365410325322
LIF,-0.024395513629762316,0.039375028042772736,0.028206290515225562,-0.004702537600814789,0.01845613925451952,-0.01183946714862052,-0.025597648536023875,-0.033844308719746745,0.02530451029072745,0.08219287426709973,-0.010133665706435107,0.09611439815335372,0.018992925490681947,-0.029320055664307218,0.06446644929236311,-0.12178695106770655,0.06930032122584831,-0.05665364909654647,
IL17B,,,,0.11890691614148231,,,,0.004439351506461804,,,,-0.02190420753309064,0.0037152806655006317,,,0.008684276835655662,-0.03281538520340842,-0.020058002247719937,
MMP1,,-0.0018897116323889716,,0.006345232727637086,,0.004024057026531347,,,,,,0.04244393607593637,0.03428971120680289,,,-0.017115080446333013,-0.021617095815211027,0.0071543364810042614,
MATN1,,-0.018291403390237684,,-0.020342819502468492,,,-0.024711733802810297,-0.019192587583867587,-0.01769839318106753,,0.005612676179162242,,,,-0.02917957505034634,-0.008648615015860868,-0.023364760310705904,-0.018279058861747948,
ADAM28,-0.019445944105016107,-0.05084753774405985,0.010865320038010596,0.06679821175904031,-0.010296972640603622,0.026523228776877118,0.022038171027958364,-0.06685037221906485,-0.026248056572030325,0.0747244449717338,0.05629612359035847,0.053340473329987044,0.11265394832286259,0.01811733664242104,-0.04012547762779945,-0.03625903361104202,-0.02198552142412736,-0.037085467592828186,-0.09374741789084678
TCN2,-0.04744678033562325,0.00517924006148231,-0.061471677455676804,0.10334467703309932,0.029892695032970314,-0.008776710545733863,0.05265957977992328,-0.1711452898106552,0.020177509484160076,0.1395628675690267,-0.014494945921787478,0.0045327710677565145,0.06256168180670738,0.09770459457741425,-0.030519062959107748,0.044592904022755855,-0.025353333833902564,0.04794353547174429,0.06679110266761507
